Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
87,0,515.4956,0,437,2761,2975,4263,502,-8.3,200,1,1,516.8508,1,3,735943.608744162,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
88,0,518.0858,0,936,1551,2975,4263,510,-15,200,0,0,519.1648,1,4,735943.608774141,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
89,0,522.2225,0,437,2761,2975,4263,511,-15,200,1,1,523.2442,1,5,735943.60882202,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
90,0,530.7092,1,936,1551,2975,4263,503,-12.8,200,0,0,532.4902,1,0,735943.608920245,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
91,0,536.52,1,936,1551,2975,4263,507,-10.5,200,0,1,547.9298,0,2,735943.6089875,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
92,1,549.8763,1,936,1551,2975,4263,507,-10.5,200,0,0,552.2977,1,2,735943.609142087,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
93,0,556.0152,1,437,2761,2975,4263,508,-8.3,200,1,1,559.4106,1,2,735943.609213139,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
94,0,561.9654,0,437,2761,2975,4263,506,-12.8,200,1,1,563.2748,1,0,735943.609282007,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
95,0,569.4438,0,936,1551,2975,4263,501,-10.5,200,0,0,570.3019,1,4,735943.609368563,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
96,0,573.1818,1,437,2761,2975,4263,510,-12.8,200,1,1,575.7863,1,3,735943.609411826,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
97,0,577.7472,1,437,2761,2975,4263,503,-8.3,200,1,1,580.4143,1,0,735943.609464667,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
98,0,586.1806,0,437,2761,2975,4263,507,-8.3,200,1,1,587.5264,1,5,735943.609562275,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
99,0,593.6948,0,437,2761,2975,4263,509,-12.8,200,1,0,594.478,0,2,735943.609649245,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
100,1,598.5918,0,437,2761,2975,4263,509,-12.8,200,1,1,599.7557,1,2,735943.609705924,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
101,0,608.9782,0,936,1551,2975,4263,504,-15,200,0,0,609.8146,1,1,735943.609826137,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
102,0,617.512,0,437,2761,2975,4263,502,-15,200,1,0,618.5006,0,2,735943.609924907,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
103,1,621.6231,0,437,2761,2975,4263,502,-15,200,1,1,622.8148,1,2,735943.60997249,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
104,0,633.8332,1,936,1551,2975,4263,511,-6,200,0,0,635.419,1,3,735943.61011381,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
105,0,638.0421,0,936,1551,2975,4263,505,-8.3,200,0,1,639.4821,0,1,735943.610162524,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
106,1,668.6224,1,936,1551,2975,4263,505,-8.3,200,0,1,670.9726,0,1,735943.610516463,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
107,1,673.4217,1,936,1551,2975,4263,505,-8.3,200,0,0,678.4716,1,1,735943.610572011,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
108,0,681.5475,1,936,1551,2975,4263,508,-15,200,0,1,686.0609,0,3,735943.610666059,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
109,1,701.3733,0,936,1551,2975,4263,508,-15,200,0,0,703.1199,1,3,735943.610895524,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
110,0,707.8631,0,936,1551,2975,4263,506,-6,200,0,0,709.0982,1,0,735943.610970638,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
111,0,713.6097,1,437,2761,2975,4263,501,-10.5,200,1,1,718.1659,1,3,735943.611037149,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
112,0,720.7832,1,437,2761,2975,4263,511,-6,200,1,0,724.9036,0,1,735943.611120176,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
113,1,744.4505,1,437,2761,2975,4263,511,-6,200,1,0,746.538,0,1,735943.611394103,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
114,1,748.458,1,437,2761,2975,4263,511,-6,200,1,1,750.9778,1,1,735943.611440486,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
115,0,776.8995,1,437,2761,2975,4263,508,-10.5,200,1,0,779.1392,0,2,735943.61176967,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
116,1,795.211,0,437,2761,2975,4263,508,-10.5,200,1,0,797.6147,0,2,735943.611981609,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
117,1,897.5926,1,437,2761,2975,4263,508,-10.5,200,1,-1,-1,0,2,735943.613166581,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37,37
1,0,1.3338,1,936,1551,2975,4263,501,-6,200,0,0,2.8402,1,1,735944.39098766,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
2,0,6.5125,1,437,2761,2975,4263,511,-15,200,1,0,8.1107,0,4,735944.391047598,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
3,1,10.5977,1,437,2761,2975,4263,511,-15,200,1,0,14.3162,0,4,735944.391094881,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
4,1,16.3026,1,437,2761,2975,4263,511,-15,200,1,0,19.7373,0,4,735944.39116091,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
5,1,22.1525,0,437,2761,2975,4263,511,-15,200,1,1,23.3465,1,4,735944.391228617,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
6,0,25.2059,1,936,1551,2975,4263,505,-10.5,200,0,0,27.6957,1,3,735944.391263957,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
7,0,31.0949,0,936,1551,2975,4263,504,-8.3,200,0,0,32.0708,1,2,735944.391332117,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
8,0,35.1304,0,437,2761,2975,4263,510,-15,200,1,1,36.2431,1,1,735944.391378824,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
9,0,39.2023,0,437,2761,2975,4263,507,-6,200,1,1,40.4928,1,1,735944.391425953,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
10,0,43.4728,1,437,2761,2975,4263,506,-8.3,200,1,0,45.2446,0,0,735944.39147538,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
11,1,47.7174,1,437,2761,2975,4263,506,-8.3,200,1,1,50.8743,1,0,735944.391524507,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
12,0,58.7606,1,437,2761,2975,4263,502,-6,200,1,0,61.2022,0,0,735944.391652322,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
13,1,63.3367,1,437,2761,2975,4263,502,-6,200,1,1,65.639,1,0,735944.391705286,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
14,0,69.7716,1,936,1551,2975,4263,503,-10.5,200,0,0,72.3504,1,4,735944.391779764,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
15,0,75.4772,0,936,1551,2975,4263,509,-12.8,200,0,0,76.3749,1,5,735944.391845801,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
16,0,79.4654,0,437,2761,2975,4263,507,-10.5,200,1,1,80.6489,1,5,735944.391891961,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
17,0,85.0842,1,437,2761,2975,4263,502,-10.5,200,1,0,87.8321,0,1,735944.391956993,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
18,1,90.0102,1,437,2761,2975,4263,502,-10.5,200,1,1,92.1088,1,1,735944.392014007,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
19,0,98.7901,1,437,2761,2975,4263,509,-15,200,1,0,103.2766,0,5,735944.392115626,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
20,1,105.5112,1,437,2761,2975,4263,509,-15,200,1,1,107.3215,1,5,735944.392193417,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
21,0,112.5479,0,437,2761,2975,4263,503,-15,200,1,1,113.7061,1,2,735944.39227486,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
22,0,119.5852,1,437,2761,2975,4263,508,-12.8,200,1,1,122.2074,1,4,735944.39235631,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
23,0,127.3704,0,936,1551,2975,4263,510,-10.5,200,0,0,128.32,1,0,735944.392446417,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
24,0,131.2628,0,437,2761,2975,4263,501,-6,200,1,0,132.2913,0,5,735944.392491468,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
25,1,134.6815,0,437,2761,2975,4263,501,-6,200,1,1,135.9064,1,5,735944.392531036,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
26,0,141.6894,1,437,2761,2975,4263,511,-10.5,200,1,0,143.7646,0,0,735944.392612146,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
27,1,147.6267,1,437,2761,2975,4263,511,-10.5,200,1,1,150.3128,1,0,735944.392680865,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
28,0,155.2898,1,936,1551,2975,4263,504,-8.3,200,0,0,157.0075,1,4,735944.392769558,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
29,0,160.0658,0,437,2761,2975,4263,506,-12.8,200,1,0,161.0829,0,3,735944.392824836,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
30,1,163.3498,0,437,2761,2975,4263,506,-12.8,200,1,1,164.2858,1,3,735944.392862845,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
31,0,168.4914,0,936,1551,2975,4263,502,-15,200,0,0,169.47,1,3,735944.392922354,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
32,0,172.6758,1,936,1551,2975,4263,508,-15,200,0,0,174.0251,1,1,735944.392970785,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
33,0,177.1767,0,437,2761,2975,4263,511,-6,200,1,0,178.2354,0,2,735944.393022878,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
34,1,180.6216,0,437,2761,2975,4263,511,-6,200,1,1,181.6583,1,2,735944.39306275,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
35,0,186.8034,0,936,1551,2975,4263,509,-12.8,200,0,0,187.5139,1,4,735944.393134299,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
36,0,190.7871,0,437,2761,2975,4263,506,-12.8,200,1,1,192.0184,1,5,735944.393180406,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
37,0,196.3295,1,936,1551,2975,4263,507,-12.8,200,0,0,197.3033,1,0,735944.393244554,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
38,0,200.3,0,437,2761,2975,4263,503,-12.8,200,1,1,201.1086,1,1,735944.393290509,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
39,0,206.7244,1,437,2761,2975,4263,504,-8.3,200,1,1,210.1161,1,1,735944.393364866,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
40,0,213.8792,0,936,1551,2975,4263,505,-15,200,0,0,214.6246,1,4,735944.393447676,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
41,0,218.2901,0,936,1551,2975,4263,510,-10.5,200,0,0,219.1487,1,2,735944.393498728,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
42,0,222.2301,1,437,2761,2975,4263,504,-8.3,200,1,1,224.7938,1,5,735944.39354433,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
43,0,231.7402,0,437,2761,2975,4263,508,-10.5,200,1,1,233.0151,1,3,735944.3936544,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
44,0,239.0206,0,936,1551,2975,4263,511,-10.5,200,0,0,239.8901,1,5,735944.393738664,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
45,0,242.7493,1,437,2761,2975,4263,501,-10.5,200,1,0,245.3337,0,2,735944.393781821,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
46,1,247.0592,1,437,2761,2975,4263,501,-10.5,200,1,1,249.8835,1,2,735944.393831704,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
47,0,255.6031,0,936,1551,2975,4263,503,-15,200,0,0,256.6464,1,5,735944.393930591,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
48,0,259.95,1,936,1551,2975,4263,509,-6,200,0,1,262.91,0,3,735944.393980903,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
49,1,265.0308,0,936,1551,2975,4263,509,-6,200,0,0,265.9646,1,3,735944.394039708,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
50,0,269.0903,0,936,1551,2975,4263,510,-12.8,200,0,0,270.0491,1,3,735944.394086693,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
51,0,274.1581,0,936,1551,2975,4263,502,-8.3,200,0,0,274.9506,1,3,735944.394145348,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
52,0,278.2845,1,437,2761,2975,4263,507,-8.3,200,1,0,280.346,0,2,735944.394193108,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
53,1,282.8365,1,437,2761,2975,4263,507,-8.3,200,1,1,285.2106,1,2,735944.394245793,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
54,0,290.1249,0,437,2761,2975,4263,505,-6,200,1,1,291.7004,1,4,735944.394330149,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
55,0,298.3128,1,936,1551,2975,4263,501,-8.3,200,0,0,301.2212,1,1,735944.394424917,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
56,0,304.4743,1,437,2761,2975,4263,508,-8.3,200,1,0,307.3888,0,4,735944.39449623,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
57,1,310.2561,0,437,2761,2975,4263,508,-8.3,200,1,1,311.6311,1,4,735944.394563149,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
58,0,317.1755,1,936,1551,2975,4263,506,-15,200,0,0,319.2011,1,0,735944.394643235,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
59,0,322.3944,0,936,1551,2975,4263,503,-6,200,0,0,323.9316,1,5,735944.394703639,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
60,0,327.249,1,437,2761,2975,4263,502,-6,200,1,0,330.4013,0,3,735944.394759826,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
61,1,333.3125,0,437,2761,2975,4263,502,-6,200,1,1,334.381,1,3,735944.394830006,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
62,0,339.3794,0,437,2761,2975,4263,504,-8.3,200,1,0,340.2343,0,3,735944.394900225,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
63,1,343.8733,1,437,2761,2975,4263,504,-8.3,200,1,1,346.7797,1,3,735944.394952237,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
64,0,352.6915,1,936,1551,2975,4263,511,-6,200,0,0,355.6759,1,0,735944.3950543,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
65,0,359.1227,0,936,1551,2975,4263,509,-12.8,200,0,1,360.5382,0,1,735944.395128735,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
66,1,362.2211,0,936,1551,2975,4263,509,-12.8,200,0,0,363.0875,1,1,735944.395164596,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
67,0,371.9472,1,936,1551,2975,4263,505,-15,200,0,0,373.6315,1,2,735944.395277167,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
68,0,376.5843,1,437,2761,2975,4263,510,-12.8,200,1,1,380.1172,1,0,735944.395330837,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
69,0,382.7125,0,936,1551,2975,4263,507,-8.3,200,0,0,383.5039,1,0,735944.395401765,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
70,0,386.3603,0,437,2761,2975,4263,508,-10.5,200,1,1,387.5357,1,4,735944.395443985,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
71,0,395.2087,0,936,1551,2975,4263,504,-12.8,200,0,0,396.023,1,2,735944.395546397,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
72,0,399.0843,1,936,1551,2975,4263,506,-10.5,200,0,0,401.8776,1,1,735944.395591253,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
73,0,405.0626,0,936,1551,2975,4263,509,-6,200,0,0,406.068,1,2,735944.395660447,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
74,0,408.8567,1,437,2761,2975,4263,503,-15,200,1,0,411.1143,0,0,735944.39570436,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
75,1,413.6308,0,437,2761,2975,4263,503,-15,200,1,1,414.8433,1,0,735944.395759616,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
76,0,420.1576,0,936,1551,2975,4263,511,-8.3,200,0,0,421.137,1,5,735944.395835157,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
77,0,424.1887,0,936,1551,2975,4263,510,-6,200,0,0,425.1764,1,4,735944.395881814,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
78,0,428.1191,1,437,2761,2975,4263,501,-15,200,1,1,431.5369,1,3,735944.395927304,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
79,0,435.495,0,437,2761,2975,4263,505,-12.8,200,1,1,436.8041,1,2,735944.396012674,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
80,0,442.7196,0,437,2761,2975,4263,509,-12.8,200,1,1,444.6703,1,2,735944.396096292,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
81,0,449.2292,0,437,2761,2975,4263,507,-6,200,1,1,450.5355,1,0,735944.396171634,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
82,0,456.2353,0,936,1551,2975,4263,511,-12.8,200,0,0,456.9669,1,4,735944.396252723,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
83,0,460.3544,0,936,1551,2975,4263,505,-10.5,200,0,0,461.1441,1,4,735944.396300398,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
84,0,464.2712,1,936,1551,2975,4263,508,-10.5,200,0,0,466.0346,1,3,735944.396345731,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
85,0,468.9342,1,437,2761,2975,4263,501,-8.3,200,1,1,473.0533,1,4,735944.396399701,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
86,0,477.798,0,936,1551,2975,4263,502,-12.8,200,0,0,478.548,1,5,735944.396502292,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
87,0,481.594,0,936,1551,2975,4263,506,-15,200,0,0,482.6988,1,0,735944.396546227,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
88,0,485.883,0,936,1551,2975,4263,510,-6,200,0,0,486.7743,1,4,735944.396595868,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
89,0,489.716,1,437,2761,2975,4263,504,-15,200,1,0,492.979,0,5,735944.396640231,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
90,1,495.1491,0,437,2761,2975,4263,504,-15,200,1,1,496.0862,1,5,735944.396703115,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
91,0,500.4116,0,437,2761,2975,4263,511,-10.5,200,1,1,501.654,1,2,735944.396764023,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
92,0,508.2457,0,936,1551,2975,4263,505,-10.5,200,0,0,509.06,1,1,735944.396854696,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
93,0,512.307,1,437,2761,2975,4263,508,-10.5,200,1,1,515.045,1,5,735944.396901701,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
94,0,520.9627,1,936,1551,2975,4263,501,-6,200,0,0,523.7916,1,1,735944.397001883,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
95,0,527.4838,0,437,2761,2975,4263,510,-15,200,1,1,528.6711,1,4,735944.397077359,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
96,0,534.0306,1,437,2761,2975,4263,503,-8.3,200,1,0,536.676,0,3,735944.397153132,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
97,1,538.4601,0,437,2761,2975,4263,503,-8.3,200,1,1,539.5727,1,3,735944.397204399,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
98,0,545.742,0,936,1551,2975,4263,507,-6,200,0,0,546.6717,1,5,735944.397288681,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
99,0,549.7798,0,437,2761,2975,4263,504,-12.8,200,1,1,551.0202,1,5,735944.397335414,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
100,0,557.2564,0,437,2761,2975,4263,502,-15,200,1,0,558.0204,0,3,735944.397421949,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
101,1,561.0618,1,437,2761,2975,4263,502,-15,200,1,1,564.3835,1,3,735944.397465993,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
102,0,569.9725,1,437,2761,2975,4263,506,-6,200,1,1,573.069,1,4,735944.397569126,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
103,0,578.1914,0,936,1551,2975,4263,505,-6,200,0,0,579.1421,1,3,735944.397664252,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
104,0,582.0955,0,437,2761,2975,4263,502,-10.5,200,1,1,583.2326,1,3,735944.397709439,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
105,0,590.1158,0,437,2761,2975,4263,501,-12.8,200,1,1,591.2551,1,4,735944.397802266,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
106,0,598.8664,1,936,1551,2975,4263,508,-10.5,200,0,0,601.3632,1,2,735944.397903546,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
107,0,607.084,1,936,1551,2975,4263,507,-12.8,200,0,0,610.5472,1,1,735944.397998657,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
108,0,613.7824,1,936,1551,2975,4263,511,-8.3,200,0,0,617.2385,1,2,735944.398076185,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
109,0,620.5731,1,437,2761,2975,4263,506,-10.5,200,1,1,624.8285,1,1,735944.398154781,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
110,0,627.7533,0,936,1551,2975,4263,510,-8.3,200,0,0,628.709,1,3,735944.398237885,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
111,0,631.7672,0,437,2761,2975,4263,503,-8.3,200,1,0,632.5391,0,2,735944.398284343,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
112,1,634.2663,1,437,2761,2975,4263,503,-8.3,200,1,1,637.4063,1,2,735944.398313267,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
113,0,650.1784,0,936,1551,2975,4263,504,-12.8,200,0,0,651.0624,1,0,735944.398497435,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
114,0,653.8343,1,936,1551,2975,4263,503,-10.5,200,0,1,656.667,0,5,735944.398539749,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
115,1,658.9728,1,936,1551,2975,4263,503,-10.5,200,0,1,661.5364,0,5,735944.398599222,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
116,1,663.3837,1,936,1551,2975,4263,503,-10.5,200,0,0,665.491,1,5,735944.398650274,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
117,0,668.4828,1,437,2761,2975,4263,504,-15,200,1,1,671.9674,1,0,735944.398709292,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
118,0,677.1189,0,936,1551,2975,4263,502,-8.3,200,0,0,678.1842,1,4,735944.398809246,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
119,0,683.0601,0,936,1551,2975,4263,510,-10.5,200,0,0,683.9294,1,0,735944.39887801,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
120,0,686.8221,0,437,2761,2975,4263,507,-6,200,1,1,687.8669,1,2,735944.398921552,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
121,0,689.5925,1,437,2761,2975,4263,508,-6,200,1,1,691.7012,1,5,735944.398953617,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
122,0,698.288,0,936,1551,2975,4263,501,-12.8,200,0,0,699.3836,1,3,735944.399054259,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
123,0,702.2174,0,437,2761,2975,4263,506,-8.3,200,1,1,703.2907,1,1,735944.399099738,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
124,0,707.6881,1,437,2761,2975,4263,511,-10.5,200,1,1,710.4857,1,4,735944.399163057,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
125,0,716.258,0,437,2761,2975,4263,509,-15,200,1,1,717.618,1,1,735944.399262245,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
126,0,723.4306,1,437,2761,2975,4263,508,-6,200,1,0,725.9223,0,1,735944.399345262,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
127,1,728.0044,1,437,2761,2975,4263,508,-6,200,1,0,732.1073,0,1,735944.399398199,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
128,1,735.4376,0,437,2761,2975,4263,508,-6,200,1,1,736.9789,1,1,735944.399484231,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
129,0,740.7791,1,936,1551,2975,4263,509,-8.3,200,0,0,742.7784,1,0,735944.399546054,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
130,0,746.0455,0,936,1551,2975,4263,510,-15,200,0,0,747.2425,1,5,735944.399607008,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
131,0,750.4537,1,936,1551,2975,4263,505,-15,200,0,0,752.7826,1,4,735944.399658029,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
132,0,755.8296,0,437,2761,2975,4263,506,-8.3,200,1,1,757.1344,1,5,735944.39972025,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
133,0,762.8898,1,936,1551,2975,4263,501,-6,200,0,0,765.4323,1,0,735944.399801965,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
134,0,768.7536,0,437,2761,2975,4263,511,-12.8,200,1,0,769.9124,0,0,735944.399869833,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
135,1,772.4515,0,437,2761,2975,4263,511,-12.8,200,1,1,773.6208,1,0,735944.399912633,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
136,0,780.283,0,936,1551,2975,4263,503,-8.3,200,0,0,781.3733,1,1,735944.400003275,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
137,0,784.1739,0,936,1551,2975,4263,502,-6,200,0,0,785.1644,1,2,735944.400048309,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
138,0,788.2131,0,437,2761,2975,4263,507,-12.8,200,1,0,795.9572,0,3,735944.400095059,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37,37
