Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,originalFile,LeftTemperature,RightTemperature
69,0,830.4701,1,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,1.0,837.4352,1.0,4.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
70,0,847.8849,0,730,2058.0,2857.0,4205.0,551.0,10.0,200.0,1.0,1.0,856.2722,1.0,3.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
71,0,857.3821,1,730,2058.0,2857.0,4205.0,601.0,10.0,200.0,1.0,0.0,862.9492,0.0,1.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
72,1,869.6123,0,730,2058.0,2857.0,4205.0,601.0,10.0,200.0,1.0,0.0,872.1403,0.0,1.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
73,1,888.1424,0,730,2058.0,2857.0,4205.0,601.0,10.0,200.0,1.0,1.0,889.7972,1.0,1.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
74,0,899.0397,1,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,1.0,904.354,0.0,4.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
75,1,916.162,0,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,0.0,917.9877,1.0,4.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
76,0,926.6891,0,460,1105.0,2857.0,4205.0,901.0,10.0,200.0,0.0,0.0,928.5664,1.0,2.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
77,0,940.1102,0,460,1105.0,2857.0,4205.0,701.0,10.0,200.0,0.0,1.0,940.9108,0.0,2.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
78,1,950.0874,0,460,1105.0,2857.0,4205.0,701.0,10.0,200.0,0.0,1.0,951.4284,0.0,2.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
79,1,966.2059,0,460,1105.0,2857.0,4205.0,701.0,10.0,200.0,0.0,0.0,968.495,1.0,2.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
80,0,975.7243,0,730,2058.0,2857.0,4205.0,651.0,10.0,200.0,1.0,1.0,977.3951,1.0,2.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
81,0,988.2608,0,460,1105.0,2857.0,4205.0,851.0,10.0,200.0,0.0,1.0,989.7847,0.0,0.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
82,1,999.8534,1,460,1105.0,2857.0,4205.0,851.0,10.0,200.0,0.0,1.0,1005.7256,0.0,0.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
83,1,1015.2582,0,460,1105.0,2857.0,4205.0,851.0,10.0,200.0,0.0,0.0,1016.8741,1.0,0.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
84,0,1027.1599,0,730,2058.0,2857.0,4205.0,901.0,10.0,200.0,1.0,0.0,1029.2718,0.0,2.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
85,1,1037.4246,0,730,2058.0,2857.0,4205.0,901.0,10.0,200.0,1.0,1.0,1038.1762,1.0,2.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
86,0,1048.5415,0,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,1.0,1050.0752,1.0,4.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
87,0,1062.2439,1,730,2058.0,2857.0,4205.0,1001.0,10.0,200.0,1.0,1.0,1067.4092,1.0,5.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
88,0,1077.7176,0,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,1.0,1080.3307,1.0,4.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
89,0,1090.7313,0,730,2058.0,2857.0,4205.0,701.0,10.0,200.0,1.0,1.0,1092.1438,1.0,3.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
90,0,1104.3632,0,730,2058.0,2857.0,4205.0,601.0,10.0,200.0,1.0,1.0,1106.1852,1.0,1.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
91,0,1117.5263,1,460,1105.0,2857.0,4205.0,751.0,10.0,200.0,0.0,1.0,1124.4503,0.0,0.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
92,1,1135.478,1,460,1105.0,2857.0,4205.0,751.0,10.0,200.0,0.0,0.0,1140.1079,1.0,0.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
93,0,1148.323,1,460,1105.0,2857.0,4205.0,551.0,10.0,200.0,0.0,0.0,1154.0699,1.0,5.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
94,0,1161.5825,0,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,0.0,1163.846,1.0,1.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
95,0,1176.0627,0,460,1105.0,2857.0,4205.0,751.0,10.0,200.0,0.0,0.0,1178.1689,1.0,5.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
96,0,1188.0735,0,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,1.0,1190.6344,1.0,1.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
97,0,1200.458,0,460,1105.0,2857.0,4205.0,851.0,10.0,200.0,0.0,1.0,1201.8801,0.0,3.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
98,1,1210.6696,0,460,1105.0,2857.0,4205.0,851.0,10.0,200.0,0.0,1.0,1212.5034,0.0,3.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
99,1,1219.102,0,460,1105.0,2857.0,4205.0,851.0,10.0,200.0,0.0,0.0,1220.4129,1.0,3.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
100,0,1232.2124,0,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,0.0,1234.6624,1.0,5.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
101,0,1245.7579,0,730,2058.0,2857.0,4205.0,551.0,10.0,200.0,1.0,1.0,1248.4484,1.0,5.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
102,0,1259.6264,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,1.0,1261.2552,0.0,0.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
103,1,1270.1889,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,1.0,1272.6914,0.0,0.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
104,1,1298.4052,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,0.0,1300.0791,1.0,0.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
105,0,1306.4036,0,460,1105.0,2857.0,4205.0,701.0,10.0,200.0,0.0,0.0,1308.4314,1.0,4.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
106,0,1315.04,0,730,2058.0,2857.0,4205.0,901.0,10.0,200.0,1.0,0.0,1316.7215,0.0,0.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
107,1,1324.8365,0,730,2058.0,2857.0,4205.0,901.0,10.0,200.0,1.0,1.0,1326.4664,1.0,0.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
108,0,1335.8132,0,460,1105.0,2857.0,4205.0,951.0,10.0,200.0,0.0,1.0,1338.2067,0.0,3.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
109,1,1362.2062,0,460,1105.0,2857.0,4205.0,951.0,10.0,200.0,0.0,0.0,1364.0451,1.0,3.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
110,0,1375.8498,0,460,1105.0,2857.0,4205.0,1001.0,10.0,200.0,0.0,0.0,1377.8094,1.0,3.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
111,0,1386.8553,0,730,2058.0,2857.0,4205.0,701.0,10.0,200.0,1.0,0.0,1389.5521,0.0,3.0,30_10_2014 level23_spatial_F+V 09_02 Block7-17.txt,37,37
1,0,32.8927,0,460,1105.0,2857.0,4205.0,1001.0,10.0,200.0,0.0,0.0,45.7542,1.0,4.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
2,0,50.4385,0,730,2058.0,2857.0,4205.0,551.0,10.0,200.0,1.0,1.0,51.5709,1.0,4.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
3,0,72.0331,0,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,0.0,73.09,0.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
4,1,92.5293,1,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,1.0,96.2187,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
5,0,120.3485,0,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,0.0,120.971,0.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
6,1,131.9614,0,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,1.0,133.4753,1.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
7,0,155.6526,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,0.0,156.7867,1.0,4.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
8,0,161.021,0,730,2058.0,2857.0,4205.0,751.0,10.0,200.0,1.0,0.0,162.3691,0.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
9,1,168.8103,0,730,2058.0,2857.0,4205.0,751.0,10.0,200.0,1.0,1.0,169.6159,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
10,0,178.0871,0,460,1105.0,2857.0,4205.0,651.0,10.0,200.0,0.0,1.0,178.9866,0.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
11,1,189.9019,0,460,1105.0,2857.0,4205.0,651.0,10.0,200.0,0.0,1.0,191.0505,0.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
12,1,205.2968,0,460,1105.0,2857.0,4205.0,651.0,10.0,200.0,0.0,0.0,206.0392,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
13,0,209.9321,0,460,1105.0,2857.0,4205.0,901.0,10.0,200.0,0.0,1.0,211.7405,0.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
14,1,221.6713,0,460,1105.0,2857.0,4205.0,901.0,10.0,200.0,0.0,0.0,222.6151,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
15,0,226.7967,0,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,0.0,228.6546,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
16,0,233.1889,0,460,1105.0,2857.0,4205.0,701.0,10.0,200.0,0.0,0.0,234.1704,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
17,0,238.3827,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,0.0,239.5279,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
18,0,243.8343,0,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,0.0,245.3348,0.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
19,1,258.3055,0,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,1.0,259.1485,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
20,0,273.3544,0,730,2058.0,2857.0,4205.0,651.0,10.0,200.0,1.0,1.0,274.7088,1.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
21,0,284.0279,0,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,0.0,285.2686,0.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
22,1,291.725,0,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,1.0,292.5945,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
23,0,304.189,0,460,1105.0,2857.0,4205.0,701.0,10.0,200.0,0.0,1.0,304.3174,0.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
24,1,310.6245,0,460,1105.0,2857.0,4205.0,701.0,10.0,200.0,0.0,1.0,310.6158,0.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
25,1,322.7603,0,460,1105.0,2857.0,4205.0,701.0,10.0,200.0,0.0,0.0,323.8934,1.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
26,0,327.5046,0,460,1105.0,2857.0,4205.0,901.0,10.0,200.0,0.0,0.0,328.7624,1.0,4.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
27,0,332.8807,0,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,0.0,334.3809,0.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
28,1,341.363,0,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,1.0,342.49,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
29,0,354.5057,1,730,2058.0,2857.0,4205.0,751.0,10.0,200.0,1.0,1.0,358.2489,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
30,0,370.321,0,460,1105.0,2857.0,4205.0,551.0,10.0,200.0,0.0,0.0,371.7138,1.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
31,0,383.2717,0,460,1105.0,2857.0,4205.0,1001.0,10.0,200.0,0.0,1.0,384.5072,0.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
32,1,390.7058,0,460,1105.0,2857.0,4205.0,1001.0,10.0,200.0,0.0,1.0,391.5103,0.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
33,1,399.427,0,460,1105.0,2857.0,4205.0,1001.0,10.0,200.0,0.0,0.0,400.2446,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
34,0,404.2323,0,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,0.0,405.7607,0.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
35,1,412.9103,0,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,1.0,413.9795,1.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
36,0,422.6656,0,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,1.0,422.8284,0.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
37,1,429.0639,0,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,1.0,429.1269,0.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
38,1,435.8455,0,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,0.0,437.1397,1.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
39,0,440.9402,0,460,1105.0,2857.0,4205.0,801.0,10.0,200.0,0.0,0.0,442.9356,1.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
40,0,447.0627,0,730,2058.0,2857.0,4205.0,651.0,10.0,200.0,1.0,0.0,448.7125,0.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
41,1,459.475,0,730,2058.0,2857.0,4205.0,651.0,10.0,200.0,1.0,1.0,460.4076,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
42,0,471.9886,1,730,2058.0,2857.0,4205.0,701.0,10.0,200.0,1.0,1.0,472.0435,1.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
43,0,482.0124,0,730,2058.0,2857.0,4205.0,751.0,10.0,200.0,1.0,1.0,483.386,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
44,0,492.4092,0,460,1105.0,2857.0,4205.0,951.0,10.0,200.0,0.0,0.0,493.9426,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
45,0,501.9689,0,460,1105.0,2857.0,4205.0,601.0,10.0,200.0,0.0,0.0,502.6919,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
46,0,507.7679,1,730,2058.0,2857.0,4205.0,901.0,10.0,200.0,1.0,0.0,511.185,0.0,4.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
47,1,522.6942,0,730,2058.0,2857.0,4205.0,901.0,10.0,200.0,1.0,1.0,523.5445,1.0,4.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
48,0,536.0198,0,460,1105.0,2857.0,4205.0,1001.0,10.0,200.0,0.0,1.0,535.9878,0.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
49,1,547.0603,0,460,1105.0,2857.0,4205.0,1001.0,10.0,200.0,0.0,0.0,548.0296,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
50,0,551.7906,0,460,1105.0,2857.0,4205.0,751.0,10.0,200.0,0.0,0.0,552.9469,1.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
51,0,557.051,0,730,2058.0,2857.0,4205.0,601.0,10.0,200.0,1.0,0.0,558.5343,0.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
52,1,565.2682,0,730,2058.0,2857.0,4205.0,601.0,10.0,200.0,1.0,1.0,566.588,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
53,0,573.595,0,730,2058.0,2857.0,4205.0,901.0,10.0,200.0,1.0,1.0,580.2304,1.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
54,0,585.5435,0,730,2058.0,2857.0,4205.0,501.0,10.0,200.0,1.0,0.0,587.1719,0.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
55,1,602.0916,1,730,2058.0,2857.0,4205.0,501.0,10.0,200.0,1.0,0.0,603.3466,0.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
56,1,614.9008,0,730,2058.0,2857.0,4205.0,501.0,10.0,200.0,1.0,0.0,616.7572,0.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
57,1,622.9109,0,730,2058.0,2857.0,4205.0,501.0,10.0,200.0,1.0,1.0,624.5986,1.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
58,0,634.3268,0,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,0.0,635.4616,0.0,4.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
59,1,653.2295,0,730,2058.0,2857.0,4205.0,801.0,10.0,200.0,1.0,1.0,654.5045,1.0,4.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
60,0,663.2517,0,460,1105.0,2857.0,4205.0,701.0,10.0,200.0,0.0,0.0,664.5928,1.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
61,0,667.9557,0,460,1105.0,2857.0,4205.0,651.0,10.0,200.0,0.0,0.0,669.2587,1.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
62,0,673.8136,1,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,1.0,677.0749,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
63,0,684.9658,0,730,2058.0,2857.0,4205.0,1001.0,10.0,200.0,1.0,0.0,685.9935,0.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
64,1,701.8014,0,730,2058.0,2857.0,4205.0,1001.0,10.0,200.0,1.0,1.0,701.8227,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
65,0,709.9035,0,730,2058.0,2857.0,4205.0,551.0,10.0,200.0,1.0,0.0,711.2526,0.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
66,1,717.0029,0,730,2058.0,2857.0,4205.0,551.0,10.0,200.0,1.0,1.0,717.5465,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
67,0,735.4348,0,730,2058.0,2857.0,4205.0,601.0,10.0,200.0,1.0,1.0,736.3899,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
68,0,761.7545,0,730,2058.0,2857.0,4205.0,901.0,10.0,200.0,1.0,1.0,762.5828,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
69,0,774.258,0,730,2058.0,2857.0,4205.0,651.0,10.0,200.0,1.0,1.0,775.9525,1.0,5.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
70,0,787.9046,1,460,1105.0,2857.0,4205.0,801.0,10.0,200.0,0.0,1.0,787.9525,0.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
71,1,808.6994,0,460,1105.0,2857.0,4205.0,801.0,10.0,200.0,0.0,1.0,809.7218,0.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
72,1,816.4733,0,460,1105.0,2857.0,4205.0,801.0,10.0,200.0,0.0,0.0,817.1219,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
73,0,821.2242,0,460,1105.0,2857.0,4205.0,951.0,10.0,200.0,0.0,0.0,822.5041,1.0,4.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
74,0,826.846,0,730,2058.0,2857.0,4205.0,701.0,10.0,200.0,1.0,0.0,828.6428,0.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
75,1,838.0125,0,730,2058.0,2857.0,4205.0,701.0,10.0,200.0,1.0,1.0,839.4955,1.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
76,0,851.5709,0,460,1105.0,2857.0,4205.0,751.0,10.0,200.0,0.0,0.0,852.767,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
77,0,857.3982,0,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,0.0,858.7685,0.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
78,1,872.4407,1,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,1.0,872.5692,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
79,0,888.25,0,460,1105.0,2857.0,4205.0,551.0,10.0,200.0,0.0,1.0,888.8703,0.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
80,1,898.6629,0,460,1105.0,2857.0,4205.0,551.0,10.0,200.0,0.0,0.0,900.3008,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
81,0,907.3589,0,460,1105.0,2857.0,4205.0,501.0,10.0,200.0,0.0,0.0,909.0107,1.0,4.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
82,0,912.7654,0,460,1105.0,2857.0,4205.0,901.0,10.0,200.0,0.0,0.0,913.9819,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
83,0,918.8545,0,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,0.0,921.0344,0.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
84,1,927.3409,0,730,2058.0,2857.0,4205.0,851.0,10.0,200.0,1.0,1.0,928.4648,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
85,0,933.8839,1,730,2058.0,2857.0,4205.0,1001.0,10.0,200.0,1.0,0.0,934.675,0.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
86,1,952.4538,0,730,2058.0,2857.0,4205.0,1001.0,10.0,200.0,1.0,0.0,953.8623,0.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
87,1,961.3446,0,730,2058.0,2857.0,4205.0,1001.0,10.0,200.0,1.0,1.0,962.394,1.0,1.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
88,0,970.6396,0,460,1105.0,2857.0,4205.0,651.0,10.0,200.0,0.0,0.0,971.6644,1.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
89,0,975.6542,0,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,0.0,976.6198,0.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
90,1,982.8596,0,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,0.0,984.2562,0.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
91,1,998.4931,0,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,0.0,999.465,0.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
92,1,1008.5578,0,730,2058.0,2857.0,4205.0,951.0,10.0,200.0,1.0,1.0,1009.3014,1.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
93,0,1018.7978,0,460,1105.0,2857.0,4205.0,551.0,10.0,200.0,0.0,1.0,1018.8833,0.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
94,1,1033.2177,0,460,1105.0,2857.0,4205.0,551.0,10.0,200.0,0.0,0.0,1034.523,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
95,0,1038.6777,0,460,1105.0,2857.0,4205.0,801.0,10.0,200.0,0.0,0.0,1039.6819,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
96,0,1044.0232,1,460,1105.0,2857.0,4205.0,701.0,10.0,200.0,0.0,0.0,1047.6036,1.0,2.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
97,0,1059.1918,0,460,1105.0,2857.0,4205.0,751.0,10.0,200.0,0.0,1.0,1060.7992,0.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
98,1,1069.6106,0,460,1105.0,2857.0,4205.0,751.0,10.0,200.0,0.0,1.0,1071.1405,0.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
99,1,1079.6392,0,460,1105.0,2857.0,4205.0,751.0,10.0,200.0,0.0,0.0,1081.0639,1.0,0.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
100,0,1084.9887,0,730,2058.0,2857.0,4205.0,501.0,10.0,200.0,1.0,0.0,1086.3169,0.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
101,1,1093.6273,0,730,2058.0,2857.0,4205.0,501.0,10.0,200.0,1.0,1.0,1095.9357,1.0,3.0,22_05_2015 level23_spatial_F+V 10_27 Block10-54.txt,37,37
