Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,originalFile,LeftTemperature,RightTemperature
178,1,1406.7222,0,460,1105,2857,4205,501,10.0,200,1,1,1407.6012,1,5,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
179,0,1413.2584,0,730,2058,2857,4205,701,10.0,200,0,1,1413.911,0,1,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
180,1,1425.5455,0,730,2058,2857,4205,701,10.0,200,0,0,1426.3471,1,1,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
181,0,1430.557,0,460,1105,2857,4205,651,10.0,200,1,1,1431.3931,1,2,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
182,0,1437.308,0,730,2058,2857,4205,751,10.0,200,0,0,1438.1774,1,0,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
183,0,1445.0164,1,730,2058,2857,4205,801,10.0,200,0,0,1447.0858,1,4,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
184,0,1451.1792,0,730,2058,2857,4205,951,10.0,200,0,0,1452.6931,1,3,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
185,0,1473.5968,0,460,1105,2857,4205,801,10.0,200,1,0,1474.8944,0,1,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
186,1,1486.4548,0,460,1105,2857,4205,801,10.0,200,1,1,1486.8821,1,1,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
187,0,1491.1943,0,460,1105,2857,4205,701,10.0,200,1,0,1492.2151,0,0,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
188,1,1497.4676,0,460,1105,2857,4205,701,10.0,200,1,1,1498.3817,1,0,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
189,0,1501.5154,0,460,1105,2857,4205,751,10.0,200,1,1,1502.3504,1,3,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
190,0,1508.8517,0,730,2058,2857,4205,901,10.0,200,0,0,1509.4581,1,5,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
191,0,1513.6999,0,460,1105,2857,4205,1001,10.0,200,1,1,1514.3585,1,2,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
192,0,1517.4015,1,730,2058,2857,4205,501,10.0,200,0,1,1518.0905,0,2,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
193,1,1525.6976,0,730,2058,2857,4205,501,10.0,200,0,0,1526.7353,1,2,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
194,0,1531.2922,0,460,1105,2857,4205,851,10.0,200,1,0,1531.7968,0,3,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
195,1,1545.2743,0,460,1105,2857,4205,851,10.0,200,1,1,1546.0576,1,3,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
196,0,1549.4649,0,730,2058,2857,4205,551,10.0,200,0,1,1550.5952,0,0,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
197,1,1554.2444,0,730,2058,2857,4205,551,10.0,200,0,0,1555.3521,1,0,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
198,0,1559.1006,1,460,1105,2857,4205,651,10.0,200,1,1,1559.7919,1,2,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
199,0,1568.8634,1,730,2058,2857,4205,801,10.0,200,0,1,1569.5997,0,1,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
200,1,1590.4514,0,730,2058,2857,4205,801,10.0,200,0,0,1591.3681,1,1,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
201,0,1595.2799,1,460,1105,2857,4205,1001,10.0,200,1,0,1599.0135,0,4,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
202,1,1606.223,0,460,1105,2857,4205,1001,10.0,200,1,0,1608.0598,0,4,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
203,1,1616.2023,0,460,1105,2857,4205,1001,10.0,200,1,1,1616.751,1,4,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
204,0,1619.5936,0,730,2058,2857,4205,901,10.0,200,0,0,1620.6915,1,0,06_08_2014 level23_spatial_Clio 15_42 log.txt,37,37
1,0,28.0914,0,460,1105,2857,4205,501,-15.0,200,1,1,29.2965,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
2,0,39.4852,1,460,1105,2857,4205,801,-15.0,200,1,1,39.8854,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
3,0,45.3522,0,730,2058,2857,4205,651,-15.0,200,0,1,45.8595,0,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
4,1,51.205,0,730,2058,2857,4205,651,-15.0,200,0,1,53.8053,0,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
5,1,58.3699,1,730,2058,2857,4205,651,-15.0,200,0,1,58.9805,0,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
6,1,74.0227,0,730,2058,2857,4205,651,-15.0,200,0,1,74.2922,0,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
7,1,79.6527,0,730,2058,2857,4205,651,-15.0,200,0,0,80.8618,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
8,0,91.8994,1,460,1105,2857,4205,901,-15.0,200,1,1,92.4486,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
9,0,97.405,0,730,2058,2857,4205,701,-15.0,200,0,1,100.4289,0,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
10,1,104.9283,0,730,2058,2857,4205,701,-15.0,200,0,0,105.1976,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
11,0,118.5662,0,460,1105,2857,4205,1001,-15.0,200,1,1,118.9617,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
12,0,123.9154,0,460,1105,2857,4205,851,-15.0,200,1,0,124.2132,0,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
13,1,130.4174,0,460,1105,2857,4205,851,-15.0,200,1,0,130.7523,0,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
14,1,137.7309,0,460,1105,2857,4205,851,-15.0,200,1,0,138.1709,0,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
15,1,145.0794,0,460,1105,2857,4205,851,-15.0,200,1,1,145.5216,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
16,0,152.0861,0,460,1105,2857,4205,751,-15.0,200,1,1,152.3744,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
17,0,156.6577,0,460,1105,2857,4205,551,-15.0,200,1,1,157.0244,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
18,0,160.8991,0,730,2058,2857,4205,951,-15.0,200,0,0,161.2517,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
19,0,168.6559,1,460,1105,2857,4205,851,-15.0,200,1,1,168.8882,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
20,0,172.1204,0,460,1105,2857,4205,501,-15.0,200,1,1,173.9444,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
21,0,177.7862,0,460,1105,2857,4205,551,-15.0,200,1,1,178.2847,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
22,0,186.6519,0,460,1105,2857,4205,951,-15.0,200,1,1,186.9343,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
23,0,191.5041,0,730,2058,2857,4205,701,-15.0,200,0,0,191.935,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
24,0,195.2238,0,730,2058,2857,4205,651,-15.0,200,0,0,195.6005,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
25,0,199.6054,0,730,2058,2857,4205,601,-15.0,200,0,0,200.0219,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
26,0,208.3193,0,730,2058,2857,4205,801,-15.0,200,0,0,208.6544,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
27,0,215.3973,0,730,2058,2857,4205,901,-15.0,200,0,0,215.5929,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
28,0,231.89,0,460,1105,2857,4205,751,-15.0,200,1,1,232.5712,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
29,0,237.0787,0,730,2058,2857,4205,901,-15.0,200,0,0,237.5252,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
30,0,245.576,0,730,2058,2857,4205,851,-15.0,200,0,0,246.0204,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
31,0,249.822,0,730,2058,2857,4205,701,-15.0,200,0,0,250.0439,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
32,0,261.7982,0,730,2058,2857,4205,951,-15.0,200,0,0,262.2118,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
33,0,265.9573,0,730,2058,2857,4205,551,-15.0,200,0,0,266.3755,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
34,0,270.0512,0,460,1105,2857,4205,651,-15.0,200,1,1,270.4462,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
35,0,274.2898,0,460,1105,2857,4205,601,-15.0,200,1,1,274.7157,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
36,0,281.0979,0,460,1105,2857,4205,801,-15.0,200,1,1,281.4657,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
37,0,285.8044,0,730,2058,2857,4205,1001,-15.0,200,0,0,286.3683,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
38,0,293.7885,0,460,1105,2857,4205,751,-15.0,200,1,1,294.0129,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
39,0,301.9271,0,460,1105,2857,4205,851,-15.0,200,1,1,302.3955,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
40,0,306.6857,0,460,1105,2857,4205,801,-15.0,200,1,1,306.957,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
41,0,311.1908,0,730,2058,2857,4205,751,-15.0,200,0,0,311.6221,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
42,0,316.1127,0,730,2058,2857,4205,701,-15.0,200,0,0,316.4113,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
43,0,320.9713,0,730,2058,2857,4205,601,-15.0,200,0,0,321.3351,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
44,0,330.0531,0,730,2058,2857,4205,901,-15.0,200,0,1,330.7359,0,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
45,1,337.2305,0,730,2058,2857,4205,901,-15.0,200,0,0,337.8249,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
46,0,341.4512,0,460,1105,2857,4205,551,-15.0,200,1,0,342.0048,0,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
47,1,345.8993,0,460,1105,2857,4205,551,-15.0,200,1,1,346.4434,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
48,0,352.8912,0,730,2058,2857,4205,1001,-15.0,200,0,0,353.2016,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
49,0,357.0582,0,730,2058,2857,4205,501,-15.0,200,0,0,357.3791,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
50,0,368.2485,0,730,2058,2857,4205,951,-15.0,200,0,0,368.666,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
51,0,373.3257,0,730,2058,2857,4205,801,-15.0,200,0,0,373.6972,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
52,0,381.3046,0,730,2058,2857,4205,1001,-15.0,200,0,0,381.5483,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
53,0,385.5544,1,730,2058,2857,4205,651,-15.0,200,0,1,385.8711,0,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
54,1,392.2456,0,730,2058,2857,4205,651,-15.0,200,0,1,392.6297,0,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
55,1,396.6847,0,730,2058,2857,4205,651,-15.0,200,0,0,397.1533,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
56,0,401.6662,0,730,2058,2857,4205,901,-15.0,200,0,0,401.9014,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
57,0,405.4289,0,460,1105,2857,4205,601,-15.0,200,1,1,405.879,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
58,0,413.9636,0,460,1105,2857,4205,851,-15.0,200,1,1,414.2836,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
59,0,418.0797,0,730,2058,2857,4205,501,-15.0,200,0,0,418.5804,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
60,0,421.7959,0,730,2058,2857,4205,551,-15.0,200,0,1,422.3534,0,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
61,1,429.1221,0,730,2058,2857,4205,551,-15.0,200,0,0,429.534,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
62,0,433.4073,0,730,2058,2857,4205,751,-15.0,200,0,0,433.6313,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
63,0,437.9872,0,460,1105,2857,4205,701,-15.0,200,1,1,438.3397,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
64,0,441.741,0,730,2058,2857,4205,551,-15.0,200,0,0,442.2952,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
65,0,447.056,0,730,2058,2857,4205,751,-15.0,200,0,0,447.3263,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
66,0,453.5668,0,460,1105,2857,4205,901,-15.0,200,1,1,453.9183,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
67,0,457.3603,0,460,1105,2857,4205,701,-15.0,200,1,1,457.6344,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
68,0,466.2938,0,730,2058,2857,4205,1001,-15.0,200,0,0,466.5609,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
69,0,470.0033,0,730,2058,2857,4205,851,-15.0,200,0,0,470.2836,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
70,0,473.9322,0,460,1105,2857,4205,501,-15.0,200,1,1,474.5572,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
71,0,478.1591,0,460,1105,2857,4205,951,-15.0,200,1,1,478.6967,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
72,0,482.0106,0,460,1105,2857,4205,651,-15.0,200,1,1,482.4906,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
73,0,488.5195,0,460,1105,2857,4205,801,-15.0,200,1,1,488.9891,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
74,0,492.3066,0,460,1105,2857,4205,901,-15.0,200,1,1,492.6304,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
75,0,497.2154,0,460,1105,2857,4205,701,-15.0,200,1,0,498.1429,0,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
76,1,503.4751,0,460,1105,2857,4205,701,-15.0,200,1,0,504.0415,0,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
77,1,508.9521,1,460,1105,2857,4205,701,-15.0,200,1,1,509.2235,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
78,0,513.5432,0,460,1105,2857,4205,651,-15.0,200,1,1,515.6191,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
79,0,523.5864,0,730,2058,2857,4205,801,-15.0,200,0,0,523.8825,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
80,0,527.6928,0,730,2058,2857,4205,501,-15.0,200,0,1,528.3537,0,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
81,1,532.0784,0,730,2058,2857,4205,501,-15.0,200,0,0,532.7695,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
82,0,540.8663,0,460,1105,2857,4205,1001,-15.0,200,1,1,541.1903,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
83,0,544.8603,0,460,1105,2857,4205,551,-15.0,200,1,1,545.2708,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
84,0,549.5071,0,460,1105,2857,4205,851,-15.0,200,1,1,549.8332,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
85,0,553.5109,0,730,2058,2857,4205,601,-15.0,200,0,1,554.2115,0,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
86,1,559.3224,0,730,2058,2857,4205,601,-15.0,200,0,0,559.8797,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
87,0,568.5699,0,730,2058,2857,4205,751,-15.0,200,0,0,568.8769,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
88,0,572.1895,0,460,1105,2857,4205,601,-15.0,200,1,1,572.8133,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
89,0,576.483,0,460,1105,2857,4205,901,-15.0,200,1,1,576.8387,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
90,0,581.2347,0,460,1105,2857,4205,951,-15.0,200,1,1,581.5547,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
91,0,585.056,0,730,2058,2857,4205,651,-15.0,200,0,1,585.7852,0,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
92,1,589.9221,0,730,2058,2857,4205,651,-15.0,200,0,1,590.361,0,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
93,1,594.6449,0,730,2058,2857,4205,651,-15.0,200,0,0,595.0405,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
94,0,598.9366,0,730,2058,2857,4205,701,-15.0,200,0,0,599.236,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
95,0,603.215,0,730,2058,2857,4205,851,-15.0,200,0,0,603.4066,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
96,0,609.8359,0,460,1105,2857,4205,751,-15.0,200,1,1,610.1544,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
97,0,613.5482,0,730,2058,2857,4205,501,-15.0,200,0,0,614.1636,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
98,0,625.5829,0,730,2058,2857,4205,1001,-15.0,200,0,1,626.1479,0,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
99,1,630.4247,1,730,2058,2857,4205,1001,-15.0,200,0,0,630.7684,1,5,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
100,0,634.7935,0,460,1105,2857,4205,551,-15.0,200,1,0,638.2393,0,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
101,1,642.6229,0,460,1105,2857,4205,551,-15.0,200,1,0,643.2051,0,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
102,1,649.199,0,460,1105,2857,4205,551,-15.0,200,1,1,649.8553,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
103,0,653.819,0,460,1105,2857,4205,651,-15.0,200,1,1,654.1687,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
104,0,660.9496,0,730,2058,2857,4205,901,-15.0,200,0,0,661.2726,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
105,0,664.4267,1,730,2058,2857,4205,551,-15.0,200,0,0,664.9417,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
106,0,668.6587,0,460,1105,2857,4205,701,-15.0,200,1,0,671.5297,0,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
107,1,676.4231,0,460,1105,2857,4205,701,-15.0,200,1,1,676.7441,1,2,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
108,0,680.8253,0,730,2058,2857,4205,751,-15.0,200,0,0,681.3087,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
109,0,684.9492,1,730,2058,2857,4205,801,-15.0,200,0,1,685.6373,0,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
110,1,691.5893,0,730,2058,2857,4205,801,-15.0,200,0,1,691.9926,0,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
111,1,698.6564,1,730,2058,2857,4205,801,-15.0,200,0,0,699.0589,1,1,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
112,0,702.9444,0,730,2058,2857,4205,851,-15.0,200,0,0,707.3213,1,0,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
113,0,711.3252,0,460,1105,2857,4205,951,-15.0,200,1,1,711.7394,1,4,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
114,0,715.6804,0,730,2058,2857,4205,601,-15.0,200,0,0,716.2056,1,3,14_05_2014 level23_spatial_Clio 10_19 log.txt,37,37
1,0,51.2308,0,730,2058,2857,4205,651,10.0,200,0,0,53.4158,1,5,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
2,0,71.2207,0,730,2058,2857,4205,901,10.0,200,0,1,71.6935,0,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
3,1,76.9686,0,730,2058,2857,4205,901,10.0,200,0,1,82.2009,0,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
4,1,86.206,0,730,2058,2857,4205,901,10.0,200,0,1,86.8095,0,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
5,1,97.8723,0,730,2058,2857,4205,901,10.0,200,0,0,99.953,1,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
6,0,105.3852,0,730,2058,2857,4205,601,10.0,200,0,0,106.8494,1,5,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
7,0,111.8146,0,730,2058,2857,4205,551,10.0,200,0,1,112.4239,0,3,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
8,1,120.9447,1,730,2058,2857,4205,551,10.0,200,0,0,124.4541,1,3,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
9,0,137.6974,0,730,2058,2857,4205,1001,10.0,200,0,0,138.9629,1,3,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
10,0,172.9068,0,730,2058,2857,4205,851,10.0,200,0,0,174.1834,1,2,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
11,0,179.5532,0,460,1105,2857,4205,501,10.0,200,1,1,180.5456,1,3,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
12,0,182.3524,0,460,1105,2857,4205,701,10.0,200,1,0,183.0033,0,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
13,1,189.5978,0,460,1105,2857,4205,701,10.0,200,1,1,190.3862,1,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
14,0,206.2459,0,460,1105,2857,4205,801,10.0,200,1,1,212.1806,1,5,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
15,0,227.8314,0,460,1105,2857,4205,951,10.0,200,1,1,228.6997,1,5,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
16,0,230.7174,0,460,1105,2857,4205,501,10.0,200,1,1,231.4115,1,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
17,0,241.8201,0,730,2058,2857,4205,851,10.0,200,0,1,242.51,0,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
18,1,247.277,0,730,2058,2857,4205,851,10.0,200,0,0,248.9234,1,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
19,0,254.0893,0,730,2058,2857,4205,701,10.0,200,0,0,255.6372,1,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
20,0,264.527,1,730,2058,2857,4205,751,10.0,200,0,1,265.0677,0,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
21,1,272.7251,0,730,2058,2857,4205,751,10.0,200,0,0,273.7932,1,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
22,0,290.0308,1,730,2058,2857,4205,1001,10.0,200,0,1,290.6933,0,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
23,1,310.0715,0,730,2058,2857,4205,1001,10.0,200,0,1,310.5953,0,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
24,1,319.4033,0,730,2058,2857,4205,1001,10.0,200,0,0,320.8947,1,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
25,0,330.0499,0,460,1105,2857,4205,651,10.0,200,1,1,330.9483,1,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
26,0,334.2932,0,460,1105,2857,4205,951,10.0,200,1,0,336.1886,0,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
27,1,343.4504,0,460,1105,2857,4205,951,10.0,200,1,0,344.6909,0,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
28,1,355.0064,0,460,1105,2857,4205,951,10.0,200,1,1,355.378,1,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
29,0,359.8245,0,730,2058,2857,4205,601,10.0,200,0,0,363.4627,1,1,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
30,0,370.6505,0,730,2058,2857,4205,551,10.0,200,0,1,371.2779,0,2,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
31,1,376.0285,0,730,2058,2857,4205,551,10.0,200,0,0,377.1854,1,2,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
32,0,382.6296,0,730,2058,2857,4205,801,10.0,200,0,0,384.3294,1,4,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
33,0,389.6397,0,730,2058,2857,4205,751,10.0,200,0,0,390.6593,1,4,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
34,0,403.9358,0,460,1105,2857,4205,901,10.0,200,1,1,404.5998,1,4,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
35,0,410.49,0,730,2058,2857,4205,601,10.0,200,0,0,411.2458,1,2,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
36,0,416.5011,0,460,1105,2857,4205,951,10.0,200,1,1,416.9599,1,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
37,0,420.8273,0,730,2058,2857,4205,501,10.0,200,0,0,421.3329,1,3,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
38,0,427.6583,0,460,1105,2857,4205,551,10.0,200,1,0,429.6355,0,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
39,1,439.0757,0,460,1105,2857,4205,551,10.0,200,1,0,441.3075,0,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
40,1,450.069,1,460,1105,2857,4205,551,10.0,200,1,0,453.564,0,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
41,1,459.6548,0,460,1105,2857,4205,551,10.0,200,1,1,460.3226,1,0,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
42,0,467.5498,0,730,2058,2857,4205,701,10.0,200,0,0,468.8988,1,5,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
43,0,497.2005,0,460,1105,2857,4205,851,10.0,200,1,1,497.619,1,2,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
44,0,505.1968,0,460,1105,2857,4205,1001,10.0,200,1,1,505.8787,1,2,07_08_2014 level23_spatial_Clio 09_14 log.txt,37,37
