Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,originalFile,LeftTemperature,RightTemperature
32,0,320.5769,0,460,1105,2857,4205,501,10.0,200,0,0,321.1543,1,3,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
33,0,326.5876,0,730,2058,2857,4205,601,10.0,200,1,0,327.8733,0,1,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
34,1,335.4225,0,730,2058,2857,4205,601,10.0,200,1,0,336.7881,0,1,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
35,1,347.38,0,730,2058,2857,4205,601,10.0,200,1,0,349.6524,0,1,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
36,1,356.1733,0,730,2058,2857,4205,601,10.0,200,1,0,356.7215,0,1,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
37,1,364.7511,0,730,2058,2857,4205,601,10.0,200,1,0,365.7313,0,1,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
38,1,373.2324,1,730,2058,2857,4205,601,10.0,200,1,1,377.885,1,1,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
39,0,389.6704,0,460,1105,2857,4205,851,10.0,200,0,0,390.3376,1,1,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
40,0,398.2304,0,730,2058,2857,4205,651,10.0,200,1,0,399.4296,0,2,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
41,1,405.4965,0,730,2058,2857,4205,651,10.0,200,1,1,406.2353,1,2,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
42,0,411.493,0,730,2058,2857,4205,751,10.0,200,1,1,412.4922,1,4,07_08_2014 level23_spatial_F+V 10_50 Block6-51.txt,37,37
1,0,4.3791,0,460,1105,2857,4205,1001,10.0,200,0,0,5.2978,1,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
2,0,11.5528,0,730,2058,2857,4205,551,10.0,200,1,1,12.0708,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
3,0,17.2559,0,730,2058,2857,4205,651,10.0,200,1,0,17.6372,0,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
4,1,28.9779,1,730,2058,2857,4205,651,10.0,200,1,1,29.2933,1,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
5,0,36.8597,0,460,1105,2857,4205,601,10.0,200,0,0,38.8029,1,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
6,0,44.9328,1,730,2058,2857,4205,501,10.0,200,1,0,45.324,0,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
7,1,51.3545,1,730,2058,2857,4205,501,10.0,200,1,1,58.6534,1,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
8,0,85.5668,0,730,2058,2857,4205,951,10.0,200,1,0,86.9233,0,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
9,1,100.4485,0,730,2058,2857,4205,951,10.0,200,1,0,104.9007,0,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
10,1,115.0587,0,730,2058,2857,4205,951,10.0,200,1,0,115.5915,0,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
11,1,137.3522,0,730,2058,2857,4205,951,10.0,200,1,0,141.5502,0,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
12,1,152.8668,0,730,2058,2857,4205,951,10.0,200,1,1,153.5308,1,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
13,0,162.5584,0,460,1105,2857,4205,701,10.0,200,0,0,163.2286,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
14,0,168.1248,0,460,1105,2857,4205,851,10.0,200,0,0,168.6727,1,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
15,0,180.4068,0,460,1105,2857,4205,801,10.0,200,0,0,180.8799,1,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
16,0,194.8282,0,460,1105,2857,4205,751,10.0,200,0,0,195.0973,1,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
17,0,202.8138,0,460,1105,2857,4205,751,10.0,200,0,0,203.1788,1,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
18,0,211.2964,0,730,2058,2857,4205,801,10.0,200,1,0,211.7657,0,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
19,1,224.2896,0,730,2058,2857,4205,801,10.0,200,1,0,224.8661,0,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
20,1,234.922,0,730,2058,2857,4205,801,10.0,200,1,0,235.4633,0,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
21,1,241.9347,0,730,2058,2857,4205,801,10.0,200,1,1,242.7783,1,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
22,0,252.7898,0,730,2058,2857,4205,701,10.0,200,1,0,253.2948,0,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
23,1,262.0188,0,730,2058,2857,4205,701,10.0,200,1,0,262.4227,0,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
24,1,268.2265,0,730,2058,2857,4205,701,10.0,200,1,1,268.8144,1,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
25,0,275.742,0,730,2058,2857,4205,551,10.0,200,1,0,276.2095,0,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
26,1,287.9399,0,730,2058,2857,4205,551,10.0,200,1,1,288.663,1,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
27,0,303.2551,0,460,1105,2857,4205,901,10.0,200,0,0,303.812,1,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
28,0,309.0085,0,730,2058,2857,4205,1001,10.0,200,1,1,309.4276,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
29,0,319.6092,0,460,1105,2857,4205,851,10.0,200,0,0,320.0648,1,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
30,0,327.2003,0,730,2058,2857,4205,501,10.0,200,1,0,327.8805,0,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
31,1,333.4933,0,730,2058,2857,4205,501,10.0,200,1,1,334.0478,1,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
32,0,342.3468,1,460,1105,2857,4205,601,10.0,200,0,0,342.8028,1,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
33,0,347.3147,0,730,2058,2857,4205,651,10.0,200,1,0,347.7899,0,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
34,1,356.1239,0,730,2058,2857,4205,651,10.0,200,1,1,356.9564,1,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
35,0,366.8079,0,460,1105,2857,4205,501,10.0,200,0,0,367.3464,1,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
36,0,376.4323,0,730,2058,2857,4205,651,10.0,200,1,1,377.0016,1,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
37,0,388.6269,0,730,2058,2857,4205,751,10.0,200,1,1,389.1992,1,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
38,0,411.8403,0,730,2058,2857,4205,901,10.0,200,1,1,413.8072,1,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
39,0,421.7526,0,460,1105,2857,4205,551,10.0,200,0,0,422.4482,1,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
40,0,434.7701,0,730,2058,2857,4205,601,10.0,200,1,1,435.4963,1,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
41,0,446.9955,0,460,1105,2857,4205,701,10.0,200,0,0,447.5253,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
42,0,455.6549,0,730,2058,2857,4205,951,10.0,200,1,0,456.1138,0,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
43,1,462.4102,1,730,2058,2857,4205,951,10.0,200,1,1,466.3112,1,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
44,0,489.2014,0,460,1105,2857,4205,851,10.0,200,0,0,489.7461,1,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
45,0,497.5964,0,460,1105,2857,4205,1001,10.0,200,0,1,499.0048,0,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
46,1,505.4592,0,460,1105,2857,4205,1001,10.0,200,0,1,506.1783,0,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
47,1,523.9878,0,460,1105,2857,4205,1001,10.0,200,0,0,526.0966,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
48,0,531.1344,0,730,2058,2857,4205,601,10.0,200,1,0,531.901,0,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
49,1,538.0497,0,730,2058,2857,4205,601,10.0,200,1,1,539.1504,1,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
50,0,546.6289,0,460,1105,2857,4205,501,10.0,200,0,0,547.3636,1,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
51,0,556.9069,0,730,2058,2857,4205,651,10.0,200,1,1,557.462,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
52,0,566.1696,0,460,1105,2857,4205,851,10.0,200,0,0,567.0042,1,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
53,0,578.3424,0,460,1105,2857,4205,1001,10.0,200,0,0,578.7727,1,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
54,0,587.7855,0,730,2058,2857,4205,801,10.0,200,1,1,588.817,1,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
55,0,599.6061,1,460,1105,2857,4205,751,10.0,200,0,0,599.8508,1,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
56,0,607.1667,1,460,1105,2857,4205,901,10.0,200,0,0,607.5247,1,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
57,0,617.8986,0,730,2058,2857,4205,951,10.0,200,1,0,621.6622,0,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
58,1,629.1565,0,730,2058,2857,4205,951,10.0,200,1,1,630.5523,1,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
59,0,639.7759,0,460,1105,2857,4205,701,10.0,200,0,0,640.4927,1,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
60,0,650.1887,0,460,1105,2857,4205,851,10.0,200,0,0,650.6485,1,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
61,0,656.9152,0,730,2058,2857,4205,801,10.0,200,1,1,657.4533,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
62,0,672.7712,1,460,1105,2857,4205,951,10.0,200,0,0,673.0979,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
63,0,679.512,0,460,1105,2857,4205,751,10.0,200,0,0,680.1103,1,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
64,0,686.1,0,730,2058,2857,4205,551,10.0,200,1,0,687.2058,0,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
65,1,701.4617,0,730,2058,2857,4205,551,10.0,200,1,0,702.3761,0,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
66,1,708.1391,0,730,2058,2857,4205,551,10.0,200,1,1,709.2073,1,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
67,0,717.4787,0,730,2058,2857,4205,701,10.0,200,1,0,718.5621,0,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
68,1,725.8065,0,730,2058,2857,4205,701,10.0,200,1,1,726.2633,1,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
69,0,738.728,0,460,1105,2857,4205,651,10.0,200,0,0,739.2552,1,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
70,0,745.3262,0,730,2058,2857,4205,501,10.0,200,1,1,745.9829,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
71,0,759.4216,1,460,1105,2857,4205,601,10.0,200,0,0,762.8614,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
72,0,773.6214,0,730,2058,2857,4205,1001,10.0,200,1,1,774.2184,1,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
73,0,781.2805,0,460,1105,2857,4205,651,10.0,200,0,0,781.5966,1,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
74,0,789.444,0,730,2058,2857,4205,851,10.0,200,1,0,789.8781,0,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
75,1,796.1565,0,730,2058,2857,4205,851,10.0,200,1,1,796.639,1,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
76,0,806.4645,0,730,2058,2857,4205,801,10.0,200,1,0,807.1285,0,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
77,1,817.4087,0,730,2058,2857,4205,801,10.0,200,1,1,817.8763,1,2,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
78,0,825.6832,0,460,1105,2857,4205,501,10.0,200,0,0,826.2649,1,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
79,0,835.5809,0,460,1105,2857,4205,901,10.0,200,0,0,836.5108,1,5,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
80,0,857.617,0,460,1105,2857,4205,751,10.0,200,0,1,858.7365,0,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
81,1,866.9443,0,460,1105,2857,4205,751,10.0,200,0,1,867.9263,0,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
82,1,876.8749,0,460,1105,2857,4205,751,10.0,200,0,0,878.6567,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
83,0,884.7024,0,730,2058,2857,4205,951,10.0,200,1,1,885.568,1,3,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
84,0,891.4489,0,730,2058,2857,4205,551,10.0,200,1,0,892.0731,0,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
85,1,899.0777,0,730,2058,2857,4205,551,10.0,200,1,1,902.031,1,0,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
86,0,911.4568,0,730,2058,2857,4205,1001,10.0,200,1,0,912.4561,0,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
87,1,919.238,0,730,2058,2857,4205,1001,10.0,200,1,1,919.8724,1,1,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
88,0,933.2542,0,730,2058,2857,4205,701,10.0,200,1,0,933.7548,0,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
89,1,975.9444,0,730,2058,2857,4205,701,10.0,200,1,0,981.5354,0,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
90,1,988.2676,0,730,2058,2857,4205,701,10.0,200,1,0,989.0488,0,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
91,1,1019.2032,0,730,2058,2857,4205,701,10.0,200,1,0,1019.6681,0,4,02_02_2015 level23_spatial_F+V 09_47 Block8-20.txt,37,37
1,0,6.5397,0,730,2058,2857,4205,801,10.0,200,1,1,7.7914,1,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
2,0,18.5308,1,460,1105,2857,4205,651,10.0,200,0,1,19.1398,0,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
3,1,26.3414,0,460,1105,2857,4205,651,10.0,200,0,0,26.9009,1,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
4,0,43.7734,1,460,1105,2857,4205,901,10.0,200,0,1,44.1371,0,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
5,1,51.9515,0,460,1105,2857,4205,901,10.0,200,0,0,55.7688,1,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
6,0,63.2234,0,730,2058,2857,4205,701,10.0,200,1,0,63.8064,0,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
7,1,75.0923,0,730,2058,2857,4205,701,10.0,200,1,1,75.7588,1,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
8,0,85.0475,0,460,1105,2857,4205,551,10.0,200,0,0,85.5105,1,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
9,0,93.5398,0,460,1105,2857,4205,951,10.0,200,0,0,93.796,1,5,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
10,0,103.8736,0,730,2058,2857,4205,751,10.0,200,1,1,104.5198,1,4,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
11,0,112.4337,0,730,2058,2857,4205,601,10.0,200,1,0,113.0829,0,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
12,1,120.9569,0,730,2058,2857,4205,601,10.0,200,1,1,121.4397,1,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
13,0,133.3985,0,460,1105,2857,4205,1001,10.0,200,0,0,133.5809,1,4,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
14,0,139.8693,0,730,2058,2857,4205,851,10.0,200,1,1,140.6067,1,5,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
15,0,148.0412,0,730,2058,2857,4205,651,10.0,200,1,0,148.4205,0,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
16,1,154.4918,1,730,2058,2857,4205,651,10.0,200,1,1,154.9078,1,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
17,0,164.6883,0,730,2058,2857,4205,851,10.0,200,1,0,165.4492,0,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
18,1,186.9056,0,730,2058,2857,4205,851,10.0,200,1,0,187.522,0,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
19,1,199.1065,0,730,2058,2857,4205,851,10.0,200,1,1,199.3955,1,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
20,0,214.5794,0,730,2058,2857,4205,751,10.0,200,1,0,215.1541,0,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
21,1,224.7979,0,730,2058,2857,4205,751,10.0,200,1,1,225.323,1,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
22,0,237.9746,0,460,1105,2857,4205,801,10.0,200,0,0,238.512,1,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
23,0,249.6434,0,730,2058,2857,4205,951,10.0,200,1,1,250.364,1,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
24,0,252.9499,0,730,2058,2857,4205,551,10.0,200,1,1,253.276,1,4,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
25,0,278.6474,0,730,2058,2857,4205,701,10.0,200,1,0,279.2979,0,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
26,1,291.0094,0,730,2058,2857,4205,701,10.0,200,1,1,291.678,1,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
27,0,300.7101,0,460,1105,2857,4205,901,10.0,200,0,1,301.0908,0,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
28,1,312.8103,0,460,1105,2857,4205,901,10.0,200,0,0,313.0211,1,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
29,0,323.7227,0,460,1105,2857,4205,601,10.0,200,0,0,324.146,1,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
30,0,330.4019,0,460,1105,2857,4205,501,10.0,200,0,0,331.1103,1,4,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
31,0,338.5836,0,730,2058,2857,4205,701,10.0,200,1,0,338.8689,0,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
32,1,347.0246,0,730,2058,2857,4205,701,10.0,200,1,1,347.4465,1,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
33,0,358.4463,0,460,1105,2857,4205,551,10.0,200,0,0,358.7989,1,5,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
34,0,363.6383,0,460,1105,2857,4205,501,10.0,200,0,0,364.0005,1,5,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
35,0,374.077,0,460,1105,2857,4205,851,10.0,200,0,0,374.3866,1,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
36,0,390.2258,0,460,1105,2857,4205,901,10.0,200,0,0,390.5888,1,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
37,0,397.5924,0,460,1105,2857,4205,951,10.0,200,0,0,397.803,1,4,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
38,0,407.0742,0,730,2058,2857,4205,651,10.0,200,1,0,407.4861,0,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
39,1,413.7412,0,730,2058,2857,4205,651,10.0,200,1,0,414.267,0,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
40,1,426.1423,0,730,2058,2857,4205,651,10.0,200,1,1,426.6848,1,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
41,0,445.2405,0,460,1105,2857,4205,1001,10.0,200,0,0,445.4532,1,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
42,0,451.6393,0,730,2058,2857,4205,601,10.0,200,1,1,452.3626,1,4,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
43,0,465.1431,1,460,1105,2857,4205,801,10.0,200,0,0,465.4293,1,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
44,0,472.0087,0,730,2058,2857,4205,951,10.0,200,1,0,472.969,0,5,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
45,1,482.7313,0,730,2058,2857,4205,951,10.0,200,1,1,483.5393,1,5,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
46,0,499.4224,0,730,2058,2857,4205,901,10.0,200,1,0,500.0754,0,5,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
47,1,510.9576,0,730,2058,2857,4205,901,10.0,200,1,1,511.6868,1,5,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
48,0,520.0771,0,730,2058,2857,4205,551,10.0,200,1,0,520.5561,0,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
49,1,530.2606,0,730,2058,2857,4205,551,10.0,200,1,1,530.9211,1,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
50,0,539.5259,0,460,1105,2857,4205,851,10.0,200,0,0,539.9394,1,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
51,0,548.5054,1,460,1105,2857,4205,601,10.0,200,0,0,548.8315,1,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
52,0,554.5721,0,730,2058,2857,4205,651,10.0,200,1,0,560.3931,0,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
53,1,566.1579,0,730,2058,2857,4205,651,10.0,200,1,1,566.7227,1,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
54,0,578.5173,0,730,2058,2857,4205,701,10.0,200,1,0,579.0782,0,5,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
55,1,588.0234,0,730,2058,2857,4205,701,10.0,200,1,1,588.6702,1,5,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
56,0,597.1229,0,730,2058,2857,4205,801,10.0,200,1,0,597.5713,0,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
57,1,603.6804,0,730,2058,2857,4205,801,10.0,200,1,0,604.4775,0,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
58,1,610.5711,0,730,2058,2857,4205,801,10.0,200,1,1,611.0656,1,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
59,0,627.311,0,730,2058,2857,4205,1001,10.0,200,1,0,627.9175,0,4,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
60,1,640.0851,0,730,2058,2857,4205,1001,10.0,200,1,1,640.5019,1,4,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
61,0,651.8949,0,460,1105,2857,4205,751,10.0,200,0,0,652.2455,1,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
62,0,658.2782,0,460,1105,2857,4205,501,10.0,200,0,0,658.6966,1,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
63,0,664.2414,0,460,1105,2857,4205,701,10.0,200,0,0,664.4679,1,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
64,0,682.0073,0,730,2058,2857,4205,951,10.0,200,1,1,682.7173,1,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
65,0,694.4533,0,730,2058,2857,4205,1001,10.0,200,1,0,695.1154,0,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
66,1,704.821,0,730,2058,2857,4205,1001,10.0,200,1,0,705.1175,0,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
67,1,712.9356,0,730,2058,2857,4205,1001,10.0,200,1,1,713.3471,1,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
68,0,723.8987,0,460,1105,2857,4205,851,10.0,200,0,0,724.5097,1,4,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
69,0,729.9064,0,460,1105,2857,4205,551,10.0,200,0,0,730.1974,1,2,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
70,0,739.9872,0,730,2058,2857,4205,751,10.0,200,1,0,740.5568,0,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
71,1,747.547,0,730,2058,2857,4205,751,10.0,200,1,0,747.9538,0,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
72,1,756.4956,0,730,2058,2857,4205,751,10.0,200,1,1,757.3552,1,1,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
73,0,768.2132,0,460,1105,2857,4205,901,10.0,200,0,0,769.009,1,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
74,0,778.3943,0,460,1105,2857,4205,801,10.0,200,0,0,778.5854,1,0,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
75,0,784.9048,0,730,2058,2857,4205,651,10.0,200,1,0,785.2626,0,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
76,1,792.1233,0,730,2058,2857,4205,651,10.0,200,1,0,792.6019,0,3,20_03_2015 level23_spatial_F+V 09_02 Block9-1.txt,37,37
