Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
17,0,204.7538,0,730,2058,2857,4205,508,-6.5,200,1,0,205.8714,0,2,736407.372037903,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
18,1,209.5073,0,730,2058,2857,4205,508,-6.5,200,1,0,210.6099,0,2,736407.37209292,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
19,1,218.2301,0,730,2058,2857,4205,508,-6.5,200,1,1,219.9785,1,2,736407.372193878,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
20,0,230.5516,0,730,2058,2857,4205,509,5.5,200,1,0,231.8003,0,5,736407.372336488,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
21,1,236.3194,0,730,2058,2857,4205,509,5.5,200,1,0,237.5719,0,5,736407.372403245,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
22,1,242.2254,0,730,2058,2857,4205,509,5.5,200,1,1,243.925,1,5,736407.372471602,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
23,0,253.9266,1,730,2058,2857,4205,507,-0.5,200,1,1,259.3986,1,4,736407.372607032,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
24,0,268.7309,0,460,1105,2857,4205,503,-3.5,200,0,0,269.7959,1,2,736407.372778378,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
25,0,274.4792,0,730,2058,2857,4205,510,8.5,200,1,0,275.5911,0,4,736407.37284491,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
26,1,281.5945,0,730,2058,2857,4205,510,8.5,200,1,1,284.0373,1,4,736407.372927263,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
27,0,294.4096,0,460,1105,2857,4205,511,-6.5,200,0,0,295.4256,1,2,736407.373075586,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
28,0,300.2405,0,460,1105,2857,4205,505,-0.5,200,0,0,301.3273,1,4,736407.373143073,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
29,0,306.6557,0,730,2058,2857,4205,506,-3.5,200,1,1,308.1548,1,5,736407.373217323,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
30,0,312.363,0,730,2058,2857,4205,501,-3.5,200,1,1,313.9837,1,3,736407.37328338,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
31,0,318.8963,0,730,2058,2857,4205,502,2.5,200,1,1,320.0845,1,5,736407.373358996,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
32,0,326.2907,0,460,1105,2857,4205,504,-3.5,200,0,0,327.03,1,4,736407.37344458,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
33,0,332.3738,0,460,1105,2857,4205,506,-0.5,200,0,1,334.1791,0,1,736407.373514986,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
34,1,340.9424,0,460,1105,2857,4205,506,-0.5,200,0,0,342.0833,1,1,736407.37361416,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
35,0,347.5071,0,730,2058,2857,4205,505,2.5,200,1,1,348.893,1,0,736407.37369014,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
36,0,353.3781,0,460,1105,2857,4205,511,-0.5,200,0,0,354.8771,1,3,736407.373758091,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
37,0,359.8814,0,730,2058,2857,4205,509,-0.5,200,1,0,361.4117,0,1,736407.373833361,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
38,1,370.6218,0,730,2058,2857,4205,509,-0.5,200,1,0,371.7,0,1,736407.373957671,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
39,1,381.4167,0,730,2058,2857,4205,509,-0.5,200,1,1,382.8665,1,1,736407.374082612,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
40,0,388.1209,0,460,1105,2857,4205,508,-3.5,200,0,0,389.0363,1,0,736407.374160207,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
41,0,393.7202,1,730,2058,2857,4205,502,-3.5,200,1,1,398.4133,1,4,736407.374225014,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
42,0,402.7734,1,460,1105,2857,4205,507,-6.5,200,0,0,406.5026,1,4,736407.374329796,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
43,0,411.138,0,730,2058,2857,4205,503,-3.5,200,1,1,412.7144,1,2,736407.374426609,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
44,0,416.9615,0,460,1105,2857,4205,510,-6.5,200,0,0,418.446,1,1,736407.37449401,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
45,0,422.6939,0,730,2058,2857,4205,501,2.5,200,1,1,424.1006,1,1,736407.374560358,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
46,0,428.3136,0,730,2058,2857,4205,511,-6.5,200,1,0,429.2894,0,0,736407.3746254,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
47,1,434.1721,0,730,2058,2857,4205,511,-6.5,200,1,0,435.5057,0,0,736407.374693207,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
48,1,441.2357,1,730,2058,2857,4205,511,-6.5,200,1,1,445.6905,1,0,736407.374774962,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
49,0,452.5996,0,460,1105,2857,4205,503,5.5,200,0,0,454.0375,1,1,736407.374906488,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
50,0,459.001,0,460,1105,2857,4205,505,8.5,200,0,0,460.2844,1,4,736407.374980579,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
51,0,464.1369,0,460,1105,2857,4205,506,8.5,200,0,0,465.4882,1,3,736407.375040022,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
52,0,470.8801,0,730,2058,2857,4205,504,-0.5,200,1,1,472.3777,1,3,736407.375118068,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
53,0,477.5105,0,460,1105,2857,4205,510,-0.5,200,0,0,478.5003,1,0,736407.375194809,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
54,0,482.4452,0,460,1105,2857,4205,508,5.5,200,0,1,484.9615,0,2,736407.375251924,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
55,1,490.1007,0,460,1105,2857,4205,508,5.5,200,0,0,491.2588,1,2,736407.375340529,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
56,0,495.32,1,730,2058,2857,4205,509,-6.5,200,1,0,499.6067,0,5,736407.375400938,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
57,1,508.7027,0,730,2058,2857,4205,509,-6.5,200,1,1,510.208,1,5,736407.37555583,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
58,0,515.1738,0,730,2058,2857,4205,507,-0.5,200,1,0,516.5909,0,2,736407.375630727,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
59,1,524.4054,0,730,2058,2857,4205,507,-0.5,200,1,1,525.8035,1,2,736407.375737574,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
60,0,529.9488,1,730,2058,2857,4205,501,-3.5,200,1,1,534.3836,1,1,736407.375801734,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
61,0,541.3598,0,730,2058,2857,4205,507,-0.5,200,1,1,542.9681,1,5,736407.375933805,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
62,0,547.7399,1,730,2058,2857,4205,502,8.5,200,1,1,552.1581,1,5,736407.376007649,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
63,0,557.4961,0,730,2058,2857,4205,508,-3.5,200,1,0,558.6722,0,0,736407.376120568,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
64,1,565.9383,0,730,2058,2857,4205,508,-3.5,200,1,1,567.5315,1,0,736407.376218279,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
65,0,572.6381,0,460,1105,2857,4205,503,5.5,200,0,0,573.7663,1,4,736407.376295823,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
66,0,578.1273,0,460,1105,2857,4205,510,8.5,200,0,1,579.4994,0,2,736407.376359355,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
67,1,587.3292,0,460,1105,2857,4205,510,8.5,200,0,0,588.3352,1,2,736407.376465859,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
68,0,591.9089,0,460,1105,2857,4205,504,5.5,200,0,0,593.2832,1,3,736407.376518865,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
69,0,597.1331,1,460,1105,2857,4205,511,2.5,200,0,1,601.7321,0,5,736407.37657933,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
70,1,605.3739,0,460,1105,2857,4205,511,2.5,200,0,0,606.8909,1,5,736407.376674709,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
71,0,610.9482,0,730,2058,2857,4205,506,8.5,200,1,1,612.3457,1,1,736407.376739227,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
72,0,616.3001,0,730,2058,2857,4205,505,5.5,200,1,1,618.1943,1,3,736407.37680117,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
73,0,622.098,0,730,2058,2857,4205,502,5.5,200,1,0,623.3285,0,0,736407.376868275,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
74,1,630.3764,1,730,2058,2857,4205,502,5.5,200,1,1,635.184,1,0,736407.37696409,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
75,0,639.407,0,460,1105,2857,4205,508,-6.5,200,0,1,641.1056,0,0,736407.377068611,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
76,1,646.7391,1,460,1105,2857,4205,508,-6.5,200,0,0,650.2221,1,0,736407.377153473,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
77,0,654.0446,0,460,1105,2857,4205,509,8.5,200,0,1,655.6356,0,0,736407.377238028,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
78,1,659.6361,0,460,1105,2857,4205,509,8.5,200,0,0,661.045,1,0,736407.377302744,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
79,0,665.646,0,460,1105,2857,4205,503,-3.5,200,0,0,666.7935,1,5,736407.377372303,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
80,0,670.3304,0,730,2058,2857,4205,501,-0.5,200,1,1,672.0225,1,0,736407.377426521,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
81,0,675.8173,1,460,1105,2857,4205,511,8.5,200,0,0,681.2721,1,1,736407.377490027,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
82,0,685.3615,1,730,2058,2857,4205,510,5.5,200,1,1,689.9756,1,4,736407.377600492,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
83,0,694.5522,0,730,2058,2857,4205,506,5.5,200,1,1,696.0015,1,1,736407.377706866,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
84,0,702.7955,0,730,2058,2857,4205,505,-6.5,200,1,1,704.5235,1,1,736407.377802274,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
85,0,708.6911,1,730,2058,2857,4205,504,-6.5,200,1,1,713.645,1,3,736407.37787051,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
86,0,719.7121,0,730,2058,2857,4205,507,5.5,200,1,1,721.5653,1,2,736407.377998068,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
87,0,727.2847,0,730,2058,2857,4205,506,-6.5,200,1,0,728.5353,0,4,736407.378085714,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
88,1,733.215,0,730,2058,2857,4205,506,-6.5,200,1,1,734.7655,1,4,736407.378154352,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
89,0,738.9121,1,460,1105,2857,4205,509,-3.5,200,0,1,743.3655,0,1,736407.37822029,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
90,1,748.6318,0,460,1105,2857,4205,509,-3.5,200,0,0,749.7819,1,1,736407.378332787,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
91,0,753.5518,0,460,1105,2857,4205,502,2.5,200,0,1,755.0477,0,2,736407.378389731,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
92,1,759.6875,1,460,1105,2857,4205,502,2.5,200,0,0,764.2408,1,2,736407.378460746,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
93,0,768.0037,0,460,1105,2857,4205,503,2.5,200,0,0,769.3336,1,4,736407.378556999,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
94,0,773.3151,0,460,1105,2857,4205,508,-3.5,200,0,1,774.9135,0,3,736407.378618473,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
95,1,784.3567,0,460,1105,2857,4205,508,-3.5,200,0,0,785.4449,1,3,736407.37874627,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
96,0,788.7273,1,460,1105,2857,4205,505,2.5,200,0,1,792.9634,0,3,736407.378796855,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
97,1,803.6442,0,460,1105,2857,4205,505,2.5,200,0,0,804.6067,1,3,736407.378969505,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
98,0,808.9393,1,730,2058,2857,4205,501,2.5,200,1,1,813.0007,1,2,736407.37903079,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
99,0,818.9421,0,460,1105,2857,4205,511,5.5,200,0,1,820.7845,0,0,736407.379146564,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
100,1,830.4555,0,460,1105,2857,4205,511,5.5,200,0,0,831.486,1,0,736407.379279821,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
101,0,834.579,0,460,1105,2857,4205,510,-0.5,200,0,0,835.8704,1,5,736407.379327546,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
102,0,839.1664,0,460,1105,2857,4205,507,2.5,200,0,1,840.751,0,0,736407.379380641,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
103,1,844.6922,0,460,1105,2857,4205,507,2.5,200,0,0,845.43,1,0,736407.379444597,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
104,0,849.2718,0,460,1105,2857,4205,511,-0.5,200,0,1,851.0501,0,2,736407.379497602,18_03_2016 level23_spatial_Robin 08_52_19.321 log.txt,37,37
1,0,1581.2384,0,730,2058,2857,4205,508,5.5,200,1,1,1589.1228,1,4,736407.66459365,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
2,0,1597.2948,1,730,2058,2857,4205,511,-6.5,200,1,0,1604.3149,0,5,736407.664779488,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
3,1,1608.1591,1,730,2058,2857,4205,511,-6.5,200,1,0,1613.9651,0,5,736407.664905233,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
4,1,1627.6478,0,730,2058,2857,4205,511,-6.5,200,1,1,1629.3736,1,5,736407.665130796,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
5,0,1634.7395,1,460,1105,2857,4205,504,-3.5,200,0,1,1641.1956,0,1,736407.665212876,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
6,1,1644.7544,0,460,1105,2857,4205,504,-3.5,200,0,0,1645.8836,1,1,736407.665328789,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
7,0,1650.6796,1,460,1105,2857,4205,506,-3.5,200,0,0,1655.8165,1,3,736407.665397368,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
8,0,1662.7589,0,460,1105,2857,4205,503,2.5,200,0,0,1664.163,1,5,736407.665537175,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
9,0,1668.9129,0,730,2058,2857,4205,509,5.5,200,1,1,1670.9904,1,2,736407.665608402,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
10,0,1675.2552,0,460,1105,2857,4205,505,-6.5,200,0,0,1676.5177,1,0,736407.665681808,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
11,0,1681.3058,0,730,2058,2857,4205,507,-0.5,200,1,0,1682.9922,0,2,736407.665751838,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
12,1,1688.971,1,730,2058,2857,4205,507,-0.5,200,1,1,1694.1597,1,2,736407.665840556,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
13,0,1698.0099,0,730,2058,2857,4205,510,-3.5,200,1,0,1699.3306,0,1,736407.665945172,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
14,1,1705.1931,1,730,2058,2857,4205,510,-3.5,200,1,1,1710.4672,1,1,736407.666028311,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
15,0,1716.2622,1,730,2058,2857,4205,501,5.5,200,1,1,1720.9667,1,5,736407.666156426,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
16,0,1726.6601,0,460,1105,2857,4205,508,-0.5,200,0,1,1728.86,0,2,736407.666276772,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
17,1,1733.3019,0,460,1105,2857,4205,508,-0.5,200,0,0,1735.0379,1,2,736407.666353645,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
18,0,1740.3612,1,460,1105,2857,4205,510,2.5,200,0,0,1744.0678,1,1,736407.666435349,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
19,0,1748.9193,1,730,2058,2857,4205,502,2.5,200,1,1,1753.8205,1,3,736407.666534402,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
20,0,1757.6498,0,730,2058,2857,4205,509,-6.5,200,1,1,1759.5369,1,1,736407.666635449,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
21,0,1764.2494,0,460,1105,2857,4205,503,-6.5,200,0,0,1765.7689,1,3,736407.666711833,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
22,0,1770.1945,0,460,1105,2857,4205,505,5.5,200,0,1,1772.4701,0,2,736407.666780642,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
23,1,1777.6547,0,460,1105,2857,4205,505,5.5,200,0,0,1779.1027,1,2,736407.666866987,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
24,0,1784.3723,0,730,2058,2857,4205,501,8.5,200,1,1,1786.1329,1,3,736407.666944737,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
25,0,1791.9633,0,730,2058,2857,4205,506,-6.5,200,1,1,1793.9836,1,4,736407.667032596,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
26,0,1798.6211,0,460,1105,2857,4205,504,2.5,200,0,0,1800.636,1,4,736407.667109654,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
27,0,1805.8573,0,460,1105,2857,4205,507,-0.5,200,0,0,1806.8983,1,4,736407.667193406,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
28,0,1811.2039,0,730,2058,2857,4205,506,-0.5,200,1,1,1813.135,1,0,736407.667255288,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
29,0,1817.765,0,460,1105,2857,4205,507,8.5,200,0,1,1819.4774,0,0,736407.667331227,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
30,1,1832.9149,0,460,1105,2857,4205,507,8.5,200,0,1,1834.3323,0,0,736407.667506573,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
31,1,1841.2775,0,460,1105,2857,4205,507,8.5,200,0,0,1842.5065,1,0,736407.667603362,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
32,0,1846.6441,0,460,1105,2857,4205,502,8.5,200,0,0,1847.7335,1,5,736407.667665476,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
33,0,1851.3564,0,730,2058,2857,4205,504,-3.5,200,1,0,1852.8304,0,5,736407.667720016,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
34,1,1858.6462,0,730,2058,2857,4205,504,-3.5,200,1,1,1860.1319,1,5,736407.667804389,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
35,0,1864.1435,0,460,1105,2857,4205,503,-3.5,200,0,1,1865.9531,0,5,736407.667868015,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
36,1,1871.8176,0,460,1105,2857,4205,503,-3.5,200,0,0,1872.9021,1,5,736407.667956836,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
37,0,1877.9939,0,730,2058,2857,4205,509,2.5,200,1,1,1879.4378,1,5,736407.668028321,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
38,0,1885.2043,0,460,1105,2857,4205,510,8.5,200,0,1,1886.9756,0,1,736407.668111774,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
39,1,1904.0143,1,460,1105,2857,4205,510,8.5,200,0,0,1907.4343,1,1,736407.668329483,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
40,0,1929.227,0,460,1105,2857,4205,511,-0.5,200,0,0,1932.0834,1,1,736407.668621296,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
41,0,1937.0307,0,730,2058,2857,4205,501,8.5,200,1,1,1938.4138,1,2,736407.668711617,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
42,0,1941.9783,0,460,1105,2857,4205,505,2.5,200,0,0,1943.3675,1,3,736407.668768881,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
43,0,1958.4916,0,460,1105,2857,4205,506,-0.5,200,0,0,1961.1504,1,5,736407.668960007,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
44,0,1982.0347,0,730,2058,2857,4205,503,-3.5,200,1,0,1984.0811,0,2,736407.669232497,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
45,1,1994.0958,0,730,2058,2857,4205,503,-3.5,200,1,1,2000.1317,1,2,736407.669372093,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
46,0,2004.2234,0,460,1105,2857,4205,502,-0.5,200,0,0,2006.0417,1,3,736407.66948931,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
47,0,2009.91,0,460,1105,2857,4205,509,-3.5,200,0,1,2011.4656,0,0,736407.669555127,18_03_2016 level23_spatial_Robin 15_30_39.653 log.txt,37,37
1,0,4.182,0,460,1105,2857,4205,511,5.5,200,0,0,5.7945,1,4,736379.367112419,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
2,0,10.791,0,460,1105,2857,4205,505,-6.5,200,0,0,11.7521,1,0,736379.367188912,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
3,0,16.4963,1,730,2058,2857,4205,503,5.5,200,1,0,21.4093,0,5,736379.367254946,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
4,1,26.156,0,730,2058,2857,4205,503,5.5,200,1,1,28.1581,1,5,736379.367366748,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
5,0,34.9192,0,730,2058,2857,4205,506,2.5,200,1,1,36.3025,1,5,736379.367468174,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
6,0,42.1029,0,460,1105,2857,4205,507,-6.5,200,0,0,43.2851,1,2,736379.367551318,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
7,0,47.6888,1,730,2058,2857,4205,502,5.5,200,1,1,50.8818,1,1,736379.36761597,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
8,0,56.3357,1,730,2058,2857,4205,504,-3.5,200,1,1,59.2296,1,2,736379.36771605,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
9,0,64.6681,0,730,2058,2857,4205,509,2.5,200,1,1,66.7366,1,0,736379.36781249,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
10,0,71.6481,0,460,1105,2857,4205,501,-0.5,200,0,1,79.9333,0,4,736379.367893277,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
11,1,85.0527,0,460,1105,2857,4205,501,-0.5,200,0,0,87.1533,1,4,736379.368048422,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
12,0,91.8629,0,460,1105,2857,4205,510,-3.5,200,0,0,93.143,1,1,736379.368127244,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
13,0,97.4595,0,460,1105,2857,4205,511,8.5,200,0,1,98.9453,0,1,736379.36819202,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
14,1,103.3731,0,460,1105,2857,4205,511,8.5,200,0,0,107.0264,1,1,736379.368260464,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
15,0,113.842,0,460,1105,2857,4205,507,2.5,200,0,0,116.052,1,5,736379.368381632,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
16,0,122.6568,0,460,1105,2857,4205,503,5.5,200,0,0,124.5757,1,0,736379.368483655,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
17,0,129.8528,0,460,1105,2857,4205,506,8.5,200,0,1,130.8786,0,0,736379.368566942,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
18,1,137.0584,0,460,1105,2857,4205,506,8.5,200,0,0,139.2656,1,0,736379.36865034,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
19,0,143.9779,1,730,2058,2857,4205,510,-0.5,200,1,0,146.2534,0,4,736379.368730427,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
20,1,150.6039,1,730,2058,2857,4205,510,-0.5,200,1,1,153.5591,1,4,736379.368807117,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
21,0,158.8757,0,730,2058,2857,4205,502,5.5,200,1,1,160.2469,1,2,736379.368902855,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
22,0,165.6758,1,730,2058,2857,4205,505,-3.5,200,1,1,169.7445,1,3,736379.36898156,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
23,0,175.1339,0,730,2058,2857,4205,504,-0.5,200,1,1,176.5143,1,1,736379.369091029,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
24,0,189.0886,0,730,2058,2857,4205,501,2.5,200,1,0,190.7296,0,2,736379.369252542,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
25,1,194.6067,0,730,2058,2857,4205,501,2.5,200,1,0,196.1602,0,2,736379.369316409,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
26,1,201.3815,0,730,2058,2857,4205,501,2.5,200,1,1,202.8347,1,2,736379.369394821,19_02_2016 level23_spatial_Robin 08_48_34.331 log.txt,37,37
