Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,Mask,originalFile,LeftTemperature,RightTemperature
56,0,485.6598,0,936,1551,2975,4263,701,-12.5,200,1,0,486.3277,0,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
57,1,497.5994,0,936,1551,2975,4263,701,-12.5,200,1,1,497.9272,1,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
58,0,502.3876,0,936,1551,2975,4263,576,-10.0,200,1,1,502.7281,1,1,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
59,0,509.3185,0,936,1551,2975,4263,526,-15.0,200,1,1,509.8027,1,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
60,0,519.7917,0,437,2761,2975,4263,601,-11.3,200,0,0,520.3001,1,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
61,0,524.9062,0,437,2761,2975,4263,726,-12.5,200,0,0,525.3878,1,5,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
62,0,528.8824,0,437,2761,2975,4263,676,-15.0,200,0,0,529.2861,1,4,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
63,0,533.0067,0,437,2761,2975,4263,601,-13.8,200,0,0,533.4314,1,5,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
64,0,539.3766,0,437,2761,2975,4263,576,-10.0,200,0,0,540.0827,1,5,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
65,0,547.524,0,936,1551,2975,4263,651,-11.3,200,1,1,548.3955,1,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
66,0,553.7848,0,936,1551,2975,4263,701,-11.3,200,1,1,555.1104,1,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
67,0,559.7198,0,437,2761,2975,4263,551,-10.0,200,0,0,560.4838,1,1,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
68,0,567.8592,0,437,2761,2975,4263,526,-15.0,200,0,1,568.8417,0,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
69,1,578.5903,0,437,2761,2975,4263,526,-15.0,200,0,0,579.918,1,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
70,0,583.4667,0,936,1551,2975,4263,501,-15.0,200,1,1,584.1238,1,4,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
71,0,587.435,0,936,1551,2975,4263,626,-12.5,200,1,1,588.3312,1,1,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
72,0,598.3824,0,437,2761,2975,4263,701,-13.8,200,0,0,598.799,1,3,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
73,0,602.3143,0,936,1551,2975,4263,726,-12.5,200,1,1,602.9636,1,3,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
74,0,605.7654,0,936,1551,2975,4263,651,-13.8,200,1,1,606.4279,1,5,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
75,0,610.9152,0,936,1551,2975,4263,551,-15.0,200,1,1,611.2507,1,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
76,0,615.0985,0,936,1551,2975,4263,676,-11.3,200,1,1,615.5242,1,1,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
77,0,619.4892,0,936,1551,2975,4263,751,-10.0,200,1,1,620.9909,1,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
78,0,624.5211,0,936,1551,2975,4263,626,-11.3,200,1,1,625.1225,1,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
79,0,628.5287,0,936,1551,2975,4263,501,-11.3,200,1,1,629.519,1,4,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
80,0,633.6274,0,936,1551,2975,4263,526,-11.3,200,1,1,634.2552,1,5,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
81,0,642.816,0,437,2761,2975,4263,576,-12.5,200,0,0,643.3157,1,3,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
82,0,647.033,0,437,2761,2975,4263,651,-15.0,200,0,0,647.5676,1,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
83,0,651.3062,1,936,1551,2975,4263,626,-10.0,200,1,1,651.9597,1,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
84,0,655.1375,0,437,2761,2975,4263,601,-15.0,200,0,0,656.6325,1,3,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
85,0,660.5242,0,936,1551,2975,4263,751,-11.3,200,1,1,661.2435,1,3,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
86,0,665.0433,0,437,2761,2975,4263,551,-12.5,200,0,0,666.6186,1,5,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
87,0,670.3328,0,936,1551,2975,4263,726,-13.8,200,1,1,670.9935,1,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
88,0,674.0389,0,437,2761,2975,4263,676,-12.5,200,0,0,675.2238,1,1,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
89,0,678.7373,0,437,2761,2975,4263,576,-13.8,200,0,0,679.2191,1,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
90,0,682.8546,0,936,1551,2975,4263,701,-10.0,200,1,1,683.5467,1,1,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
91,0,687.1717,0,437,2761,2975,4263,526,-13.8,200,0,0,688.327,1,4,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
92,0,694.0799,0,437,2761,2975,4263,701,-12.5,200,0,0,694.6779,1,4,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
93,0,698.8027,0,437,2761,2975,4263,726,-13.8,200,0,0,699.3365,1,5,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
94,0,702.1948,1,936,1551,2975,4263,751,-13.8,200,1,1,703.6044,1,3,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
95,0,709.4408,0,437,2761,2975,4263,551,-10.0,200,0,0,711.2752,1,3,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
96,0,715.5507,0,936,1551,2975,4263,626,-12.5,200,1,1,716.7649,1,5,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
97,0,719.7981,0,936,1551,2975,4263,651,-13.8,200,1,1,720.5148,1,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
98,0,724.0341,0,437,2761,2975,4263,676,-10.0,200,0,1,725.115,0,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
99,1,733.7434,0,437,2761,2975,4263,676,-10.0,200,0,0,734.3456,1,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
100,0,737.8887,0,437,2761,2975,4263,601,-11.3,200,0,1,739.1293,0,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
101,1,746.6525,0,437,2761,2975,4263,601,-11.3,200,0,0,747.8041,1,0,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
102,0,753.487,0,437,2761,2975,4263,501,-12.5,200,0,1,754.0347,0,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
103,1,778.0388,0,437,2761,2975,4263,501,-12.5,200,0,0,778.5703,1,2,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
104,0,800.1999,0,936,1551,2975,4263,576,-15.0,200,1,0,800.9239,0,4,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
105,1,807.1152,0,936,1551,2975,4263,576,-15.0,200,1,0,808.0109,0,4,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
106,1,814.2776,1,936,1551,2975,4263,576,-15.0,200,1,1,817.4481,1,4,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
107,0,821.521,0,437,2761,2975,4263,501,-15.0,200,0,0,822.4449,1,5,,15_12_2014 level23_spatial_Mini 14_12 log.txt,37,37
1,0,1.0969,1,936,1551,2975,4263,511,-10.5,200,1,1,4.3815,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
2,0,9.5167,0,936,1551,2975,4263,501,-8.3,200,1,1,14.5353,1,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
3,0,19.3274,0,936,1551,2975,4263,506,-10.5,200,1,1,22.756,1,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
4,0,27.2907,1,437,2761,2975,4263,510,-6.0,200,0,1,29.0586,0,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
5,1,34.0907,0,437,2761,2975,4263,510,-6.0,200,0,0,37.957,1,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
6,0,42.7804,1,437,2761,2975,4263,502,-10.5,200,0,1,48.1731,0,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
7,1,49.7739,1,437,2761,2975,4263,502,-10.5,200,0,1,52.4086,0,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
8,1,59.5157,1,437,2761,2975,4263,502,-10.5,200,0,1,62.1531,0,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
9,1,68.7659,0,437,2761,2975,4263,502,-10.5,200,0,0,70.1644,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
10,0,74.7291,1,437,2761,2975,4263,503,-12.8,200,0,1,76.1694,0,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
11,1,81.4014,1,437,2761,2975,4263,503,-12.8,200,0,0,85.763,1,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
12,0,91.1993,1,437,2761,2975,4263,509,-6.0,200,0,1,93.7458,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
13,1,95.2756,0,437,2761,2975,4263,509,-6.0,200,0,1,96.4322,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
14,1,100.3241,0,437,2761,2975,4263,509,-6.0,200,0,1,101.4695,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
15,1,106.644,1,437,2761,2975,4263,509,-6.0,200,0,0,109.7225,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
16,0,113.4314,0,437,2761,2975,4263,504,-10.5,200,0,0,114.8878,1,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
17,0,119.5341,0,936,1551,2975,4263,507,-12.8,200,1,1,120.0713,1,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
18,0,123.5201,1,437,2761,2975,4263,505,-15.0,200,0,0,126.9071,1,5,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
19,0,130.5162,0,437,2761,2975,4263,501,-6.0,200,0,0,132.4383,1,5,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
20,0,139.5189,0,437,2761,2975,4263,510,-12.8,200,0,0,140.7894,1,5,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
21,0,144.5725,1,437,2761,2975,4263,505,-12.8,200,0,1,147.2205,0,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
22,1,151.0055,1,437,2761,2975,4263,505,-12.8,200,0,0,153.4584,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
23,0,158.4568,0,437,2761,2975,4263,509,-8.3,200,0,0,159.5437,1,5,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
24,0,165.5864,0,437,2761,2975,4263,507,-10.5,200,0,0,167.0941,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
25,0,171.555,0,936,1551,2975,4263,508,-15.0,200,1,1,173.0492,1,5,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
26,0,176.0198,0,437,2761,2975,4263,511,-8.3,200,0,1,177.1579,0,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
27,1,181.9249,1,437,2761,2975,4263,511,-8.3,200,0,0,184.5159,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
28,0,189.1354,1,437,2761,2975,4263,506,-12.8,200,0,0,190.2092,1,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
29,0,195.2999,0,936,1551,2975,4263,503,-15.0,200,1,0,197.6328,0,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
30,1,204.1931,1,936,1551,2975,4263,503,-15.0,200,1,1,206.628,1,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
31,0,209.6021,1,437,2761,2975,4263,504,-8.3,200,0,1,211.3485,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
32,1,213.0181,1,437,2761,2975,4263,504,-8.3,200,0,0,216.1936,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
33,0,223.387,1,437,2761,2975,4263,501,-15.0,200,0,1,226.1969,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
34,1,231.757,0,437,2761,2975,4263,501,-15.0,200,0,1,232.6947,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
35,1,236.9237,1,437,2761,2975,4263,501,-15.0,200,0,0,239.9779,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
36,0,244.669,1,437,2761,2975,4263,509,-10.5,200,0,0,248.337,1,5,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
37,0,251.7609,1,437,2761,2975,4263,510,-15.0,200,0,1,259.745,0,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
38,1,263.9612,0,437,2761,2975,4263,510,-15.0,200,0,0,265.4785,1,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
39,0,269.617,1,936,1551,2975,4263,504,-12.8,200,1,1,271.5879,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
40,0,274.6486,1,936,1551,2975,4263,511,-10.5,200,1,1,276.8813,1,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
41,0,280.4971,0,936,1551,2975,4263,503,-12.8,200,1,0,282.6317,0,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
42,1,285.6745,0,936,1551,2975,4263,503,-12.8,200,1,1,286.843,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
43,0,290.4308,0,936,1551,2975,4263,502,-12.8,200,1,1,291.4939,1,5,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
44,0,295.0536,1,437,2761,2975,4263,508,-6.0,200,0,1,297.1656,0,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
45,1,298.793,1,437,2761,2975,4263,508,-6.0,200,0,0,301.3516,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
46,0,308.5564,1,437,2761,2975,4263,506,-15.0,200,0,0,311.5386,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
47,0,314.2941,0,437,2761,2975,4263,505,-8.3,200,0,1,314.8396,0,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
48,1,321.039,1,437,2761,2975,4263,505,-8.3,200,0,1,323.7911,0,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
49,1,328.6867,1,437,2761,2975,4263,505,-8.3,200,0,0,331.2344,1,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
50,0,335.6594,0,936,1551,2975,4263,509,-12.8,200,1,1,336.6533,1,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
51,0,340.4091,1,437,2761,2975,4263,510,-10.5,200,0,0,342.7417,1,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
52,0,349.5363,1,936,1551,2975,4263,503,-12.8,200,1,0,352.5231,0,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
53,1,356.2847,0,936,1551,2975,4263,503,-12.8,200,1,1,357.2591,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
54,0,360.3255,1,936,1551,2975,4263,501,-6.0,200,1,1,362.4602,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
55,0,365.9332,0,437,2761,2975,4263,505,-10.5,200,0,0,367.4801,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
56,0,375.0762,0,437,2761,2975,4263,506,-6.0,200,0,0,376.5646,1,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
57,0,380.6737,0,437,2761,2975,4263,511,-15.0,200,0,1,381.3299,0,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
58,1,385.558,1,437,2761,2975,4263,511,-15.0,200,0,1,387.8266,0,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
59,1,400.2488,1,437,2761,2975,4263,511,-15.0,200,0,0,403.0443,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
60,0,407.0935,1,437,2761,2975,4263,508,-12.8,200,0,0,409.7094,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
61,0,424.1369,0,936,1551,2975,4263,502,-6.0,200,1,1,425.1424,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
62,0,427.8031,1,437,2761,2975,4263,507,-12.8,200,0,0,430.4938,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
63,0,435.8968,0,936,1551,2975,4263,502,-6.0,200,1,1,436.493,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
64,0,440.0108,1,936,1551,2975,4263,510,-8.3,200,1,1,441.8618,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
65,0,445.3065,0,936,1551,2975,4263,501,-6.0,200,1,1,446.4521,1,5,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
66,0,449.6676,0,936,1551,2975,4263,508,-8.3,200,1,0,451.847,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
67,1,453.398,0,936,1551,2975,4263,508,-8.3,200,1,0,454.7092,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
68,1,456.4664,0,936,1551,2975,4263,508,-8.3,200,1,1,457.6467,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
69,0,460.3999,1,936,1551,2975,4263,506,-10.5,200,1,1,462.6494,1,5,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
70,0,465.8146,1,936,1551,2975,4263,503,-10.5,200,1,1,467.6398,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
71,0,471.4837,1,437,2761,2975,4263,505,-8.3,200,0,1,474.6058,0,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
72,1,482.2637,1,437,2761,2975,4263,505,-8.3,200,0,0,483.3754,1,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
73,0,487.4852,1,936,1551,2975,4263,511,-8.3,200,1,1,490.4055,1,5,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
74,0,493.2946,1,936,1551,2975,4263,507,-15.0,200,1,1,495.5024,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
75,0,499.0069,0,437,2761,2975,4263,509,-6.0,200,0,0,500.6927,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
76,0,504.0822,0,936,1551,2975,4263,505,-15.0,200,1,1,504.7697,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
77,0,507.1989,0,437,2761,2975,4263,507,-8.3,200,0,1,508.4631,0,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
78,1,512.0878,0,437,2761,2975,4263,507,-8.3,200,0,0,513.0288,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
79,0,517.8509,1,936,1551,2975,4263,510,-8.3,200,1,0,519.7114,0,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
80,1,538.5985,1,936,1551,2975,4263,510,-8.3,200,1,0,541.536,0,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
81,1,544.6657,0,936,1551,2975,4263,510,-8.3,200,1,1,545.6102,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
82,0,548.7476,1,437,2761,2975,4263,503,-15.0,200,0,1,550.7069,0,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
83,1,554.2815,1,437,2761,2975,4263,503,-15.0,200,0,0,556.7057,1,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
84,0,560.2911,1,936,1551,2975,4263,502,-6.0,200,1,0,563.216,0,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
85,1,566.8128,0,936,1551,2975,4263,502,-6.0,200,1,0,568.0886,0,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
86,1,570.1042,0,936,1551,2975,4263,502,-6.0,200,1,1,571.1662,1,1,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
87,0,573.7644,0,936,1551,2975,4263,508,-15.0,200,1,1,574.8963,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
88,0,578.0306,1,936,1551,2975,4263,501,-10.5,200,1,1,580.4259,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
89,0,584.4508,1,936,1551,2975,4263,506,-15.0,200,1,1,587.1954,1,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
90,0,590.6024,0,936,1551,2975,4263,509,-6.0,200,1,1,591.5316,1,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
91,0,595.9916,0,936,1551,2975,4263,511,-8.3,200,1,0,597.4345,0,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
92,1,599.5492,1,936,1551,2975,4263,511,-8.3,200,1,0,600.8352,0,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
93,1,642.0843,0,936,1551,2975,4263,511,-8.3,200,1,1,643.8596,1,0,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
94,0,647.1063,0,437,2761,2975,4263,509,-10.5,200,0,1,647.8048,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
95,1,687.9983,0,437,2761,2975,4263,509,-10.5,200,0,1,690.9963,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
96,1,695.2417,0,437,2761,2975,4263,509,-10.5,200,0,1,695.8556,0,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
97,1,698.9015,1,437,2761,2975,4263,509,-10.5,200,0,0,702.6638,1,2,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
98,0,706.4705,0,437,2761,2975,4263,501,-12.8,200,0,0,707.7955,1,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
99,0,712.1144,1,936,1551,2975,4263,507,-6.0,200,1,1,743.9729,1,3,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
100,0,749.949,0,437,2761,2975,4263,504,-6.0,200,0,1,751.4646,0,4,,11_03_2014 level23_spatial_Mini 10_12 log.txt,37,37
1,0,3.8291,0,936,1551,2975,4263,511,-15.0,200,1,0,26.0124,0,4,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
2,1,27.719,1,936,1551,2975,4263,511,-15.0,200,1,1,28.7568,1,4,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
3,0,33.1726,1,437,2761,2975,4263,508,-6.0,200,0,1,36.1082,0,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
4,1,40.3863,0,437,2761,2975,4263,508,-6.0,200,0,1,41.2165,0,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
5,1,43.1159,1,437,2761,2975,4263,508,-6.0,200,0,1,46.5117,0,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
6,1,52.232,1,437,2761,2975,4263,508,-6.0,200,0,0,55.1736,1,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
7,0,62.4685,1,936,1551,2975,4263,507,-6.0,200,1,0,65.2304,0,0,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
8,1,68.8868,1,936,1551,2975,4263,507,-6.0,200,1,1,72.6154,1,0,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
9,0,75.5985,0,936,1551,2975,4263,505,-6.0,200,1,1,76.8067,1,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
10,0,80.8447,1,936,1551,2975,4263,502,-15.0,200,1,1,82.9387,1,5,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
11,0,85.8169,0,437,2761,2975,4263,504,-10.5,200,0,0,87.7988,1,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
12,0,91.231,1,936,1551,2975,4263,503,-15.0,200,1,0,93.2149,0,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
13,1,95.9593,1,936,1551,2975,4263,503,-15.0,200,1,1,98.6733,1,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
14,0,102.1582,0,936,1551,2975,4263,501,-8.3,200,1,1,104.5183,1,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
15,0,108.6995,0,936,1551,2975,4263,506,-15.0,200,1,1,109.4963,1,0,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
16,0,112.2002,0,437,2761,2975,4263,509,-6.0,200,0,1,113.1025,0,4,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
17,1,117.0576,0,437,2761,2975,4263,509,-6.0,200,0,1,117.8139,0,4,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
18,1,122.2916,0,437,2761,2975,4263,509,-6.0,200,0,0,124.3749,1,4,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
19,0,129.4581,1,437,2761,2975,4263,503,-15.0,200,0,1,131.6564,0,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
20,1,138.2923,1,437,2761,2975,4263,503,-15.0,200,0,1,140.9017,0,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
21,1,145.2925,0,437,2761,2975,4263,503,-15.0,200,0,0,147.3541,1,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
22,0,150.4733,1,936,1551,2975,4263,502,-12.8,200,1,1,153.0421,1,5,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
23,0,157.2015,1,437,2761,2975,4263,507,-6.0,200,0,1,159.8249,0,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
24,1,164.8563,1,437,2761,2975,4263,507,-6.0,200,0,0,170.3969,1,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
25,0,174.5589,1,437,2761,2975,4263,511,-15.0,200,0,1,177.8312,0,3,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
26,1,183.8128,1,437,2761,2975,4263,511,-15.0,200,0,1,186.2408,0,3,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
27,1,189.9138,1,437,2761,2975,4263,511,-15.0,200,0,1,196.714,0,3,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
28,1,201.2716,0,437,2761,2975,4263,511,-15.0,200,0,1,203.0647,0,3,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
29,1,209.7464,0,437,2761,2975,4263,511,-15.0,200,0,0,211.4637,1,3,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
30,0,215.8903,0,437,2761,2975,4263,504,-6.0,200,0,0,217.2214,1,5,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
31,0,222.9298,1,437,2761,2975,4263,506,-12.8,200,0,0,224.851,1,5,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
