Trial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,SpatialCondition,originalFile,LeftTemperature,RightTemperature,fNum,vowel_level,SNR,day,treatment,VowelLocation
48,326.1323,1,437,2761,2975,4263,507,-13.0,200,0,1,327.8338,0,5,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,right
50,335.3769,0,936,1551,2975,4263,511,-6.0,200,1,1,336.7259,1,5,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,63.0,-4.0,2014-03-14,False,right
51,339.7547,1,437,2761,2975,4263,503,-6.0,200,0,1,341.8957,0,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,63.0,-4.0,2014-03-14,False,left
53,350.529,0,437,2761,2975,4263,506,-6.0,200,0,1,354.3085,0,5,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,63.0,-4.0,2014-03-14,False,right
55,371.3736,0,437,2761,2975,4263,504,-15.0,200,0,1,374.9647,0,3,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,72.0,5.0,2014-03-14,False,right
57,386.699,0,936,1551,2975,4263,508,-8.0,200,1,1,387.6127,1,0,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,65.0,-2.0,2014-03-14,False,left
58,390.6945,1,437,2761,2975,4263,509,-15.0,200,0,1,392.645,0,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,72.0,5.0,2014-03-14,False,left
61,411.3458,1,437,2761,2975,4263,501,-10.0,200,0,0,414.9526,1,0,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,67.0,0.0,2014-03-14,False,left
62,418.4831,0,437,2761,2975,4263,505,-13.0,200,0,1,419.635,0,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
64,435.9621,0,936,1551,2975,4263,504,-6.0,200,1,0,436.9476,0,3,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,63.0,-4.0,2014-03-14,False,right
66,445.5962,1,936,1551,2975,4263,507,-6.0,200,1,1,447.3328,1,1,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,63.0,-4.0,2014-03-14,False,right
67,450.5744,1,437,2761,2975,4263,503,-10.0,200,0,1,452.5883,0,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,67.0,0.0,2014-03-14,False,left
69,468.9675,0,936,1551,2975,4263,502,-13.0,200,1,1,469.9659,1,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
70,472.863,0,936,1551,2975,4263,506,-15.0,200,1,1,474.0125,1,1,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,72.0,5.0,2014-03-14,False,right
71,477.6455,0,936,1551,2975,4263,511,-10.0,200,1,0,478.9914,0,0,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,67.0,0.0,2014-03-14,False,left
75,497.0781,0,437,2761,2975,4263,501,-6.0,200,0,1,498.1685,0,4,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,63.0,-4.0,2014-03-14,False,left
77,508.9009,0,437,2761,2975,4263,505,-8.0,200,0,0,510.1886,1,5,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,65.0,-2.0,2014-03-14,False,right
78,514.1065,0,437,2761,2975,4263,509,-8.0,200,0,0,515.3235,1,3,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,65.0,-2.0,2014-03-14,False,right
79,520.3915,1,936,1551,2975,4263,510,-8.0,200,1,1,520.7313,1,5,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,65.0,-2.0,2014-03-14,False,right
80,523.2842,0,936,1551,2975,4263,504,-10.0,200,1,1,525.0728,1,5,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,67.0,0.0,2014-03-14,False,right
81,527.8366,0,437,2761,2975,4263,502,-10.0,200,0,1,529.4111,0,1,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,67.0,0.0,2014-03-14,False,right
84,550.0049,0,936,1551,2975,4263,509,-8.0,200,1,0,551.06,0,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,65.0,-2.0,2014-03-14,False,left
86,557.8857,1,936,1551,2975,4263,510,-6.0,200,1,1,560.0842,1,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,63.0,-4.0,2014-03-14,False,left
87,563.5259,1,936,1551,2975,4263,511,-10.0,200,1,1,565.6633,1,1,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,67.0,0.0,2014-03-14,False,right
88,568.505,1,936,1551,2975,4263,501,-13.0,200,1,0,570.9767,0,4,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,left
90,582.1396,0,936,1551,2975,4263,505,-8.0,200,1,1,583.2138,1,3,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,65.0,-2.0,2014-03-14,False,right
91,586.063,0,437,2761,2975,4263,508,-10.0,200,0,0,587.3782,1,4,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,67.0,0.0,2014-03-14,False,left
92,591.1843,1,936,1551,2975,4263,507,-15.0,200,1,1,594.3669,1,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,72.0,5.0,2014-03-14,False,left
93,597.1927,1,936,1551,2975,4263,503,-15.0,200,1,1,599.9941,1,3,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,72.0,5.0,2014-03-14,False,right
94,602.8342,0,936,1551,2975,4263,502,-15.0,200,1,1,603.6041,1,1,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,72.0,5.0,2014-03-14,False,right
95,607.9132,1,936,1551,2975,4263,510,-6.0,200,1,0,610.7547,0,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,63.0,-4.0,2014-03-14,False,left
98,628.2775,1,936,1551,2975,4263,509,-13.0,200,1,1,630.5137,1,5,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,70.0,3.0,2014-03-14,False,right
99,633.3339,0,936,1551,2975,4263,501,-10.0,200,1,1,634.4153,1,1,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,67.0,0.0,2014-03-14,False,right
100,637.4041,0,437,2761,2975,4263,505,-8.0,200,0,0,638.7173,1,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,65.0,-2.0,2014-03-14,False,left
101,641.9125,0,936,1551,2975,4263,511,-15.0,200,1,1,642.8199,1,0,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,72.0,5.0,2014-03-14,False,left
102,645.3741,0,936,1551,2975,4263,506,-8.0,200,1,1,646.2353,1,2,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,65.0,-2.0,2014-03-14,False,left
103,648.8955,0,437,2761,2975,4263,503,-6.0,200,0,0,649.9898,1,5,single_speaker,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,63.0,-4.0,2014-03-14,False,right
104,652.6055,1,437,2761,2975,4263,508,-8.0,200,0,0,654.8739,1,1,colocated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,65.0,-2.0,2014-03-14,False,right
105,661.6789,1,437,2761,2975,4263,504,-6.0,200,0,1,663.7349,0,3,separated,14_03_2014 level23_spatial_Mini 10_20 log.txt,37,37,1216,63.0,-4.0,2014-03-14,False,right
1,1.4267,0,437,2761,2975,4263,505,-10.0,200,0,1,2.4962,0,4,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,67.0,0.0,2014-07-09,False,left
3,17.1916,1,437,2761,2975,4263,510,-6.0,200,0,1,19.4693,0,0,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,63.0,-4.0,2014-07-09,False,left
6,31.7528,0,437,2761,2975,4263,507,-10.0,200,0,0,32.6476,1,3,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,67.0,0.0,2014-07-09,False,right
7,40.376,0,936,1551,2975,4263,504,-15.0,200,1,1,41.2148,1,0,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,72.0,5.0,2014-07-09,False,left
8,44.9952,0,936,1551,2975,4263,509,-6.0,200,1,1,45.3626,1,1,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,63.0,-4.0,2014-07-09,False,right
9,48.6133,1,936,1551,2975,4263,508,-15.0,200,1,1,50.6524,1,5,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,72.0,5.0,2014-07-09,False,right
10,53.8536,0,936,1551,2975,4263,503,-13.0,200,1,1,54.6486,1,1,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,right
11,57.8663,0,437,2761,2975,4263,501,-6.0,200,0,1,58.6828,0,1,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,63.0,-4.0,2014-07-09,False,right
13,67.304,1,437,2761,2975,4263,506,-6.0,200,0,0,69.4738,1,5,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,63.0,-4.0,2014-07-09,False,right
14,73.0478,1,437,2761,2975,4263,502,-15.0,200,0,1,75.4369,0,0,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,72.0,5.0,2014-07-09,False,left
16,88.0329,0,437,2761,2975,4263,505,-8.0,200,0,0,89.1482,1,2,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,65.0,-2.0,2014-07-09,False,left
17,92.6613,0,936,1551,2975,4263,508,-6.0,200,1,1,93.6321,1,2,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,63.0,-4.0,2014-07-09,False,left
18,96.8687,1,936,1551,2975,4263,501,-13.0,200,1,1,99.1144,1,2,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,left
19,102.0604,1,437,2761,2975,4263,502,-13.0,200,0,0,104.0689,1,5,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,right
20,108.1562,1,936,1551,2975,4263,510,-15.0,200,1,1,110.431,1,4,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,72.0,5.0,2014-07-09,False,left
21,113.7992,0,437,2761,2975,4263,511,-6.0,200,0,0,115.1249,1,2,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,63.0,-4.0,2014-07-09,False,left
22,121.9773,0,437,2761,2975,4263,509,-10.0,200,0,1,122.9866,0,2,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,67.0,0.0,2014-07-09,False,left
24,132.2516,1,437,2761,2975,4263,506,-15.0,200,0,0,132.7152,1,4,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,72.0,5.0,2014-07-09,False,left
25,135.989,0,936,1551,2975,4263,503,-10.0,200,1,0,136.0948,0,2,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,67.0,0.0,2014-07-09,False,left
32,161.7152,1,437,2761,2975,4263,507,-13.0,200,0,1,163.637,0,3,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,right
34,175.501,1,437,2761,2975,4263,505,-15.0,200,0,0,177.413,1,5,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,72.0,5.0,2014-07-09,False,right
35,181.2811,0,936,1551,2975,4263,506,-6.0,200,1,1,182.1984,1,3,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,63.0,-4.0,2014-07-09,False,right
36,185.0934,1,936,1551,2975,4263,511,-10.0,200,1,1,186.9817,1,5,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,67.0,0.0,2014-07-09,False,right
37,190.3131,0,936,1551,2975,4263,508,-13.0,200,1,1,191.5433,1,3,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,right
38,194.5504,0,437,2761,2975,4263,507,-8.0,200,0,0,195.5139,1,4,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,65.0,-2.0,2014-07-09,False,left
39,200.289,1,437,2761,2975,4263,504,-10.0,200,0,1,202.3896,0,1,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,67.0,0.0,2014-07-09,False,right
42,219.522,0,437,2761,2975,4263,502,-6.0,200,0,1,220.4513,0,4,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,63.0,-4.0,2014-07-09,False,left
44,232.1712,1,437,2761,2975,4263,503,-15.0,200,0,1,234.7359,0,1,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,72.0,5.0,2014-07-09,False,right
46,243.2045,0,936,1551,2975,4263,509,-8.0,200,1,1,244.4544,1,4,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,65.0,-2.0,2014-07-09,False,left
47,247.7327,1,936,1551,2975,4263,501,-13.0,200,1,1,249.9572,1,4,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,left
48,253.2998,0,936,1551,2975,4263,507,-15.0,200,1,0,254.51,0,2,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,72.0,5.0,2014-07-09,False,left
50,266.7206,0,936,1551,2975,4263,502,-15.0,200,1,1,267.8132,1,3,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,72.0,5.0,2014-07-09,False,right
51,270.3495,1,437,2761,2975,4263,508,-8.0,200,0,0,272.8968,1,3,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,65.0,-2.0,2014-07-09,False,right
52,276.8478,1,936,1551,2975,4263,501,-15.0,200,1,1,279.1302,1,1,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,72.0,5.0,2014-07-09,False,right
53,286.9572,1,437,2761,2975,4263,509,-8.0,200,0,1,289.1731,0,1,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,65.0,-2.0,2014-07-09,False,right
56,308.6702,0,437,2761,2975,4263,504,-13.0,200,0,1,309.5124,0,2,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,left
59,336.3824,0,936,1551,2975,4263,503,-8.0,200,1,1,337.4449,1,0,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,65.0,-2.0,2014-07-09,False,left
60,340.344,0,437,2761,2975,4263,511,-8.0,200,0,1,341.1675,0,5,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,65.0,-2.0,2014-07-09,False,right
62,350.313,1,437,2761,2975,4263,506,-13.0,200,0,1,352.0503,0,0,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,left
64,363.1004,1,936,1551,2975,4263,510,-8.0,200,1,1,365.8891,1,5,single_speaker,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,65.0,-2.0,2014-07-09,False,right
65,368.9776,0,936,1551,2975,4263,504,-8.0,200,1,1,369.7801,1,3,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,65.0,-2.0,2014-07-09,False,right
66,374.4029,1,936,1551,2975,4263,503,-8.0,200,1,1,376.7748,1,2,separated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,65.0,-2.0,2014-07-09,False,left
67,380.1675,0,936,1551,2975,4263,501,-6.0,200,1,0,381.4882,0,0,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,63.0,-4.0,2014-07-09,False,left
69,413.8217,1,936,1551,2975,4263,505,-13.0,200,1,0,414.6179,0,0,colocated,09_07_2014 level23_spatial_Mini 14_31 log.txt,37,37,1216,70.0,3.0,2014-07-09,False,left
1,1016.6434,0,437,2761,2975,4263,501,-13.0,200,0,1,1017.2565,0,1,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,70.0,3.0,2014-04-24,False,right
4,1041.7486,1,437,2761,2975,4263,506,-13.0,200,0,0,1043.0387,1,5,single_speaker,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,70.0,3.0,2014-04-24,False,right
5,1047.2536,1,437,2761,2975,4263,508,-8.0,200,0,0,1051.7813,1,0,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,65.0,-2.0,2014-04-24,False,left
6,1055.7215,1,936,1551,2975,4263,507,-8.0,200,1,1,1058.883,1,1,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,65.0,-2.0,2014-04-24,False,right
7,1062.0648,0,936,1551,2975,4263,511,-10.0,200,1,1,1063.1156,1,3,separated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,67.0,0.0,2014-04-24,False,right
8,1066.2891,1,437,2761,2975,4263,510,-10.0,200,0,0,1069.6398,1,1,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,67.0,0.0,2014-04-24,False,right
9,1073.0524,0,936,1551,2975,4263,509,-10.0,200,1,1,1074.09,1,4,single_speaker,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,67.0,0.0,2014-04-24,False,left
10,1077.1457,1,936,1551,2975,4263,505,-8.0,200,1,1,1079.7562,1,3,separated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,65.0,-2.0,2014-04-24,False,right
11,1082.4029,0,437,2761,2975,4263,503,-13.0,200,0,0,1083.568,1,2,separated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,70.0,3.0,2014-04-24,False,left
12,1088.5865,1,437,2761,2975,4263,502,-6.0,200,0,0,1091.7109,1,1,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,63.0,-4.0,2014-04-24,False,right
13,1105.5181,1,437,2761,2975,4263,505,-15.0,200,0,1,1108.0185,0,4,single_speaker,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,72.0,5.0,2014-04-24,False,left
15,1122.0965,1,936,1551,2975,4263,511,-10.0,200,1,1,1124.5173,1,5,single_speaker,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,67.0,0.0,2014-04-24,False,right
16,1126.9883,0,437,2761,2975,4263,502,-13.0,200,0,1,1127.8008,0,0,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,70.0,3.0,2014-04-24,False,left
18,1138.9837,1,936,1551,2975,4263,503,-8.0,200,1,0,1141.5662,0,2,separated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,65.0,-2.0,2014-04-24,False,left
20,1155.4565,0,437,2761,2975,4263,501,-15.0,200,0,0,1157.4522,1,0,colocated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,72.0,5.0,2014-04-24,False,left
21,1161.4983,0,437,2761,2975,4263,506,-6.0,200,0,0,1162.5007,1,2,separated,24_04_2014 level23_spatial_Mini 14_13 log.txt,37,37,1216,63.0,-4.0,2014-04-24,False,left
