Trial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature,fNum,day,meanTemp,treatment,vowel_level,SNR,SpatialCondition,VowelLocation
106,764.3314,0,936,1551,2975,4263,511,-9.0,200,0,0,765.381,1,2,735941.599818651,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,66.0,-1.0,separated,left
107,768.7015,1,936,1551,2975,4263,506,-15.0,200,0,0,770.8447,1,0,735941.59986923,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,72.0,5.0,colocated,left
108,774.0802,0,437,2761,2975,4263,509,-15.0,200,1,1,775.0951,1,2,735941.599931484,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,72.0,5.0,separated,left
109,782.8704,0,936,1551,2975,4263,501,-6.0,200,0,0,783.5881,1,0,735941.600033222,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,63.0,-4.0,colocated,left
110,786.581,0,936,1551,2975,4263,505,-12.0,200,0,0,787.5216,1,1,735941.600076169,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,colocated,right
111,794.5249,1,936,1551,2975,4263,510,-12.0,200,0,0,795.1573,1,0,735941.600168112,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,colocated,left
112,797.9303,0,936,1551,2975,4263,509,-12.0,200,0,1,803.0791,0,1,735941.600207527,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,colocated,right
114,811.2196,0,936,1551,2975,4263,501,-15.0,200,0,0,812.1086,1,5,735941.600361338,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,72.0,5.0,single_speaker,right
115,815.0668,1,437,2761,2975,4263,504,-15.0,200,1,1,818.3656,1,1,735941.600405866,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,72.0,5.0,colocated,right
116,828.4241,1,437,2761,2975,4263,502,-15.0,200,1,1,830.9481,1,4,735941.600560464,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,72.0,5.0,single_speaker,left
117,835.8636,1,437,2761,2975,4263,506,-9.0,200,1,1,839.1487,1,0,735941.60064657,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,66.0,-1.0,colocated,left
118,842.9864,0,437,2761,2975,4263,503,-12.0,200,1,1,844.1541,1,5,735941.600729009,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,single_speaker,right
119,853.9224,0,437,2761,2975,4263,511,-12.0,200,1,1,854.98,1,4,735941.600855583,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,single_speaker,left
120,857.6446,1,936,1551,2975,4263,507,-6.0,200,0,0,858.2291,1,3,735941.600898664,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,63.0,-4.0,separated,right
121,861.1799,0,437,2761,2975,4263,508,-9.0,200,1,1,864.7525,1,5,735941.600939582,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,66.0,-1.0,single_speaker,right
122,874.5367,1,936,1551,2975,4263,510,-12.0,200,0,0,876.5368,1,5,735941.601094175,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,single_speaker,right
123,879.2117,0,437,2761,2975,4263,504,-12.0,200,1,0,880.2134,0,0,735941.601148284,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,colocated,left
125,897.7629,0,936,1551,2975,4263,506,-12.0,200,0,0,898.6031,1,2,735941.601362997,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,separated,left
126,904.1794,0,936,1551,2975,4263,509,-12.0,200,0,0,905.1373,1,4,735941.601437262,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,single_speaker,left
127,908.4822,1,437,2761,2975,4263,508,-6.0,200,1,1,911.0528,1,1,735941.601487063,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,63.0,-4.0,colocated,right
128,913.7808,1,437,2761,2975,4263,501,-12.0,200,1,1,916.9903,1,0,735941.601548389,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,colocated,left
129,925.8136,1,936,1551,2975,4263,505,-6.0,200,0,0,928.6686,1,1,735941.601687657,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,63.0,-4.0,colocated,right
130,931.6611,0,437,2761,2975,4263,507,-6.0,200,1,1,932.7088,1,2,735941.601755337,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,63.0,-4.0,separated,left
131,936.6949,1,437,2761,2975,4263,503,-12.0,200,1,0,940.0205,0,4,735941.601813598,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,69.0,2.0,single_speaker,left
1,48.9587,1,936,1551,2975,4263,506,-12.0,200,0,0,49.5812,1,5,735789.367927763,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,single_speaker,right
2,53.5799,1,936,1551,2975,4263,502,-15.0,200,0,1,57.3383,0,2,735789.367981249,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,separated,left
4,69.6046,0,936,1551,2975,4263,503,-15.0,200,0,1,73.9312,0,3,735789.36816672,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,separated,right
7,90.4869,0,936,1551,2975,4263,505,-12.0,200,0,0,91.3259,1,2,735789.368408413,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,separated,left
8,96.5641,1,437,2761,2975,4263,509,-9.0,200,1,1,98.749,1,4,735789.368478751,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,66.0,-1.0,single_speaker,left
9,101.6868,0,437,2761,2975,4263,511,-6.0,200,1,0,102.6412,0,1,735789.368538042,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,63.0,-4.0,colocated,right
11,110.46,0,437,2761,2975,4263,510,-6.0,200,1,0,111.4564,0,0,735789.368639583,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,63.0,-4.0,colocated,left
13,119.0996,1,936,1551,2975,4263,507,-15.0,200,0,0,121.6437,1,1,735789.368739579,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,colocated,right
14,126.4208,1,437,2761,2975,4263,508,-12.0,200,1,1,128.9109,1,3,735789.368824315,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,separated,right
17,142.1965,1,437,2761,2975,4263,509,-12.0,200,1,1,145.6876,1,2,735789.369006904,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,separated,left
20,161.5386,0,437,2761,2975,4263,508,-9.0,200,1,1,162.2962,1,3,735789.369230771,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,66.0,-1.0,separated,right
21,166.0708,1,936,1551,2975,4263,510,-12.0,200,0,0,166.8871,1,0,735789.369283227,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,colocated,left
22,171.4076,1,437,2761,2975,4263,507,-9.0,200,1,1,175.4953,1,0,735789.369344995,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,66.0,-1.0,colocated,left
23,178.7191,1,936,1551,2975,4263,501,-12.0,200,0,0,181.4644,1,4,735789.369429619,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,single_speaker,left
26,201.6423,1,437,2761,2975,4263,504,-15.0,200,1,1,203.9955,1,0,735789.369694934,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,colocated,left
27,207.8239,1,437,2761,2975,4263,503,-12.0,200,1,0,210.7236,0,5,735789.36976648,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,single_speaker,right
29,219.6606,0,437,2761,2975,4263,504,-6.0,200,1,0,220.6155,0,3,735789.369903479,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,63.0,-4.0,separated,right
31,228.9417,1,437,2761,2975,4263,507,-6.0,200,1,0,232.0582,0,5,735789.370010899,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,63.0,-4.0,single_speaker,right
36,259.5772,1,936,1551,2975,4263,510,-12.0,200,0,0,260.496,1,4,735789.370365477,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,single_speaker,left
37,265.5967,0,437,2761,2975,4263,508,-12.0,200,1,1,268.1357,1,4,735789.370435147,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,single_speaker,left
38,271.6358,0,936,1551,2975,4263,501,-15.0,200,0,0,273.1438,1,0,735789.370505044,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,colocated,left
39,278.4792,1,437,2761,2975,4263,506,-12.0,200,1,1,281.2165,1,2,735789.37058425,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,separated,left
40,284.898,0,437,2761,2975,4263,502,-9.0,200,1,0,285.903,0,1,735789.370658542,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,66.0,-1.0,colocated,right
42,293.8706,0,936,1551,2975,4263,511,-12.0,200,0,0,294.6472,1,2,735789.370762391,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,separated,left
45,312.5494,0,437,2761,2975,4263,505,-12.0,200,1,1,313.3377,1,1,735789.370978581,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,colocated,right
46,319.1789,1,437,2761,2975,4263,507,-15.0,200,1,1,322.0182,1,4,735789.371055311,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,single_speaker,left
47,325.7184,1,936,1551,2975,4263,511,-12.0,200,0,0,328.6795,1,1,735789.371131,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,colocated,right
48,333.8835,0,437,2761,2975,4263,506,-12.0,200,1,1,334.8095,1,3,735789.371225504,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,separated,right
49,338.9156,1,437,2761,2975,4263,502,-12.0,200,1,1,340.046,1,1,735789.371283745,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,colocated,right
51,350.8313,0,936,1551,2975,4263,510,-12.0,200,0,1,351.9318,0,3,735789.371421659,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,separated,right
53,364.1073,1,437,2761,2975,4263,509,-9.0,200,1,1,365.2449,1,2,735789.371575316,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,66.0,-1.0,separated,left
54,368.5258,1,936,1551,2975,4263,504,-15.0,200,0,1,370.1094,0,4,735789.371626456,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,single_speaker,left
56,379.6085,1,437,2761,2975,4263,502,-12.0,200,1,1,382.2388,1,4,735789.371754728,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,single_speaker,left
57,385.9736,0,936,1551,2975,4263,504,-15.0,200,0,1,387.1498,0,5,735789.371828398,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,single_speaker,right
59,396.6961,1,437,2761,2975,4263,510,-6.0,200,1,1,398.9965,1,2,735789.371952501,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,63.0,-4.0,separated,left
60,403.6623,1,936,1551,2975,4263,509,-12.0,200,0,0,407.6633,1,1,735789.372033129,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,colocated,right
61,412.9802,1,437,2761,2975,4263,507,-15.0,200,1,1,415.392,1,1,735789.372140975,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,colocated,right
62,419.9398,1,437,2761,2975,4263,505,-15.0,200,1,1,422.4324,1,3,735789.372221525,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,separated,right
63,425.926,0,936,1551,2975,4263,508,-12.0,200,0,0,427.1768,1,0,735789.37229081,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,colocated,left
64,431.6966,0,437,2761,2975,4263,503,-12.0,200,1,1,432.5664,1,0,735789.3723576,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,colocated,left
65,435.7847,0,437,2761,2975,4263,501,-12.0,200,1,0,436.7935,0,5,735789.372404916,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,69.0,2.0,single_speaker,right
70,471.7531,1,437,2761,2975,4263,507,-15.0,200,1,1,473.7345,1,5,735789.372821216,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,72.0,5.0,single_speaker,right
74,500.4571,0,437,2761,2975,4263,511,-9.0,200,1,1,501.3973,1,5,735789.373153439,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,66.0,-1.0,single_speaker,right
1,726.8277,1,437,2761,2975,4263,508,-12.0,200,1,0,728.328,0,2,735942.386190135,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,separated,left
4,748.2749,1,936,1551,2975,4263,507,-6.0,200,0,0,751.4114,1,1,735942.386438367,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,colocated,right
5,754.8283,0,936,1551,2975,4263,509,-12.0,200,0,0,755.8727,1,3,735942.386514216,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,separated,right
6,759.2736,1,437,2761,2975,4263,510,-6.0,200,1,0,761.7964,0,0,735942.386565667,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,colocated,left
8,771.4006,1,437,2761,2975,4263,503,-12.0,200,1,0,774.214,0,0,735942.386706025,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,colocated,left
11,786.1523,0,936,1551,2975,4263,504,-12.0,200,0,1,787.607,0,0,735942.386876763,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,colocated,left
13,797.2419,1,437,2761,2975,4263,505,-12.0,200,1,1,800.4973,1,5,735942.387005115,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,single_speaker,right
14,806.3438,0,437,2761,2975,4263,502,-6.0,200,1,1,807.5799,1,5,735942.387110461,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,single_speaker,right
15,817.3162,0,437,2761,2975,4263,511,-6.0,200,1,0,818.3136,0,3,735942.387237456,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,separated,right
17,827.0075,1,936,1551,2975,4263,501,-15.0,200,0,0,827.792,1,1,735942.387349624,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,colocated,right
18,830.8884,0,936,1551,2975,4263,509,-9.0,200,0,0,833.0545,1,1,735942.387394542,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,66.0,-1.0,colocated,right
19,836.3673,0,936,1551,2975,4263,510,-9.0,200,0,0,837.2152,1,0,735942.387457955,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,66.0,-1.0,colocated,left
20,840.3858,0,936,1551,2975,4263,505,-6.0,200,0,0,841.3135,1,2,735942.387504465,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,separated,left
21,845.7651,0,437,2761,2975,4263,508,-15.0,200,1,1,846.9406,1,3,735942.387566726,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,separated,right
22,849.8065,1,936,1551,2975,4263,506,-12.0,200,0,0,851.726,1,1,735942.387613501,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,colocated,right
23,854.8233,0,936,1551,2975,4263,507,-12.0,200,0,0,855.78,1,0,735942.387671566,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,colocated,left
24,863.9631,0,936,1551,2975,4263,502,-9.0,200,0,0,864.9028,1,2,735942.387777351,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,66.0,-1.0,separated,left
25,871.1471,1,936,1551,2975,4263,503,-12.0,200,0,0,873.4374,1,4,735942.387860499,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,single_speaker,left
26,876.7588,0,936,1551,2975,4263,501,-12.0,200,0,0,877.7114,1,1,735942.387925449,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,colocated,right
27,880.8799,0,936,1551,2975,4263,504,-15.0,200,0,0,881.8215,1,2,735942.387973147,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,separated,left
28,884.9103,1,437,2761,2975,4263,504,-9.0,200,1,1,888.1952,1,0,735942.388019795,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,66.0,-1.0,colocated,left
29,900.0349,1,437,2761,2975,4263,508,-15.0,200,1,1,900.8305,1,1,735942.388194848,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,colocated,right
30,904.9755,0,936,1551,2975,4263,505,-15.0,200,0,0,907.5513,1,0,735942.388252031,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,colocated,left
31,910.6957,0,437,2761,2975,4263,511,-15.0,200,1,1,911.7882,1,5,735942.388318237,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,single_speaker,right
32,919.6613,1,936,1551,2975,4263,501,-6.0,200,0,0,922.0971,1,3,735942.388422006,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,separated,right
33,925.3895,1,437,2761,2975,4263,509,-6.0,200,1,1,929.217,1,1,735942.388488304,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,colocated,right
34,932.9187,0,936,1551,2975,4263,507,-9.0,200,0,0,933.9684,1,3,735942.388575448,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,66.0,-1.0,separated,right
35,938.6112,1,936,1551,2975,4263,502,-15.0,200,0,0,941.0079,1,4,735942.388641333,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,single_speaker,left
36,943.8722,1,437,2761,2975,4263,506,-12.0,200,1,1,947.7231,1,3,735942.388702224,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,separated,right
37,956.7757,0,437,2761,2975,4263,510,-15.0,200,1,1,958.2041,1,4,735942.388851571,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,single_speaker,left
38,963.2255,0,936,1551,2975,4263,504,-15.0,200,0,0,964.0785,1,3,735942.388926221,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,separated,right
39,967.2821,0,936,1551,2975,4263,509,-12.0,200,0,0,968.0658,1,4,735942.388973172,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,single_speaker,left
40,971.3712,0,437,2761,2975,4263,503,-15.0,200,1,1,972.5678,1,2,735942.3890205,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,separated,left
41,978.3558,0,437,2761,2975,4263,511,-6.0,200,1,0,979.1617,0,4,735942.38910134,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,single_speaker,left
44,1007.3258,1,936,1551,2975,4263,508,-15.0,200,0,0,1008.6649,1,5,735942.389436641,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,single_speaker,right
45,1012.0706,1,437,2761,2975,4263,507,-9.0,200,1,1,1013.5833,1,5,735942.389491558,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,66.0,-1.0,single_speaker,right
46,1020.1879,0,936,1551,2975,4263,510,-12.0,200,0,0,1021.3404,1,3,735942.389585508,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,separated,right
47,1024.453,0,936,1551,2975,4263,505,-12.0,200,0,0,1025.2823,1,5,735942.389634873,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,single_speaker,right
48,1028.4646,0,936,1551,2975,4263,506,-9.0,200,0,0,1029.5242,1,5,735942.389681303,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,66.0,-1.0,single_speaker,right
49,1036.7803,1,936,1551,2975,4263,501,-12.0,200,0,0,1038.7379,1,2,735942.38977755,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,separated,left
50,1041.8905,1,437,2761,2975,4263,510,-15.0,200,1,0,1045.4516,0,0,735942.389836696,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,72.0,5.0,colocated,left
52,1055.1578,1,437,2761,2975,4263,506,-6.0,200,1,1,1058.9694,1,2,735942.389990252,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,separated,left
53,1082.128,1,936,1551,2975,4263,503,-6.0,200,0,0,1085.1098,1,4,735942.390302407,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,single_speaker,left
54,1088.7111,1,437,2761,2975,4263,505,-9.0,200,1,1,1093.2446,1,2,735942.390378601,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,66.0,-1.0,separated,left
55,1097.2992,1,437,2761,2975,4263,507,-12.0,200,1,1,1099.1921,1,1,735942.390478,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,colocated,right
56,1107.6456,0,936,1551,2975,4263,504,-12.0,200,0,0,1108.7352,1,5,735942.39059775,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,single_speaker,right
57,1112.0855,0,437,2761,2975,4263,508,-12.0,200,1,1,1113.4595,1,1,735942.390649138,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,colocated,right
58,1116.785,1,437,2761,2975,4263,502,-12.0,200,1,0,1119.5098,0,2,735942.39070353,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,separated,left
60,1133.0344,0,437,2761,2975,4263,509,-12.0,200,1,0,1134.0966,0,3,735942.390891602,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,separated,right
62,1144.4353,1,437,2761,2975,4263,501,-12.0,200,1,1,1147.8404,1,4,735942.391023557,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,69.0,2.0,single_speaker,left
63,1151.3973,0,437,2761,2975,4263,506,-9.0,200,1,0,1152.2557,0,1,735942.391104135,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,66.0,-1.0,colocated,right
65,1167.506,1,437,2761,2975,4263,508,-9.0,200,1,1,1170.9094,1,4,735942.391290579,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,66.0,-1.0,single_speaker,left
