Trial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature,fNum,day,meanTemp,treatment,vowel_level,SNR,SpatialCondition,VowelLocation
109,679.2434,0,936,1551,2975,4263,503,-6.0,200,0,0,680.1766,1,0,735948.401611613,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37.0,37.0,1311,2014-12-15,37.0,False,63.0,-4.0,colocated,left
21,129.686,0,936,1551,2975,4263,502,-6.0,200,0,0,130.7252,1,0,735948.395250995,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37.0,37.0,1311,2014-12-15,37.0,False,63.0,-4.0,colocated,left
9,41.8543,0,936,1551,2975,4263,511,-6.0,200,0,0,42.5578,1,0,735936.43103998,03_12_2014 level23_spatial_Magnum 10_20 log.txt,37.0,37.0,1311,2014-12-03,37.0,False,63.0,-4.0,colocated,left
74,739.4252,1,936,1551,2975,4263,504,-6.0,200,0,0,741.9193,1,0,735937.384947051,04_12_2014 level23_spatial_Magnum 09_02 log.txt,37.0,37.0,1311,2014-12-04,37.0,False,63.0,-4.0,colocated,left
129,1605.6312,0,936,1551,2975,4263,509,-6.0,200,0,0,1606.6476,1,0,735942.396361472,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,colocated,left
107,714.1008,1,936,1551,2975,4263,504,-6.0,200,0,1,718.3238,0,0,735947.383265056,14_12_2014 level23_spatial_Magnum 09_00 log.txt,37.0,37.0,1311,2014-12-14,37.0,False,63.0,-4.0,colocated,left
39,211.037,1,936,1551,2975,4263,506,-6.0,200,0,1,214.2268,0,0,735943.605220336,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37.0,37.0,1311,2014-12-10,37.0,False,63.0,-4.0,colocated,left
109,679.2434,0,936,1551,2975,4263,503,-6.0,200,0,0,680.1766,1,0,735948.401611613,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37.0,37.0,1311,2014-12-15,37.0,False,63.0,-4.0,colocated,left
23,414.1336,1,936,1551,2975,4263,511,-6.0,200,0,0,416.8262,1,0,735937.381182102,04_12_2014 level23_spatial_Magnum 09_02 log.txt,37.0,37.0,1311,2014-12-04,37.0,False,63.0,-4.0,colocated,left
21,129.686,0,936,1551,2975,4263,502,-6.0,200,0,0,130.7252,1,0,735948.395250995,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37.0,37.0,1311,2014-12-15,37.0,False,63.0,-4.0,colocated,left
110,707.8631,0,936,1551,2975,4263,506,-6.0,200,0,0,709.0982,1,0,735943.610970638,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37.0,37.0,1311,2014-12-10,37.0,False,63.0,-4.0,colocated,left
83,516.1159,1,936,1551,2975,4263,504,-6.0,200,0,0,519.436,1,0,735936.436529119,03_12_2014 level23_spatial_Magnum 10_20 log.txt,37.0,37.0,1311,2014-12-03,37.0,False,63.0,-4.0,colocated,left
110,707.8631,0,936,1551,2975,4263,506,-6.0,200,0,0,709.0982,1,0,735943.610970638,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37.0,37.0,1311,2014-12-10,37.0,False,63.0,-4.0,colocated,left
88,1003.5017,1,936,1551,2975,4263,503,-6.0,200,0,0,1005.2569,1,0,735937.656753492,04_12_2014 level23_spatial_Magnum 15_29 log.txt,36.0,35.0,1311,2014-12-04,35.5,False,63.0,-4.0,colocated,left
23,414.1336,1,936,1551,2975,4263,511,-6.0,200,0,0,416.8262,1,0,735937.381182102,04_12_2014 level23_spatial_Magnum 09_02 log.txt,37.0,37.0,1311,2014-12-04,37.0,False,63.0,-4.0,colocated,left
144,902.2346,1,936,1551,2975,4263,506,-6.0,200,0,1,904.7316,0,0,735938.434748086,05_12_2014 level23_spatial_Magnum 10_11 log.txt,37.0,37.0,1311,2014-12-05,37.0,False,63.0,-4.0,colocated,left
107,714.1008,1,936,1551,2975,4263,504,-6.0,200,0,1,718.3238,0,0,735947.383265056,14_12_2014 level23_spatial_Magnum 09_00 log.txt,37.0,37.0,1311,2014-12-14,37.0,False,63.0,-4.0,colocated,left
48,288.5821,1,936,1551,2975,4263,506,-6.0,200,0,0,290.6131,1,0,735938.427645626,05_12_2014 level23_spatial_Magnum 10_11 log.txt,37.0,37.0,1311,2014-12-05,37.0,False,63.0,-4.0,colocated,left
34,320.624,0,936,1551,2975,4263,506,-6.0,200,0,0,323.5496,1,0,735931.378016482,28_11_2014 level23_spatial_Magnum 08_59 log.txt,37.0,37.0,1311,2014-11-28,37.0,False,63.0,-4.0,colocated,left
86,623.2424,1,437,2761,2975,4263,505,-6.0,200,1,1,627.2308,1,1,735692.455824565,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37.0,37.0,1311,2014-04-03,37.0,False,63.0,-4.0,colocated,right
10,56.0692,1,437,2761,2975,4263,504,-6.0,200,1,0,60.2478,0,1,735938.424954505,05_12_2014 level23_spatial_Magnum 10_11 log.txt,37.0,37.0,1311,2014-12-05,37.0,False,63.0,-4.0,colocated,right
84,629.9436,0,437,2761,2975,4263,504,-6.0,200,1,1,631.1619,1,1,735941.598263236,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,63.0,-4.0,colocated,right
126,723.4306,1,437,2761,2975,4263,508,-6.0,200,1,0,725.9223,0,1,735944.399345262,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37.0,37.0,1311,2014-12-11,37.0,False,63.0,-4.0,colocated,right
37,231.6269,0,437,2761,2975,4263,507,-6.0,200,1,1,232.4311,1,1,735788.749903089,08_07_2014 level23_spatial_Magnum 17_56 log.txt,37.0,37.0,1311,2014-07-08,37.0,False,63.0,-4.0,colocated,right
9,101.6868,0,437,2761,2975,4263,511,-6.0,200,1,0,102.6412,0,1,735789.368538042,09_07_2014 level23_spatial_Magnum 08_49 log.txt,37.0,37.0,1311,2014-07-09,37.0,False,63.0,-4.0,colocated,right
37,231.6269,0,437,2761,2975,4263,507,-6.0,200,1,1,232.4311,1,1,735788.749903089,08_07_2014 level23_spatial_Magnum 17_56 log.txt,37.0,37.0,1311,2014-07-08,37.0,False,63.0,-4.0,colocated,right
87,769.1538,1,437,2761,2975,4263,507,-6.0,200,1,1,772.7853,1,1,735805.61931891,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37.0,37.0,1311,2014-07-25,37.0,False,63.0,-4.0,colocated,right
37,231.6269,0,437,2761,2975,4263,507,-6.0,200,1,1,232.4311,1,1,735788.749903089,08_07_2014 level23_spatial_Magnum 17_56 log.txt,37.0,37.0,1311,2014-07-08,37.0,False,63.0,-4.0,colocated,right
92,1022.2649,1,437,2761,2975,4263,505,-6.0,200,1,0,1031.1326,0,1,735937.656970659,04_12_2014 level23_spatial_Magnum 15_29 log.txt,36.0,35.0,1311,2014-12-04,35.5,False,63.0,-4.0,colocated,right
131,853.0957,1,437,2761,2975,4263,507,-6.0,200,1,1,855.5101,1,1,735930.378623793,27_11_2014 level23_spatial_Magnum 08_51 log.txt,37.0,37.0,1311,2014-11-27,37.0,False,63.0,-4.0,colocated,right
70,704.3004,1,437,2761,2975,4263,511,-6.0,200,1,1,708.0296,1,1,735937.384540514,04_12_2014 level23_spatial_Magnum 09_02 log.txt,37.0,37.0,1311,2014-12-04,37.0,False,63.0,-4.0,colocated,right
33,925.3895,1,437,2761,2975,4263,509,-6.0,200,1,1,929.217,1,1,735942.388488304,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,colocated,right
45,420.8455,1,437,2761,2975,4263,506,-6.0,200,1,1,426.5885,1,1,735929.41945423,26_11_2014 level23_spatial_Magnum 09_57 log.txt,37.0,37.0,1311,2014-11-26,37.0,False,63.0,-4.0,colocated,right
101,666.6113,1,437,2761,2975,4263,507,-6.0,200,1,1,669.5043,1,1,735946.385493186,13_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-13,37.0,False,63.0,-4.0,colocated,right
69,393.6447,0,437,2761,2975,4263,509,-6.0,200,1,1,395.14,1,1,735935.414278295,02_12_2014 level23_spatial_Magnum 09_50 log.txt,37.0,37.0,1311,2014-12-02,37.0,False,63.0,-4.0,colocated,right
37,231.6269,0,437,2761,2975,4263,507,-6.0,200,1,1,232.4311,1,1,735788.749903089,08_07_2014 level23_spatial_Magnum 17_56 log.txt,37.0,37.0,1311,2014-07-08,37.0,False,63.0,-4.0,colocated,right
36,838.5412,1,437,2761,2975,4263,507,-6.0,200,1,1,842.7561,1,1,735928.359705338,25_11_2014 level23_spatial_Magnum 08_24 log.txt,37.0,37.0,1311,2014-11-25,37.0,False,63.0,-4.0,colocated,right
48,498.8502,0,437,2761,2975,4263,509,-6.0,200,1,0,500.0826,0,1,735805.616190396,25_07_2014 level23_spatial_Magnum 14_39 log.txt,37.0,37.0,1311,2014-07-25,37.0,False,63.0,-4.0,colocated,right
86,623.2424,1,437,2761,2975,4263,505,-6.0,200,1,1,627.2308,1,1,735692.455824565,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37.0,37.0,1311,2014-04-03,37.0,False,63.0,-4.0,colocated,right
61,381.0209,0,437,2761,2975,4263,502,-6.0,200,1,0,382.0,0,1,735936.43496552,03_12_2014 level23_spatial_Magnum 10_20 log.txt,37.0,37.0,1311,2014-12-03,37.0,False,63.0,-4.0,colocated,right
37,231.6269,0,437,2761,2975,4263,507,-6.0,200,1,1,232.4311,1,1,735788.749903089,08_07_2014 level23_spatial_Magnum 17_56 log.txt,37.0,37.0,1311,2014-07-08,37.0,False,63.0,-4.0,colocated,right
32,287.1742,1,437,2761,2975,4263,504,-6.0,200,1,1,290.904,1,1,735790.392212664,10_07_2014 level23_spatial_Magnum 09_20 log.txt,37.0,37.0,1311,2014-07-10,37.0,False,63.0,-4.0,colocated,right
87,679.6825,0,936,1551,2975,4263,510,-6.0,200,0,0,680.39,1,1,735929.422450029,26_11_2014 level23_spatial_Magnum 09_57 log.txt,37.0,37.0,1311,2014-11-26,37.0,False,63.0,-4.0,colocated,right
87,679.6825,0,936,1551,2975,4263,510,-6.0,200,0,0,680.39,1,1,735929.422450029,26_11_2014 level23_spatial_Magnum 09_57 log.txt,37.0,37.0,1311,2014-11-26,37.0,False,63.0,-4.0,colocated,right
129,925.8136,1,936,1551,2975,4263,505,-6.0,200,0,0,928.6686,1,1,735941.601687657,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,63.0,-4.0,colocated,right
48,404.287,0,936,1551,2975,4263,509,-6.0,200,0,1,405.8112,0,1,735931.378984803,28_11_2014 level23_spatial_Magnum 08_59 log.txt,37.0,37.0,1311,2014-11-28,37.0,False,63.0,-4.0,colocated,right
4,748.2749,1,936,1551,2975,4263,507,-6.0,200,0,0,751.4114,1,1,735942.386438367,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,colocated,right
85,1288.6134,0,936,1551,2975,4263,501,-6.0,200,0,0,1289.7627,1,1,735942.392692285,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,colocated,right
91,635.9017,1,936,1551,2975,4263,510,-6.0,200,0,0,637.89,1,1,735945.385137751,12_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-12,37.0,False,63.0,-4.0,colocated,right
129,925.8136,1,936,1551,2975,4263,505,-6.0,200,0,0,928.6686,1,1,735941.601687657,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,63.0,-4.0,colocated,right
82,569.6976,0,936,1551,2975,4263,504,-6.0,200,0,1,570.8897,0,1,735947.381593722,14_12_2014 level23_spatial_Magnum 09_00 log.txt,37.0,37.0,1311,2014-12-14,37.0,False,63.0,-4.0,colocated,right
81,478.0784,0,936,1551,2975,4263,505,-6.0,200,0,0,479.025,1,1,735938.42983887,05_12_2014 level23_spatial_Magnum 10_11 log.txt,37.0,37.0,1311,2014-12-05,37.0,False,63.0,-4.0,colocated,right
35,296.7791,0,936,1551,2975,4263,502,-6.0,200,0,0,297.6609,1,1,735947.378434943,14_12_2014 level23_spatial_Magnum 09_00 log.txt,37.0,37.0,1311,2014-12-14,37.0,False,63.0,-4.0,colocated,right
4,748.2749,1,936,1551,2975,4263,507,-6.0,200,0,0,751.4114,1,1,735942.386438367,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,colocated,right
35,296.7791,0,936,1551,2975,4263,502,-6.0,200,0,0,297.6609,1,1,735947.378434943,14_12_2014 level23_spatial_Magnum 09_00 log.txt,37.0,37.0,1311,2014-12-14,37.0,False,63.0,-4.0,colocated,right
3,83.4417,0,936,1551,2975,4263,508,-6.0,200,0,0,84.5145,1,1,735946.378743538,13_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-13,37.0,False,63.0,-4.0,colocated,right
37,224.379,0,936,1551,2975,4263,503,-6.0,200,0,0,225.2387,1,1,735948.396346979,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37.0,37.0,1311,2014-12-15,37.0,False,63.0,-4.0,colocated,right
82,569.6976,0,936,1551,2975,4263,504,-6.0,200,0,1,570.8897,0,1,735947.381593722,14_12_2014 level23_spatial_Magnum 09_00 log.txt,37.0,37.0,1311,2014-12-14,37.0,False,63.0,-4.0,colocated,right
129,925.8136,1,936,1551,2975,4263,505,-6.0,200,0,0,928.6686,1,1,735941.601687657,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,63.0,-4.0,colocated,right
106,685.1459,1,936,1551,2975,4263,506,-6.0,200,0,1,689.3202,0,1,735930.376679929,27_11_2014 level23_spatial_Magnum 08_51 log_BCooled.txt,37.0,37.0,1311,2014-11-27,37.0,False,63.0,-4.0,colocated,right
35,190.3446,0,936,1551,2975,4263,506,-6.0,200,0,1,191.9665,0,1,735943.60498084,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37.0,37.0,1311,2014-12-10,37.0,False,63.0,-4.0,colocated,right
85,1288.6134,0,936,1551,2975,4263,501,-6.0,200,0,0,1289.7627,1,1,735942.392692285,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,colocated,right
82,569.6976,0,936,1551,2975,4263,504,-6.0,200,0,1,570.8897,0,1,735947.381593722,14_12_2014 level23_spatial_Magnum 09_00 log.txt,37.0,37.0,1311,2014-12-14,37.0,False,63.0,-4.0,colocated,right
85,1288.6134,0,936,1551,2975,4263,501,-6.0,200,0,0,1289.7627,1,1,735942.392692285,09_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-09,37.0,False,63.0,-4.0,colocated,right
87,539.0712,1,936,1551,2975,4263,502,-6.0,200,0,0,541.0422,1,1,735948.39998925,15_12_2014 level23_spatial_Magnum 09_27 log.txt,37.0,37.0,1311,2014-12-15,37.0,False,63.0,-4.0,colocated,right
122,882.3543,0,437,2761,2975,4263,507,-9.0,200,1,1,883.4676,1,0,735929.424795767,26_11_2014 level23_spatial_Magnum 09_57 log.txt,37.0,37.0,1311,2014-11-26,37.0,False,66.0,-1.0,colocated,left
65,1764.4682,1,437,2761,2975,4263,505,-9.0,200,1,1,1765.5158,1,0,735941.379449863,08_12_2014 level23_spatial_Magnum 08_37 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,66.0,-1.0,colocated,left
65,1764.4682,1,437,2761,2975,4263,505,-9.0,200,1,1,1765.5158,1,0,735941.379449863,08_12_2014 level23_spatial_Magnum 08_37 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,66.0,-1.0,colocated,left
97,577.7472,1,437,2761,2975,4263,503,-9.0,200,1,1,580.4143,1,0,735943.609464667,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37.0,37.0,1311,2014-12-10,37.0,False,66.0,-1.0,colocated,left
87,602.5846,1,437,2761,2975,4263,501,-9.0,200,1,0,603.197,0,0,735947.381974359,14_12_2014 level23_spatial_Magnum 09_00 log.txt,37.0,37.0,1311,2014-12-14,37.0,False,66.0,-1.0,colocated,left
123,858.4706,1,437,2761,2975,4263,502,-9.0,200,1,1,862.5451,1,0,735692.458547113,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37.0,37.0,1311,2014-04-03,37.0,False,66.0,-1.0,colocated,left
66,383.173,0,437,2761,2975,4263,501,-9.0,200,1,0,383.9247,0,0,735935.414157095,02_12_2014 level23_spatial_Magnum 09_50 log.txt,37.0,37.0,1311,2014-12-02,37.0,False,66.0,-1.0,colocated,left
117,835.8636,1,437,2761,2975,4263,506,-9.0,200,1,1,839.1487,1,0,735941.60064657,08_12_2014 level23_spatial_Magnum 14_11 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,66.0,-1.0,colocated,left
8,154.0827,1,437,2761,2975,4263,509,-9.0,200,1,1,157.0267,1,0,735945.379561142,12_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-12,37.0,False,66.0,-1.0,colocated,left
74,519.0783,0,437,2761,2975,4263,506,-9.0,200,1,1,520.0763,1,0,735947.381007851,14_12_2014 level23_spatial_Magnum 09_00 log.txt,37.0,37.0,1311,2014-12-14,37.0,False,66.0,-1.0,colocated,left
134,827.8073,1,437,2761,2975,4263,508,-9.0,200,1,1,830.6507,1,0,735938.433886659,05_12_2014 level23_spatial_Magnum 10_11 log.txt,37.0,37.0,1311,2014-12-05,37.0,False,66.0,-1.0,colocated,left
134,827.8073,1,437,2761,2975,4263,508,-9.0,200,1,1,830.6507,1,0,735938.433886659,05_12_2014 level23_spatial_Magnum 10_11 log.txt,37.0,37.0,1311,2014-12-05,37.0,False,66.0,-1.0,colocated,left
65,1764.4682,1,437,2761,2975,4263,505,-9.0,200,1,1,1765.5158,1,0,735941.379449863,08_12_2014 level23_spatial_Magnum 08_37 log.txt,37.0,37.0,1311,2014-12-08,37.0,False,66.0,-1.0,colocated,left
22,227.9415,1,437,2761,2975,4263,501,-9.0,200,1,1,231.3204,1,0,735802.592221545,22_07_2014 level23_spatial_Magnum 14_09 log.txt,37.0,37.0,1311,2014-07-22,37.0,False,66.0,-1.0,colocated,left
8,154.0827,1,437,2761,2975,4263,509,-9.0,200,1,1,157.0267,1,0,735945.379561142,12_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-12,37.0,False,66.0,-1.0,colocated,left
97,577.7472,1,437,2761,2975,4263,503,-9.0,200,1,1,580.4143,1,0,735943.609464667,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37.0,37.0,1311,2014-12-10,37.0,False,66.0,-1.0,colocated,left
66,383.173,0,437,2761,2975,4263,501,-9.0,200,1,0,383.9247,0,0,735935.414157095,02_12_2014 level23_spatial_Magnum 09_50 log.txt,37.0,37.0,1311,2014-12-02,37.0,False,66.0,-1.0,colocated,left
8,325.9109,0,437,2761,2975,4263,504,-9.0,200,1,0,326.7113,0,0,735937.380161006,04_12_2014 level23_spatial_Magnum 09_02 log.txt,37.0,37.0,1311,2014-12-04,37.0,False,66.0,-1.0,colocated,left
149,858.4483,1,437,2761,2975,4263,503,-9.0,200,1,1,861.6008,1,0,735944.400907966,11_12_2014 level23_spatial_Magnum 09_23 log.txt,37.0,37.0,1311,2014-12-11,37.0,False,66.0,-1.0,colocated,left
123,858.4706,1,437,2761,2975,4263,502,-9.0,200,1,1,862.5451,1,0,735692.458547113,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37.0,37.0,1311,2014-04-03,37.0,False,66.0,-1.0,colocated,left
102,681.073,1,437,2761,2975,4263,505,-9.0,200,1,1,683.8371,1,0,735790.396771678,10_07_2014 level23_spatial_Magnum 09_20 log.txt,37.0,37.0,1311,2014-07-10,37.0,False,66.0,-1.0,colocated,left
87,602.5846,1,437,2761,2975,4263,501,-9.0,200,1,0,603.197,0,0,735947.381974359,14_12_2014 level23_spatial_Magnum 09_00 log.txt,37.0,37.0,1311,2014-12-14,37.0,False,66.0,-1.0,colocated,left
157,1045.2552,1,437,2761,2975,4263,504,-9.0,200,1,0,1047.939,0,0,735945.389875639,12_12_2014 level23_spatial_Magnum 09_04 log.txt,37.0,37.0,1311,2014-12-12,37.0,False,66.0,-1.0,colocated,left
10,57.5812,0,936,1551,2975,4263,511,-9.0,200,0,0,58.4916,1,0,735943.603444227,10_12_2014 level23_spatial_Magnum 14_28 log.txt,37.0,37.0,1311,2014-12-10,37.0,False,66.0,-1.0,colocated,left
103,1103.6029,0,936,1551,2975,4263,509,-9.0,200,0,0,1104.821,1,0,735937.657912071,04_12_2014 level23_spatial_Magnum 15_29 log.txt,36.0,34.3971092626306,1311,2014-12-04,35.198554631315304,False,66.0,-1.0,colocated,left
103,1103.6029,0,936,1551,2975,4263,509,-9.0,200,0,0,1104.821,1,0,735937.657912071,04_12_2014 level23_spatial_Magnum 15_29 log.txt,36.0,34.3971092626306,1311,2014-12-04,35.198554631315304,False,66.0,-1.0,colocated,left
