SpatialCondition,treatment,nTrials,nCorrect,pCorrect,iteration
separated,False,1092,783,71.7032967032967,37
single_speaker,False,1092,905,82.87545787545788,37
colocated,False,1092,716,65.56776556776556,38
separated,False,1092,764,69.96336996336996,38
single_speaker,False,1092,921,84.34065934065934,38
colocated,False,1092,751,68.77289377289377,39
separated,False,1092,771,70.6043956043956,39
single_speaker,False,1092,921,84.34065934065934,39
colocated,False,1092,712,65.2014652014652,40
separated,False,1092,752,68.86446886446886,40
single_speaker,False,1092,912,83.51648351648352,40
colocated,False,1092,718,65.75091575091575,41
separated,False,1092,747,68.4065934065934,41
single_speaker,False,1092,901,82.5091575091575,41
colocated,False,1092,715,65.47619047619048,42
separated,False,1092,753,68.95604395604396,42
single_speaker,False,1092,919,84.15750915750915,42
colocated,False,1092,723,66.20879120879121,43
separated,False,1092,755,69.13919413919413,43
single_speaker,False,1092,898,82.23443223443223,43
colocated,False,1092,751,68.77289377289377,44
separated,False,1092,783,71.7032967032967,44
single_speaker,False,1092,908,83.15018315018315,44
colocated,False,1092,728,66.66666666666666,45
separated,False,1092,761,69.68864468864469,45
single_speaker,False,1092,896,82.05128205128204,45
colocated,False,1092,726,66.48351648351648,46
separated,False,1092,744,68.13186813186813,46
single_speaker,False,1092,915,83.79120879120879,46
colocated,False,1092,732,67.03296703296702,47
separated,False,1092,749,68.58974358974359,47
single_speaker,False,1092,897,82.14285714285714,47
colocated,False,1092,746,68.31501831501832,48
separated,False,1092,783,71.7032967032967,48
single_speaker,False,1092,925,84.70695970695971,48
colocated,False,1092,727,66.57509157509158,49
separated,False,1092,799,73.16849816849816,49
single_speaker,False,1092,901,82.5091575091575,49
colocated,False,1092,722,66.11721611721612,50
separated,False,1092,759,69.5054945054945,50
single_speaker,False,1092,931,85.25641025641025,50
colocated,False,1092,750,68.68131868131869,51
separated,False,1092,774,70.87912087912088,51
single_speaker,False,1092,906,82.96703296703298,51
colocated,False,1092,736,67.3992673992674,52
separated,False,1092,758,69.41391941391942,52
single_speaker,False,1092,922,84.43223443223444,52
colocated,False,1092,719,65.84249084249085,53
separated,False,1092,771,70.6043956043956,53
single_speaker,False,1092,908,83.15018315018315,53
colocated,False,1092,721,66.02564102564102,54
separated,False,1092,765,70.05494505494505,54
single_speaker,False,1092,934,85.53113553113553,54
colocated,False,1092,717,65.65934065934066,55
separated,False,1092,802,73.44322344322345,55
single_speaker,False,1092,913,83.60805860805861,55
colocated,False,1092,733,67.12454212454212,56
separated,False,1092,757,69.32234432234432,56
single_speaker,False,1092,909,83.24175824175825,56
colocated,False,1092,709,64.92673992673993,57
separated,False,1092,765,70.05494505494505,57
single_speaker,False,1092,908,83.15018315018315,57
colocated,False,1092,722,66.11721611721612,58
separated,False,1092,778,71.24542124542124,58
single_speaker,False,1092,908,83.15018315018315,58
colocated,False,1092,732,67.03296703296702,59
separated,False,1092,785,71.88644688644689,59
single_speaker,False,1092,898,82.23443223443223,59
colocated,False,1092,742,67.94871794871796,60
separated,False,1092,759,69.5054945054945,60
single_speaker,False,1092,897,82.14285714285714,60
colocated,False,1092,740,67.76556776556777,61
separated,False,1092,750,68.68131868131869,61
single_speaker,False,1092,897,82.14285714285714,61
colocated,False,1092,768,70.32967032967034,62
separated,False,1092,791,72.43589743589743,62
single_speaker,False,1092,899,82.32600732600733,62
colocated,False,1092,738,67.58241758241759,63
separated,False,1092,761,69.68864468864469,63
single_speaker,False,1092,919,84.15750915750915,63
colocated,False,1092,735,67.3076923076923,64
separated,False,1092,756,69.23076923076923,64
single_speaker,False,1092,918,84.06593406593407,64
colocated,False,1092,739,67.67399267399267,65
separated,False,1092,759,69.5054945054945,65
single_speaker,False,1092,904,82.78388278388277,65
colocated,False,1092,703,64.37728937728939,66
separated,False,1092,769,70.42124542124543,66
single_speaker,False,1092,916,83.88278388278388,66
colocated,False,1092,746,68.31501831501832,67
separated,False,1092,745,68.22344322344323,67
single_speaker,False,1092,902,82.6007326007326,67
colocated,False,1092,706,64.65201465201466,68
separated,False,1092,735,67.3076923076923,68
single_speaker,False,1092,902,82.6007326007326,68
colocated,False,1092,716,65.56776556776556,69
separated,False,1092,770,70.51282051282051,69
single_speaker,False,1092,912,83.51648351648352,69
colocated,False,1092,729,66.75824175824175,70
separated,False,1092,737,67.4908424908425,70
single_speaker,False,1092,933,85.43956043956044,70
colocated,False,1092,749,68.58974358974359,71
separated,False,1092,744,68.13186813186813,71
single_speaker,False,1092,904,82.78388278388277,71
colocated,False,1092,737,67.4908424908425,72
separated,False,1092,775,70.97069597069597,72
single_speaker,False,1092,923,84.52380952380952,72
colocated,False,1092,741,67.85714285714286,73
separated,False,1092,752,68.86446886446886,73
single_speaker,False,1092,905,82.87545787545788,73
colocated,False,1092,727,66.57509157509158,74
separated,False,1092,781,71.52014652014653,74
single_speaker,False,1092,923,84.52380952380952,74
colocated,False,1092,724,66.30036630036629,75
separated,False,1092,775,70.97069597069597,75
single_speaker,False,1092,903,82.6923076923077,75
colocated,False,1092,716,65.56776556776556,76
separated,False,1092,761,69.68864468864469,76
single_speaker,False,1092,911,83.42490842490842,76
colocated,False,1092,756,69.23076923076923,77
separated,False,1092,780,71.42857142857143,77
single_speaker,False,1092,914,83.69963369963371,77
colocated,False,1092,750,68.68131868131869,78
separated,False,1092,753,68.95604395604396,78
single_speaker,False,1092,911,83.42490842490842,78
colocated,False,1092,710,65.01831501831502,79
separated,False,1092,755,69.13919413919413,79
single_speaker,False,1092,919,84.15750915750915,79
colocated,False,1092,728,66.66666666666666,80
separated,False,1092,786,71.97802197802197,80
single_speaker,False,1092,930,85.16483516483517,80
colocated,False,1092,726,66.48351648351648,81
separated,False,1092,753,68.95604395604396,81
single_speaker,False,1092,916,83.88278388278388,81
colocated,False,1092,732,67.03296703296702,82
separated,False,1092,764,69.96336996336996,82
single_speaker,False,1092,914,83.69963369963371,82
colocated,False,1092,707,64.74358974358975,83
separated,False,1092,760,69.59706959706959,83
single_speaker,False,1092,921,84.34065934065934,83
colocated,False,1092,733,67.12454212454212,84
separated,False,1092,775,70.97069597069597,84
single_speaker,False,1092,904,82.78388278388277,84
colocated,False,1092,743,68.04029304029304,85
separated,False,1092,752,68.86446886446886,85
single_speaker,False,1092,905,82.87545787545788,85
colocated,False,1092,718,65.75091575091575,86
separated,False,1092,751,68.77289377289377,86
single_speaker,False,1092,918,84.06593406593407,86
colocated,False,1092,732,67.03296703296702,87
separated,False,1092,726,66.48351648351648,87
single_speaker,False,1092,915,83.79120879120879,87
colocated,False,1092,730,66.84981684981685,88
separated,False,1092,762,69.78021978021978,88
single_speaker,False,1092,914,83.69963369963371,88
colocated,False,1092,747,68.4065934065934,89
separated,False,1092,751,68.77289377289377,89
single_speaker,False,1092,922,84.43223443223444,89
colocated,False,1092,733,67.12454212454212,90
separated,False,1092,759,69.5054945054945,90
single_speaker,False,1092,910,83.33333333333334,90
colocated,False,1092,710,65.01831501831502,91
separated,False,1092,740,67.76556776556777,91
single_speaker,False,1092,915,83.79120879120879,91
colocated,False,1092,732,67.03296703296702,92
separated,False,1092,759,69.5054945054945,92
single_speaker,False,1092,904,82.78388278388277,92
colocated,False,1092,721,66.02564102564102,93
separated,False,1092,747,68.4065934065934,93
single_speaker,False,1092,923,84.52380952380952,93
colocated,False,1092,726,66.48351648351648,94
separated,False,1092,761,69.68864468864469,94
single_speaker,False,1092,905,82.87545787545788,94
colocated,False,1092,720,65.93406593406593,95
separated,False,1092,738,67.58241758241759,95
single_speaker,False,1092,922,84.43223443223444,95
colocated,False,1092,743,68.04029304029304,96
separated,False,1092,765,70.05494505494505,96
single_speaker,False,1092,907,83.05860805860806,96
colocated,False,1092,736,67.3992673992674,97
separated,False,1092,755,69.13919413919413,97
single_speaker,False,1092,907,83.05860805860806,97
colocated,False,1092,723,66.20879120879121,98
separated,False,1092,758,69.41391941391942,98
single_speaker,False,1092,921,84.34065934065934,98
colocated,False,1092,710,65.01831501831502,99
separated,False,1092,755,69.13919413919413,99
single_speaker,False,1092,910,83.33333333333334,99
colocated,False,1092,704,64.46886446886447,100
separated,False,1092,763,69.87179487179486,100
single_speaker,False,1092,928,84.98168498168498,100
colocated,False,1092,704,64.46886446886447,101
separated,False,1092,738,67.58241758241759,101
single_speaker,False,1092,921,84.34065934065934,101
colocated,False,1092,755,69.13919413919413,102
separated,False,1092,736,67.3992673992674,102
single_speaker,False,1092,914,83.69963369963371,102
colocated,False,1092,756,69.23076923076923,103
separated,False,1092,773,70.7875457875458,103
single_speaker,False,1092,910,83.33333333333334,103
colocated,False,1092,721,66.02564102564102,104
separated,False,1092,758,69.41391941391942,104
single_speaker,False,1092,909,83.24175824175825,104
colocated,False,1092,716,65.56776556776556,105
separated,False,1092,774,70.87912087912088,105
single_speaker,False,1092,893,81.77655677655677,105
colocated,False,1092,751,68.77289377289377,106
separated,False,1092,750,68.68131868131869,106
single_speaker,False,1092,930,85.16483516483517,106
colocated,False,1092,731,66.94139194139194,107
separated,False,1092,749,68.58974358974359,107
single_speaker,False,1092,916,83.88278388278388,107
colocated,False,1092,750,68.68131868131869,108
separated,False,1092,778,71.24542124542124,108
single_speaker,False,1092,921,84.34065934065934,108
colocated,False,1092,732,67.03296703296702,109
separated,False,1092,755,69.13919413919413,109
single_speaker,False,1092,914,83.69963369963371,109
colocated,False,1092,718,65.75091575091575,110
separated,False,1092,775,70.97069597069597,110
single_speaker,False,1092,910,83.33333333333334,110
colocated,False,1092,728,66.66666666666666,111
separated,False,1092,755,69.13919413919413,111
single_speaker,False,1092,908,83.15018315018315,111
colocated,False,1092,693,63.46153846153846,112
separated,False,1092,762,69.78021978021978,112
single_speaker,False,1092,914,83.69963369963371,112
colocated,False,1092,738,67.58241758241759,113
separated,False,1092,751,68.77289377289377,113
single_speaker,False,1092,915,83.79120879120879,113
colocated,False,1092,747,68.4065934065934,114
separated,False,1092,790,72.34432234432234,114
single_speaker,False,1092,912,83.51648351648352,114
colocated,False,1092,725,66.39194139194139,115
separated,False,1092,767,70.23809523809523,115
single_speaker,False,1092,914,83.69963369963371,115
colocated,False,1092,758,69.41391941391942,116
separated,False,1092,741,67.85714285714286,116
single_speaker,False,1092,926,84.7985347985348,116
colocated,False,1092,756,69.23076923076923,117
separated,False,1092,757,69.32234432234432,117
single_speaker,False,1092,915,83.79120879120879,117
colocated,False,1092,739,67.67399267399267,118
separated,False,1092,727,66.57509157509158,118
single_speaker,False,1092,913,83.60805860805861,118
colocated,False,1092,733,67.12454212454212,119
separated,False,1092,761,69.68864468864469,119
single_speaker,False,1092,905,82.87545787545788,119
colocated,False,1092,715,65.47619047619048,120
separated,False,1092,754,69.04761904761905,120
single_speaker,False,1092,904,82.78388278388277,120
colocated,False,1092,740,67.76556776556777,121
separated,False,1092,751,68.77289377289377,121
single_speaker,False,1092,916,83.88278388278388,121
colocated,False,1092,734,67.21611721611723,122
separated,False,1092,735,67.3076923076923,122
single_speaker,False,1092,924,84.61538461538461,122
colocated,False,1092,757,69.32234432234432,123
separated,False,1092,757,69.32234432234432,123
single_speaker,False,1092,904,82.78388278388277,123
colocated,False,1092,722,66.11721611721612,124
separated,False,1092,761,69.68864468864469,124
single_speaker,False,1092,900,82.41758241758241,124
colocated,False,1092,700,64.1025641025641,125
separated,False,1092,792,72.52747252747253,125
single_speaker,False,1092,922,84.43223443223444,125
colocated,False,1092,724,66.30036630036629,126
separated,False,1092,753,68.95604395604396,126
single_speaker,False,1092,900,82.41758241758241,126
colocated,False,1092,728,66.66666666666666,127
separated,False,1092,778,71.24542124542124,127
single_speaker,False,1092,919,84.15750915750915,127
colocated,False,1092,725,66.39194139194139,128
separated,False,1092,761,69.68864468864469,128
single_speaker,False,1092,922,84.43223443223444,128
colocated,False,1092,727,66.57509157509158,129
separated,False,1092,767,70.23809523809523,129
single_speaker,False,1092,923,84.52380952380952,129
colocated,False,1092,749,68.58974358974359,130
separated,False,1092,766,70.14652014652015,130
single_speaker,False,1092,902,82.6007326007326,130
colocated,False,1092,728,66.66666666666666,131
separated,False,1092,759,69.5054945054945,131
single_speaker,False,1092,906,82.96703296703298,131
colocated,False,1092,732,67.03296703296702,132
separated,False,1092,765,70.05494505494505,132
single_speaker,False,1092,914,83.69963369963371,132
colocated,False,1092,731,66.94139194139194,133
separated,False,1092,742,67.94871794871796,133
single_speaker,False,1092,917,83.97435897435898,133
colocated,False,1092,753,68.95604395604396,134
separated,False,1092,762,69.78021978021978,134
single_speaker,False,1092,908,83.15018315018315,134
colocated,False,1092,720,65.93406593406593,135
separated,False,1092,770,70.51282051282051,135
single_speaker,False,1092,914,83.69963369963371,135
colocated,False,1092,732,67.03296703296702,136
separated,False,1092,750,68.68131868131869,136
single_speaker,False,1092,910,83.33333333333334,136
colocated,False,1092,737,67.4908424908425,137
separated,False,1092,774,70.87912087912088,137
single_speaker,False,1092,930,85.16483516483517,137
colocated,False,1092,744,68.13186813186813,138
separated,False,1092,750,68.68131868131869,138
single_speaker,False,1092,907,83.05860805860806,138
colocated,False,1092,714,65.38461538461539,139
separated,False,1092,766,70.14652014652015,139
single_speaker,False,1092,904,82.78388278388277,139
colocated,False,1092,751,68.77289377289377,140
separated,False,1092,774,70.87912087912088,140
single_speaker,False,1092,913,83.60805860805861,140
colocated,False,1092,741,67.85714285714286,141
separated,False,1092,760,69.59706959706959,141
single_speaker,False,1092,917,83.97435897435898,141
colocated,False,1092,736,67.3992673992674,142
separated,False,1092,761,69.68864468864469,142
single_speaker,False,1092,908,83.15018315018315,142
colocated,False,1092,762,69.78021978021978,143
separated,False,1092,792,72.52747252747253,143
single_speaker,False,1092,904,82.78388278388277,143
colocated,False,1092,725,66.39194139194139,144
separated,False,1092,734,67.21611721611723,144
single_speaker,False,1092,928,84.98168498168498,144
colocated,False,1092,726,66.48351648351648,145
separated,False,1092,758,69.41391941391942,145
single_speaker,False,1092,925,84.70695970695971,145
colocated,False,1092,740,67.76556776556777,146
separated,False,1092,743,68.04029304029304,146
single_speaker,False,1092,924,84.61538461538461,146
colocated,False,1092,751,68.77289377289377,147
separated,False,1092,774,70.87912087912088,147
single_speaker,False,1092,913,83.60805860805861,147
colocated,False,1092,722,66.11721611721612,148
separated,False,1092,759,69.5054945054945,148
single_speaker,False,1092,898,82.23443223443223,148
colocated,False,1092,740,67.76556776556777,149
separated,False,1092,747,68.4065934065934,149
single_speaker,False,1092,901,82.5091575091575,149
colocated,False,1092,724,66.30036630036629,150
separated,False,1092,735,67.3076923076923,150
single_speaker,False,1092,907,83.05860805860806,150
colocated,False,1092,737,67.4908424908425,151
separated,False,1092,761,69.68864468864469,151
single_speaker,False,1092,901,82.5091575091575,151
colocated,False,1092,739,67.67399267399267,152
separated,False,1092,738,67.58241758241759,152
single_speaker,False,1092,915,83.79120879120879,152
colocated,False,1092,706,64.65201465201466,153
separated,False,1092,739,67.67399267399267,153
single_speaker,False,1092,902,82.6007326007326,153
colocated,False,1092,741,67.85714285714286,154
separated,False,1092,750,68.68131868131869,154
single_speaker,False,1092,911,83.42490842490842,154
colocated,False,1092,720,65.93406593406593,155
separated,False,1092,761,69.68864468864469,155
single_speaker,False,1092,944,86.44688644688645,155
colocated,False,1092,726,66.48351648351648,156
separated,False,1092,744,68.13186813186813,156
single_speaker,False,1092,916,83.88278388278388,156
colocated,False,1092,727,66.57509157509158,157
separated,False,1092,730,66.84981684981685,157
single_speaker,False,1092,916,83.88278388278388,157
colocated,False,1092,741,67.85714285714286,158
separated,False,1092,781,71.52014652014653,158
single_speaker,False,1092,907,83.05860805860806,158
colocated,False,1092,738,67.58241758241759,159
separated,False,1092,752,68.86446886446886,159
single_speaker,False,1092,923,84.52380952380952,159
colocated,False,1092,741,67.85714285714286,160
separated,False,1092,753,68.95604395604396,160
single_speaker,False,1092,922,84.43223443223444,160
colocated,False,1092,718,65.75091575091575,161
separated,False,1092,781,71.52014652014653,161
single_speaker,False,1092,908,83.15018315018315,161
colocated,False,1092,739,67.67399267399267,162
separated,False,1092,763,69.87179487179486,162
single_speaker,False,1092,908,83.15018315018315,162
colocated,False,1092,718,65.75091575091575,163
separated,False,1092,760,69.59706959706959,163
single_speaker,False,1092,938,85.8974358974359,163
colocated,False,1092,737,67.4908424908425,164
separated,False,1092,749,68.58974358974359,164
single_speaker,False,1092,916,83.88278388278388,164
colocated,False,1092,716,65.56776556776556,165
separated,False,1092,764,69.96336996336996,165
single_speaker,False,1092,916,83.88278388278388,165
colocated,False,1092,717,65.65934065934066,166
separated,False,1092,768,70.32967032967034,166
single_speaker,False,1092,920,84.24908424908425,166
colocated,False,1092,703,64.37728937728939,167
separated,False,1092,753,68.95604395604396,167
single_speaker,False,1092,928,84.98168498168498,167
colocated,False,1092,758,69.41391941391942,168
separated,False,1092,782,71.6117216117216,168
single_speaker,False,1092,902,82.6007326007326,168
colocated,False,1092,730,66.84981684981685,169
separated,False,1092,742,67.94871794871796,169
single_speaker,False,1092,908,83.15018315018315,169
colocated,False,1092,747,68.4065934065934,170
separated,False,1092,746,68.31501831501832,170
single_speaker,False,1092,908,83.15018315018315,170
colocated,False,1092,730,66.84981684981685,171
separated,False,1092,768,70.32967032967034,171
single_speaker,False,1092,917,83.97435897435898,171
colocated,False,1092,728,66.66666666666666,172
separated,False,1092,766,70.14652014652015,172
single_speaker,False,1092,905,82.87545787545788,172
colocated,False,1092,742,67.94871794871796,173
separated,False,1092,750,68.68131868131869,173
single_speaker,False,1092,908,83.15018315018315,173
colocated,False,1092,714,65.38461538461539,174
separated,False,1092,759,69.5054945054945,174
single_speaker,False,1092,910,83.33333333333334,174
colocated,False,1092,704,64.46886446886447,175
separated,False,1092,757,69.32234432234432,175
single_speaker,False,1092,918,84.06593406593407,175
colocated,False,1092,720,65.93406593406593,176
separated,False,1092,764,69.96336996336996,176
single_speaker,False,1092,928,84.98168498168498,176
colocated,False,1092,717,65.65934065934066,177
separated,False,1092,768,70.32967032967034,177
single_speaker,False,1092,916,83.88278388278388,177
colocated,False,1092,745,68.22344322344323,178
separated,False,1092,778,71.24542124542124,178
single_speaker,False,1092,914,83.69963369963371,178
colocated,False,1092,735,67.3076923076923,179
separated,False,1092,768,70.32967032967034,179
single_speaker,False,1092,898,82.23443223443223,179
colocated,False,1092,728,66.66666666666666,180
separated,False,1092,765,70.05494505494505,180
single_speaker,False,1092,899,82.32600732600733,180
colocated,False,1092,752,68.86446886446886,181
separated,False,1092,750,68.68131868131869,181
single_speaker,False,1092,933,85.43956043956044,181
colocated,False,1092,733,67.12454212454212,182
separated,False,1092,737,67.4908424908425,182
single_speaker,False,1092,911,83.42490842490842,182
colocated,False,1092,715,65.47619047619048,183
separated,False,1092,776,71.06227106227107,183
single_speaker,False,1092,936,85.71428571428571,183
colocated,False,1092,732,67.03296703296702,184
separated,False,1092,776,71.06227106227107,184
single_speaker,False,1092,894,81.86813186813187,184
colocated,False,1092,727,66.57509157509158,185
separated,False,1092,765,70.05494505494505,185
single_speaker,False,1092,914,83.69963369963371,185
colocated,False,1092,741,67.85714285714286,186
separated,False,1092,741,67.85714285714286,186
single_speaker,False,1092,908,83.15018315018315,186
colocated,False,1092,748,68.4981684981685,187
separated,False,1092,759,69.5054945054945,187
single_speaker,False,1092,913,83.60805860805861,187
colocated,False,1092,729,66.75824175824175,188
separated,False,1092,766,70.14652014652015,188
single_speaker,False,1092,929,85.07326007326007,188
colocated,False,1092,735,67.3076923076923,189
separated,False,1092,788,72.16117216117216,189
single_speaker,False,1092,911,83.42490842490842,189
colocated,False,1092,738,67.58241758241759,190
separated,False,1092,752,68.86446886446886,190
single_speaker,False,1092,930,85.16483516483517,190
colocated,False,1092,732,67.03296703296702,191
separated,False,1092,768,70.32967032967034,191
single_speaker,False,1092,912,83.51648351648352,191
colocated,False,1092,734,67.21611721611723,192
separated,False,1092,768,70.32967032967034,192
single_speaker,False,1092,916,83.88278388278388,192
colocated,False,1092,722,66.11721611721612,193
separated,False,1092,735,67.3076923076923,193
single_speaker,False,1092,926,84.7985347985348,193
colocated,False,1092,740,67.76556776556777,194
separated,False,1092,782,71.6117216117216,194
single_speaker,False,1092,915,83.79120879120879,194
colocated,False,1092,721,66.02564102564102,195
separated,False,1092,758,69.41391941391942,195
single_speaker,False,1092,926,84.7985347985348,195
colocated,False,1092,742,67.94871794871796,196
separated,False,1092,757,69.32234432234432,196
single_speaker,False,1092,909,83.24175824175825,196
colocated,False,1092,730,66.84981684981685,197
separated,False,1092,765,70.05494505494505,197
single_speaker,False,1092,904,82.78388278388277,197
colocated,False,1092,717,65.65934065934066,198
separated,False,1092,748,68.4981684981685,198
single_speaker,False,1092,923,84.52380952380952,198
colocated,False,1092,741,67.85714285714286,199
separated,False,1092,748,68.4981684981685,199
single_speaker,False,1092,915,83.79120879120879,199
colocated,False,1092,710,65.01831501831502,200
separated,False,1092,771,70.6043956043956,200
single_speaker,False,1092,939,85.98901098901099,200
colocated,False,1092,741,67.85714285714286,201
separated,False,1092,773,70.7875457875458,201
single_speaker,False,1092,911,83.42490842490842,201
colocated,False,1092,749,68.58974358974359,202
separated,False,1092,762,69.78021978021978,202
single_speaker,False,1092,921,84.34065934065934,202
colocated,False,1092,736,67.3992673992674,203
separated,False,1092,752,68.86446886446886,203
single_speaker,False,1092,915,83.79120879120879,203
colocated,False,1092,732,67.03296703296702,204
separated,False,1092,747,68.4065934065934,204
single_speaker,False,1092,921,84.34065934065934,204
colocated,False,1092,703,64.37728937728939,205
separated,False,1092,752,68.86446886446886,205
single_speaker,False,1092,929,85.07326007326007,205
colocated,False,1092,751,68.77289377289377,206
separated,False,1092,756,69.23076923076923,206
single_speaker,False,1092,894,81.86813186813187,206
colocated,False,1092,713,65.29304029304029,207
separated,False,1092,773,70.7875457875458,207
single_speaker,False,1092,920,84.24908424908425,207
colocated,False,1092,736,67.3992673992674,208
separated,False,1092,767,70.23809523809523,208
single_speaker,False,1092,923,84.52380952380952,208
colocated,False,1092,741,67.85714285714286,209
separated,False,1092,746,68.31501831501832,209
single_speaker,False,1092,905,82.87545787545788,209
colocated,False,1092,727,66.57509157509158,210
separated,False,1092,772,70.6959706959707,210
single_speaker,False,1092,918,84.06593406593407,210
colocated,False,1092,717,65.65934065934066,211
separated,False,1092,755,69.13919413919413,211
single_speaker,False,1092,908,83.15018315018315,211
colocated,False,1092,721,66.02564102564102,212
separated,False,1092,770,70.51282051282051,212
single_speaker,False,1092,913,83.60805860805861,212
colocated,False,1092,735,67.3076923076923,213
separated,False,1092,779,71.33699633699634,213
single_speaker,False,1092,918,84.06593406593407,213
colocated,False,1092,736,67.3992673992674,214
separated,False,1092,752,68.86446886446886,214
single_speaker,False,1092,909,83.24175824175825,214
colocated,False,1092,725,66.39194139194139,215
separated,False,1092,739,67.67399267399267,215
single_speaker,False,1092,906,82.96703296703298,215
colocated,False,1092,717,65.65934065934066,216
separated,False,1092,754,69.04761904761905,216
single_speaker,False,1092,903,82.6923076923077,216
colocated,False,1092,728,66.66666666666666,217
separated,False,1092,757,69.32234432234432,217
