SpatialCondition,treatment,nTrials,nCorrect,pCorrect,iteration
colocated,False,1404,822.0,58.54700854700855,44
separated,False,1404,839.0,59.75783475783476,44
single_speaker,False,1404,1218.0,86.75213675213675,44
colocated,False,1404,841.0,59.90028490028491,45
separated,False,1404,867.0,61.75213675213676,45
single_speaker,False,1404,1201.0,85.54131054131055,45
colocated,False,1404,861.0,61.32478632478633,46
separated,False,1404,868.0,61.82336182336182,46
single_speaker,False,1404,1218.0,86.75213675213675,46
colocated,False,1404,843.0,60.04273504273504,47
separated,False,1404,844.0,60.11396011396012,47
single_speaker,False,1404,1200.0,85.47008547008546,47
colocated,False,1404,816.0,58.119658119658126,48
separated,False,1404,875.0,62.32193732193733,48
single_speaker,False,1404,1186.0,84.47293447293447,48
colocated,False,1404,819.0,58.333333333333336,49
separated,False,1404,845.0,60.18518518518518,49
single_speaker,False,1404,1208.0,86.03988603988604,49
colocated,False,1404,827.0,58.903133903133906,50
separated,False,1404,877.0,62.464387464387464,50
single_speaker,False,1404,1216.0,86.6096866096866,50
colocated,False,1404,833.0,59.33048433048433,51
separated,False,1404,877.0,62.464387464387464,51
single_speaker,False,1404,1212.0,86.32478632478633,51
colocated,False,1404,821.0,58.47578347578347,52
separated,False,1404,888.0,63.24786324786324,52
single_speaker,False,1404,1200.0,85.47008547008546,52
colocated,False,1404,851.0,60.61253561253561,53
separated,False,1404,869.0,61.89458689458689,53
single_speaker,False,1404,1204.0,85.75498575498575,53
colocated,False,1404,839.0,59.75783475783476,54
separated,False,1404,861.0,61.32478632478633,54
single_speaker,False,1404,1220.0,86.8945868945869,54
colocated,False,1404,825.0,58.76068376068376,55
separated,False,1404,875.0,62.32193732193733,55
single_speaker,False,1404,1217.0,86.68091168091168,55
colocated,False,1404,826.0,58.831908831908834,56
separated,False,1404,874.0,62.25071225071225,56
single_speaker,False,1404,1191.0,84.82905982905983,56
colocated,False,1404,848.0,60.3988603988604,57
separated,False,1404,847.0,60.327635327635335,57
single_speaker,False,1404,1212.0,86.32478632478633,57
colocated,False,1404,854.0,60.826210826210826,58
separated,False,1404,866.0,61.68091168091168,58
single_speaker,False,1404,1199.0,85.39886039886039,58
colocated,False,1404,838.0,59.686609686609685,59
separated,False,1404,836.0,59.54415954415955,59
single_speaker,False,1404,1210.0,86.18233618233619,59
colocated,False,1404,845.0,60.18518518518518,60
separated,False,1404,877.0,62.464387464387464,60
single_speaker,False,1404,1213.0,86.3960113960114,60
colocated,False,1404,819.0,58.333333333333336,61
separated,False,1404,884.0,62.96296296296296,61
single_speaker,False,1404,1219.0,86.82336182336182,61
colocated,False,1404,833.0,59.33048433048433,62
separated,False,1404,876.0,62.39316239316239,62
single_speaker,False,1404,1218.0,86.75213675213675,62
colocated,False,1404,853.0,60.75498575498576,63
separated,False,1404,858.0,61.111111111111114,63
single_speaker,False,1404,1216.0,86.6096866096866,63
colocated,False,1404,824.0,58.68945868945868,64
separated,False,1404,857.0,61.039886039886035,64
single_speaker,False,1404,1202.0,85.61253561253561,64
colocated,False,1404,823.0,58.61823361823362,65
separated,False,1404,854.0,60.826210826210826,65
single_speaker,False,1404,1229.0,87.53561253561254,65
colocated,False,1404,838.0,59.686609686609685,66
separated,False,1404,864.0,61.53846153846154,66
single_speaker,False,1404,1218.0,86.75213675213675,66
colocated,False,1404,852.0,60.68376068376068,67
separated,False,1404,845.0,60.18518518518518,67
single_speaker,False,1404,1204.0,85.75498575498575,67
colocated,False,1404,843.0,60.04273504273504,68
separated,False,1404,854.0,60.826210826210826,68
single_speaker,False,1404,1214.0,86.46723646723646,68
colocated,False,1404,826.0,58.831908831908834,69
separated,False,1404,873.0,62.17948717948718,69
single_speaker,False,1404,1217.0,86.68091168091168,69
colocated,False,1404,858.0,61.111111111111114,70
separated,False,1404,859.0,61.182336182336186,70
single_speaker,False,1404,1206.0,85.8974358974359,70
colocated,False,1404,852.0,60.68376068376068,71
separated,False,1404,857.0,61.039886039886035,71
single_speaker,False,1404,1213.0,86.3960113960114,71
colocated,False,1404,821.0,58.47578347578347,72
separated,False,1404,859.0,61.182336182336186,72
single_speaker,False,1404,1209.0,86.11111111111111,72
colocated,False,1404,845.0,60.18518518518518,73
separated,False,1404,853.0,60.75498575498576,73
single_speaker,False,1404,1211.0,86.25356125356124,73
colocated,False,1404,829.0,59.04558404558404,74
separated,False,1404,887.0,63.17663817663818,74
single_speaker,False,1404,1196.0,85.18518518518519,74
colocated,False,1404,845.0,60.18518518518518,75
separated,False,1404,827.0,58.903133903133906,75
single_speaker,False,1404,1211.0,86.25356125356124,75
colocated,False,1404,813.0,57.90598290598291,76
separated,False,1404,864.0,61.53846153846154,76
single_speaker,False,1404,1215.0,86.53846153846155,76
colocated,False,1404,855.0,60.89743589743589,77
separated,False,1404,878.0,62.535612535612536,77
single_speaker,False,1404,1213.0,86.3960113960114,77
colocated,False,1404,831.0,59.18803418803419,78
separated,False,1404,867.0,61.75213675213676,78
single_speaker,False,1404,1215.0,86.53846153846155,78
colocated,False,1404,841.0,59.90028490028491,79
separated,False,1404,859.0,61.182336182336186,79
single_speaker,False,1404,1226.0,87.32193732193733,79
colocated,False,1404,832.0,59.25925925925925,80
separated,False,1404,860.0,61.25356125356125,80
single_speaker,False,1404,1205.0,85.82621082621083,80
colocated,False,1404,835.0,59.47293447293447,81
separated,False,1404,859.0,61.182336182336186,81
single_speaker,False,1404,1223.0,87.10826210826211,81
colocated,False,1404,845.0,60.18518518518518,82
separated,False,1404,849.0,60.470085470085465,82
single_speaker,False,1404,1222.0,87.03703703703704,82
colocated,False,1404,851.0,60.61253561253561,83
separated,False,1404,838.0,59.686609686609685,83
single_speaker,False,1404,1207.0,85.96866096866097,83
colocated,False,1404,806.0,57.407407407407405,84
separated,False,1404,842.0,59.971509971509974,84
single_speaker,False,1404,1220.0,86.8945868945869,84
colocated,False,1404,818.0,58.262108262108256,85
separated,False,1404,843.0,60.04273504273504,85
single_speaker,False,1404,1214.0,86.46723646723646,85
colocated,False,1404,831.0,59.18803418803419,86
separated,False,1404,868.0,61.82336182336182,86
single_speaker,False,1404,1216.0,86.6096866096866,86
colocated,False,1404,816.0,58.119658119658126,87
separated,False,1404,853.0,60.75498575498576,87
single_speaker,False,1404,1211.0,86.25356125356124,87
colocated,False,1404,828.0,58.97435897435898,88
separated,False,1404,863.0,61.46723646723646,88
single_speaker,False,1404,1211.0,86.25356125356124,88
colocated,False,1404,852.0,60.68376068376068,89
separated,False,1404,850.0,60.541310541310544,89
single_speaker,False,1404,1194.0,85.04273504273505,89
colocated,False,1404,837.0,59.61538461538461,90
separated,False,1404,854.0,60.826210826210826,90
single_speaker,False,1404,1193.0,84.97150997150997,90
colocated,False,1404,868.0,61.82336182336182,91
separated,False,1404,883.0,62.89173789173789,91
single_speaker,False,1404,1214.0,86.46723646723646,91
colocated,False,1404,850.0,60.541310541310544,92
separated,False,1404,846.0,60.256410256410255,92
single_speaker,False,1404,1201.0,85.54131054131055,92
colocated,False,1404,848.0,60.3988603988604,93
separated,False,1404,839.0,59.75783475783476,93
single_speaker,False,1404,1224.0,87.17948717948718,93
colocated,False,1404,850.0,60.541310541310544,94
separated,False,1404,868.0,61.82336182336182,94
single_speaker,False,1404,1192.0,84.9002849002849,94
colocated,False,1404,836.0,59.54415954415955,95
separated,False,1404,862.0,61.396011396011396,95
single_speaker,False,1404,1209.0,86.11111111111111,95
colocated,False,1404,840.0,59.82905982905983,96
separated,False,1404,855.0,60.89743589743589,96
single_speaker,False,1404,1200.0,85.47008547008546,96
colocated,False,1404,860.0,61.25356125356125,97
separated,False,1404,844.0,60.11396011396012,97
single_speaker,False,1404,1195.0,85.11396011396012,97
colocated,False,1404,818.0,58.262108262108256,98
separated,False,1404,845.0,60.18518518518518,98
single_speaker,False,1404,1190.0,84.75783475783476,98
colocated,False,1404,857.0,61.039886039886035,99
separated,False,1404,872.0,62.10826210826211,99
single_speaker,False,1404,1209.0,86.11111111111111,99
colocated,False,1404,860.0,61.25356125356125,100
separated,False,1404,864.0,61.53846153846154,100
single_speaker,False,1404,1198.0,85.32763532763533,100
colocated,False,1404,851.0,60.61253561253561,101
separated,False,1404,849.0,60.470085470085465,101
single_speaker,False,1404,1205.0,85.82621082621083,101
colocated,False,1404,804.0,57.26495726495726,102
separated,False,1404,877.0,62.464387464387464,102
single_speaker,False,1404,1203.0,85.68376068376068,102
colocated,False,1404,847.0,60.327635327635335,103
separated,False,1404,874.0,62.25071225071225,103
single_speaker,False,1404,1218.0,86.75213675213675,103
colocated,False,1404,815.0,58.04843304843305,104
separated,False,1404,845.0,60.18518518518518,104
single_speaker,False,1404,1228.0,87.46438746438746,104
colocated,False,1404,861.0,61.32478632478633,105
separated,False,1404,872.0,62.10826210826211,105
single_speaker,False,1404,1196.0,85.18518518518519,105
colocated,False,1404,821.0,58.47578347578347,106
separated,False,1404,882.0,62.82051282051282,106
single_speaker,False,1404,1190.0,84.75783475783476,106
colocated,False,1404,843.0,60.04273504273504,107
separated,False,1404,875.0,62.32193732193733,107
single_speaker,False,1404,1208.0,86.03988603988604,107
colocated,False,1404,852.0,60.68376068376068,108
separated,False,1404,881.0,62.74928774928775,108
single_speaker,False,1404,1192.0,84.9002849002849,108
colocated,False,1404,862.0,61.396011396011396,109
separated,False,1404,850.0,60.541310541310544,109
single_speaker,False,1404,1195.0,85.11396011396012,109
colocated,False,1404,854.0,60.826210826210826,110
separated,False,1404,854.0,60.826210826210826,110
single_speaker,False,1404,1196.0,85.18518518518519,110
colocated,False,1404,842.0,59.971509971509974,111
separated,False,1404,857.0,61.039886039886035,111
single_speaker,False,1404,1210.0,86.18233618233619,111
colocated,False,1404,832.0,59.25925925925925,112
separated,False,1404,873.0,62.17948717948718,112
single_speaker,False,1404,1198.0,85.32763532763533,112
colocated,False,1404,833.0,59.33048433048433,113
separated,False,1404,867.0,61.75213675213676,113
single_speaker,False,1404,1209.0,86.11111111111111,113
colocated,False,1404,835.0,59.47293447293447,114
separated,False,1404,841.0,59.90028490028491,114
single_speaker,False,1404,1216.0,86.6096866096866,114
colocated,False,1404,836.0,59.54415954415955,115
separated,False,1404,875.0,62.32193732193733,115
single_speaker,False,1404,1222.0,87.03703703703704,115
colocated,False,1404,820.0,58.4045584045584,116
separated,False,1404,865.0,61.60968660968661,116
single_speaker,False,1404,1217.0,86.68091168091168,116
colocated,False,1404,872.0,62.10826210826211,117
separated,False,1404,873.0,62.17948717948718,117
single_speaker,False,1404,1217.0,86.68091168091168,117
colocated,False,1404,823.0,58.61823361823362,118
separated,False,1404,879.0,62.60683760683761,118
single_speaker,False,1404,1187.0,84.54415954415954,118
colocated,False,1404,825.0,58.76068376068376,119
separated,False,1404,861.0,61.32478632478633,119
single_speaker,False,1404,1230.0,87.6068376068376,119
colocated,False,1404,858.0,61.111111111111114,120
separated,False,1404,844.0,60.11396011396012,120
single_speaker,False,1404,1211.0,86.25356125356124,120
colocated,False,1404,855.0,60.89743589743589,121
separated,False,1404,862.0,61.396011396011396,121
single_speaker,False,1404,1196.0,85.18518518518519,121
colocated,False,1404,850.0,60.541310541310544,122
separated,False,1404,842.0,59.971509971509974,122
single_speaker,False,1404,1218.0,86.75213675213675,122
colocated,False,1404,860.0,61.25356125356125,123
separated,False,1404,855.0,60.89743589743589,123
single_speaker,False,1404,1202.0,85.61253561253561,123
colocated,False,1404,821.0,58.47578347578347,124
separated,False,1404,906.0,64.52991452991454,124
single_speaker,False,1404,1215.0,86.53846153846155,124
colocated,False,1404,862.0,61.396011396011396,125
separated,False,1404,867.0,61.75213675213676,125
single_speaker,False,1404,1206.0,85.8974358974359,125
colocated,False,1404,854.0,60.826210826210826,126
separated,False,1404,856.0,60.96866096866097,126
single_speaker,False,1404,1215.0,86.53846153846155,126
colocated,False,1404,842.0,59.971509971509974,127
separated,False,1404,880.0,62.67806267806267,127
single_speaker,False,1404,1188.0,84.61538461538461,127
colocated,False,1404,813.0,57.90598290598291,128
separated,False,1404,874.0,62.25071225071225,128
single_speaker,False,1404,1206.0,85.8974358974359,128
colocated,False,1404,837.0,59.61538461538461,129
separated,False,1404,886.0,63.10541310541311,129
single_speaker,False,1404,1219.0,86.82336182336182,129
colocated,False,1404,830.0,59.11680911680912,130
separated,False,1404,871.0,62.03703703703704,130
single_speaker,False,1404,1205.0,85.82621082621083,130
colocated,False,1404,859.0,61.182336182336186,131
separated,False,1404,872.0,62.10826210826211,131
single_speaker,False,1404,1213.0,86.3960113960114,131
colocated,False,1404,827.0,58.903133903133906,132
separated,False,1404,879.0,62.60683760683761,132
single_speaker,False,1404,1207.0,85.96866096866097,132
colocated,False,1404,850.0,60.541310541310544,133
separated,False,1404,851.0,60.61253561253561,133
single_speaker,False,1404,1231.0,87.67806267806267,133
colocated,False,1404,871.0,62.03703703703704,134
separated,False,1404,872.0,62.10826210826211,134
single_speaker,False,1404,1203.0,85.68376068376068,134
colocated,False,1404,817.0,58.19088319088319,135
separated,False,1404,840.0,59.82905982905983,135
single_speaker,False,1404,1222.0,87.03703703703704,135
colocated,False,1404,844.0,60.11396011396012,136
separated,False,1404,874.0,62.25071225071225,136
single_speaker,False,1404,1199.0,85.39886039886039,136
colocated,False,1404,808.0,57.54985754985755,137
separated,False,1404,860.0,61.25356125356125,137
single_speaker,False,1404,1216.0,86.6096866096866,137
colocated,False,1404,805.0,57.33618233618234,138
separated,False,1404,865.0,61.60968660968661,138
single_speaker,False,1404,1186.0,84.47293447293447,138
colocated,False,1404,822.0,58.54700854700855,139
separated,False,1404,853.0,60.75498575498576,139
single_speaker,False,1404,1203.0,85.68376068376068,139
colocated,False,1404,831.0,59.18803418803419,140
separated,False,1404,853.0,60.75498575498576,140
single_speaker,False,1404,1200.0,85.47008547008546,140
colocated,False,1404,841.0,59.90028490028491,141
separated,False,1404,873.0,62.17948717948718,141
single_speaker,False,1404,1215.0,86.53846153846155,141
colocated,False,1404,868.0,61.82336182336182,142
separated,False,1404,799.0,56.908831908831914,142
single_speaker,False,1404,1234.0,87.89173789173789,142
colocated,False,1404,795.0,56.623931623931625,143
separated,False,1404,871.0,62.03703703703704,143
single_speaker,False,1404,1207.0,85.96866096866097,143
colocated,False,1404,846.0,60.256410256410255,144
separated,False,1404,862.0,61.396011396011396,144
single_speaker,False,1404,1201.0,85.54131054131055,144
colocated,False,1404,791.0,56.339031339031344,145
separated,False,1404,860.0,61.25356125356125,145
single_speaker,False,1404,1209.0,86.11111111111111,145
colocated,False,1404,863.0,61.46723646723646,146
separated,False,1404,852.0,60.68376068376068,146
single_speaker,False,1404,1221.0,86.96581196581197,146
colocated,False,1404,828.0,58.97435897435898,147
separated,False,1404,868.0,61.82336182336182,147
single_speaker,False,1404,1218.0,86.75213675213675,147
colocated,False,1404,835.0,59.47293447293447,148
separated,False,1404,856.0,60.96866096866097,148
single_speaker,False,1404,1215.0,86.53846153846155,148
colocated,False,1404,815.0,58.04843304843305,149
separated,False,1404,840.0,59.82905982905983,149
single_speaker,False,1404,1218.0,86.75213675213675,149
colocated,False,1404,828.0,58.97435897435898,150
separated,False,1404,857.0,61.039886039886035,150
single_speaker,False,1404,1223.0,87.10826210826211,150
colocated,False,1404,833.0,59.33048433048433,151
separated,False,1404,850.0,60.541310541310544,151
single_speaker,False,1404,1236.0,88.03418803418803,151
colocated,False,1404,848.0,60.3988603988604,152
separated,False,1404,871.0,62.03703703703704,152
single_speaker,False,1404,1207.0,85.96866096866097,152
colocated,False,1404,855.0,60.89743589743589,153
separated,False,1404,874.0,62.25071225071225,153
single_speaker,False,1404,1205.0,85.82621082621083,153
colocated,False,1404,872.0,62.10826210826211,154
separated,False,1404,856.0,60.96866096866097,154
single_speaker,False,1404,1213.0,86.3960113960114,154
colocated,False,1404,884.0,62.96296296296296,155
separated,False,1404,878.0,62.535612535612536,155
single_speaker,False,1404,1199.0,85.39886039886039,155
colocated,False,1404,837.0,59.61538461538461,156
separated,False,1404,887.0,63.17663817663818,156
single_speaker,False,1404,1214.0,86.46723646723646,156
colocated,False,1404,831.0,59.18803418803419,157
separated,False,1404,848.0,60.3988603988604,157
single_speaker,False,1404,1202.0,85.61253561253561,157
colocated,False,1404,823.0,58.61823361823362,158
separated,False,1404,885.0,63.034188034188034,158
single_speaker,False,1404,1209.0,86.11111111111111,158
colocated,False,1404,820.0,58.4045584045584,159
separated,False,1404,862.0,61.396011396011396,159
single_speaker,False,1404,1205.0,85.82621082621083,159
colocated,False,1404,863.0,61.46723646723646,160
separated,False,1404,850.0,60.541310541310544,160
single_speaker,False,1404,1220.0,86.8945868945869,160
colocated,False,1404,823.0,58.61823361823362,161
separated,False,1404,837.0,59.61538461538461,161
single_speaker,False,1404,1223.0,87.10826210826211,161
colocated,False,1404,804.0,57.26495726495726,162
separated,False,1404,855.0,60.89743589743589,162
single_speaker,False,1404,1207.0,85.96866096866097,162
colocated,False,1404,856.0,60.96866096866097,163
separated,False,1404,877.0,62.464387464387464,163
single_speaker,False,1404,1215.0,86.53846153846155,163
colocated,False,1404,842.0,59.971509971509974,164
separated,False,1404,873.0,62.17948717948718,164
single_speaker,False,1404,1216.0,86.6096866096866,164
colocated,False,1404,854.0,60.826210826210826,165
separated,False,1404,861.0,61.32478632478633,165
single_speaker,False,1404,1224.0,87.17948717948718,165
colocated,False,1404,839.0,59.75783475783476,166
separated,False,1404,828.0,58.97435897435898,166
single_speaker,False,1404,1209.0,86.11111111111111,166
colocated,False,1404,845.0,60.18518518518518,167
separated,False,1404,850.0,60.541310541310544,167
single_speaker,False,1404,1208.0,86.03988603988604,167
colocated,False,1404,819.0,58.333333333333336,168
separated,False,1404,843.0,60.04273504273504,168
single_speaker,False,1404,1203.0,85.68376068376068,168
colocated,False,1404,840.0,59.82905982905983,169
separated,False,1404,845.0,60.18518518518518,169
single_speaker,False,1404,1205.0,85.82621082621083,169
colocated,False,1404,837.0,59.61538461538461,170
separated,False,1404,849.0,60.470085470085465,170
single_speaker,False,1404,1201.0,85.54131054131055,170
colocated,False,1404,839.0,59.75783475783476,171
separated,False,1404,834.0,59.401709401709404,171
single_speaker,False,1404,1214.0,86.46723646723646,171
colocated,False,1404,828.0,58.97435897435898,172
separated,False,1404,853.0,60.75498575498576,172
single_speaker,False,1404,1215.0,86.53846153846155,172
colocated,False,1404,841.0,59.90028490028491,173
separated,False,1404,838.0,59.686609686609685,173
single_speaker,False,1404,1198.0,85.32763532763533,173
colocated,False,1404,826.0,58.831908831908834,174
separated,False,1404,856.0,60.96866096866097,174
single_speaker,False,1404,1215.0,86.53846153846155,174
colocated,False,1404,818.0,58.262108262108256,175
separated,False,1404,850.0,60.541310541310544,175
single_speaker,False,1404,1213.0,86.3960113960114,175
colocated,False,1404,855.0,60.89743589743589,176
separated,False,1404,867.0,61.75213675213676,176
single_speaker,False,1404,1222.0,87.03703703703704,176
colocated,False,1404,832.0,59.25925925925925,177
separated,False,1404,879.0,62.60683760683761,177
single_speaker,False,1404,1207.0,85.96866096866097,177
colocated,False,1404,835.0,59.47293447293447,178
separated,False,1404,890.0,63.39031339031339,178
single_speaker,False,1404,1214.0,86.46723646723646,178
colocated,False,1404,832.0,59.25925925925925,179
separated,False,1404,874.0,62.25071225071225,179
single_speaker,False,1404,1220.0,86.8945868945869,179
colocated,False,1404,829.0,59.04558404558404,180
separated,False,1404,862.0,61.396011396011396,180
single_speaker,False,1404,1197.0,85.25641025641025,180
colocated,False,1404,838.0,59.686609686609685,181
separated,False,1404,879.0,62.60683760683761,181
single_speaker,False,1404,1198.0,85.32763532763533,181
colocated,False,1404,888.0,63.24786324786324,182
separated,False,1404,865.0,61.60968660968661,182
single_speaker,False,1404,1210.0,86.18233618233619,182
colocated,False,1404,804.0,57.26495726495726,183
separated,False,1404,843.0,60.04273504273504,183
single_speaker,False,1404,1210.0,86.18233618233619,183
colocated,False,1404,825.0,58.76068376068376,184
separated,False,1404,836.0,59.54415954415955,184
single_speaker,False,1404,1209.0,86.11111111111111,184
colocated,False,1404,854.0,60.826210826210826,185
separated,False,1404,883.0,62.89173789173789,185
single_speaker,False,1404,1202.0,85.61253561253561,185
colocated,False,1404,792.0,56.41025641025641,186
separated,False,1404,881.0,62.74928774928775,186
single_speaker,False,1404,1212.0,86.32478632478633,186
colocated,False,1404,821.0,58.47578347578347,187
separated,False,1404,886.0,63.10541310541311,187
single_speaker,False,1404,1226.0,87.32193732193733,187
colocated,False,1404,835.0,59.47293447293447,188
separated,False,1404,875.0,62.32193732193733,188
single_speaker,False,1404,1225.0,87.25071225071225,188
colocated,False,1404,821.0,58.47578347578347,189
separated,False,1404,875.0,62.32193732193733,189
single_speaker,False,1404,1229.0,87.53561253561254,189
colocated,False,1404,836.0,59.54415954415955,190
separated,False,1404,860.0,61.25356125356125,190
single_speaker,False,1404,1203.0,85.68376068376068,190
colocated,False,1404,844.0,60.11396011396012,191
separated,False,1404,875.0,62.32193732193733,191
single_speaker,False,1404,1199.0,85.39886039886039,191
colocated,False,1404,824.0,58.68945868945868,192
separated,False,1404,867.0,61.75213675213676,192
single_speaker,False,1404,1213.0,86.3960113960114,192
colocated,False,1404,856.0,60.96866096866097,193
separated,False,1404,881.0,62.74928774928775,193
single_speaker,False,1404,1226.0,87.32193732193733,193
colocated,False,1404,824.0,58.68945868945868,194
separated,False,1404,867.0,61.75213675213676,194
single_speaker,False,1404,1206.0,85.8974358974359,194
colocated,False,1404,872.0,62.10826210826211,195
separated,False,1404,867.0,61.75213675213676,195
single_speaker,False,1404,1226.0,87.32193732193733,195
