SpatialCondition,treatment,nTrials,nCorrect,pCorrect,iteration
separated,False,444,249,56.08108108108109,86
single_speaker,False,296,231,78.04054054054053,86
colocated,False,444,254,57.20720720720721,87
separated,False,444,259,58.333333333333336,87
single_speaker,False,296,240,81.08108108108108,87
colocated,False,444,238,53.6036036036036,88
separated,False,444,260,58.55855855855856,88
single_speaker,False,296,235,79.3918918918919,88
colocated,False,444,235,52.92792792792793,89
separated,False,444,267,60.13513513513513,89
single_speaker,False,296,247,83.44594594594594,89
colocated,False,444,254,57.20720720720721,90
separated,False,444,274,61.711711711711715,90
single_speaker,False,296,241,81.41891891891892,90
colocated,False,444,232,52.25225225225225,91
separated,False,444,269,60.58558558558559,91
single_speaker,False,296,239,80.74324324324324,91
colocated,False,444,234,52.702702702702695,92
separated,False,444,270,60.810810810810814,92
single_speaker,False,296,237,80.06756756756756,92
colocated,False,444,234,52.702702702702695,93
separated,False,444,268,60.36036036036037,93
single_speaker,False,296,237,80.06756756756756,93
colocated,False,444,247,55.63063063063063,94
separated,False,444,256,57.65765765765766,94
single_speaker,False,296,230,77.7027027027027,94
colocated,False,444,232,52.25225225225225,95
separated,False,444,274,61.711711711711715,95
single_speaker,False,296,238,80.4054054054054,95
colocated,False,444,246,55.4054054054054,96
separated,False,444,260,58.55855855855856,96
single_speaker,False,296,235,79.3918918918919,96
colocated,False,444,249,56.08108108108109,97
separated,False,444,254,57.20720720720721,97
single_speaker,False,296,235,79.3918918918919,97
colocated,False,444,237,53.37837837837838,98
separated,False,444,260,58.55855855855856,98
single_speaker,False,296,229,77.36486486486487,98
colocated,False,444,236,53.153153153153156,99
separated,False,444,259,58.333333333333336,99
single_speaker,False,296,237,80.06756756756756,99
