Trial,Date,Session,Level,originalFile,Condition,Left,Right
4,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
5,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
6,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
7,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
8,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
9,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
10,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
11,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
12,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
13,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
14,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
15,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
16,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
17,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
18,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
19,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
20,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
21,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
22,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
23,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
24,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
25,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
26,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
27,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
28,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
29,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
30,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
31,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
32,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
33,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,10.0
34,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
35,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
36,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
37,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
38,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
39,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
40,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
41,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
42,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
43,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
44,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
45,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
46,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
47,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
48,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
49,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
50,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
51,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
52,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
53,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
54,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
55,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
56,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
57,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
58,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
59,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
60,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
61,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
62,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
63,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
64,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
65,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
66,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
67,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
68,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
69,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
70,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
71,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
72,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
73,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
74,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
75,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
76,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
77,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
78,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
79,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
80,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
81,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
82,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
83,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
84,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
85,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
86,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
87,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
88,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
89,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
90,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
91,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
92,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
93,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
94,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
95,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
96,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
97,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
98,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
99,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
100,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
101,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
102,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
103,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
104,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
105,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
106,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
107,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
108,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
109,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
110,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
111,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
112,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
113,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
114,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
115,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
116,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
117,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
118,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.2
119,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
120,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
121,2016-10-10,PM,L15_700_Robin,10_10_2016 level15_700_Robin 16_5 RCool04,Right,37.0,8.5
1,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.0
2,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.0
3,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.0
4,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.0
5,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.0
6,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.0
7,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.0
8,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.0
9,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.0
10,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.0
11,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
12,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
13,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
14,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
15,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
16,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
17,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
18,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
19,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
20,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
21,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
22,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
23,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
24,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
25,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
26,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
27,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
28,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
29,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
30,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
31,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
32,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
33,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
34,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
35,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
36,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
37,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
38,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
39,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
40,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
41,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
42,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,8.3
43,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
44,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
45,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
46,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
47,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
48,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
49,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
50,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
51,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
52,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
53,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
54,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
55,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
56,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
57,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
58,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
59,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
60,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
61,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
62,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
63,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
64,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
65,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
66,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
67,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
68,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
69,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
70,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
71,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.7
72,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
73,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
74,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
75,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
76,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
77,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
78,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
79,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
80,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
81,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
82,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
83,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
84,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
85,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
86,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
87,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
88,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
89,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
90,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
91,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
92,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
93,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
94,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
95,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
96,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
97,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
98,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
99,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
100,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
101,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.4
102,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
103,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
104,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
105,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
106,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
107,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
108,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
109,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
110,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
111,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
112,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
113,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
114,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
115,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
116,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
117,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
118,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
119,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
120,2016-10-11,AM,L15_700_Robin,11_10_2016 level15_700_Robin 8_32 RCool01,Right,37.0,7.3
3,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
4,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
5,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
6,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
7,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
8,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
9,2016-10-12,AM,L15_700_Robin,12_10_2016 level15_700_Robin 10_3 Left,Left,11.0,37.0
