Condition,originalFile,Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,SessionDate,LeftTemperature,RightTemperature
Control,20_10_2016 level15_700_Robin 8_31 log,64,1,744.601,0,7,60,700,1001,0.0,6,745.86,0,736623.363598,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,65,1,751.037,0,7,60,700,1001,0.0,8,752.43,0,736623.363674,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,66,1,761.193,0,7,60,700,1001,0.0,3,766.824,0,736623.36384,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,67,1,777.112,0,7,60,700,1001,0.0,4,780.109,0,736623.363994,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,68,1,785.248,1,7,60,700,1001,0.0,3,791.249,0,736623.364123,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,69,1,796.452,0,7,60,700,1001,0.0,8,798.377,0,736623.364206,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,70,1,812.108,0,7,60,700,1001,0.0,6,813.46,0,736623.36438,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,71,1,818.638,0,7,60,700,1001,0.0,7,820.292,1,736623.364459,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,72,0,830.983,0,3,-60,700,1121,9.0,4,832.142,0,736623.364596,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,73,1,837.375,0,3,-60,700,1121,9.0,4,838.581,0,736623.364671,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,74,1,844.371,0,3,-60,700,1121,9.0,3,845.758,1,736623.364753,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,75,0,857.412,1,2,-90,700,1041,4.5,4,861.288,0,736623.364934,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,76,1,866.498,0,2,-90,700,1041,4.5,2,867.96,1,736623.365011,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,77,0,880.415,0,6,30,700,1061,0.0,7,881.706,0,736623.36517,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,78,1,886.899,0,6,30,700,1061,0.0,7,887.954,0,736623.365243,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,79,1,894.449,1,6,30,700,1061,0.0,6,898.717,1,736623.365367,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,80,0,909.541,1,6,30,700,1081,4.5,6,910.895,1,736623.365508,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,81,0,920.662,0,8,90,700,1181,4.5,6,924.131,0,736623.365661,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,82,1,929.429,0,8,90,700,1181,4.5,8,930.545,1,736623.365736,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,83,0,946.033,0,8,90,700,1201,9.0,6,947.383,0,736623.36593,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,84,1,952.755,0,8,90,700,1201,9.0,8,954.243,1,736623.36601,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,85,0,967.484,0,7,60,700,1101,0.0,7,968.79,1,736623.366178,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,86,0,985.681,0,4,-30,700,1121,9.0,4,986.819,1,736623.366386,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,87,0,998.564,0,3,-60,700,1081,0.0,3,999.642,1,736623.366535,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,88,0,1007.26,0,7,60,700,1021,9.0,4,1009.146,0,736623.366644,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,89,1,1014.36,0,7,60,700,1021,9.0,6,1016.135,0,736623.366725,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,90,1,1025.519,0,7,60,700,1021,9.0,2,1029.308,0,736623.366878,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,91,1,1034.473,0,7,60,700,1021,9.0,3,1036.499,0,736623.366961,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,92,1,1041.661,0,7,60,700,1021,9.0,8,1043.154,0,736623.367039,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,93,1,1055.833,0,7,60,700,1021,9.0,6,1057.908,0,736623.367209,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,94,1,1068.406,0,7,60,700,1021,9.0,3,1069.832,0,736623.367347,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,95,1,1074.962,0,7,60,700,1021,9.0,7,1075.967,1,736623.367419,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,96,0,1099.009,0,2,-90,700,1201,0.0,3,1100.06,0,736623.367697,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,97,1,1105.366,0,2,-90,700,1201,0.0,2,1106.556,1,736623.367772,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,98,0,1116.597,0,4,-30,700,1061,9.0,4,1117.504,1,736623.367899,Aud,2016-10-20 08:31:00,,
Control,20_10_2016 level15_700_Robin 8_31 log,99,0,1133.127,0,7,60,700,1001,0.0,8,1134.771,0,736623.368099,Aud,2016-10-20 08:31:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,1,0,211.271,1,5,0,700,1021,0.0,4,226.002,0,736567.626136,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,2,1,241.62,0,5,0,700,1021,0.0,3,243.575,0,736567.626339,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,3,1,249.047,0,5,0,700,1021,0.0,5,251.048,1,736567.626426,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,4,0,269.602,0,3,-60,700,1101,9.0,3,273.731,1,736567.626688,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,5,0,284.421,0,4,-30,700,1041,0.0,3,285.666,0,736567.626826,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,6,1,290.836,0,4,-30,700,1041,0.0,3,292.612,0,736567.626907,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,7,1,303.0,1,4,-30,700,1041,0.0,7,309.273,0,736567.627099,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,8,1,314.425,0,4,-30,700,1041,0.0,4,316.548,1,736567.627183,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,9,0,333.443,0,4,-30,700,1081,9.0,3,339.163,0,736567.627445,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,10,1,349.135,0,4,-30,700,1081,9.0,3,351.379,0,736567.627586,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,11,1,362.177,0,4,-30,700,1081,9.0,3,363.382,0,736567.627725,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,12,1,368.564,0,4,-30,700,1081,9.0,7,371.278,0,736567.627816,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,13,1,380.123,0,4,-30,700,1081,9.0,5,381.894,0,736567.62794,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,14,1,387.646,0,4,-30,700,1081,9.0,8,389.669,0,736567.62803,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,15,1,395.788,0,4,-30,700,1081,9.0,3,397.299,0,736567.628118,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,16,1,403.411,0,4,-30,700,1081,9.0,4,404.963,1,736567.628207,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,17,0,423.878,0,7,60,700,1181,9.0,7,425.411,1,736567.628443,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,18,0,439.53,0,7,60,700,1161,4.5,5,448.751,0,736567.628713,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,19,1,452.056,0,7,60,700,1161,4.5,8,453.362,0,736567.628767,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,20,1,468.376,1,7,60,700,1161,4.5,5,476.328,0,736567.629033,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,21,1,479.65,0,7,60,700,1161,4.5,7,481.462,1,736567.629092,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,22,0,496.221,1,8,90,700,1121,4.5,7,501.627,0,736567.629326,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,23,1,507.622,0,8,90,700,1121,4.5,8,509.501,1,736567.629416,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,24,0,534.928,0,5,0,700,1201,0.0,3,544.553,0,736567.629822,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,25,1,550.598,0,5,0,700,1201,0.0,3,552.583,0,736567.629915,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,26,1,558.446,0,5,0,700,1201,0.0,5,560.252,1,736567.630004,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,27,0,575.822,0,3,-60,700,1061,0.0,3,579.895,1,736567.630232,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,28,0,590.596,0,8,90,700,1141,9.0,7,592.468,0,736567.630377,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,29,1,598.456,0,8,90,700,1141,9.0,7,600.175,0,736567.630466,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,30,1,605.432,0,8,90,700,1141,9.0,7,607.145,0,736567.630547,Aud,2016-08-25 14:57:00,,
Control,25_8_2016 level15_700_Robin 14_57 log,31,1,612.427,0,8,90,700,1141,9.0,8,613.93,1,736567.630626,Aud,2016-08-25 14:57:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,1,0,43.783,0,8,90,700,1201,0.0,2,49.228,0,736560.636197,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,2,1,65.157,0,8,90,700,1201,0.0,8,66.702,1,736560.6364,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,3,0,78.968,0,2,-90,700,1001,4.5,3,80.371,0,736560.636559,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,4,1,94.655,0,2,-90,700,1001,4.5,2,97.031,1,736560.636751,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,5,0,102.958,0,7,60,700,1041,4.5,7,104.404,1,736560.636836,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,6,0,114.159,0,5,0,700,1061,0.0,4,119.479,0,736560.637011,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,7,1,135.329,0,5,0,700,1061,0.0,6,136.716,0,736560.63721,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,8,1,144.171,0,5,0,700,1061,0.0,5,145.719,1,736560.637314,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,9,0,171.721,0,6,30,700,1081,0.0,8,173.212,0,736560.637632,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,10,1,188.18,1,6,30,700,1081,0.0,6,193.888,1,736560.637872,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,11,0,202.943,1,8,90,700,1101,4.5,6,211.895,0,736560.63808,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,12,1,217.144,0,8,90,700,1101,4.5,8,218.95,1,736560.638163,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,13,0,237.475,0,7,60,700,1141,4.5,6,240.154,0,736560.638408,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,14,1,247.029,0,7,60,700,1141,4.5,5,248.345,0,736560.638502,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,15,1,263.124,0,7,60,700,1141,4.5,7,264.417,1,736560.638688,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,16,0,273.515,0,3,-60,700,1161,0.0,4,275.045,0,736560.638811,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,17,1,283.521,0,3,-60,700,1161,0.0,3,285.614,1,736560.638933,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,18,0,296.581,0,4,-30,700,1181,0.0,4,298.325,1,736560.63908,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,19,0,312.591,0,3,-60,700,1121,4.5,3,313.75,1,736560.63926,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,20,0,326.679,0,4,-30,700,1181,0.0,4,327.909,1,736560.639423,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,21,0,337.943,0,2,-90,700,1081,9.0,2,339.088,1,736560.639553,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,22,0,348.458,0,5,0,700,1101,0.0,6,349.85,0,736560.639677,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,23,1,355.228,0,5,0,700,1101,0.0,5,356.419,1,736560.639753,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,24,0,372.934,0,6,30,700,1161,9.0,2,374.276,0,736560.63996,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,25,1,387.776,0,6,30,700,1161,9.0,5,389.231,0,736560.640132,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,26,1,394.796,0,6,30,700,1161,9.0,8,395.942,0,736560.64021,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,27,1,406.653,0,6,30,700,1161,9.0,6,407.973,1,736560.64035,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,28,0,421.889,0,8,90,700,1001,4.5,8,423.157,1,736560.640526,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,29,0,438.833,0,6,30,700,1121,0.0,6,440.039,1,736560.640721,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,30,0,449.708,0,8,90,700,1201,0.0,6,451.159,0,736560.64085,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,31,1,460.204,0,8,90,700,1201,0.0,7,461.343,0,736560.640967,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,32,1,467.471,0,8,90,700,1201,0.0,8,468.448,1,736560.641049,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,33,0,485.397,1,2,-90,700,1021,9.0,2,491.861,1,736560.641321,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,34,0,503.077,1,4,-30,700,1141,0.0,2,508.956,0,736560.641518,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,35,1,514.593,0,4,-30,700,1141,0.0,4,516.375,1,736560.641605,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,36,0,525.895,0,6,30,700,1041,4.5,6,527.415,1,736560.641732,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,37,0,535.208,0,7,60,700,1121,4.5,6,536.979,0,736560.641843,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,38,1,554.987,0,7,60,700,1121,4.5,6,558.582,0,736560.642093,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,39,1,571.844,0,7,60,700,1121,4.5,6,573.267,0,736560.642263,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,40,1,579.695,0,7,60,700,1121,4.5,2,582.183,0,736560.642366,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,41,1,587.465,0,7,60,700,1121,4.5,6,588.596,0,736560.64244,Aud,2016-08-18 15:15:00,,
Control,18_8_2016 level15_700_Robin 15_15 log,42,1,652.846,0,7,60,700,1121,4.5,4,656.383,0,736560.643225,Aud,2016-08-18 15:15:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,1,0,13.82,0,2,-90,700,1041,9.0,7,19.4,0,736602.380938,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,2,1,35.302,0,2,-90,700,1041,9.0,3,36.765,0,736602.381138,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,3,1,88.323,1,2,-90,700,1041,9.0,8,95.027,0,736602.381813,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,4,1,112.79,0,2,-90,700,1041,9.0,3,114.87,0,736602.382043,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,5,1,147.424,0,2,-90,700,1041,9.0,3,150.09,0,736602.38245,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,6,1,155.313,0,2,-90,700,1041,9.0,2,157.087,1,736602.382532,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,7,0,172.523,0,3,-60,700,1121,4.5,4,174.106,0,736602.382728,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,8,1,184.141,0,3,-60,700,1121,4.5,2,185.876,0,736602.382864,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,9,1,199.743,0,3,-60,700,1121,4.5,6,201.235,0,736602.383042,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,10,1,206.499,0,3,-60,700,1121,4.5,3,207.75,1,736602.383118,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,11,0,215.866,0,4,-30,700,1001,4.5,4,223.785,1,736602.383303,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,12,0,234.989,0,3,-60,700,1161,9.0,3,236.746,1,736602.383453,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,13,0,247.485,0,2,-90,700,1081,0.0,2,249.003,1,736602.383595,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,14,0,261.614,0,7,60,700,1021,4.5,6,263.466,0,736602.383762,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,15,1,282.979,0,7,60,700,1021,4.5,7,284.668,1,736602.384007,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,16,0,294.3,0,8,90,700,1181,9.0,8,295.877,1,736602.384137,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,17,0,307.332,0,7,60,700,1141,4.5,6,308.533,0,736602.384284,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,18,1,318.282,0,7,60,700,1141,4.5,8,319.707,0,736602.384414,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,19,1,333.642,0,7,60,700,1141,4.5,7,335.485,1,736602.384596,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,20,0,346.653,0,8,90,700,1101,0.0,8,347.878,1,736602.384739,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,21,0,364.689,0,4,-30,700,1061,9.0,8,366.056,0,736602.38495,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,22,1,374.599,0,4,-30,700,1061,9.0,2,375.708,0,736602.385062,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,23,1,388.745,0,4,-30,700,1061,9.0,4,394.707,1,736602.385282,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,24,0,409.885,0,6,30,700,1021,9.0,6,411.021,1,736602.38547,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,25,0,420.582,1,6,30,700,1081,0.0,4,426.639,0,736602.385651,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,26,1,432.096,0,6,30,700,1081,0.0,7,433.775,0,736602.385733,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,27,1,438.968,0,6,30,700,1081,0.0,6,440.728,1,736602.385813,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,28,0,450.198,1,8,90,700,1101,0.0,7,458.306,0,736602.386017,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,29,1,463.571,0,8,90,700,1101,0.0,8,465.746,1,736602.386103,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,30,0,476.23,0,3,-60,700,1001,9.0,3,478.302,1,736602.386249,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,31,0,488.027,0,6,30,700,1181,4.5,6,489.15,1,736602.386375,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,32,0,499.282,1,6,30,700,1061,0.0,6,502.71,1,736602.386532,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,33,0,510.957,0,8,90,700,1121,0.0,6,512.766,0,736602.386648,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,34,1,519.071,0,8,90,700,1121,0.0,7,521.046,0,736602.386744,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,35,1,541.308,0,8,90,700,1121,0.0,7,542.488,0,736602.386991,Aud,2016-09-29 09:08:00,,
Control,29_9_2016 level15_700_Robin 9_8 log,36,1,547.814,0,8,90,700,1121,0.0,8,550.143,1,736602.38708,Aud,2016-09-29 09:08:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,1,0,117.638,0,6,30,700,1081,4.5,4,119.511,0,736608.649497,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,2,1,128.836,0,6,30,700,1081,4.5,3,132.591,0,736608.649649,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,3,1,138.263,0,6,30,700,1081,4.5,-1,-1.0,0,736608.649889,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,4,0,157.155,0,4,-30,700,1181,0.0,3,158.348,0,736608.649948,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,5,1,163.99,0,4,-30,700,1181,0.0,4,165.328,1,736608.650029,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,6,0,181.963,0,8,90,700,1001,9.0,7,183.543,0,736608.650239,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,7,1,188.706,0,8,90,700,1001,9.0,6,190.768,0,736608.650323,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,8,1,196.348,1,8,90,700,1001,9.0,3,202.94,0,736608.650463,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,9,1,209.408,0,8,90,700,1001,9.0,7,211.609,0,736608.650563,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,10,1,218.247,0,8,90,700,1001,9.0,3,221.014,0,736608.650673,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,11,0,225.501,0,3,-60,700,1201,4.5,3,226.677,1,736608.650738,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,12,0,236.477,0,2,-90,700,1101,4.5,2,237.761,1,736608.650867,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,13,0,256.568,0,3,-60,700,1041,9.0,4,257.939,0,736608.6511,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,14,1,263.419,0,3,-60,700,1041,9.0,2,264.91,0,736608.65118,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,15,1,270.148,0,3,-60,700,1041,9.0,3,271.757,1,736608.65126,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,16,0,281.648,0,6,30,700,1061,4.5,6,283.392,1,736608.651395,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,17,0,291.746,0,7,60,700,1121,0.0,6,293.308,0,736608.65151,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,18,1,298.537,0,7,60,700,1121,0.0,8,299.93,0,736608.651587,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,19,1,306.276,0,7,60,700,1121,0.0,8,309.171,0,736608.651693,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,20,1,315.751,1,7,60,700,1121,0.0,2,324.933,0,736608.651876,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,21,1,330.532,1,7,60,700,1121,0.0,3,338.748,0,736608.652035,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,22,1,344.022,0,7,60,700,1121,0.0,4,346.325,0,736608.652123,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,23,0,350.214,0,8,90,700,1141,4.5,7,353.016,0,736608.652201,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,24,1,368.179,0,8,90,700,1141,4.5,6,370.104,0,736608.652398,Aud,2016-10-05 15:33:00,,
Control,5_10_2016 level15_700_Robin 15_33 log,25,1,375.361,0,8,90,700,1141,4.5,4,379.596,0,736608.652508,Aud,2016-10-05 15:33:00,,
