Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,Condition,SessionDate,originalFile,LeftTemperature,RightTemperature
98,0,2065.67,0,8,90,250,601,0.0,8,2066.789,1,736162.691417,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,10.0
99,0,2075.016,0,7,60,250,901,4.5,7,2076.01,1,736162.691524,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,10.0
100,0,2082.913,0,7,60,250,851,0.0,7,2084.058,1,736162.691616,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,10.0
101,0,2090.623,0,3,-60,250,601,4.5,3,2091.66,1,736162.691705,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,10.0
102,0,2098.163,0,4,-30,250,1001,0.0,4,2099.109,1,736162.69179,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,10.0
103,0,2105.535,0,4,-30,250,651,4.5,4,2106.274,1,736162.691874,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,10.0
104,0,2114.771,0,7,60,250,901,9.0,6,2115.963,0,736162.691986,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,10.0
105,0,2125.241,0,4,-30,250,701,0.0,4,2126.252,1,736162.692105,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
106,0,2134.644,0,2,-90,250,551,4.5,2,2135.896,1,736162.692216,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
107,0,2144.458,0,8,90,250,751,9.0,7,2145.505,0,736162.692327,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
108,0,2155.389,0,6,30,250,801,0.0,5,2156.676,0,736162.692456,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
109,0,2165.125,0,5,0,250,851,9.0,5,2166.188,1,736162.692567,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
110,0,2174.809,0,3,-60,250,951,0.0,4,2175.708,0,736162.692677,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
111,0,2183.622,0,5,0,250,551,4.5,5,2184.688,1,736162.692781,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
112,0,2193.415,0,4,-30,250,901,0.0,4,2194.401,1,736162.692894,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
113,0,2201.422,0,2,-90,250,951,4.5,3,2202.168,0,736162.692984,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
114,0,2212.673,0,5,0,250,801,9.0,5,2213.573,1,736162.693115,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
115,0,2221.45,0,4,-30,250,501,4.5,5,2222.49,0,736162.693219,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
116,0,2231.513,0,5,0,250,601,9.0,5,2232.357,1,736162.693332,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
117,0,2240.795,0,3,-60,250,1001,0.0,3,2241.64,1,736162.69344,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
118,0,2250.404,0,7,60,250,701,4.5,7,2251.699,1,736162.693556,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
119,0,2255.763,0,8,90,250,851,9.0,8,2256.738,1,736162.693614,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
120,0,2263.8,0,6,30,250,751,0.0,5,2265.39,0,736162.693715,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
121,0,2272.169,0,3,-60,250,651,0.0,4,2273.013,0,736162.693804,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
122,0,2289.163,0,3,-60,250,801,9.0,3,2290.196,1,736162.694002,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
123,0,2298.568,0,7,60,250,701,0.0,7,2299.867,1,736162.694114,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
124,0,2306.508,0,5,0,250,951,4.5,5,2307.748,1,736162.694206,Vis,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
125,0,2314.262,0,7,60,250,501,4.5,7,2315.731,1,736162.694297,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
126,0,2319.767,0,4,-30,250,751,0.0,4,2320.672,1,736162.694355,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
127,0,2324.942,0,6,30,250,551,0.0,7,2326.609,0,736162.694423,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0
1,0,857.627,0,5,0,250,701,4.5,5,859.049,1,736127.574423,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,11.0
2,0,873.672,0,2,-90,250,551,0.0,2,874.718,1,736127.574604,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,11.0
3,0,889.819,0,3,-60,250,1001,0.0,3,890.707,1,736127.574789,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
4,0,898.939,0,3,-60,250,751,9.0,3,899.806,1,736127.574895,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
5,0,909.141,1,4,-30,250,851,9.0,8,909.862,0,736127.575012,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
6,0,950.06,0,6,30,250,901,4.5,8,951.665,0,736127.575496,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
7,0,967.702,0,4,-30,250,651,0.0,4,970.105,1,736127.575709,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
8,0,974.793,0,2,-90,250,501,4.5,2,976.062,1,736127.575777,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
9,0,988.195,0,6,30,250,801,9.0,7,989.319,0,736127.575931,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
10,0,999.733,0,4,-30,250,601,4.5,4,1000.469,1,736127.576061,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
11,0,1016.494,0,8,90,250,901,9.0,8,1017.68,1,736127.57626,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
12,0,1024.43,0,5,0,250,751,4.5,3,1025.168,0,736127.576347,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
13,0,1033.955,0,6,30,250,851,4.5,6,1035.306,1,736127.576463,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
14,0,1042.485,0,7,60,250,551,0.0,7,1043.438,1,736127.576557,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
15,0,1056.835,0,8,90,250,951,0.0,8,1057.797,1,736127.576724,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
16,0,1068.261,0,6,30,250,501,4.5,4,1069.41,0,736127.576858,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
17,0,1077.439,0,4,-30,250,1001,9.0,4,1078.241,1,736127.57696,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
18,0,1086.923,0,7,60,250,701,4.5,7,1087.87,1,736127.577071,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
19,0,1096.105,0,7,60,250,601,4.5,8,1097.401,0,736127.577182,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
20,0,1107.614,0,7,60,250,801,0.0,7,1109.001,1,736127.577316,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
21,0,1120.804,0,2,-90,250,951,9.0,3,1121.434,0,736127.577462,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
22,0,1130.367,0,3,-60,250,901,0.0,4,1131.284,0,736127.577574,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
23,0,1137.168,0,5,0,250,501,0.0,6,1138.369,0,736127.577655,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
24,0,1146.559,0,8,90,250,701,4.5,7,1147.578,0,736127.577763,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
25,0,1156.139,0,8,90,250,1001,4.5,8,1157.129,1,736127.577873,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
26,0,1165.369,0,2,-90,250,601,9.0,2,1166.147,1,736127.577979,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
27,0,1176.325,0,3,-60,250,801,9.0,3,1177.105,1,736127.578105,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
28,0,1195.988,0,5,0,250,651,0.0,6,1197.036,0,736127.578335,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
29,0,1206.885,0,3,-60,250,751,4.5,3,1207.662,1,736127.578459,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
30,0,1213.896,0,2,-90,250,851,0.0,2,1214.534,1,736127.578539,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
31,0,1223.693,0,7,60,250,801,4.5,8,1224.376,0,736127.578654,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
32,0,1253.929,0,3,-60,250,851,0.0,2,1255.283,0,736127.57901,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
33,0,1266.916,0,2,-90,250,901,0.0,2,1267.603,1,736127.579154,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
34,0,1275.04,0,6,30,250,551,9.0,6,1276.28,1,736127.579253,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
35,0,1286.074,0,5,0,250,701,0.0,4,1287.432,0,736127.579382,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
36,0,1307.407,0,4,-30,250,1001,9.0,3,1308.399,0,736127.579624,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
37,0,1326.884,0,4,-30,250,651,0.0,4,1329.24,1,736127.579865,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
38,0,1331.573,0,3,-60,250,601,9.0,3,1332.515,1,736127.579903,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
39,0,1341.048,0,8,90,250,501,0.0,8,1342.241,1,736127.580015,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
40,0,1353.056,0,6,30,250,951,4.5,4,1355.35,0,736127.580167,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
41,0,1365.809,0,7,60,250,751,4.5,3,1366.546,0,736127.580298,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
42,0,1376.803,0,2,-90,250,651,0.0,2,1377.634,1,736127.580425,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
43,0,1385.537,0,6,30,250,601,4.5,7,1386.399,0,736127.580527,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
44,0,1395.795,0,6,30,250,1001,0.0,6,1397.096,1,736127.580651,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
45,0,1408.73,0,7,60,250,551,9.0,8,1409.686,0,736127.580796,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
46,0,1429.488,0,7,60,250,801,0.0,7,1430.382,1,736127.581035,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
47,0,1440.087,0,8,90,250,951,9.0,8,1441.001,1,736127.581159,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
48,0,1454.167,0,5,0,250,501,4.5,4,1455.035,0,736127.581321,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
49,0,1460.583,0,2,-90,250,701,4.5,2,1461.521,1,736127.581396,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
50,0,1463.939,0,3,-60,250,901,0.0,2,1464.601,0,736127.581434,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
51,0,1474.561,0,5,0,250,501,0.0,4,1475.624,0,736127.581559,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
52,0,1484.315,0,4,-30,250,801,4.5,4,1484.914,1,736127.58167,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
53,0,1492.569,0,5,0,250,901,9.0,4,1493.266,0,736127.581765,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
54,0,1498.719,0,4,-30,250,851,4.5,3,1499.717,0,736127.581838,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
55,0,1510.267,0,8,90,250,601,4.5,8,1510.939,1,736127.581969,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
56,0,1520.667,0,8,90,250,701,9.0,8,1521.562,1,736127.582092,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
57,0,1532.482,0,8,90,250,751,9.0,8,1533.471,1,736127.582228,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
58,0,1547.296,0,3,-60,250,951,4.5,2,1548.13,0,736127.582399,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
59,0,1559.118,0,2,-90,250,651,9.0,2,1559.995,1,736127.582536,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
60,0,1569.192,1,2,-90,250,551,0.0,2,1569.899,1,736127.582653,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
61,0,1578.958,0,8,90,250,801,0.0,8,1580.598,1,736127.582774,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
62,0,1594.341,0,3,-60,250,1001,9.0,2,1595.833,0,736127.582951,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
63,0,1612.134,1,6,30,250,851,0.0,7,1613.163,0,736127.583151,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
64,0,1629.676,0,2,-90,250,701,9.0,2,1630.689,1,736127.583354,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
65,0,1639.122,0,2,-90,250,501,9.0,2,1640.126,1,736127.583463,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
66,0,1653.157,0,4,-30,250,901,4.5,3,1653.918,0,736127.583623,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
67,0,1662.889,0,4,-30,250,551,4.5,3,1663.905,0,736127.583738,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
68,0,1698.219,0,5,0,250,751,0.0,2,1702.37,0,736127.584184,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
69,0,1714.872,0,4,-30,250,651,4.5,4,1715.981,1,736127.584341,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
70,0,1728.442,0,5,0,250,601,0.0,4,1729.541,0,736127.584498,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
71,0,1736.601,0,8,90,250,801,4.5,8,1737.714,1,736127.584593,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
72,0,1745.943,0,7,60,250,501,0.0,8,1746.719,0,736127.584698,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
73,0,1762.165,1,7,60,250,851,9.0,8,1762.761,0,736127.584885,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
74,0,1911.552,0,8,90,250,601,4.5,8,1915.084,1,736127.586645,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
75,0,1925.855,0,6,30,250,751,4.5,7,1927.287,0,736127.586787,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
76,0,1937.842,0,7,60,250,951,9.0,7,1939.274,1,736127.586926,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
77,0,1944.344,0,6,30,250,551,0.0,6,1946.278,1,736127.587007,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
78,0,1952.392,0,4,-30,250,701,9.0,3,1953.395,0,736127.587089,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
79,0,1962.022,0,5,0,250,1001,9.0,4,1963.55,0,736127.587206,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
80,0,1969.42,1,6,30,250,651,4.5,8,1970.342,0,736127.587285,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
81,0,1982.507,0,3,-60,250,801,0.0,3,1983.27,1,736127.587436,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
82,0,1997.798,0,3,-60,250,751,9.0,3,1998.468,1,736127.587613,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
83,0,2004.872,0,7,60,250,651,0.0,6,2005.91,0,736127.587697,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
84,0,2013.256,0,5,0,250,701,9.0,4,2014.42,0,736127.587795,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
85,0,2020.576,0,6,30,250,851,0.0,7,2021.846,0,736127.587881,Vis,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
86,0,2052.379,0,5,0,250,551,9.0,3,2055.075,0,736127.588267,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
87,0,2078.825,0,3,-60,250,951,0.0,8,2087.835,0,736127.588645,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
88,0,2147.019,0,7,60,250,601,4.5,2,2154.823,0,736127.589421,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,10.0
89,0,2192.735,0,6,30,250,901,9.0,-1,-1.0,0,736127.590033,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0
1,0,967.358,1,3,-60,250,851,4.5,3,968.627,1,736160.681601,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
2,0,973.93,0,7,60,250,1001,0.0,5,979.003,0,736160.68172,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
3,0,997.622,0,6,30,250,701,4.5,7,999.145,0,736160.681953,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,36.0,10.0
4,0,1014.219,0,8,90,250,551,9.0,2,1018.685,0,736160.68218,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,36.0,10.0
5,0,1028.564,0,7,60,250,501,0.0,7,1030.289,1,736160.682314,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,36.0,10.0
6,0,1042.083,0,2,-90,250,801,9.0,2,1042.551,1,736160.68246,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,36.0,9.0
7,0,1060.094,0,6,30,250,751,4.5,3,1062.515,0,736160.682687,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,36.0,9.0
8,0,1079.717,0,2,-90,250,651,0.0,2,1080.555,1,736160.682895,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,36.0,9.0
9,0,1088.879,0,7,60,250,601,9.0,7,1090.007,1,736160.683005,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
10,0,1099.206,0,3,-60,250,951,0.0,4,1100.05,0,736160.683121,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,38.0,9.0
11,0,1117.266,0,8,90,250,851,9.0,8,1118.16,1,736160.683331,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
12,0,1125.549,0,3,-60,250,751,0.0,3,1127.208,1,736160.683436,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
13,0,1133.409,0,8,90,250,601,4.5,8,1134.677,1,736160.683522,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
14,0,1143.29,0,6,30,250,1001,9.0,7,1144.148,0,736160.683631,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
15,0,1156.876,0,4,-30,250,501,4.5,2,1166.018,0,736160.683884,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
16,0,1186.976,0,7,60,250,701,9.0,2,1188.369,0,736160.684144,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
17,0,1199.295,0,5,0,250,801,4.5,5,1200.225,1,736160.68428,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
18,0,1205.095,0,3,-60,250,951,9.0,3,1206.189,1,736160.68435,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
19,0,1212.828,0,6,30,250,651,9.0,3,1214.163,0,736160.684442,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
20,0,1225.505,0,2,-90,250,901,0.0,2,1226.255,1,736160.684582,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
21,0,1242.798,0,5,0,250,1001,4.5,6,1243.967,0,736160.684787,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
22,0,1251.618,0,8,90,250,951,0.0,8,1253.195,1,736160.684894,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,39.0,9.0
23,0,1261.053,0,5,0,250,551,0.0,5,1262.298,1,736160.684999,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,38.0,9.0
24,0,1280.645,0,4,-30,250,751,4.5,2,1285.678,0,736160.68527,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
25,0,1295.083,0,4,-30,250,501,0.0,4,1296.186,1,736160.685391,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
26,0,1302.197,0,4,-30,250,851,9.0,5,1303.268,0,736160.685473,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
27,0,1310.481,1,5,0,250,701,9.0,5,1311.639,1,736160.685571,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,8.0
28,0,1316.014,0,2,-90,250,901,4.5,2,1319.374,1,736160.68566,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,8.0
29,0,1328.207,0,4,-30,250,601,4.5,4,1329.445,1,736160.685777,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
30,0,1332.035,0,3,-60,250,651,9.0,3,1332.833,1,736160.685816,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
31,0,1340.926,0,8,90,250,1001,0.0,8,1341.94,1,736160.685922,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
32,0,1350.859,0,4,-30,250,651,4.5,4,1351.567,1,736160.686034,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
33,0,1359.478,0,6,30,250,951,0.0,8,1360.383,0,736160.686134,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
34,0,1370.705,0,5,0,250,851,4.5,6,1371.694,0,736160.686265,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0
35,0,1381.595,0,2,-90,250,751,9.0,8,1382.829,0,736160.686394,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,36.0,9.0
36,0,1393.935,0,5,0,250,801,0.0,5,1394.986,1,736160.686535,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,36.0,9.0
37,0,1406.569,1,6,30,250,551,0.0,6,1407.583,1,736160.686681,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,36.0,9.0
38,0,1417.023,0,5,0,250,901,9.0,3,1421.293,0,736160.686839,Vis,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,39.0,9.0
