Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
434,12,2,2014,15,51,32,37,20.6,16,20.3
435,12,2,2014,15,51,33,37,20.6,16,20.3
436,12,2,2014,15,51,34,37,20.6,16,20.3
437,12,2,2014,15,51,35,37,20.6,16,20.3
438,12,2,2014,15,51,36,37,20.6,16,20.3
439,12,2,2014,15,51,37,37,20.6,16,20.3
440,12,2,2014,15,51,39,37,20.6,16,20.3
441,12,2,2014,15,51,40,37,20.6,16,20.3
442,12,2,2014,15,51,41,37,20.6,16,20.3
443,12,2,2014,15,51,42,37,20.6,16,20.3
444,12,2,2014,15,51,43,37,20.6,16,20.3
445,12,2,2014,15,51,44,37,20.6,16,20.3
446,12,2,2014,15,51,45,37,20.6,16,20.3
447,12,2,2014,15,51,46,37,20.6,16,20.3
448,12,2,2014,15,51,47,37,20.6,16,20.3
449,12,2,2014,15,51,48,37,20.6,16,20.3
450,12,2,2014,15,51,49,37,20.6,16,20.3
451,12,2,2014,15,51,50,37,20.6,16,20.3
452,12,2,2014,15,51,51,37,20.6,16,20.3
453,12,2,2014,15,51,52,37,20.6,16,20.3
454,12,2,2014,15,51,53,37,20.6,16,20.3
455,12,2,2014,15,51,54,37,20.6,16,20.3
456,12,2,2014,15,51,55,37,20.6,16,20.3
457,12,2,2014,15,51,56,37,20.6,16,20.3
458,12,2,2014,15,51,57,37,20.6,16,20.3
459,12,2,2014,15,51,58,37,20.6,16,20.3
460,12,2,2014,15,51,59,37,20.6,16,20.3
461,12,2,2014,15,52,0,37,20.6,16,20.3
462,12,2,2014,15,52,1,37,20.6,16,20.3
463,12,2,2014,15,52,2,37,20.6,16,20.3
464,12,2,2014,15,52,3,37,20.6,16,20.3
465,12,2,2014,15,52,4,37,20.6,16,20.3
466,12,2,2014,15,52,5,37,20.6,16,20.3
467,12,2,2014,15,52,6,37,20.6,15,20.3
468,12,2,2014,15,52,7,37,20.6,15,20.3
469,12,2,2014,15,52,8,37,20.6,15,20.3
470,12,2,2014,15,52,9,37,20.6,15,20.3
471,12,2,2014,15,52,10,37,20.6,15,20.3
472,12,2,2014,15,52,11,37,20.6,15,20.3
473,12,2,2014,15,52,12,37,20.6,15,20.3
474,12,2,2014,15,52,13,37,20.6,15,20.3
475,12,2,2014,15,52,14,37,20.6,15,20.3
476,12,2,2014,15,52,15,37,20.6,15,20.3
477,12,2,2014,15,52,16,37,20.6,15,20.3
478,12,2,2014,15,52,17,37,20.6,15,20.3
479,12,2,2014,15,52,18,37,20.6,15,20.3
480,12,2,2014,15,52,19,37,20.6,15,20.3
