Condition,Spkr_Rad,nTrials,nCorrect,pCorrect,iteration
Control,-0.5235987755982988,132,68,51.515151515151516,786
Control,0.0,132,42,31.818181818181817,786
Control,0.5235987755982988,132,73,55.3030303030303,786
Control,1.0471975511965976,132,83,62.878787878787875,786
Control,1.5707963267948966,132,88,66.66666666666666,786
Bilateral,-1.5707963267948966,132,124,93.93939393939394,787
Bilateral,-1.0471975511965976,132,39,29.545454545454547,787
Bilateral,-0.5235987755982988,132,28,21.21212121212121,787
Bilateral,0.0,132,41,31.060606060606062,787
Bilateral,0.5235987755982988,132,57,43.18181818181818,787
Bilateral,1.0471975511965976,132,49,37.121212121212125,787
Bilateral,1.5707963267948966,132,58,43.93939393939394,787
Control,-1.5707963267948966,132,106,80.3030303030303,787
Control,-1.0471975511965976,132,72,54.54545454545454,787
Control,-0.5235987755982988,132,69,52.27272727272727,787
Control,0.0,132,44,33.33333333333333,787
Control,0.5235987755982988,132,68,51.515151515151516,787
Control,1.0471975511965976,132,63,47.72727272727273,787
Control,1.5707963267948966,132,74,56.060606060606055,787
Bilateral,-1.5707963267948966,132,129,97.72727272727273,788
Bilateral,-1.0471975511965976,132,37,28.030303030303028,788
Bilateral,-0.5235987755982988,132,33,25.0,788
Bilateral,0.0,132,22,16.666666666666664,788
Bilateral,0.5235987755982988,132,45,34.090909090909086,788
Bilateral,1.0471975511965976,132,38,28.78787878787879,788
Bilateral,1.5707963267948966,132,63,47.72727272727273,788
Control,-1.5707963267948966,132,117,88.63636363636364,788
Control,-1.0471975511965976,132,70,53.03030303030303,788
Control,-0.5235987755982988,132,55,41.66666666666667,788
Control,0.0,132,42,31.818181818181817,788
Control,0.5235987755982988,132,64,48.484848484848484,788
Control,1.0471975511965976,132,69,52.27272727272727,788
Control,1.5707963267948966,132,76,57.57575757575758,788
Bilateral,-1.5707963267948966,132,127,96.21212121212122,789
Bilateral,-1.0471975511965976,132,39,29.545454545454547,789
Bilateral,-0.5235987755982988,132,34,25.757575757575758,789
Bilateral,0.0,132,33,25.0,789
Bilateral,0.5235987755982988,132,49,37.121212121212125,789
Bilateral,1.0471975511965976,132,50,37.878787878787875,789
Bilateral,1.5707963267948966,132,67,50.75757575757576,789
Control,-1.5707963267948966,132,114,86.36363636363636,789
Control,-1.0471975511965976,132,70,53.03030303030303,789
Control,-0.5235987755982988,132,68,51.515151515151516,789
Control,0.0,132,38,28.78787878787879,789
Control,0.5235987755982988,132,70,53.03030303030303,789
Control,1.0471975511965976,132,82,62.121212121212125,789
Control,1.5707963267948966,132,79,59.84848484848485,789
Bilateral,-1.5707963267948966,132,127,96.21212121212122,790
Bilateral,-1.0471975511965976,132,34,25.757575757575758,790
Bilateral,-0.5235987755982988,132,33,25.0,790
Bilateral,0.0,132,33,25.0,790
Bilateral,0.5235987755982988,132,56,42.42424242424242,790
Bilateral,1.0471975511965976,132,45,34.090909090909086,790
Bilateral,1.5707963267948966,132,66,50.0,790
Control,-1.5707963267948966,132,115,87.12121212121212,790
Control,-1.0471975511965976,132,83,62.878787878787875,790
Control,-0.5235987755982988,132,68,51.515151515151516,790
Control,0.0,132,37,28.030303030303028,790
Control,0.5235987755982988,132,70,53.03030303030303,790
Control,1.0471975511965976,132,88,66.66666666666666,790
Control,1.5707963267948966,132,75,56.81818181818182,790
Bilateral,-1.5707963267948966,132,125,94.6969696969697,791
Bilateral,-1.0471975511965976,132,34,25.757575757575758,791
Bilateral,-0.5235987755982988,132,36,27.27272727272727,791
Bilateral,0.0,132,27,20.454545454545457,791
Bilateral,0.5235987755982988,132,47,35.60606060606061,791
Bilateral,1.0471975511965976,132,54,40.909090909090914,791
Bilateral,1.5707963267948966,132,59,44.696969696969695,791
Control,-1.5707963267948966,132,118,89.39393939393939,791
Control,-1.0471975511965976,132,75,56.81818181818182,791
Control,-0.5235987755982988,132,62,46.96969696969697,791
Control,0.0,132,39,29.545454545454547,791
Control,0.5235987755982988,132,67,50.75757575757576,791
Control,1.0471975511965976,132,86,65.15151515151516,791
Control,1.5707963267948966,132,85,64.39393939393939,791
Bilateral,-1.5707963267948966,132,126,95.45454545454545,792
Bilateral,-1.0471975511965976,132,42,31.818181818181817,792
Bilateral,-0.5235987755982988,132,22,16.666666666666664,792
Bilateral,0.0,132,30,22.727272727272727,792
Bilateral,0.5235987755982988,132,45,34.090909090909086,792
Bilateral,1.0471975511965976,132,50,37.878787878787875,792
Bilateral,1.5707963267948966,132,64,48.484848484848484,792
Control,-1.5707963267948966,132,108,81.81818181818183,792
Control,-1.0471975511965976,132,74,56.060606060606055,792
Control,-0.5235987755982988,132,65,49.24242424242424,792
Control,0.0,132,44,33.33333333333333,792
Control,0.5235987755982988,132,70,53.03030303030303,792
Control,1.0471975511965976,132,72,54.54545454545454,792
Control,1.5707963267948966,132,77,58.333333333333336,792
Bilateral,-1.5707963267948966,132,126,95.45454545454545,793
Bilateral,-1.0471975511965976,132,34,25.757575757575758,793
Bilateral,-0.5235987755982988,132,28,21.21212121212121,793
Bilateral,0.0,132,27,20.454545454545457,793
Bilateral,0.5235987755982988,132,52,39.39393939393939,793
Bilateral,1.0471975511965976,132,38,28.78787878787879,793
Bilateral,1.5707963267948966,132,63,47.72727272727273,793
Control,-1.5707963267948966,132,108,81.81818181818183,793
Control,-1.0471975511965976,132,70,53.03030303030303,793
Control,-0.5235987755982988,132,62,46.96969696969697,793
Control,0.0,132,44,33.33333333333333,793
Control,0.5235987755982988,132,69,52.27272727272727,793
Control,1.0471975511965976,132,80,60.60606060606061,793
Control,1.5707963267948966,132,80,60.60606060606061,793
Bilateral,-1.5707963267948966,132,129,97.72727272727273,794
Bilateral,-1.0471975511965976,132,31,23.484848484848484,794
Bilateral,-0.5235987755982988,132,31,23.484848484848484,794
Bilateral,0.0,132,35,26.515151515151516,794
Bilateral,0.5235987755982988,132,46,34.84848484848485,794
Bilateral,1.0471975511965976,132,37,28.030303030303028,794
Bilateral,1.5707963267948966,132,58,43.93939393939394,794
Control,-1.5707963267948966,132,115,87.12121212121212,794
Control,-1.0471975511965976,132,81,61.36363636363637,794
Control,-0.5235987755982988,132,62,46.96969696969697,794
Control,0.0,132,38,28.78787878787879,794
Control,0.5235987755982988,132,87,65.9090909090909,794
Control,1.0471975511965976,132,75,56.81818181818182,794
Control,1.5707963267948966,132,78,59.09090909090909,794
Bilateral,-1.5707963267948966,132,128,96.96969696969697,795
Bilateral,-1.0471975511965976,132,37,28.030303030303028,795
Bilateral,-0.5235987755982988,132,36,27.27272727272727,795
Bilateral,0.0,132,33,25.0,795
Bilateral,0.5235987755982988,132,57,43.18181818181818,795
Bilateral,1.0471975511965976,132,46,34.84848484848485,795
Bilateral,1.5707963267948966,132,63,47.72727272727273,795
Control,-1.5707963267948966,132,113,85.60606060606061,795
Control,-1.0471975511965976,132,79,59.84848484848485,795
Control,-0.5235987755982988,132,70,53.03030303030303,795
Control,0.0,132,36,27.27272727272727,795
Control,0.5235987755982988,132,71,53.78787878787878,795
Control,1.0471975511965976,132,69,52.27272727272727,795
Control,1.5707963267948966,132,78,59.09090909090909,795
Bilateral,-1.5707963267948966,132,129,97.72727272727273,796
Bilateral,-1.0471975511965976,132,34,25.757575757575758,796
Bilateral,-0.5235987755982988,132,30,22.727272727272727,796
Bilateral,0.0,132,40,30.303030303030305,796
Bilateral,0.5235987755982988,132,39,29.545454545454547,796
Bilateral,1.0471975511965976,132,37,28.030303030303028,796
Bilateral,1.5707963267948966,132,63,47.72727272727273,796
Control,-1.5707963267948966,132,115,87.12121212121212,796
Control,-1.0471975511965976,132,75,56.81818181818182,796
Control,-0.5235987755982988,132,85,64.39393939393939,796
Control,0.0,132,44,33.33333333333333,796
Control,0.5235987755982988,132,66,50.0,796
Control,1.0471975511965976,132,77,58.333333333333336,796
Control,1.5707963267948966,132,81,61.36363636363637,796
Bilateral,-1.5707963267948966,132,124,93.93939393939394,797
Bilateral,-1.0471975511965976,132,40,30.303030303030305,797
Bilateral,-0.5235987755982988,132,33,25.0,797
Bilateral,0.0,132,24,18.181818181818183,797
Bilateral,0.5235987755982988,132,56,42.42424242424242,797
Bilateral,1.0471975511965976,132,45,34.090909090909086,797
Bilateral,1.5707963267948966,132,65,49.24242424242424,797
Control,-1.5707963267948966,132,104,78.78787878787878,797
Control,-1.0471975511965976,132,81,61.36363636363637,797
Control,-0.5235987755982988,132,76,57.57575757575758,797
Control,0.0,132,35,26.515151515151516,797
Control,0.5235987755982988,132,75,56.81818181818182,797
Control,1.0471975511965976,132,77,58.333333333333336,797
Control,1.5707963267948966,132,75,56.81818181818182,797
Bilateral,-1.5707963267948966,132,127,96.21212121212122,798
Bilateral,-1.0471975511965976,132,36,27.27272727272727,798
Bilateral,-0.5235987755982988,132,37,28.030303030303028,798
Bilateral,0.0,132,26,19.696969696969695,798
Bilateral,0.5235987755982988,132,44,33.33333333333333,798
Bilateral,1.0471975511965976,132,47,35.60606060606061,798
Bilateral,1.5707963267948966,132,58,43.93939393939394,798
Control,-1.5707963267948966,132,117,88.63636363636364,798
Control,-1.0471975511965976,132,69,52.27272727272727,798
Control,-0.5235987755982988,132,65,49.24242424242424,798
Control,0.0,132,42,31.818181818181817,798
Control,0.5235987755982988,132,67,50.75757575757576,798
Control,1.0471975511965976,132,75,56.81818181818182,798
Control,1.5707963267948966,132,78,59.09090909090909,798
Bilateral,-1.5707963267948966,132,128,96.96969696969697,799
Bilateral,-1.0471975511965976,132,39,29.545454545454547,799
Bilateral,-0.5235987755982988,132,28,21.21212121212121,799
Bilateral,0.0,132,32,24.242424242424242,799
Bilateral,0.5235987755982988,132,45,34.090909090909086,799
Bilateral,1.0471975511965976,132,52,39.39393939393939,799
Bilateral,1.5707963267948966,132,72,54.54545454545454,799
Control,-1.5707963267948966,132,104,78.78787878787878,799
Control,-1.0471975511965976,132,70,53.03030303030303,799
Control,-0.5235987755982988,132,69,52.27272727272727,799
Control,0.0,132,31,23.484848484848484,799
Control,0.5235987755982988,132,68,51.515151515151516,799
Control,1.0471975511965976,132,85,64.39393939393939,799
Control,1.5707963267948966,132,81,61.36363636363637,799
Bilateral,-1.5707963267948966,132,129,97.72727272727273,800
Bilateral,-1.0471975511965976,132,48,36.36363636363637,800
Bilateral,-0.5235987755982988,132,31,23.484848484848484,800
Bilateral,0.0,132,34,25.757575757575758,800
Bilateral,0.5235987755982988,132,64,48.484848484848484,800
Bilateral,1.0471975511965976,132,47,35.60606060606061,800
Bilateral,1.5707963267948966,132,60,45.45454545454545,800
Control,-1.5707963267948966,132,118,89.39393939393939,800
Control,-1.0471975511965976,132,78,59.09090909090909,800
Control,-0.5235987755982988,132,62,46.96969696969697,800
Control,0.0,132,42,31.818181818181817,800
Control,0.5235987755982988,132,67,50.75757575757576,800
Control,1.0471975511965976,132,71,53.78787878787878,800
Control,1.5707963267948966,132,77,58.333333333333336,800
Bilateral,-1.5707963267948966,132,130,98.48484848484848,801
Bilateral,-1.0471975511965976,132,33,25.0,801
Bilateral,-0.5235987755982988,132,26,19.696969696969695,801
Bilateral,0.0,132,47,35.60606060606061,801
Bilateral,0.5235987755982988,132,41,31.060606060606062,801
Bilateral,1.0471975511965976,132,33,25.0,801
Bilateral,1.5707963267948966,132,65,49.24242424242424,801
Control,-1.5707963267948966,132,112,84.84848484848484,801
Control,-1.0471975511965976,132,66,50.0,801
Control,-0.5235987755982988,132,72,54.54545454545454,801
Control,0.0,132,50,37.878787878787875,801
Control,0.5235987755982988,132,73,55.3030303030303,801
Control,1.0471975511965976,132,80,60.60606060606061,801
Control,1.5707963267948966,132,74,56.060606060606055,801
Bilateral,-1.5707963267948966,132,126,95.45454545454545,802
Bilateral,-1.0471975511965976,132,56,42.42424242424242,802
Bilateral,-0.5235987755982988,132,38,28.78787878787879,802
Bilateral,0.0,132,30,22.727272727272727,802
Bilateral,0.5235987755982988,132,53,40.15151515151515,802
Bilateral,1.0471975511965976,132,35,26.515151515151516,802
Bilateral,1.5707963267948966,132,77,58.333333333333336,802
Control,-1.5707963267948966,132,116,87.87878787878788,802
Control,-1.0471975511965976,132,81,61.36363636363637,802
Control,-0.5235987755982988,132,61,46.21212121212121,802
Control,0.0,132,36,27.27272727272727,802
Control,0.5235987755982988,132,72,54.54545454545454,802
Control,1.0471975511965976,132,68,51.515151515151516,802
Control,1.5707963267948966,132,82,62.121212121212125,802
Bilateral,-1.5707963267948966,132,128,96.96969696969697,803
Bilateral,-1.0471975511965976,132,38,28.78787878787879,803
Bilateral,-0.5235987755982988,132,24,18.181818181818183,803
Bilateral,0.0,132,33,25.0,803
Bilateral,0.5235987755982988,132,48,36.36363636363637,803
Bilateral,1.0471975511965976,132,41,31.060606060606062,803
Bilateral,1.5707963267948966,132,59,44.696969696969695,803
Control,-1.5707963267948966,132,110,83.33333333333334,803
Control,-1.0471975511965976,132,73,55.3030303030303,803
Control,-0.5235987755982988,132,59,44.696969696969695,803
Control,0.0,132,39,29.545454545454547,803
Control,0.5235987755982988,132,79,59.84848484848485,803
Control,1.0471975511965976,132,82,62.121212121212125,803
Control,1.5707963267948966,132,82,62.121212121212125,803
Bilateral,-1.5707963267948966,132,129,97.72727272727273,804
Bilateral,-1.0471975511965976,132,28,21.21212121212121,804
Bilateral,-0.5235987755982988,132,24,18.181818181818183,804
Bilateral,0.0,132,30,22.727272727272727,804
Bilateral,0.5235987755982988,132,46,34.84848484848485,804
Bilateral,1.0471975511965976,132,36,27.27272727272727,804
Bilateral,1.5707963267948966,132,61,46.21212121212121,804
Control,-1.5707963267948966,132,112,84.84848484848484,804
Control,-1.0471975511965976,132,81,61.36363636363637,804
Control,-0.5235987755982988,132,75,56.81818181818182,804
Control,0.0,132,42,31.818181818181817,804
Control,0.5235987755982988,132,73,55.3030303030303,804
Control,1.0471975511965976,132,75,56.81818181818182,804
Control,1.5707963267948966,132,81,61.36363636363637,804
Bilateral,-1.5707963267948966,132,130,98.48484848484848,805
Bilateral,-1.0471975511965976,132,46,34.84848484848485,805
Bilateral,-0.5235987755982988,132,33,25.0,805
Bilateral,0.0,132,32,24.242424242424242,805
Bilateral,0.5235987755982988,132,48,36.36363636363637,805
Bilateral,1.0471975511965976,132,40,30.303030303030305,805
Bilateral,1.5707963267948966,132,65,49.24242424242424,805
Control,-1.5707963267948966,132,105,79.54545454545455,805
Control,-1.0471975511965976,132,81,61.36363636363637,805
Control,-0.5235987755982988,132,71,53.78787878787878,805
Control,0.0,132,43,32.57575757575758,805
Control,0.5235987755982988,132,74,56.060606060606055,805
Control,1.0471975511965976,132,83,62.878787878787875,805
Control,1.5707963267948966,132,79,59.84848484848485,805
Bilateral,-1.5707963267948966,132,126,95.45454545454545,806
Bilateral,-1.0471975511965976,132,42,31.818181818181817,806
Bilateral,-0.5235987755982988,132,20,15.151515151515152,806
Bilateral,0.0,132,44,33.33333333333333,806
Bilateral,0.5235987755982988,132,44,33.33333333333333,806
Bilateral,1.0471975511965976,132,32,24.242424242424242,806
Bilateral,1.5707963267948966,132,61,46.21212121212121,806
Control,-1.5707963267948966,132,105,79.54545454545455,806
Control,-1.0471975511965976,132,67,50.75757575757576,806
Control,-0.5235987755982988,132,66,50.0,806
Control,0.0,132,42,31.818181818181817,806
Control,0.5235987755982988,132,61,46.21212121212121,806
Control,1.0471975511965976,132,77,58.333333333333336,806
Control,1.5707963267948966,132,72,54.54545454545454,806
Bilateral,-1.5707963267948966,132,129,97.72727272727273,807
Bilateral,-1.0471975511965976,132,36,27.27272727272727,807
Bilateral,-0.5235987755982988,132,32,24.242424242424242,807
Bilateral,0.0,132,34,25.757575757575758,807
Bilateral,0.5235987755982988,132,52,39.39393939393939,807
Bilateral,1.0471975511965976,132,47,35.60606060606061,807
Bilateral,1.5707963267948966,132,68,51.515151515151516,807
Control,-1.5707963267948966,132,118,89.39393939393939,807
Control,-1.0471975511965976,132,79,59.84848484848485,807
Control,-0.5235987755982988,132,61,46.21212121212121,807
Control,0.0,132,49,37.121212121212125,807
Control,0.5235987755982988,132,67,50.75757575757576,807
Control,1.0471975511965976,132,79,59.84848484848485,807
Control,1.5707963267948966,132,82,62.121212121212125,807
Bilateral,-1.5707963267948966,132,129,97.72727272727273,808
Bilateral,-1.0471975511965976,132,47,35.60606060606061,808
Bilateral,-0.5235987755982988,132,31,23.484848484848484,808
Bilateral,0.0,132,42,31.818181818181817,808
Bilateral,0.5235987755982988,132,51,38.63636363636363,808
Bilateral,1.0471975511965976,132,48,36.36363636363637,808
Bilateral,1.5707963267948966,132,54,40.909090909090914,808
Control,-1.5707963267948966,132,116,87.87878787878788,808
Control,-1.0471975511965976,132,68,51.515151515151516,808
Control,-0.5235987755982988,132,74,56.060606060606055,808
Control,0.0,132,50,37.878787878787875,808
Control,0.5235987755982988,132,80,60.60606060606061,808
Control,1.0471975511965976,132,83,62.878787878787875,808
Control,1.5707963267948966,132,88,66.66666666666666,808
Bilateral,-1.5707963267948966,132,129,97.72727272727273,809
Bilateral,-1.0471975511965976,132,40,30.303030303030305,809
Bilateral,-0.5235987755982988,132,32,24.242424242424242,809
Bilateral,0.0,132,30,22.727272727272727,809
Bilateral,0.5235987755982988,132,42,31.818181818181817,809
Bilateral,1.0471975511965976,132,32,24.242424242424242,809
Bilateral,1.5707963267948966,132,67,50.75757575757576,809
Control,-1.5707963267948966,132,118,89.39393939393939,809
Control,-1.0471975511965976,132,72,54.54545454545454,809
Control,-0.5235987755982988,132,77,58.333333333333336,809
Control,0.0,132,45,34.090909090909086,809
Control,0.5235987755982988,132,70,53.03030303030303,809
Control,1.0471975511965976,132,75,56.81818181818182,809
Control,1.5707963267948966,132,73,55.3030303030303,809
Bilateral,-1.5707963267948966,132,131,99.24242424242425,810
Bilateral,-1.0471975511965976,132,41,31.060606060606062,810
Bilateral,-0.5235987755982988,132,35,26.515151515151516,810
Bilateral,0.0,132,40,30.303030303030305,810
Bilateral,0.5235987755982988,132,54,40.909090909090914,810
Bilateral,1.0471975511965976,132,44,33.33333333333333,810
Bilateral,1.5707963267948966,132,69,52.27272727272727,810
Control,-1.5707963267948966,132,113,85.60606060606061,810
Control,-1.0471975511965976,132,78,59.09090909090909,810
Control,-0.5235987755982988,132,67,50.75757575757576,810
Control,0.0,132,46,34.84848484848485,810
Control,0.5235987755982988,132,67,50.75757575757576,810
Control,1.0471975511965976,132,76,57.57575757575758,810
Control,1.5707963267948966,132,69,52.27272727272727,810
Bilateral,-1.5707963267948966,132,129,97.72727272727273,811
Bilateral,-1.0471975511965976,132,43,32.57575757575758,811
Bilateral,-0.5235987755982988,132,36,27.27272727272727,811
Bilateral,0.0,132,28,21.21212121212121,811
Bilateral,0.5235987755982988,132,45,34.090909090909086,811
Bilateral,1.0471975511965976,132,40,30.303030303030305,811
Bilateral,1.5707963267948966,132,59,44.696969696969695,811
Control,-1.5707963267948966,132,115,87.12121212121212,811
Control,-1.0471975511965976,132,74,56.060606060606055,811
Control,-0.5235987755982988,132,66,50.0,811
Control,0.0,132,51,38.63636363636363,811
Control,0.5235987755982988,132,66,50.0,811
Control,1.0471975511965976,132,71,53.78787878787878,811
Control,1.5707963267948966,132,78,59.09090909090909,811
Bilateral,-1.5707963267948966,132,126,95.45454545454545,812
Bilateral,-1.0471975511965976,132,39,29.545454545454547,812
Bilateral,-0.5235987755982988,132,23,17.424242424242426,812
Bilateral,0.0,132,26,19.696969696969695,812
Bilateral,0.5235987755982988,132,47,35.60606060606061,812
Bilateral,1.0471975511965976,132,36,27.27272727272727,812
Bilateral,1.5707963267948966,132,71,53.78787878787878,812
Control,-1.5707963267948966,132,120,90.9090909090909,812
Control,-1.0471975511965976,132,76,57.57575757575758,812
Control,-0.5235987755982988,132,60,45.45454545454545,812
Control,0.0,132,39,29.545454545454547,812
Control,0.5235987755982988,132,71,53.78787878787878,812
Control,1.0471975511965976,132,65,49.24242424242424,812
Control,1.5707963267948966,132,85,64.39393939393939,812
Bilateral,-1.5707963267948966,132,127,96.21212121212122,813
Bilateral,-1.0471975511965976,132,47,35.60606060606061,813
Bilateral,-0.5235987755982988,132,42,31.818181818181817,813
Bilateral,0.0,132,38,28.78787878787879,813
Bilateral,0.5235987755982988,132,50,37.878787878787875,813
Bilateral,1.0471975511965976,132,48,36.36363636363637,813
Bilateral,1.5707963267948966,132,65,49.24242424242424,813
Control,-1.5707963267948966,132,112,84.84848484848484,813
Control,-1.0471975511965976,132,71,53.78787878787878,813
Control,-0.5235987755982988,132,67,50.75757575757576,813
Control,0.0,132,43,32.57575757575758,813
Control,0.5235987755982988,132,74,56.060606060606055,813
Control,1.0471975511965976,132,71,53.78787878787878,813
Control,1.5707963267948966,132,78,59.09090909090909,813
Bilateral,-1.5707963267948966,132,128,96.96969696969697,814
Bilateral,-1.0471975511965976,132,46,34.84848484848485,814
Bilateral,-0.5235987755982988,132,27,20.454545454545457,814
Bilateral,0.0,132,32,24.242424242424242,814
Bilateral,0.5235987755982988,132,54,40.909090909090914,814
Bilateral,1.0471975511965976,132,40,30.303030303030305,814
Bilateral,1.5707963267948966,132,68,51.515151515151516,814
Control,-1.5707963267948966,132,106,80.3030303030303,814
Control,-1.0471975511965976,132,77,58.333333333333336,814
Control,-0.5235987755982988,132,63,47.72727272727273,814
Control,0.0,132,39,29.545454545454547,814
Control,0.5235987755982988,132,58,43.93939393939394,814
Control,1.0471975511965976,132,70,53.03030303030303,814
Control,1.5707963267948966,132,77,58.333333333333336,814
Bilateral,-1.5707963267948966,132,129,97.72727272727273,815
Bilateral,-1.0471975511965976,132,32,24.242424242424242,815
Bilateral,-0.5235987755982988,132,29,21.96969696969697,815
Bilateral,0.0,132,37,28.030303030303028,815
Bilateral,0.5235987755982988,132,47,35.60606060606061,815
Bilateral,1.0471975511965976,132,36,27.27272727272727,815
Bilateral,1.5707963267948966,132,58,43.93939393939394,815
Control,-1.5707963267948966,132,109,82.57575757575758,815
Control,-1.0471975511965976,132,75,56.81818181818182,815
Control,-0.5235987755982988,132,72,54.54545454545454,815
Control,0.0,132,38,28.78787878787879,815
Control,0.5235987755982988,132,81,61.36363636363637,815
Control,1.0471975511965976,132,77,58.333333333333336,815
Control,1.5707963267948966,132,76,57.57575757575758,815
Bilateral,-1.5707963267948966,132,128,96.96969696969697,816
Bilateral,-1.0471975511965976,132,46,34.84848484848485,816
Bilateral,-0.5235987755982988,132,28,21.21212121212121,816
Bilateral,0.0,132,24,18.181818181818183,816
Bilateral,0.5235987755982988,132,51,38.63636363636363,816
Bilateral,1.0471975511965976,132,50,37.878787878787875,816
Bilateral,1.5707963267948966,132,65,49.24242424242424,816
Control,-1.5707963267948966,132,110,83.33333333333334,816
Control,-1.0471975511965976,132,79,59.84848484848485,816
Control,-0.5235987755982988,132,69,52.27272727272727,816
Control,0.0,132,47,35.60606060606061,816
Control,0.5235987755982988,132,68,51.515151515151516,816
Control,1.0471975511965976,132,68,51.515151515151516,816
Control,1.5707963267948966,132,82,62.121212121212125,816
Bilateral,-1.5707963267948966,132,125,94.6969696969697,817
Bilateral,-1.0471975511965976,132,43,32.57575757575758,817
Bilateral,-0.5235987755982988,132,27,20.454545454545457,817
Bilateral,0.0,132,39,29.545454545454547,817
Bilateral,0.5235987755982988,132,40,30.303030303030305,817
Bilateral,1.0471975511965976,132,38,28.78787878787879,817
Bilateral,1.5707963267948966,132,61,46.21212121212121,817
Control,-1.5707963267948966,132,108,81.81818181818183,817
Control,-1.0471975511965976,132,79,59.84848484848485,817
Control,-0.5235987755982988,132,66,50.0,817
Control,0.0,132,30,22.727272727272727,817
Control,0.5235987755982988,132,71,53.78787878787878,817
Control,1.0471975511965976,132,67,50.75757575757576,817
Control,1.5707963267948966,132,78,59.09090909090909,817
Bilateral,-1.5707963267948966,132,129,97.72727272727273,818
Bilateral,-1.0471975511965976,132,44,33.33333333333333,818
Bilateral,-0.5235987755982988,132,30,22.727272727272727,818
Bilateral,0.0,132,27,20.454545454545457,818
Bilateral,0.5235987755982988,132,49,37.121212121212125,818
Bilateral,1.0471975511965976,132,46,34.84848484848485,818
Bilateral,1.5707963267948966,132,58,43.93939393939394,818
Control,-1.5707963267948966,132,113,85.60606060606061,818
Control,-1.0471975511965976,132,82,62.121212121212125,818
Control,-0.5235987755982988,132,57,43.18181818181818,818
Control,0.0,132,41,31.060606060606062,818
Control,0.5235987755982988,132,68,51.515151515151516,818
Control,1.0471975511965976,132,76,57.57575757575758,818
Control,1.5707963267948966,132,80,60.60606060606061,818
Bilateral,-1.5707963267948966,132,127,96.21212121212122,819
Bilateral,-1.0471975511965976,132,34,25.757575757575758,819
Bilateral,-0.5235987755982988,132,31,23.484848484848484,819
Bilateral,0.0,132,30,22.727272727272727,819
Bilateral,0.5235987755982988,132,46,34.84848484848485,819
Bilateral,1.0471975511965976,132,44,33.33333333333333,819
Bilateral,1.5707963267948966,132,68,51.515151515151516,819
Control,-1.5707963267948966,132,109,82.57575757575758,819
Control,-1.0471975511965976,132,71,53.78787878787878,819
Control,-0.5235987755982988,132,69,52.27272727272727,819
Control,0.0,132,37,28.030303030303028,819
Control,0.5235987755982988,132,64,48.484848484848484,819
Control,1.0471975511965976,132,70,53.03030303030303,819
Control,1.5707963267948966,132,84,63.63636363636363,819
Bilateral,-1.5707963267948966,132,129,97.72727272727273,820
Bilateral,-1.0471975511965976,132,40,30.303030303030305,820
Bilateral,-0.5235987755982988,132,32,24.242424242424242,820
Bilateral,0.0,132,43,32.57575757575758,820
Bilateral,0.5235987755982988,132,48,36.36363636363637,820
Bilateral,1.0471975511965976,132,42,31.818181818181817,820
Bilateral,1.5707963267948966,132,58,43.93939393939394,820
Control,-1.5707963267948966,132,115,87.12121212121212,820
Control,-1.0471975511965976,132,77,58.333333333333336,820
Control,-0.5235987755982988,132,65,49.24242424242424,820
Control,0.0,132,44,33.33333333333333,820
Control,0.5235987755982988,132,75,56.81818181818182,820
Control,1.0471975511965976,132,72,54.54545454545454,820
Control,1.5707963267948966,132,66,50.0,820
Bilateral,-1.5707963267948966,132,127,96.21212121212122,821
Bilateral,-1.0471975511965976,132,42,31.818181818181817,821
Bilateral,-0.5235987755982988,132,39,29.545454545454547,821
Bilateral,0.0,132,41,31.060606060606062,821
Bilateral,0.5235987755982988,132,53,40.15151515151515,821
Bilateral,1.0471975511965976,132,42,31.818181818181817,821
Bilateral,1.5707963267948966,132,59,44.696969696969695,821
Control,-1.5707963267948966,132,119,90.15151515151516,821
Control,-1.0471975511965976,132,76,57.57575757575758,821
Control,-0.5235987755982988,132,57,43.18181818181818,821
Control,0.0,132,39,29.545454545454547,821
Control,0.5235987755982988,132,65,49.24242424242424,821
Control,1.0471975511965976,132,77,58.333333333333336,821
Control,1.5707963267948966,132,71,53.78787878787878,821
Bilateral,-1.5707963267948966,132,131,99.24242424242425,822
Bilateral,-1.0471975511965976,132,44,33.33333333333333,822
Bilateral,-0.5235987755982988,132,38,28.78787878787879,822
Bilateral,0.0,132,36,27.27272727272727,822
Bilateral,0.5235987755982988,132,46,34.84848484848485,822
Bilateral,1.0471975511965976,132,49,37.121212121212125,822
Bilateral,1.5707963267948966,132,61,46.21212121212121,822
Control,-1.5707963267948966,132,117,88.63636363636364,822
Control,-1.0471975511965976,132,72,54.54545454545454,822
Control,-0.5235987755982988,132,67,50.75757575757576,822
Control,0.0,132,46,34.84848484848485,822
Control,0.5235987755982988,132,70,53.03030303030303,822
Control,1.0471975511965976,132,73,55.3030303030303,822
Control,1.5707963267948966,132,76,57.57575757575758,822
Bilateral,-1.5707963267948966,132,128,96.96969696969697,823
Bilateral,-1.0471975511965976,132,40,30.303030303030305,823
Bilateral,-0.5235987755982988,132,35,26.515151515151516,823
Bilateral,0.0,132,35,26.515151515151516,823
Bilateral,0.5235987755982988,132,47,35.60606060606061,823
Bilateral,1.0471975511965976,132,48,36.36363636363637,823
