Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Right,L,207,110,53.14009661835749,727
Right,R,207,98,47.34299516908212,727
Bilateral,L,207,104,50.24154589371981,728
Bilateral,R,207,81,39.130434782608695,728
Control,L,207,120,57.971014492753625,728
Control,R,207,131,63.28502415458937,728
Left,L,207,129,62.31884057971014,728
Left,R,207,65,31.40096618357488,728
Right,L,207,118,57.00483091787439,728
Right,R,207,109,52.65700483091788,728
Bilateral,L,207,103,49.75845410628019,729
Bilateral,R,207,87,42.028985507246375,729
Control,L,207,131,63.28502415458937,729
Control,R,207,111,53.62318840579711,729
Left,L,207,136,65.70048309178745,729
Left,R,207,69,33.33333333333333,729
Right,L,207,115,55.55555555555556,729
Right,R,207,99,47.82608695652174,729
Bilateral,L,207,103,49.75845410628019,730
Bilateral,R,207,89,42.99516908212561,730
Control,L,207,134,64.73429951690821,730
Control,R,207,121,58.454106280193244,730
Left,L,207,134,64.73429951690821,730
Left,R,207,65,31.40096618357488,730
Right,L,207,114,55.072463768115945,730
Right,R,207,116,56.038647342995176,730
Bilateral,L,207,109,52.65700483091788,731
Bilateral,R,207,80,38.64734299516908,731
Control,L,207,134,64.73429951690821,731
Control,R,207,110,53.14009661835749,731
Left,L,207,142,68.59903381642512,731
Left,R,207,88,42.51207729468599,731
Right,L,207,122,58.93719806763285,731
Right,R,207,107,51.690821256038646,731
Bilateral,L,207,107,51.690821256038646,732
Bilateral,R,207,86,41.54589371980676,732
Control,L,207,138,66.66666666666666,732
Control,R,207,116,56.038647342995176,732
Left,L,207,145,70.04830917874396,732
Left,R,207,76,36.71497584541063,732
Right,L,207,116,56.038647342995176,732
Right,R,207,91,43.96135265700483,732
Bilateral,L,207,103,49.75845410628019,733
Bilateral,R,207,88,42.51207729468599,733
Control,L,207,142,68.59903381642512,733
Control,R,207,124,59.90338164251207,733
Left,L,207,142,68.59903381642512,733
Left,R,207,78,37.68115942028986,733
Right,L,207,122,58.93719806763285,733
Right,R,207,97,46.85990338164252,733
Bilateral,L,207,102,49.275362318840585,734
Bilateral,R,207,75,36.231884057971016,734
Control,L,207,129,62.31884057971014,734
Control,R,207,121,58.454106280193244,734
Left,L,207,138,66.66666666666666,734
Left,R,207,61,29.468599033816425,734
Right,L,207,109,52.65700483091788,734
Right,R,207,91,43.96135265700483,734
Bilateral,L,207,103,49.75845410628019,735
Bilateral,R,207,79,38.164251207729464,735
Control,L,207,142,68.59903381642512,735
Control,R,207,121,58.454106280193244,735
Left,L,207,134,64.73429951690821,735
Left,R,207,74,35.748792270531396,735
Right,L,207,119,57.48792270531401,735
Right,R,207,100,48.309178743961354,735
Bilateral,L,207,100,48.309178743961354,736
Bilateral,R,207,76,36.71497584541063,736
Control,L,207,126,60.86956521739131,736
Control,R,207,123,59.42028985507246,736
Left,L,207,138,66.66666666666666,736
Left,R,207,81,39.130434782608695,736
Right,L,207,115,55.55555555555556,736
Right,R,207,97,46.85990338164252,736
Bilateral,L,207,98,47.34299516908212,737
Bilateral,R,207,79,38.164251207729464,737
Control,L,207,135,65.21739130434783,737
Control,R,207,111,53.62318840579711,737
Left,L,207,134,64.73429951690821,737
Left,R,207,68,32.850241545893724,737
Right,L,207,125,60.38647342995169,737
Right,R,207,99,47.82608695652174,737
Bilateral,L,207,100,48.309178743961354,738
Bilateral,R,207,79,38.164251207729464,738
Control,L,207,129,62.31884057971014,738
Control,R,207,112,54.106280193236714,738
Left,L,207,131,63.28502415458937,738
Left,R,207,79,38.164251207729464,738
Right,L,207,113,54.589371980676326,738
Right,R,207,88,42.51207729468599,738
Bilateral,L,207,107,51.690821256038646,739
Bilateral,R,207,90,43.47826086956522,739
Control,L,207,140,67.6328502415459,739
Control,R,207,114,55.072463768115945,739
Left,L,207,129,62.31884057971014,739
Left,R,207,76,36.71497584541063,739
Right,L,207,121,58.454106280193244,739
Right,R,207,96,46.3768115942029,739
Bilateral,L,207,111,53.62318840579711,740
Bilateral,R,207,82,39.61352657004831,740
Control,L,207,127,61.35265700483091,740
Control,R,207,112,54.106280193236714,740
Left,L,207,127,61.35265700483091,740
Left,R,207,87,42.028985507246375,740
Right,L,207,112,54.106280193236714,740
Right,R,207,79,38.164251207729464,740
Bilateral,L,207,105,50.72463768115942,741
Bilateral,R,207,83,40.09661835748793,741
Control,L,207,135,65.21739130434783,741
Control,R,207,117,56.52173913043478,741
Left,L,207,136,65.70048309178745,741
Left,R,207,71,34.29951690821256,741
Right,L,207,111,53.62318840579711,741
Right,R,207,99,47.82608695652174,741
Bilateral,L,207,105,50.72463768115942,742
Bilateral,R,207,72,34.78260869565217,742
Control,L,207,132,63.76811594202898,742
Control,R,207,121,58.454106280193244,742
Left,L,207,140,67.6328502415459,742
Left,R,207,75,36.231884057971016,742
Right,L,207,110,53.14009661835749,742
Right,R,207,97,46.85990338164252,742
Bilateral,L,207,102,49.275362318840585,743
Bilateral,R,207,75,36.231884057971016,743
Control,L,207,137,66.18357487922705,743
Control,R,207,105,50.72463768115942,743
Left,L,207,126,60.86956521739131,743
Left,R,207,80,38.64734299516908,743
Right,L,207,103,49.75845410628019,743
Right,R,207,95,45.893719806763286,743
Bilateral,L,207,95,45.893719806763286,744
Bilateral,R,207,79,38.164251207729464,744
Control,L,207,134,64.73429951690821,744
Control,R,207,106,51.20772946859904,744
Left,L,207,133,64.25120772946859,744
Left,R,207,84,40.57971014492754,744
Right,L,207,113,54.589371980676326,744
Right,R,207,102,49.275362318840585,744
Bilateral,L,207,116,56.038647342995176,745
Bilateral,R,207,78,37.68115942028986,745
Control,L,207,119,57.48792270531401,745
Control,R,207,108,52.17391304347826,745
Left,L,207,146,70.53140096618358,745
Left,R,207,76,36.71497584541063,745
Right,L,207,114,55.072463768115945,745
Right,R,207,95,45.893719806763286,745
Bilateral,L,207,115,55.55555555555556,746
Bilateral,R,207,75,36.231884057971016,746
Control,L,207,143,69.08212560386472,746
Control,R,207,106,51.20772946859904,746
Left,L,207,132,63.76811594202898,746
Left,R,207,76,36.71497584541063,746
Right,L,207,123,59.42028985507246,746
Right,R,207,92,44.44444444444444,746
Bilateral,L,207,99,47.82608695652174,747
Bilateral,R,207,73,35.26570048309179,747
Control,L,207,130,62.80193236714976,747
Control,R,207,119,57.48792270531401,747
Left,L,207,145,70.04830917874396,747
Left,R,207,71,34.29951690821256,747
Right,L,207,120,57.971014492753625,747
Right,R,207,111,53.62318840579711,747
Bilateral,L,207,107,51.690821256038646,748
Bilateral,R,207,84,40.57971014492754,748
Control,L,207,136,65.70048309178745,748
Control,R,207,110,53.14009661835749,748
Left,L,207,142,68.59903381642512,748
Left,R,207,69,33.33333333333333,748
Right,L,207,122,58.93719806763285,748
Right,R,207,97,46.85990338164252,748
Bilateral,L,207,107,51.690821256038646,749
Bilateral,R,207,85,41.06280193236715,749
Control,L,207,132,63.76811594202898,749
Control,R,207,112,54.106280193236714,749
Left,L,207,144,69.56521739130434,749
Left,R,207,73,35.26570048309179,749
Right,L,207,105,50.72463768115942,749
Right,R,207,97,46.85990338164252,749
Bilateral,L,207,104,50.24154589371981,750
Bilateral,R,207,78,37.68115942028986,750
Control,L,207,141,68.11594202898551,750
Control,R,207,125,60.38647342995169,750
Left,L,207,137,66.18357487922705,750
Left,R,207,68,32.850241545893724,750
Right,L,207,126,60.86956521739131,750
Right,R,207,102,49.275362318840585,750
Bilateral,L,207,105,50.72463768115942,751
Bilateral,R,207,86,41.54589371980676,751
Control,L,207,133,64.25120772946859,751
Control,R,207,126,60.86956521739131,751
Left,L,207,135,65.21739130434783,751
Left,R,207,69,33.33333333333333,751
Right,L,207,117,56.52173913043478,751
Right,R,207,106,51.20772946859904,751
Bilateral,L,207,108,52.17391304347826,752
Bilateral,R,207,86,41.54589371980676,752
Control,L,207,134,64.73429951690821,752
Control,R,207,121,58.454106280193244,752
Left,L,207,127,61.35265700483091,752
Left,R,207,78,37.68115942028986,752
Right,L,207,111,53.62318840579711,752
Right,R,207,89,42.99516908212561,752
Bilateral,L,207,97,46.85990338164252,753
Bilateral,R,207,80,38.64734299516908,753
Control,L,207,138,66.66666666666666,753
Control,R,207,121,58.454106280193244,753
Left,L,207,147,71.01449275362319,753
Left,R,207,68,32.850241545893724,753
Right,L,207,110,53.14009661835749,753
Right,R,207,105,50.72463768115942,753
Bilateral,L,207,103,49.75845410628019,754
Bilateral,R,207,84,40.57971014492754,754
Control,L,207,130,62.80193236714976,754
Control,R,207,107,51.690821256038646,754
Left,L,207,136,65.70048309178745,754
Left,R,207,62,29.951690821256037,754
Right,L,207,109,52.65700483091788,754
Right,R,207,99,47.82608695652174,754
Bilateral,L,207,104,50.24154589371981,755
Bilateral,R,207,77,37.19806763285024,755
Control,L,207,141,68.11594202898551,755
Control,R,207,115,55.55555555555556,755
Left,L,207,137,66.18357487922705,755
Left,R,207,66,31.88405797101449,755
Right,L,207,115,55.55555555555556,755
Right,R,207,95,45.893719806763286,755
Bilateral,L,207,102,49.275362318840585,756
Bilateral,R,207,76,36.71497584541063,756
Control,L,207,127,61.35265700483091,756
Control,R,207,123,59.42028985507246,756
Left,L,207,135,65.21739130434783,756
Left,R,207,60,28.985507246376812,756
Right,L,207,107,51.690821256038646,756
Right,R,207,94,45.410628019323674,756
Bilateral,L,207,106,51.20772946859904,757
Bilateral,R,207,73,35.26570048309179,757
Control,L,207,125,60.38647342995169,757
Control,R,207,105,50.72463768115942,757
Left,L,207,139,67.14975845410628,757
Left,R,207,80,38.64734299516908,757
Right,L,207,121,58.454106280193244,757
Right,R,207,98,47.34299516908212,757
Bilateral,L,207,106,51.20772946859904,758
Bilateral,R,207,83,40.09661835748793,758
Control,L,207,136,65.70048309178745,758
Control,R,207,123,59.42028985507246,758
Left,L,207,137,66.18357487922705,758
Left,R,207,75,36.231884057971016,758
Right,L,207,117,56.52173913043478,758
Right,R,207,95,45.893719806763286,758
Bilateral,L,207,95,45.893719806763286,759
Bilateral,R,207,87,42.028985507246375,759
Control,L,207,134,64.73429951690821,759
Control,R,207,105,50.72463768115942,759
Left,L,207,131,63.28502415458937,759
Left,R,207,74,35.748792270531396,759
Right,L,207,119,57.48792270531401,759
Right,R,207,103,49.75845410628019,759
Bilateral,L,207,91,43.96135265700483,760
Bilateral,R,207,89,42.99516908212561,760
Control,L,207,133,64.25120772946859,760
Control,R,207,112,54.106280193236714,760
Left,L,207,139,67.14975845410628,760
Left,R,207,66,31.88405797101449,760
Right,L,207,125,60.38647342995169,760
Right,R,207,105,50.72463768115942,760
Bilateral,L,207,108,52.17391304347826,761
Bilateral,R,207,76,36.71497584541063,761
Control,L,207,145,70.04830917874396,761
Control,R,207,118,57.00483091787439,761
Left,L,207,126,60.86956521739131,761
Left,R,207,72,34.78260869565217,761
Right,L,207,106,51.20772946859904,761
Right,R,207,107,51.690821256038646,761
Bilateral,L,207,110,53.14009661835749,762
Bilateral,R,207,73,35.26570048309179,762
Control,L,207,134,64.73429951690821,762
Control,R,207,115,55.55555555555556,762
Left,L,207,131,63.28502415458937,762
Left,R,207,84,40.57971014492754,762
Right,L,207,117,56.52173913043478,762
Right,R,207,103,49.75845410628019,762
Bilateral,L,207,100,48.309178743961354,763
Bilateral,R,207,79,38.164251207729464,763
Control,L,207,129,62.31884057971014,763
Control,R,207,115,55.55555555555556,763
Left,L,207,138,66.66666666666666,763
Left,R,207,70,33.81642512077295,763
Right,L,207,118,57.00483091787439,763
Right,R,207,101,48.792270531400966,763
Bilateral,L,207,99,47.82608695652174,764
Bilateral,R,207,84,40.57971014492754,764
Control,L,207,134,64.73429951690821,764
Control,R,207,106,51.20772946859904,764
Left,L,207,131,63.28502415458937,764
Left,R,207,81,39.130434782608695,764
Right,L,207,124,59.90338164251207,764
Right,R,207,102,49.275362318840585,764
Bilateral,L,207,107,51.690821256038646,765
Bilateral,R,207,76,36.71497584541063,765
Control,L,207,130,62.80193236714976,765
Control,R,207,117,56.52173913043478,765
Left,L,207,130,62.80193236714976,765
Left,R,207,78,37.68115942028986,765
Right,L,207,120,57.971014492753625,765
Right,R,207,92,44.44444444444444,765
Bilateral,L,207,101,48.792270531400966,766
Bilateral,R,207,83,40.09661835748793,766
Control,L,207,132,63.76811594202898,766
Control,R,207,121,58.454106280193244,766
Left,L,207,140,67.6328502415459,766
Left,R,207,79,38.164251207729464,766
Right,L,207,101,48.792270531400966,766
Right,R,207,90,43.47826086956522,766
Bilateral,L,207,101,48.792270531400966,767
Bilateral,R,207,85,41.06280193236715,767
Control,L,207,140,67.6328502415459,767
Control,R,207,117,56.52173913043478,767
Left,L,207,143,69.08212560386472,767
Left,R,207,74,35.748792270531396,767
Right,L,207,121,58.454106280193244,767
Right,R,207,109,52.65700483091788,767
Bilateral,L,207,109,52.65700483091788,768
Bilateral,R,207,77,37.19806763285024,768
Control,L,207,130,62.80193236714976,768
Control,R,207,115,55.55555555555556,768
Left,L,207,136,65.70048309178745,768
Left,R,207,88,42.51207729468599,768
Right,L,207,117,56.52173913043478,768
Right,R,207,89,42.99516908212561,768
Bilateral,L,207,100,48.309178743961354,769
Bilateral,R,207,85,41.06280193236715,769
Control,L,207,148,71.49758454106279,769
Control,R,207,112,54.106280193236714,769
Left,L,207,133,64.25120772946859,769
Left,R,207,67,32.367149758454104,769
Right,L,207,128,61.83574879227053,769
Right,R,207,96,46.3768115942029,769
Bilateral,L,207,110,53.14009661835749,770
Bilateral,R,207,82,39.61352657004831,770
Control,L,207,138,66.66666666666666,770
Control,R,207,124,59.90338164251207,770
Left,L,207,144,69.56521739130434,770
Left,R,207,80,38.64734299516908,770
Right,L,207,112,54.106280193236714,770
Right,R,207,108,52.17391304347826,770
Bilateral,L,207,107,51.690821256038646,771
Bilateral,R,207,88,42.51207729468599,771
Control,L,207,137,66.18357487922705,771
Control,R,207,115,55.55555555555556,771
Left,L,207,131,63.28502415458937,771
Left,R,207,85,41.06280193236715,771
Right,L,207,109,52.65700483091788,771
Right,R,207,92,44.44444444444444,771
Bilateral,L,207,97,46.85990338164252,772
Bilateral,R,207,81,39.130434782608695,772
Control,L,207,140,67.6328502415459,772
Control,R,207,112,54.106280193236714,772
Left,L,207,137,66.18357487922705,772
Left,R,207,82,39.61352657004831,772
Right,L,207,115,55.55555555555556,772
Right,R,207,101,48.792270531400966,772
Bilateral,L,207,103,49.75845410628019,773
Bilateral,R,207,77,37.19806763285024,773
Control,L,207,125,60.38647342995169,773
Control,R,207,120,57.971014492753625,773
Left,L,207,128,61.83574879227053,773
Left,R,207,80,38.64734299516908,773
Right,L,207,118,57.00483091787439,773
Right,R,207,94,45.410628019323674,773
Bilateral,L,207,104,50.24154589371981,774
Bilateral,R,207,88,42.51207729468599,774
Control,L,207,133,64.25120772946859,774
Control,R,207,121,58.454106280193244,774
Left,L,207,138,66.66666666666666,774
Left,R,207,81,39.130434782608695,774
Right,L,207,118,57.00483091787439,774
Right,R,207,89,42.99516908212561,774
Bilateral,L,207,99,47.82608695652174,775
Bilateral,R,207,92,44.44444444444444,775
Control,L,207,126,60.86956521739131,775
Control,R,207,114,55.072463768115945,775
Left,L,207,139,67.14975845410628,775
Left,R,207,70,33.81642512077295,775
Right,L,207,126,60.86956521739131,775
Right,R,207,113,54.589371980676326,775
Bilateral,L,207,107,51.690821256038646,776
Bilateral,R,207,79,38.164251207729464,776
Control,L,207,131,63.28502415458937,776
Control,R,207,127,61.35265700483091,776
Left,L,207,128,61.83574879227053,776
Left,R,207,69,33.33333333333333,776
Right,L,207,122,58.93719806763285,776
Right,R,207,101,48.792270531400966,776
Bilateral,L,207,98,47.34299516908212,777
Bilateral,R,207,83,40.09661835748793,777
Control,L,207,137,66.18357487922705,777
Control,R,207,120,57.971014492753625,777
Left,L,207,125,60.38647342995169,777
Left,R,207,65,31.40096618357488,777
Right,L,207,110,53.14009661835749,777
Right,R,207,104,50.24154589371981,777
Bilateral,L,207,98,47.34299516908212,778
Bilateral,R,207,93,44.927536231884055,778
Control,L,207,140,67.6328502415459,778
Control,R,207,111,53.62318840579711,778
Left,L,207,133,64.25120772946859,778
Left,R,207,70,33.81642512077295,778
Right,L,207,124,59.90338164251207,778
Right,R,207,99,47.82608695652174,778
Bilateral,L,207,114,55.072463768115945,779
Bilateral,R,207,89,42.99516908212561,779
Control,L,207,121,58.454106280193244,779
Control,R,207,111,53.62318840579711,779
Left,L,207,127,61.35265700483091,779
Left,R,207,72,34.78260869565217,779
Right,L,207,115,55.55555555555556,779
Right,R,207,103,49.75845410628019,779
Bilateral,L,207,104,50.24154589371981,780
Bilateral,R,207,90,43.47826086956522,780
Control,L,207,147,71.01449275362319,780
Control,R,207,116,56.038647342995176,780
Left,L,207,146,70.53140096618358,780
Left,R,207,76,36.71497584541063,780
Right,L,207,110,53.14009661835749,780
Right,R,207,93,44.927536231884055,780
Bilateral,L,207,104,50.24154589371981,781
Bilateral,R,207,74,35.748792270531396,781
Control,L,207,129,62.31884057971014,781
Control,R,207,117,56.52173913043478,781
Left,L,207,130,62.80193236714976,781
Left,R,207,76,36.71497584541063,781
Right,L,207,117,56.52173913043478,781
Right,R,207,101,48.792270531400966,781
Bilateral,L,207,104,50.24154589371981,782
Bilateral,R,207,74,35.748792270531396,782
Control,L,207,136,65.70048309178745,782
Control,R,207,120,57.971014492753625,782
Left,L,207,134,64.73429951690821,782
Left,R,207,71,34.29951690821256,782
Right,L,207,112,54.106280193236714,782
Right,R,207,109,52.65700483091788,782
Bilateral,L,207,86,41.54589371980676,783
Bilateral,R,207,84,40.57971014492754,783
Control,L,207,137,66.18357487922705,783
Control,R,207,116,56.038647342995176,783
Left,L,207,127,61.35265700483091,783
Left,R,207,72,34.78260869565217,783
Right,L,207,116,56.038647342995176,783
Right,R,207,102,49.275362318840585,783
Bilateral,L,207,113,54.589371980676326,784
Bilateral,R,207,86,41.54589371980676,784
Control,L,207,130,62.80193236714976,784
Control,R,207,100,48.309178743961354,784
Left,L,207,141,68.11594202898551,784
Left,R,207,73,35.26570048309179,784
Right,L,207,118,57.00483091787439,784
Right,R,207,94,45.410628019323674,784
Bilateral,L,207,100,48.309178743961354,785
Bilateral,R,207,88,42.51207729468599,785
Control,L,207,137,66.18357487922705,785
Control,R,207,111,53.62318840579711,785
Left,L,207,124,59.90338164251207,785
Left,R,207,74,35.748792270531396,785
Right,L,207,115,55.55555555555556,785
Right,R,207,114,55.072463768115945,785
Bilateral,L,207,103,49.75845410628019,786
Bilateral,R,207,73,35.26570048309179,786
Control,L,207,142,68.59903381642512,786
Control,R,207,109,52.65700483091788,786
Left,L,207,139,67.14975845410628,786
Left,R,207,82,39.61352657004831,786
Right,L,207,106,51.20772946859904,786
Right,R,207,116,56.038647342995176,786
Bilateral,L,207,94,45.410628019323674,787
Bilateral,R,207,90,43.47826086956522,787
Control,L,207,150,72.46376811594203,787
Control,R,207,116,56.038647342995176,787
Left,L,207,129,62.31884057971014,787
Left,R,207,71,34.29951690821256,787
Right,L,207,110,53.14009661835749,787
Right,R,207,89,42.99516908212561,787
Bilateral,L,207,101,48.792270531400966,788
Bilateral,R,207,77,37.19806763285024,788
Control,L,207,137,66.18357487922705,788
Control,R,207,117,56.52173913043478,788
Left,L,207,136,65.70048309178745,788
Left,R,207,67,32.367149758454104,788
Right,L,207,121,58.454106280193244,788
Right,R,207,99,47.82608695652174,788
Bilateral,L,207,101,48.792270531400966,789
Bilateral,R,207,74,35.748792270531396,789
Control,L,207,128,61.83574879227053,789
Control,R,207,116,56.038647342995176,789
Left,L,207,133,64.25120772946859,789
Left,R,207,68,32.850241545893724,789
Right,L,207,114,55.072463768115945,789
Right,R,207,111,53.62318840579711,789
Bilateral,L,207,111,53.62318840579711,790
Bilateral,R,207,85,41.06280193236715,790
Control,L,207,137,66.18357487922705,790
Control,R,207,100,48.309178743961354,790
Left,L,207,139,67.14975845410628,790
Left,R,207,71,34.29951690821256,790
Right,L,207,107,51.690821256038646,790
Right,R,207,96,46.3768115942029,790
Bilateral,L,207,106,51.20772946859904,791
Bilateral,R,207,84,40.57971014492754,791
Control,L,207,129,62.31884057971014,791
Control,R,207,120,57.971014492753625,791
Left,L,207,140,67.6328502415459,791
Left,R,207,74,35.748792270531396,791
Right,L,207,119,57.48792270531401,791
Right,R,207,107,51.690821256038646,791
Bilateral,L,207,104,50.24154589371981,792
Bilateral,R,207,82,39.61352657004831,792
Control,L,207,140,67.6328502415459,792
Control,R,207,107,51.690821256038646,792
Left,L,207,133,64.25120772946859,792
Left,R,207,79,38.164251207729464,792
Right,L,207,121,58.454106280193244,792
Right,R,207,94,45.410628019323674,792
Bilateral,L,207,110,53.14009661835749,793
Bilateral,R,207,82,39.61352657004831,793
Control,L,207,133,64.25120772946859,793
Control,R,207,108,52.17391304347826,793
Left,L,207,128,61.83574879227053,793
Left,R,207,73,35.26570048309179,793
Right,L,207,114,55.072463768115945,793
Right,R,207,111,53.62318840579711,793
Bilateral,L,207,93,44.927536231884055,794
Bilateral,R,207,81,39.130434782608695,794
Control,L,207,138,66.66666666666666,794
Control,R,207,115,55.55555555555556,794
Left,L,207,135,65.21739130434783,794
Left,R,207,77,37.19806763285024,794
Right,L,207,112,54.106280193236714,794
Right,R,207,98,47.34299516908212,794
Bilateral,L,207,108,52.17391304347826,795
Bilateral,R,207,77,37.19806763285024,795
Control,L,207,128,61.83574879227053,795
Control,R,207,120,57.971014492753625,795
Left,L,207,135,65.21739130434783,795
Left,R,207,74,35.748792270531396,795
Right,L,207,118,57.00483091787439,795
Right,R,207,110,53.14009661835749,795
Bilateral,L,207,101,48.792270531400966,796
Bilateral,R,207,80,38.64734299516908,796
Control,L,207,140,67.6328502415459,796
Control,R,207,120,57.971014492753625,796
Left,L,207,133,64.25120772946859,796
Left,R,207,65,31.40096618357488,796
Right,L,207,111,53.62318840579711,796
Right,R,207,104,50.24154589371981,796
Bilateral,L,207,106,51.20772946859904,797
Bilateral,R,207,88,42.51207729468599,797
Control,L,207,136,65.70048309178745,797
Control,R,207,114,55.072463768115945,797
Left,L,207,142,68.59903381642512,797
Left,R,207,87,42.028985507246375,797
Right,L,207,121,58.454106280193244,797
Right,R,207,103,49.75845410628019,797
Bilateral,L,207,103,49.75845410628019,798
Bilateral,R,207,89,42.99516908212561,798
Control,L,207,136,65.70048309178745,798
Control,R,207,111,53.62318840579711,798
Left,L,207,130,62.80193236714976,798
Left,R,207,85,41.06280193236715,798
Right,L,207,111,53.62318840579711,798
Right,R,207,100,48.309178743961354,798
Bilateral,L,207,111,53.62318840579711,799
Bilateral,R,207,77,37.19806763285024,799
Control,L,207,144,69.56521739130434,799
Control,R,207,121,58.454106280193244,799
Left,L,207,128,61.83574879227053,799
Left,R,207,76,36.71497584541063,799
Right,L,207,115,55.55555555555556,799
Right,R,207,109,52.65700483091788,799
Bilateral,L,207,104,50.24154589371981,800
Bilateral,R,207,86,41.54589371980676,800
Control,L,207,142,68.59903381642512,800
Control,R,207,123,59.42028985507246,800
Left,L,207,137,66.18357487922705,800
Left,R,207,76,36.71497584541063,800
Right,L,207,108,52.17391304347826,800
Right,R,207,98,47.34299516908212,800
Bilateral,L,207,95,45.893719806763286,801
Bilateral,R,207,78,37.68115942028986,801
Control,L,207,131,63.28502415458937,801
Control,R,207,123,59.42028985507246,801
Left,L,207,133,64.25120772946859,801
Left,R,207,66,31.88405797101449,801
Right,L,207,127,61.35265700483091,801
Right,R,207,95,45.893719806763286,801
Bilateral,L,207,108,52.17391304347826,802
Bilateral,R,207,93,44.927536231884055,802
Control,L,207,133,64.25120772946859,802
Control,R,207,98,47.34299516908212,802
Left,L,207,126,60.86956521739131,802
Left,R,207,78,37.68115942028986,802
Right,L,207,115,55.55555555555556,802
Right,R,207,98,47.34299516908212,802
Bilateral,L,207,105,50.72463768115942,803
Bilateral,R,207,73,35.26570048309179,803
Control,L,207,136,65.70048309178745,803
Control,R,207,114,55.072463768115945,803
Left,L,207,137,66.18357487922705,803
Left,R,207,78,37.68115942028986,803
Right,L,207,116,56.038647342995176,803
Right,R,207,97,46.85990338164252,803
Bilateral,L,207,100,48.309178743961354,804
Bilateral,R,207,78,37.68115942028986,804
Control,L,207,135,65.21739130434783,804
Control,R,207,131,63.28502415458937,804
Left,L,207,133,64.25120772946859,804
Left,R,207,72,34.78260869565217,804
Right,L,207,121,58.454106280193244,804
Right,R,207,103,49.75845410628019,804
Bilateral,L,207,113,54.589371980676326,805
Bilateral,R,207,83,40.09661835748793,805
Control,L,207,140,67.6328502415459,805
Control,R,207,111,53.62318840579711,805
Left,L,207,134,64.73429951690821,805
Left,R,207,73,35.26570048309179,805
Right,L,207,120,57.971014492753625,805
Right,R,207,110,53.14009661835749,805
Bilateral,L,207,102,49.275362318840585,806
Bilateral,R,207,86,41.54589371980676,806
Control,L,207,132,63.76811594202898,806
Control,R,207,119,57.48792270531401,806
Left,L,207,133,64.25120772946859,806
Left,R,207,76,36.71497584541063,806
Right,L,207,117,56.52173913043478,806
Right,R,207,96,46.3768115942029,806
Bilateral,L,207,101,48.792270531400966,807
Bilateral,R,207,68,32.850241545893724,807
Control,L,207,138,66.66666666666666,807
Control,R,207,107,51.690821256038646,807
Left,L,207,130,62.80193236714976,807
Left,R,207,87,42.028985507246375,807
Right,L,207,113,54.589371980676326,807
Right,R,207,99,47.82608695652174,807
Bilateral,L,207,107,51.690821256038646,808
Bilateral,R,207,94,45.410628019323674,808
Control,L,207,121,58.454106280193244,808
Control,R,207,118,57.00483091787439,808
Left,L,207,137,66.18357487922705,808
Left,R,207,85,41.06280193236715,808
Right,L,207,106,51.20772946859904,808
Right,R,207,105,50.72463768115942,808
Bilateral,L,207,109,52.65700483091788,809
Bilateral,R,207,71,34.29951690821256,809
Control,L,207,150,72.46376811594203,809
Control,R,207,122,58.93719806763285,809
Left,L,207,133,64.25120772946859,809
Left,R,207,71,34.29951690821256,809
Right,L,207,111,53.62318840579711,809
Right,R,207,82,39.61352657004831,809
Bilateral,L,207,99,47.82608695652174,810
Bilateral,R,207,84,40.57971014492754,810
Control,L,207,122,58.93719806763285,810
Control,R,207,114,55.072463768115945,810
Left,L,207,127,61.35265700483091,810
Left,R,207,90,43.47826086956522,810
Right,L,207,122,58.93719806763285,810
Right,R,207,94,45.410628019323674,810
Bilateral,L,207,108,52.17391304347826,811
Bilateral,R,207,84,40.57971014492754,811
Control,L,207,134,64.73429951690821,811
Control,R,207,117,56.52173913043478,811
Left,L,207,142,68.59903381642512,811
Left,R,207,83,40.09661835748793,811
Right,L,207,113,54.589371980676326,811
Right,R,207,98,47.34299516908212,811
Bilateral,L,207,105,50.72463768115942,812
Bilateral,R,207,80,38.64734299516908,812
Control,L,207,150,72.46376811594203,812
Control,R,207,111,53.62318840579711,812
Left,L,207,139,67.14975845410628,812
Left,R,207,82,39.61352657004831,812
Right,L,207,116,56.038647342995176,812
Right,R,207,102,49.275362318840585,812
Bilateral,L,207,104,50.24154589371981,813
Bilateral,R,207,86,41.54589371980676,813
Control,L,207,139,67.14975845410628,813
Control,R,207,110,53.14009661835749,813
Left,L,207,134,64.73429951690821,813
Left,R,207,80,38.64734299516908,813
Right,L,207,122,58.93719806763285,813
Right,R,207,100,48.309178743961354,813
Bilateral,L,207,106,51.20772946859904,814
Bilateral,R,207,86,41.54589371980676,814
Control,L,207,129,62.31884057971014,814
Control,R,207,120,57.971014492753625,814
Left,L,207,131,63.28502415458937,814
Left,R,207,77,37.19806763285024,814
Right,L,207,113,54.589371980676326,814
Right,R,207,100,48.309178743961354,814
Bilateral,L,207,109,52.65700483091788,815
Bilateral,R,207,73,35.26570048309179,815
Control,L,207,136,65.70048309178745,815
Control,R,207,119,57.48792270531401,815
Left,L,207,137,66.18357487922705,815
Left,R,207,66,31.88405797101449,815
Right,L,207,114,55.072463768115945,815
Right,R,207,91,43.96135265700483,815
Bilateral,L,207,107,51.690821256038646,816
