Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Left,L,207,128,61.83574879227053,367
Left,R,207,78,37.68115942028986,367
Right,L,207,119,57.48792270531401,367
Right,R,207,91,43.96135265700483,367
Left,L,207,136,65.70048309178745,368
Left,R,207,75,36.231884057971016,368
Right,L,207,115,55.55555555555556,368
Right,R,207,104,50.24154589371981,368
Left,L,207,137,66.18357487922705,369
Left,R,207,81,39.130434782608695,369
Right,L,207,123,59.42028985507246,369
Right,R,207,110,53.14009661835749,369
Left,L,207,125,60.38647342995169,370
Left,R,207,79,38.164251207729464,370
Right,L,207,127,61.35265700483091,370
Right,R,207,108,52.17391304347826,370
Left,L,207,136,65.70048309178745,371
Left,R,207,81,39.130434782608695,371
Right,L,207,121,58.454106280193244,371
Right,R,207,88,42.51207729468599,371
Left,L,207,136,65.70048309178745,372
Left,R,207,77,37.19806763285024,372
Right,L,207,119,57.48792270531401,372
Right,R,207,101,48.792270531400966,372
Left,L,207,133,64.25120772946859,373
Left,R,207,77,37.19806763285024,373
Right,L,207,115,55.55555555555556,373
Right,R,207,96,46.3768115942029,373
Left,L,207,135,65.21739130434783,374
Left,R,207,74,35.748792270531396,374
Right,L,207,125,60.38647342995169,374
Right,R,207,101,48.792270531400966,374
Left,L,207,131,63.28502415458937,375
Left,R,207,84,40.57971014492754,375
Right,L,207,120,57.971014492753625,375
Right,R,207,94,45.410628019323674,375
Left,L,207,138,66.66666666666666,376
Left,R,207,68,32.850241545893724,376
Right,L,207,114,55.072463768115945,376
Right,R,207,89,42.99516908212561,376
Left,L,207,127,61.35265700483091,377
Left,R,207,66,31.88405797101449,377
Right,L,207,115,55.55555555555556,377
Right,R,207,99,47.82608695652174,377
Left,L,207,133,64.25120772946859,378
Left,R,207,85,41.06280193236715,378
Right,L,207,123,59.42028985507246,378
Right,R,207,104,50.24154589371981,378
Left,L,207,129,62.31884057971014,379
Left,R,207,95,45.893719806763286,379
Right,L,207,114,55.072463768115945,379
Right,R,207,98,47.34299516908212,379
Left,L,207,128,61.83574879227053,380
Left,R,207,78,37.68115942028986,380
Right,L,207,119,57.48792270531401,380
Right,R,207,97,46.85990338164252,380
Left,L,207,135,65.21739130434783,381
Left,R,207,69,33.33333333333333,381
Right,L,207,114,55.072463768115945,381
Right,R,207,108,52.17391304347826,381
Left,L,207,139,67.14975845410628,382
Left,R,207,84,40.57971014492754,382
Right,L,207,122,58.93719806763285,382
Right,R,207,100,48.309178743961354,382
Left,L,207,141,68.11594202898551,383
Left,R,207,76,36.71497584541063,383
Right,L,207,124,59.90338164251207,383
Right,R,207,104,50.24154589371981,383
Left,L,207,134,64.73429951690821,384
Left,R,207,83,40.09661835748793,384
Right,L,207,113,54.589371980676326,384
Right,R,207,84,40.57971014492754,384
Left,L,207,135,65.21739130434783,385
Left,R,207,72,34.78260869565217,385
Right,L,207,110,53.14009661835749,385
Right,R,207,105,50.72463768115942,385
Left,L,207,130,62.80193236714976,386
Left,R,207,73,35.26570048309179,386
Right,L,207,111,53.62318840579711,386
Right,R,207,105,50.72463768115942,386
Left,L,207,133,64.25120772946859,387
Left,R,207,62,29.951690821256037,387
Right,L,207,118,57.00483091787439,387
Right,R,207,98,47.34299516908212,387
Left,L,207,145,70.04830917874396,388
Left,R,207,76,36.71497584541063,388
Right,L,207,119,57.48792270531401,388
Right,R,207,108,52.17391304347826,388
Left,L,207,129,62.31884057971014,389
Left,R,207,67,32.367149758454104,389
Right,L,207,117,56.52173913043478,389
Right,R,207,94,45.410628019323674,389
Left,L,207,127,61.35265700483091,390
Left,R,207,79,38.164251207729464,390
Right,L,207,113,54.589371980676326,390
Right,R,207,93,44.927536231884055,390
Left,L,207,128,61.83574879227053,391
Left,R,207,80,38.64734299516908,391
Right,L,207,118,57.00483091787439,391
Right,R,207,92,44.44444444444444,391
Left,L,207,138,66.66666666666666,392
Left,R,207,69,33.33333333333333,392
Right,L,207,120,57.971014492753625,392
Right,R,207,92,44.44444444444444,392
Left,L,207,139,67.14975845410628,393
Left,R,207,75,36.231884057971016,393
Right,L,207,113,54.589371980676326,393
Right,R,207,95,45.893719806763286,393
Left,L,207,140,67.6328502415459,394
Left,R,207,68,32.850241545893724,394
Right,L,207,109,52.65700483091788,394
Right,R,207,97,46.85990338164252,394
Left,L,207,134,64.73429951690821,395
Left,R,207,81,39.130434782608695,395
Right,L,207,121,58.454106280193244,395
Right,R,207,95,45.893719806763286,395
Left,L,207,140,67.6328502415459,396
Left,R,207,74,35.748792270531396,396
Right,L,207,127,61.35265700483091,396
Right,R,207,115,55.55555555555556,396
Left,L,207,133,64.25120772946859,397
Left,R,207,73,35.26570048309179,397
Right,L,207,112,54.106280193236714,397
Right,R,207,97,46.85990338164252,397
Left,L,207,134,64.73429951690821,398
Left,R,207,70,33.81642512077295,398
Right,L,207,121,58.454106280193244,398
Right,R,207,101,48.792270531400966,398
Left,L,207,143,69.08212560386472,399
Left,R,207,64,30.917874396135264,399
Right,L,207,111,53.62318840579711,399
Right,R,207,102,49.275362318840585,399
Left,L,207,135,65.21739130434783,400
Left,R,207,80,38.64734299516908,400
Right,L,207,116,56.038647342995176,400
Right,R,207,99,47.82608695652174,400
Left,L,207,128,61.83574879227053,401
Left,R,207,81,39.130434782608695,401
Right,L,207,118,57.00483091787439,401
Right,R,207,97,46.85990338164252,401
Left,L,207,132,63.76811594202898,402
Left,R,207,83,40.09661835748793,402
Right,L,207,112,54.106280193236714,402
Right,R,207,95,45.893719806763286,402
Left,L,207,138,66.66666666666666,403
Left,R,207,75,36.231884057971016,403
Right,L,207,114,55.072463768115945,403
Right,R,207,100,48.309178743961354,403
Left,L,207,118,57.00483091787439,404
Left,R,207,81,39.130434782608695,404
Right,L,207,110,53.14009661835749,404
Right,R,207,100,48.309178743961354,404
Left,L,207,129,62.31884057971014,405
Left,R,207,75,36.231884057971016,405
Right,L,207,119,57.48792270531401,405
Right,R,207,110,53.14009661835749,405
Left,L,207,133,64.25120772946859,406
Left,R,207,83,40.09661835748793,406
Right,L,207,117,56.52173913043478,406
Right,R,207,106,51.20772946859904,406
Left,L,207,128,61.83574879227053,407
Left,R,207,74,35.748792270531396,407
Right,L,207,109,52.65700483091788,407
Right,R,207,94,45.410628019323674,407
Left,L,207,127,61.35265700483091,408
Left,R,207,63,30.434782608695656,408
Right,L,207,107,51.690821256038646,408
Right,R,207,98,47.34299516908212,408
Left,L,207,131,63.28502415458937,409
Left,R,207,70,33.81642512077295,409
Right,L,207,112,54.106280193236714,409
Right,R,207,96,46.3768115942029,409
Left,L,207,133,64.25120772946859,410
Left,R,207,73,35.26570048309179,410
Right,L,207,122,58.93719806763285,410
Right,R,207,100,48.309178743961354,410
Left,L,207,131,63.28502415458937,411
Left,R,207,81,39.130434782608695,411
Right,L,207,121,58.454106280193244,411
Right,R,207,93,44.927536231884055,411
Left,L,207,132,63.76811594202898,412
Left,R,207,73,35.26570048309179,412
Right,L,207,115,55.55555555555556,412
Right,R,207,100,48.309178743961354,412
Left,L,207,129,62.31884057971014,413
Left,R,207,65,31.40096618357488,413
Right,L,207,113,54.589371980676326,413
Right,R,207,94,45.410628019323674,413
Left,L,207,134,64.73429951690821,414
Left,R,207,80,38.64734299516908,414
Right,L,207,113,54.589371980676326,414
Right,R,207,98,47.34299516908212,414
Left,L,207,130,62.80193236714976,415
Left,R,207,83,40.09661835748793,415
Right,L,207,110,53.14009661835749,415
Right,R,207,103,49.75845410628019,415
Left,L,207,142,68.59903381642512,416
Left,R,207,81,39.130434782608695,416
Right,L,207,119,57.48792270531401,416
Right,R,207,101,48.792270531400966,416
Left,L,207,135,65.21739130434783,417
Left,R,207,69,33.33333333333333,417
Right,L,207,111,53.62318840579711,417
Right,R,207,101,48.792270531400966,417
Left,L,207,138,66.66666666666666,418
Left,R,207,78,37.68115942028986,418
Right,L,207,112,54.106280193236714,418
Right,R,207,99,47.82608695652174,418
Left,L,207,137,66.18357487922705,419
Left,R,207,76,36.71497584541063,419
Right,L,207,121,58.454106280193244,419
Right,R,207,102,49.275362318840585,419
Left,L,207,137,66.18357487922705,420
Left,R,207,74,35.748792270531396,420
Right,L,207,121,58.454106280193244,420
Right,R,207,97,46.85990338164252,420
Left,L,207,132,63.76811594202898,421
Left,R,207,76,36.71497584541063,421
Right,L,207,118,57.00483091787439,421
Right,R,207,101,48.792270531400966,421
Left,L,207,147,71.01449275362319,422
Left,R,207,85,41.06280193236715,422
Right,L,207,119,57.48792270531401,422
Right,R,207,94,45.410628019323674,422
Left,L,207,145,70.04830917874396,423
Left,R,207,71,34.29951690821256,423
Right,L,207,106,51.20772946859904,423
Right,R,207,96,46.3768115942029,423
Left,L,207,133,64.25120772946859,424
Left,R,207,69,33.33333333333333,424
Right,L,207,122,58.93719806763285,424
Right,R,207,91,43.96135265700483,424
Left,L,207,123,59.42028985507246,425
Left,R,207,89,42.99516908212561,425
Right,L,207,117,56.52173913043478,425
Right,R,207,99,47.82608695652174,425
Left,L,207,138,66.66666666666666,426
Left,R,207,85,41.06280193236715,426
Right,L,207,111,53.62318840579711,426
Right,R,207,105,50.72463768115942,426
Left,L,207,139,67.14975845410628,427
Left,R,207,73,35.26570048309179,427
Right,L,207,114,55.072463768115945,427
Right,R,207,107,51.690821256038646,427
Left,L,207,147,71.01449275362319,428
Left,R,207,85,41.06280193236715,428
Right,L,207,116,56.038647342995176,428
Right,R,207,95,45.893719806763286,428
Left,L,207,130,62.80193236714976,429
Left,R,207,86,41.54589371980676,429
Right,L,207,113,54.589371980676326,429
Right,R,207,100,48.309178743961354,429
Left,L,207,138,66.66666666666666,430
Left,R,207,83,40.09661835748793,430
Right,L,207,119,57.48792270531401,430
Right,R,207,110,53.14009661835749,430
Left,L,207,140,67.6328502415459,431
Left,R,207,68,32.850241545893724,431
Right,L,207,113,54.589371980676326,431
Right,R,207,91,43.96135265700483,431
Left,L,207,133,64.25120772946859,432
Left,R,207,73,35.26570048309179,432
Right,L,207,115,55.55555555555556,432
Right,R,207,98,47.34299516908212,432
Left,L,207,128,61.83574879227053,433
Left,R,207,69,33.33333333333333,433
Right,L,207,124,59.90338164251207,433
Right,R,207,83,40.09661835748793,433
Left,L,207,138,66.66666666666666,434
Left,R,207,74,35.748792270531396,434
Right,L,207,117,56.52173913043478,434
Right,R,207,99,47.82608695652174,434
Left,L,207,136,65.70048309178745,435
Left,R,207,76,36.71497584541063,435
Right,L,207,113,54.589371980676326,435
Right,R,207,109,52.65700483091788,435
Left,L,207,127,61.35265700483091,436
Left,R,207,83,40.09661835748793,436
Right,L,207,123,59.42028985507246,436
Right,R,207,106,51.20772946859904,436
Left,L,207,143,69.08212560386472,437
Left,R,207,75,36.231884057971016,437
Right,L,207,120,57.971014492753625,437
Right,R,207,86,41.54589371980676,437
Left,L,207,135,65.21739130434783,438
Left,R,207,77,37.19806763285024,438
Right,L,207,107,51.690821256038646,438
Right,R,207,95,45.893719806763286,438
Left,L,207,133,64.25120772946859,439
Left,R,207,84,40.57971014492754,439
Right,L,207,108,52.17391304347826,439
Right,R,207,106,51.20772946859904,439
Left,L,207,133,64.25120772946859,440
Left,R,207,64,30.917874396135264,440
Right,L,207,118,57.00483091787439,440
Right,R,207,103,49.75845410628019,440
Left,L,207,139,67.14975845410628,441
Left,R,207,79,38.164251207729464,441
Right,L,207,124,59.90338164251207,441
Right,R,207,111,53.62318840579711,441
Left,L,207,136,65.70048309178745,442
Left,R,207,84,40.57971014492754,442
Right,L,207,114,55.072463768115945,442
Right,R,207,112,54.106280193236714,442
Left,L,207,135,65.21739130434783,443
Left,R,207,71,34.29951690821256,443
Right,L,207,114,55.072463768115945,443
Right,R,207,109,52.65700483091788,443
Left,L,207,134,64.73429951690821,444
Left,R,207,88,42.51207729468599,444
Right,L,207,108,52.17391304347826,444
Right,R,207,83,40.09661835748793,444
Left,L,207,132,63.76811594202898,445
Left,R,207,71,34.29951690821256,445
Right,L,207,125,60.38647342995169,445
Right,R,207,95,45.893719806763286,445
Left,L,207,135,65.21739130434783,446
Left,R,207,73,35.26570048309179,446
Right,L,207,118,57.00483091787439,446
Right,R,207,89,42.99516908212561,446
Left,L,207,139,67.14975845410628,447
Left,R,207,78,37.68115942028986,447
Right,L,207,112,54.106280193236714,447
Right,R,207,85,41.06280193236715,447
Left,L,207,132,63.76811594202898,448
Left,R,207,73,35.26570048309179,448
Right,L,207,124,59.90338164251207,448
Right,R,207,97,46.85990338164252,448
Left,L,207,140,67.6328502415459,449
Left,R,207,75,36.231884057971016,449
Right,L,207,115,55.55555555555556,449
Right,R,207,105,50.72463768115942,449
Left,L,207,142,68.59903381642512,450
Left,R,207,60,28.985507246376812,450
Right,L,207,119,57.48792270531401,450
Right,R,207,110,53.14009661835749,450
Left,L,207,132,63.76811594202898,451
Left,R,207,72,34.78260869565217,451
Right,L,207,111,53.62318840579711,451
Right,R,207,92,44.44444444444444,451
Left,L,207,128,61.83574879227053,452
Left,R,207,79,38.164251207729464,452
Right,L,207,119,57.48792270531401,452
Right,R,207,85,41.06280193236715,452
Left,L,207,141,68.11594202898551,453
Left,R,207,65,31.40096618357488,453
Right,L,207,112,54.106280193236714,453
Right,R,207,73,35.26570048309179,453
Left,L,207,121,58.454106280193244,454
Left,R,207,67,32.367149758454104,454
Right,L,207,121,58.454106280193244,454
Right,R,207,95,45.893719806763286,454
Left,L,207,136,65.70048309178745,455
Left,R,207,73,35.26570048309179,455
Right,L,207,113,54.589371980676326,455
Right,R,207,96,46.3768115942029,455
Left,L,207,126,60.86956521739131,456
Left,R,207,79,38.164251207729464,456
Right,L,207,117,56.52173913043478,456
Right,R,207,92,44.44444444444444,456
Left,L,207,130,62.80193236714976,457
Left,R,207,64,30.917874396135264,457
Right,L,207,115,55.55555555555556,457
Right,R,207,98,47.34299516908212,457
Left,L,207,135,65.21739130434783,458
Left,R,207,72,34.78260869565217,458
Right,L,207,119,57.48792270531401,458
Right,R,207,104,50.24154589371981,458
Left,L,207,134,64.73429951690821,459
Left,R,207,82,39.61352657004831,459
Right,L,207,119,57.48792270531401,459
Right,R,207,114,55.072463768115945,459
Left,L,207,136,65.70048309178745,460
Left,R,207,71,34.29951690821256,460
Right,L,207,112,54.106280193236714,460
Right,R,207,104,50.24154589371981,460
Left,L,207,142,68.59903381642512,461
Left,R,207,65,31.40096618357488,461
Right,L,207,115,55.55555555555556,461
Right,R,207,95,45.893719806763286,461
Left,L,207,140,67.6328502415459,462
Left,R,207,71,34.29951690821256,462
Right,L,207,113,54.589371980676326,462
Right,R,207,99,47.82608695652174,462
Left,L,207,133,64.25120772946859,463
Left,R,207,76,36.71497584541063,463
Right,L,207,124,59.90338164251207,463
Right,R,207,86,41.54589371980676,463
Left,L,207,134,64.73429951690821,464
Left,R,207,83,40.09661835748793,464
Right,L,207,122,58.93719806763285,464
Right,R,207,89,42.99516908212561,464
Left,L,207,146,70.53140096618358,465
Left,R,207,76,36.71497584541063,465
Right,L,207,121,58.454106280193244,465
Right,R,207,96,46.3768115942029,465
Left,L,207,140,67.6328502415459,466
Left,R,207,69,33.33333333333333,466
Right,L,207,114,55.072463768115945,466
Right,R,207,104,50.24154589371981,466
Left,L,207,140,67.6328502415459,467
Left,R,207,79,38.164251207729464,467
Right,L,207,108,52.17391304347826,467
Right,R,207,108,52.17391304347826,467
Left,L,207,130,62.80193236714976,468
Left,R,207,79,38.164251207729464,468
Right,L,207,123,59.42028985507246,468
Right,R,207,99,47.82608695652174,468
Left,L,207,128,61.83574879227053,469
Left,R,207,71,34.29951690821256,469
Right,L,207,115,55.55555555555556,469
Right,R,207,100,48.309178743961354,469
Left,L,207,146,70.53140096618358,470
Left,R,207,75,36.231884057971016,470
Right,L,207,113,54.589371980676326,470
Right,R,207,91,43.96135265700483,470
Left,L,207,139,67.14975845410628,471
Left,R,207,66,31.88405797101449,471
Right,L,207,120,57.971014492753625,471
Right,R,207,100,48.309178743961354,471
Left,L,207,132,63.76811594202898,472
Left,R,207,76,36.71497584541063,472
Right,L,207,106,51.20772946859904,472
Right,R,207,103,49.75845410628019,472
Left,L,207,130,62.80193236714976,473
Left,R,207,81,39.130434782608695,473
Right,L,207,111,53.62318840579711,473
Right,R,207,96,46.3768115942029,473
Left,L,207,120,57.971014492753625,474
Left,R,207,82,39.61352657004831,474
Right,L,207,122,58.93719806763285,474
Right,R,207,102,49.275362318840585,474
Left,L,207,131,63.28502415458937,475
Left,R,207,71,34.29951690821256,475
Right,L,207,115,55.55555555555556,475
Right,R,207,96,46.3768115942029,475
Left,L,207,133,64.25120772946859,476
Left,R,207,71,34.29951690821256,476
Right,L,207,122,58.93719806763285,476
Right,R,207,101,48.792270531400966,476
Left,L,207,146,70.53140096618358,477
Left,R,207,72,34.78260869565217,477
Right,L,207,128,61.83574879227053,477
Right,R,207,94,45.410628019323674,477
Left,L,207,120,57.971014492753625,478
Left,R,207,76,36.71497584541063,478
Right,L,207,123,59.42028985507246,478
Right,R,207,103,49.75845410628019,478
Left,L,207,132,63.76811594202898,479
Left,R,207,70,33.81642512077295,479
Right,L,207,119,57.48792270531401,479
Right,R,207,103,49.75845410628019,479
Left,L,207,142,68.59903381642512,480
Left,R,207,82,39.61352657004831,480
Right,L,207,111,53.62318840579711,480
Right,R,207,98,47.34299516908212,480
Left,L,207,146,70.53140096618358,481
Left,R,207,85,41.06280193236715,481
Right,L,207,124,59.90338164251207,481
Right,R,207,100,48.309178743961354,481
Left,L,207,143,69.08212560386472,482
Left,R,207,74,35.748792270531396,482
Right,L,207,113,54.589371980676326,482
Right,R,207,108,52.17391304347826,482
Left,L,207,132,63.76811594202898,483
Left,R,207,78,37.68115942028986,483
Right,L,207,121,58.454106280193244,483
Right,R,207,97,46.85990338164252,483
Left,L,207,121,58.454106280193244,484
Left,R,207,80,38.64734299516908,484
Right,L,207,121,58.454106280193244,484
Right,R,207,102,49.275362318840585,484
Left,L,207,136,65.70048309178745,485
Left,R,207,78,37.68115942028986,485
Right,L,207,119,57.48792270531401,485
Right,R,207,91,43.96135265700483,485
Left,L,207,146,70.53140096618358,486
Left,R,207,91,43.96135265700483,486
Right,L,207,109,52.65700483091788,486
Right,R,207,104,50.24154589371981,486
Left,L,207,139,67.14975845410628,487
Left,R,207,81,39.130434782608695,487
Right,L,207,112,54.106280193236714,487
Right,R,207,107,51.690821256038646,487
Left,L,207,135,65.21739130434783,488
Left,R,207,81,39.130434782608695,488
Right,L,207,110,53.14009661835749,488
Right,R,207,92,44.44444444444444,488
Left,L,207,133,64.25120772946859,489
Left,R,207,68,32.850241545893724,489
Right,L,207,106,51.20772946859904,489
Right,R,207,101,48.792270531400966,489
Left,L,207,130,62.80193236714976,490
Left,R,207,73,35.26570048309179,490
Right,L,207,113,54.589371980676326,490
Right,R,207,100,48.309178743961354,490
Left,L,207,135,65.21739130434783,491
Left,R,207,67,32.367149758454104,491
Right,L,207,107,51.690821256038646,491
Right,R,207,106,51.20772946859904,491
Left,L,207,131,63.28502415458937,492
Left,R,207,87,42.028985507246375,492
Right,L,207,118,57.00483091787439,492
Right,R,207,103,49.75845410628019,492
Left,L,207,133,64.25120772946859,493
Left,R,207,76,36.71497584541063,493
Right,L,207,112,54.106280193236714,493
Right,R,207,84,40.57971014492754,493
Left,L,207,124,59.90338164251207,494
Left,R,207,80,38.64734299516908,494
Right,L,207,121,58.454106280193244,494
Right,R,207,111,53.62318840579711,494
Left,L,207,151,72.94685990338165,495
Left,R,207,81,39.130434782608695,495
Right,L,207,114,55.072463768115945,495
Right,R,207,95,45.893719806763286,495
Left,L,207,140,67.6328502415459,496
Left,R,207,69,33.33333333333333,496
Right,L,207,106,51.20772946859904,496
Right,R,207,94,45.410628019323674,496
Left,L,207,134,64.73429951690821,497
Left,R,207,79,38.164251207729464,497
Right,L,207,113,54.589371980676326,497
Right,R,207,97,46.85990338164252,497
Left,L,207,132,63.76811594202898,498
Left,R,207,72,34.78260869565217,498
Right,L,207,116,56.038647342995176,498
Right,R,207,100,48.309178743961354,498
Left,L,207,134,64.73429951690821,499
Left,R,207,84,40.57971014492754,499
Right,L,207,112,54.106280193236714,499
Right,R,207,90,43.47826086956522,499
Left,L,207,131,63.28502415458937,500
Left,R,207,82,39.61352657004831,500
Right,L,207,123,59.42028985507246,500
Right,R,207,100,48.309178743961354,500
Left,L,207,135,65.21739130434783,501
Left,R,207,96,46.3768115942029,501
Right,L,207,120,57.971014492753625,501
Right,R,207,96,46.3768115942029,501
Left,L,207,134,64.73429951690821,502
Left,R,207,68,32.850241545893724,502
Right,L,207,111,53.62318840579711,502
Right,R,207,88,42.51207729468599,502
Left,L,207,137,66.18357487922705,503
Left,R,207,71,34.29951690821256,503
Right,L,207,121,58.454106280193244,503
Right,R,207,98,47.34299516908212,503
Left,L,207,142,68.59903381642512,504
Left,R,207,85,41.06280193236715,504
Right,L,207,130,62.80193236714976,504
Right,R,207,93,44.927536231884055,504
Left,L,207,146,70.53140096618358,505
Left,R,207,70,33.81642512077295,505
Right,L,207,107,51.690821256038646,505
Right,R,207,98,47.34299516908212,505
Left,L,207,128,61.83574879227053,506
Left,R,207,87,42.028985507246375,506
Right,L,207,108,52.17391304347826,506
Right,R,207,107,51.690821256038646,506
Left,L,207,127,61.35265700483091,507
Left,R,207,68,32.850241545893724,507
Right,L,207,126,60.86956521739131,507
Right,R,207,100,48.309178743961354,507
Left,L,207,129,62.31884057971014,508
Left,R,207,72,34.78260869565217,508
Right,L,207,135,65.21739130434783,508
Right,R,207,95,45.893719806763286,508
Left,L,207,131,63.28502415458937,509
Left,R,207,83,40.09661835748793,509
Right,L,207,112,54.106280193236714,509
Right,R,207,111,53.62318840579711,509
Left,L,207,126,60.86956521739131,510
Left,R,207,75,36.231884057971016,510
Right,L,207,117,56.52173913043478,510
Right,R,207,90,43.47826086956522,510
Left,L,207,139,67.14975845410628,511
Left,R,207,82,39.61352657004831,511
Right,L,207,116,56.038647342995176,511
Right,R,207,108,52.17391304347826,511
Left,L,207,133,64.25120772946859,512
Left,R,207,77,37.19806763285024,512
Right,L,207,104,50.24154589371981,512
Right,R,207,102,49.275362318840585,512
Left,L,207,148,71.49758454106279,513
Left,R,207,78,37.68115942028986,513
Right,L,207,112,54.106280193236714,513
Right,R,207,99,47.82608695652174,513
Left,L,207,145,70.04830917874396,514
Left,R,207,73,35.26570048309179,514
Right,L,207,103,49.75845410628019,514
Right,R,207,93,44.927536231884055,514
Left,L,207,135,65.21739130434783,515
Left,R,207,81,39.130434782608695,515
Right,L,207,121,58.454106280193244,515
Right,R,207,97,46.85990338164252,515
Left,L,207,127,61.35265700483091,516
Left,R,207,80,38.64734299516908,516
Right,L,207,119,57.48792270531401,516
Right,R,207,103,49.75845410628019,516
Left,L,207,129,62.31884057971014,517
Left,R,207,83,40.09661835748793,517
Right,L,207,109,52.65700483091788,517
Right,R,207,105,50.72463768115942,517
Left,L,207,138,66.66666666666666,518
Left,R,207,71,34.29951690821256,518
Right,L,207,121,58.454106280193244,518
Right,R,207,108,52.17391304347826,518
Left,L,207,124,59.90338164251207,519
Left,R,207,69,33.33333333333333,519
Right,L,207,117,56.52173913043478,519
Right,R,207,96,46.3768115942029,519
Left,L,207,119,57.48792270531401,520
Left,R,207,70,33.81642512077295,520
Right,L,207,117,56.52173913043478,520
Right,R,207,86,41.54589371980676,520
Left,L,207,136,65.70048309178745,521
Left,R,207,75,36.231884057971016,521
Right,L,207,125,60.38647342995169,521
Right,R,207,120,57.971014492753625,521
Left,L,207,137,66.18357487922705,522
Left,R,207,84,40.57971014492754,522
Right,L,207,124,59.90338164251207,522
Right,R,207,97,46.85990338164252,522
Left,L,207,128,61.83574879227053,523
Left,R,207,69,33.33333333333333,523
Right,L,207,123,59.42028985507246,523
Right,R,207,99,47.82608695652174,523
Left,L,207,134,64.73429951690821,524
Left,R,207,92,44.44444444444444,524
Right,L,207,122,58.93719806763285,524
Right,R,207,93,44.927536231884055,524
Left,L,207,115,55.55555555555556,525
Left,R,207,77,37.19806763285024,525
Right,L,207,135,65.21739130434783,525
Right,R,207,94,45.410628019323674,525
Left,L,207,135,65.21739130434783,526
Left,R,207,72,34.78260869565217,526
Right,L,207,110,53.14009661835749,526
Right,R,207,100,48.309178743961354,526
Left,L,207,139,67.14975845410628,527
Left,R,207,73,35.26570048309179,527
Right,L,207,115,55.55555555555556,527
Right,R,207,116,56.038647342995176,527
Left,L,207,132,63.76811594202898,528
Left,R,207,67,32.367149758454104,528
Right,L,207,127,61.35265700483091,528
Right,R,207,89,42.99516908212561,528
Left,L,207,143,69.08212560386472,529
Left,R,207,73,35.26570048309179,529
Right,L,207,115,55.55555555555556,529
Right,R,207,102,49.275362318840585,529
Left,L,207,134,64.73429951690821,530
Left,R,207,76,36.71497584541063,530
Right,L,207,126,60.86956521739131,530
Right,R,207,107,51.690821256038646,530
Left,L,207,146,70.53140096618358,531
Left,R,207,78,37.68115942028986,531
Right,L,207,108,52.17391304347826,531
Right,R,207,101,48.792270531400966,531
Left,L,207,136,65.70048309178745,532
Left,R,207,84,40.57971014492754,532
Right,L,207,110,53.14009661835749,532
Right,R,207,102,49.275362318840585,532
Left,L,207,130,62.80193236714976,533
Left,R,207,58,28.019323671497588,533
Right,L,207,112,54.106280193236714,533
Right,R,207,104,50.24154589371981,533
Left,L,207,127,61.35265700483091,534
Left,R,207,74,35.748792270531396,534
Right,L,207,121,58.454106280193244,534
Right,R,207,100,48.309178743961354,534
Left,L,207,138,66.66666666666666,535
Left,R,207,80,38.64734299516908,535
Right,L,207,111,53.62318840579711,535
Right,R,207,100,48.309178743961354,535
Left,L,207,132,63.76811594202898,536
Left,R,207,71,34.29951690821256,536
Right,L,207,108,52.17391304347826,536
Right,R,207,105,50.72463768115942,536
Left,L,207,129,62.31884057971014,537
Left,R,207,71,34.29951690821256,537
Right,L,207,118,57.00483091787439,537
Right,R,207,102,49.275362318840585,537
Left,L,207,147,71.01449275362319,538
Left,R,207,71,34.29951690821256,538
Right,L,207,124,59.90338164251207,538
Right,R,207,91,43.96135265700483,538
Left,L,207,139,67.14975845410628,539
Left,R,207,72,34.78260869565217,539
Right,L,207,120,57.971014492753625,539
Right,R,207,105,50.72463768115942,539
Left,L,207,136,65.70048309178745,540
Left,R,207,73,35.26570048309179,540
Right,L,207,108,52.17391304347826,540
Right,R,207,74,35.748792270531396,540
Left,L,207,136,65.70048309178745,541
Left,R,207,69,33.33333333333333,541
Right,L,207,118,57.00483091787439,541
Right,R,207,101,48.792270531400966,541
Left,L,207,142,68.59903381642512,542
Left,R,207,66,31.88405797101449,542
Right,L,207,124,59.90338164251207,542
Right,R,207,91,43.96135265700483,542
Left,L,207,132,63.76811594202898,543
Left,R,207,78,37.68115942028986,543
Right,L,207,115,55.55555555555556,543
Right,R,207,98,47.34299516908212,543
Left,L,207,140,67.6328502415459,544
Left,R,207,72,34.78260869565217,544
Right,L,207,116,56.038647342995176,544
Right,R,207,97,46.85990338164252,544
Left,L,207,138,66.66666666666666,545
Left,R,207,73,35.26570048309179,545
Right,L,207,105,50.72463768115942,545
Right,R,207,99,47.82608695652174,545
Left,L,207,129,62.31884057971014,546
Left,R,207,71,34.29951690821256,546
Right,L,207,106,51.20772946859904,546
Right,R,207,100,48.309178743961354,546
Left,L,207,132,63.76811594202898,547
Left,R,207,75,36.231884057971016,547
Right,L,207,126,60.86956521739131,547
Right,R,207,102,49.275362318840585,547
Left,L,207,145,70.04830917874396,548
Left,R,207,77,37.19806763285024,548
Right,L,207,118,57.00483091787439,548
Right,R,207,110,53.14009661835749,548
Left,L,207,132,63.76811594202898,549
Left,R,207,78,37.68115942028986,549
Right,L,207,129,62.31884057971014,549
Right,R,207,89,42.99516908212561,549
Left,L,207,147,71.01449275362319,550
Left,R,207,71,34.29951690821256,550
Right,L,207,115,55.55555555555556,550
