Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Control,R,81,46,56.79012345679012,444
Left,L,81,21,25.925925925925924,444
Left,R,81,13,16.049382716049383,444
Right,L,81,19,23.456790123456788,444
Right,R,81,41,50.617283950617285,444
Bilateral,L,81,26,32.098765432098766,445
Bilateral,R,81,35,43.20987654320987,445
Control,L,81,46,56.79012345679012,445
Control,R,81,40,49.382716049382715,445
Left,L,81,29,35.80246913580247,445
Left,R,81,15,18.51851851851852,445
Right,L,81,17,20.98765432098765,445
Right,R,81,32,39.50617283950617,445
Bilateral,L,81,35,43.20987654320987,446
Bilateral,R,81,33,40.74074074074074,446
Control,L,81,37,45.67901234567901,446
Control,R,81,45,55.55555555555556,446
Left,L,81,27,33.33333333333333,446
Left,R,81,14,17.28395061728395,446
Right,L,81,23,28.39506172839506,446
Right,R,81,36,44.44444444444444,446
Bilateral,L,81,31,38.2716049382716,447
Bilateral,R,81,33,40.74074074074074,447
Control,L,81,38,46.913580246913575,447
Control,R,81,45,55.55555555555556,447
Left,L,81,23,28.39506172839506,447
Left,R,81,14,17.28395061728395,447
Right,L,81,13,16.049382716049383,447
Right,R,81,39,48.148148148148145,447
Bilateral,L,81,35,43.20987654320987,448
Bilateral,R,81,38,46.913580246913575,448
Control,L,81,34,41.9753086419753,448
Control,R,81,38,46.913580246913575,448
Left,L,81,23,28.39506172839506,448
Left,R,81,17,20.98765432098765,448
Right,L,81,15,18.51851851851852,448
Right,R,81,44,54.32098765432099,448
Bilateral,L,81,24,29.629629629629626,449
Bilateral,R,81,30,37.03703703703704,449
Control,L,81,35,43.20987654320987,449
Control,R,81,45,55.55555555555556,449
Left,L,81,21,25.925925925925924,449
Left,R,81,19,23.456790123456788,449
Right,L,81,27,33.33333333333333,449
Right,R,81,40,49.382716049382715,449
Bilateral,L,81,27,33.33333333333333,450
Bilateral,R,81,29,35.80246913580247,450
Control,L,81,41,50.617283950617285,450
Control,R,81,37,45.67901234567901,450
Left,L,81,20,24.691358024691358,450
Left,R,81,14,17.28395061728395,450
Right,L,81,24,29.629629629629626,450
Right,R,81,36,44.44444444444444,450
Bilateral,L,81,28,34.5679012345679,451
Bilateral,R,81,32,39.50617283950617,451
Control,L,81,44,54.32098765432099,451
Control,R,81,45,55.55555555555556,451
Left,L,81,25,30.864197530864196,451
Left,R,81,15,18.51851851851852,451
Right,L,81,13,16.049382716049383,451
Right,R,81,38,46.913580246913575,451
Bilateral,L,81,32,39.50617283950617,452
Bilateral,R,81,26,32.098765432098766,452
Control,L,81,41,50.617283950617285,452
Control,R,81,34,41.9753086419753,452
Left,L,81,24,29.629629629629626,452
Left,R,81,14,17.28395061728395,452
Right,L,81,21,25.925925925925924,452
Right,R,81,42,51.85185185185185,452
Bilateral,L,81,32,39.50617283950617,453
Bilateral,R,81,32,39.50617283950617,453
Control,L,81,37,45.67901234567901,453
Control,R,81,39,48.148148148148145,453
Left,L,81,25,30.864197530864196,453
Left,R,81,15,18.51851851851852,453
Right,L,81,21,25.925925925925924,453
Right,R,81,40,49.382716049382715,453
Bilateral,L,81,29,35.80246913580247,454
Bilateral,R,81,29,35.80246913580247,454
Control,L,81,38,46.913580246913575,454
Control,R,81,39,48.148148148148145,454
Left,L,81,26,32.098765432098766,454
Left,R,81,19,23.456790123456788,454
Right,L,81,23,28.39506172839506,454
Right,R,81,40,49.382716049382715,454
Bilateral,L,81,26,32.098765432098766,455
Bilateral,R,81,30,37.03703703703704,455
Control,L,81,38,46.913580246913575,455
Control,R,81,44,54.32098765432099,455
Left,L,81,28,34.5679012345679,455
Left,R,81,12,14.814814814814813,455
Right,L,81,18,22.22222222222222,455
Right,R,81,33,40.74074074074074,455
Bilateral,L,81,31,38.2716049382716,456
Bilateral,R,81,32,39.50617283950617,456
Control,L,81,34,41.9753086419753,456
Control,R,81,43,53.086419753086425,456
Left,L,81,31,38.2716049382716,456
Left,R,81,19,23.456790123456788,456
Right,L,81,23,28.39506172839506,456
Right,R,81,34,41.9753086419753,456
Bilateral,L,81,25,30.864197530864196,457
Bilateral,R,81,30,37.03703703703704,457
Control,L,81,42,51.85185185185185,457
Control,R,81,48,59.25925925925925,457
Left,L,81,23,28.39506172839506,457
Left,R,81,13,16.049382716049383,457
Right,L,81,18,22.22222222222222,457
Right,R,81,32,39.50617283950617,457
Bilateral,L,81,34,41.9753086419753,458
Bilateral,R,81,21,25.925925925925924,458
Control,L,81,38,46.913580246913575,458
Control,R,81,45,55.55555555555556,458
Left,L,81,26,32.098765432098766,458
Left,R,81,16,19.753086419753085,458
Right,L,81,19,23.456790123456788,458
Right,R,81,42,51.85185185185185,458
Bilateral,L,81,27,33.33333333333333,459
Bilateral,R,81,26,32.098765432098766,459
Control,L,81,38,46.913580246913575,459
Control,R,81,43,53.086419753086425,459
Left,L,81,24,29.629629629629626,459
Left,R,81,10,12.345679012345679,459
Right,L,81,22,27.160493827160494,459
Right,R,81,39,48.148148148148145,459
Bilateral,L,81,30,37.03703703703704,460
Bilateral,R,81,28,34.5679012345679,460
Control,L,81,39,48.148148148148145,460
Control,R,81,46,56.79012345679012,460
Left,L,81,28,34.5679012345679,460
Left,R,81,14,17.28395061728395,460
Right,L,81,22,27.160493827160494,460
Right,R,81,36,44.44444444444444,460
Bilateral,L,81,30,37.03703703703704,461
Bilateral,R,81,29,35.80246913580247,461
Control,L,81,39,48.148148148148145,461
Control,R,81,41,50.617283950617285,461
Left,L,81,28,34.5679012345679,461
Left,R,81,13,16.049382716049383,461
Right,L,81,18,22.22222222222222,461
Right,R,81,36,44.44444444444444,461
Bilateral,L,81,26,32.098765432098766,462
Bilateral,R,81,28,34.5679012345679,462
Control,L,81,30,37.03703703703704,462
Control,R,81,44,54.32098765432099,462
Left,L,81,22,27.160493827160494,462
Left,R,81,12,14.814814814814813,462
Right,L,81,17,20.98765432098765,462
Right,R,81,43,53.086419753086425,462
Bilateral,L,81,26,32.098765432098766,463
Bilateral,R,81,29,35.80246913580247,463
Control,L,81,32,39.50617283950617,463
Control,R,81,47,58.0246913580247,463
Left,L,81,22,27.160493827160494,463
Left,R,81,15,18.51851851851852,463
Right,L,81,17,20.98765432098765,463
Right,R,81,33,40.74074074074074,463
Bilateral,L,81,27,33.33333333333333,464
Bilateral,R,81,34,41.9753086419753,464
Control,L,81,42,51.85185185185185,464
Control,R,81,31,38.2716049382716,464
Left,L,81,26,32.098765432098766,464
Left,R,81,14,17.28395061728395,464
Right,L,81,20,24.691358024691358,464
Right,R,81,36,44.44444444444444,464
Bilateral,L,81,26,32.098765432098766,465
Bilateral,R,81,31,38.2716049382716,465
Control,L,81,40,49.382716049382715,465
Control,R,81,44,54.32098765432099,465
Left,L,81,33,40.74074074074074,465
Left,R,81,12,14.814814814814813,465
Right,L,81,20,24.691358024691358,465
Right,R,81,41,50.617283950617285,465
Bilateral,L,81,37,45.67901234567901,466
Bilateral,R,81,29,35.80246913580247,466
Control,L,81,40,49.382716049382715,466
Control,R,81,38,46.913580246913575,466
Left,L,81,28,34.5679012345679,466
Left,R,81,15,18.51851851851852,466
Right,L,81,16,19.753086419753085,466
Right,R,81,35,43.20987654320987,466
Bilateral,L,81,28,34.5679012345679,467
Bilateral,R,81,28,34.5679012345679,467
Control,L,81,42,51.85185185185185,467
Control,R,81,42,51.85185185185185,467
Left,L,81,31,38.2716049382716,467
Left,R,81,14,17.28395061728395,467
Right,L,81,19,23.456790123456788,467
Right,R,81,45,55.55555555555556,467
Bilateral,L,81,34,41.9753086419753,468
Bilateral,R,81,35,43.20987654320987,468
Control,L,81,38,46.913580246913575,468
Control,R,81,46,56.79012345679012,468
Left,L,81,23,28.39506172839506,468
Left,R,81,18,22.22222222222222,468
Right,L,81,17,20.98765432098765,468
Right,R,81,37,45.67901234567901,468
Bilateral,L,81,26,32.098765432098766,469
Bilateral,R,81,30,37.03703703703704,469
Control,L,81,34,41.9753086419753,469
Control,R,81,43,53.086419753086425,469
Left,L,81,27,33.33333333333333,469
Left,R,81,17,20.98765432098765,469
Right,L,81,20,24.691358024691358,469
Right,R,81,39,48.148148148148145,469
Bilateral,L,81,26,32.098765432098766,470
Bilateral,R,81,28,34.5679012345679,470
Control,L,81,49,60.49382716049383,470
Control,R,81,40,49.382716049382715,470
Left,L,81,26,32.098765432098766,470
Left,R,81,16,19.753086419753085,470
Right,L,81,17,20.98765432098765,470
Right,R,81,33,40.74074074074074,470
Bilateral,L,81,32,39.50617283950617,471
Bilateral,R,81,32,39.50617283950617,471
Control,L,81,36,44.44444444444444,471
Control,R,81,39,48.148148148148145,471
Left,L,81,15,18.51851851851852,471
Left,R,81,17,20.98765432098765,471
Right,L,81,16,19.753086419753085,471
Right,R,81,40,49.382716049382715,471
Bilateral,L,81,27,33.33333333333333,472
Bilateral,R,81,31,38.2716049382716,472
Control,L,81,38,46.913580246913575,472
Control,R,81,41,50.617283950617285,472
Left,L,81,23,28.39506172839506,472
Left,R,81,12,14.814814814814813,472
Right,L,81,17,20.98765432098765,472
Right,R,81,37,45.67901234567901,472
Bilateral,L,81,20,24.691358024691358,473
Bilateral,R,81,37,45.67901234567901,473
Control,L,81,41,50.617283950617285,473
Control,R,81,45,55.55555555555556,473
Left,L,81,28,34.5679012345679,473
Left,R,81,14,17.28395061728395,473
Right,L,81,22,27.160493827160494,473
Right,R,81,39,48.148148148148145,473
Bilateral,L,81,32,39.50617283950617,474
Bilateral,R,81,31,38.2716049382716,474
Control,L,81,42,51.85185185185185,474
Control,R,81,38,46.913580246913575,474
Left,L,81,26,32.098765432098766,474
Left,R,81,24,29.629629629629626,474
Right,L,81,17,20.98765432098765,474
Right,R,81,36,44.44444444444444,474
Bilateral,L,81,23,28.39506172839506,475
Bilateral,R,81,32,39.50617283950617,475
Control,L,81,42,51.85185185185185,475
Control,R,81,41,50.617283950617285,475
Left,L,81,24,29.629629629629626,475
Left,R,81,13,16.049382716049383,475
Right,L,81,20,24.691358024691358,475
Right,R,81,39,48.148148148148145,475
Bilateral,L,81,31,38.2716049382716,476
Bilateral,R,81,27,33.33333333333333,476
Control,L,81,42,51.85185185185185,476
Control,R,81,45,55.55555555555556,476
Left,L,81,22,27.160493827160494,476
Left,R,81,14,17.28395061728395,476
Right,L,81,13,16.049382716049383,476
Right,R,81,29,35.80246913580247,476
Bilateral,L,81,34,41.9753086419753,477
Bilateral,R,81,26,32.098765432098766,477
Control,L,81,45,55.55555555555556,477
Control,R,81,33,40.74074074074074,477
Left,L,81,32,39.50617283950617,477
Left,R,81,16,19.753086419753085,477
Right,L,81,14,17.28395061728395,477
Right,R,81,33,40.74074074074074,477
Bilateral,L,81,31,38.2716049382716,478
Bilateral,R,81,29,35.80246913580247,478
Control,L,81,36,44.44444444444444,478
Control,R,81,33,40.74074074074074,478
Left,L,81,31,38.2716049382716,478
Left,R,81,12,14.814814814814813,478
Right,L,81,23,28.39506172839506,478
Right,R,81,38,46.913580246913575,478
Bilateral,L,81,29,35.80246913580247,479
Bilateral,R,81,28,34.5679012345679,479
Control,L,81,33,40.74074074074074,479
Control,R,81,39,48.148148148148145,479
Left,L,81,32,39.50617283950617,479
Left,R,81,19,23.456790123456788,479
Right,L,81,21,25.925925925925924,479
Right,R,81,42,51.85185185185185,479
Bilateral,L,81,26,32.098765432098766,480
Bilateral,R,81,31,38.2716049382716,480
Control,L,81,39,48.148148148148145,480
Control,R,81,44,54.32098765432099,480
Left,L,81,20,24.691358024691358,480
Left,R,81,17,20.98765432098765,480
Right,L,81,18,22.22222222222222,480
Right,R,81,36,44.44444444444444,480
Bilateral,L,81,28,34.5679012345679,481
Bilateral,R,81,31,38.2716049382716,481
Control,L,81,40,49.382716049382715,481
Control,R,81,41,50.617283950617285,481
Left,L,81,24,29.629629629629626,481
Left,R,81,16,19.753086419753085,481
Right,L,81,24,29.629629629629626,481
Right,R,81,36,44.44444444444444,481
Bilateral,L,81,32,39.50617283950617,482
Bilateral,R,81,34,41.9753086419753,482
Control,L,81,39,48.148148148148145,482
Control,R,81,40,49.382716049382715,482
Left,L,81,22,27.160493827160494,482
Left,R,81,8,9.876543209876543,482
Right,L,81,20,24.691358024691358,482
Right,R,81,31,38.2716049382716,482
Bilateral,L,81,28,34.5679012345679,483
Bilateral,R,81,38,46.913580246913575,483
Control,L,81,33,40.74074074074074,483
Control,R,81,52,64.19753086419753,483
Left,L,81,26,32.098765432098766,483
Left,R,81,19,23.456790123456788,483
Right,L,81,33,40.74074074074074,483
Right,R,81,36,44.44444444444444,483
Bilateral,L,81,34,41.9753086419753,484
Bilateral,R,81,34,41.9753086419753,484
Control,L,81,36,44.44444444444444,484
Control,R,81,44,54.32098765432099,484
Left,L,81,17,20.98765432098765,484
Left,R,81,11,13.580246913580247,484
Right,L,81,25,30.864197530864196,484
Right,R,81,40,49.382716049382715,484
Bilateral,L,81,28,34.5679012345679,485
Bilateral,R,81,28,34.5679012345679,485
Control,L,81,39,48.148148148148145,485
Control,R,81,46,56.79012345679012,485
Left,L,81,30,37.03703703703704,485
Left,R,81,16,19.753086419753085,485
Right,L,81,17,20.98765432098765,485
Right,R,81,37,45.67901234567901,485
Bilateral,L,81,32,39.50617283950617,486
Bilateral,R,81,29,35.80246913580247,486
Control,L,81,40,49.382716049382715,486
Control,R,81,38,46.913580246913575,486
Left,L,81,21,25.925925925925924,486
Left,R,81,14,17.28395061728395,486
Right,L,81,23,28.39506172839506,486
Right,R,81,45,55.55555555555556,486
Bilateral,L,81,34,41.9753086419753,487
Bilateral,R,81,33,40.74074074074074,487
Control,L,81,38,46.913580246913575,487
Control,R,81,45,55.55555555555556,487
Left,L,81,29,35.80246913580247,487
Left,R,81,17,20.98765432098765,487
Right,L,81,15,18.51851851851852,487
Right,R,81,28,34.5679012345679,487
Bilateral,L,81,30,37.03703703703704,488
Bilateral,R,81,36,44.44444444444444,488
Control,L,81,41,50.617283950617285,488
Control,R,81,44,54.32098765432099,488
Left,L,81,22,27.160493827160494,488
Left,R,81,11,13.580246913580247,488
Right,L,81,16,19.753086419753085,488
Right,R,81,38,46.913580246913575,488
Bilateral,L,81,29,35.80246913580247,489
Bilateral,R,81,28,34.5679012345679,489
Control,L,81,41,50.617283950617285,489
Control,R,81,40,49.382716049382715,489
Left,L,81,21,25.925925925925924,489
Left,R,81,17,20.98765432098765,489
Right,L,81,15,18.51851851851852,489
Right,R,81,36,44.44444444444444,489
Bilateral,L,81,32,39.50617283950617,490
Bilateral,R,81,38,46.913580246913575,490
Control,L,81,40,49.382716049382715,490
Control,R,81,32,39.50617283950617,490
Left,L,81,29,35.80246913580247,490
Left,R,81,19,23.456790123456788,490
Right,L,81,16,19.753086419753085,490
Right,R,81,36,44.44444444444444,490
Bilateral,L,81,31,38.2716049382716,491
Bilateral,R,81,34,41.9753086419753,491
Control,L,81,33,40.74074074074074,491
Control,R,81,46,56.79012345679012,491
Left,L,81,25,30.864197530864196,491
Left,R,81,18,22.22222222222222,491
Right,L,81,24,29.629629629629626,491
Right,R,81,34,41.9753086419753,491
Bilateral,L,81,30,37.03703703703704,492
Bilateral,R,81,32,39.50617283950617,492
Control,L,81,38,46.913580246913575,492
Control,R,81,44,54.32098765432099,492
Left,L,81,28,34.5679012345679,492
Left,R,81,16,19.753086419753085,492
Right,L,81,26,32.098765432098766,492
Right,R,81,26,32.098765432098766,492
Bilateral,L,81,30,37.03703703703704,493
Bilateral,R,81,35,43.20987654320987,493
Control,L,81,38,46.913580246913575,493
Control,R,81,42,51.85185185185185,493
Left,L,81,24,29.629629629629626,493
Left,R,81,13,16.049382716049383,493
Right,L,81,24,29.629629629629626,493
Right,R,81,31,38.2716049382716,493
Bilateral,L,81,32,39.50617283950617,494
Bilateral,R,81,30,37.03703703703704,494
Control,L,81,30,37.03703703703704,494
Control,R,81,40,49.382716049382715,494
Left,L,81,22,27.160493827160494,494
Left,R,81,15,18.51851851851852,494
Right,L,81,18,22.22222222222222,494
Right,R,81,34,41.9753086419753,494
Bilateral,L,81,34,41.9753086419753,495
Bilateral,R,81,29,35.80246913580247,495
Control,L,81,39,48.148148148148145,495
Control,R,81,37,45.67901234567901,495
Left,L,81,21,25.925925925925924,495
Left,R,81,16,19.753086419753085,495
Right,L,81,15,18.51851851851852,495
Right,R,81,33,40.74074074074074,495
Bilateral,L,81,30,37.03703703703704,496
Bilateral,R,81,41,50.617283950617285,496
Control,L,81,37,45.67901234567901,496
Control,R,81,39,48.148148148148145,496
Left,L,81,30,37.03703703703704,496
Left,R,81,17,20.98765432098765,496
Right,L,81,15,18.51851851851852,496
Right,R,81,36,44.44444444444444,496
Bilateral,L,81,26,32.098765432098766,497
Bilateral,R,81,33,40.74074074074074,497
Control,L,81,40,49.382716049382715,497
Control,R,81,38,46.913580246913575,497
Left,L,81,19,23.456790123456788,497
Left,R,81,15,18.51851851851852,497
Right,L,81,12,14.814814814814813,497
Right,R,81,36,44.44444444444444,497
Bilateral,L,81,26,32.098765432098766,498
Bilateral,R,81,30,37.03703703703704,498
Control,L,81,38,46.913580246913575,498
Control,R,81,48,59.25925925925925,498
Left,L,81,25,30.864197530864196,498
Left,R,81,13,16.049382716049383,498
Right,L,81,12,14.814814814814813,498
Right,R,81,38,46.913580246913575,498
Bilateral,L,81,28,34.5679012345679,499
Bilateral,R,81,33,40.74074074074074,499
Control,L,81,36,44.44444444444444,499
Control,R,81,38,46.913580246913575,499
Left,L,81,25,30.864197530864196,499
Left,R,81,14,17.28395061728395,499
Right,L,81,14,17.28395061728395,499
Right,R,81,39,48.148148148148145,499
Bilateral,L,81,25,30.864197530864196,500
Bilateral,R,81,24,29.629629629629626,500
Control,L,81,41,50.617283950617285,500
Control,R,81,40,49.382716049382715,500
Left,L,81,28,34.5679012345679,500
Left,R,81,16,19.753086419753085,500
Right,L,81,23,28.39506172839506,500
Right,R,81,35,43.20987654320987,500
Bilateral,L,81,31,38.2716049382716,501
Bilateral,R,81,35,43.20987654320987,501
Control,L,81,32,39.50617283950617,501
Control,R,81,50,61.72839506172839,501
Left,L,81,32,39.50617283950617,501
Left,R,81,16,19.753086419753085,501
Right,L,81,16,19.753086419753085,501
Right,R,81,33,40.74074074074074,501
Bilateral,L,81,25,30.864197530864196,502
Bilateral,R,81,32,39.50617283950617,502
Control,L,81,36,44.44444444444444,502
Control,R,81,47,58.0246913580247,502
Left,L,81,31,38.2716049382716,502
Left,R,81,13,16.049382716049383,502
Right,L,81,29,35.80246913580247,502
Right,R,81,35,43.20987654320987,502
Bilateral,L,81,29,35.80246913580247,503
Bilateral,R,81,27,33.33333333333333,503
Control,L,81,41,50.617283950617285,503
Control,R,81,39,48.148148148148145,503
Left,L,81,30,37.03703703703704,503
Left,R,81,15,18.51851851851852,503
Right,L,81,22,27.160493827160494,503
Right,R,81,41,50.617283950617285,503
Bilateral,L,81,29,35.80246913580247,504
Bilateral,R,81,29,35.80246913580247,504
Control,L,81,33,40.74074074074074,504
Control,R,81,36,44.44444444444444,504
Left,L,81,21,25.925925925925924,504
Left,R,81,20,24.691358024691358,504
Right,L,81,15,18.51851851851852,504
Right,R,81,34,41.9753086419753,504
Bilateral,L,81,24,29.629629629629626,505
Bilateral,R,81,28,34.5679012345679,505
Control,L,81,35,43.20987654320987,505
Control,R,81,43,53.086419753086425,505
Left,L,81,23,28.39506172839506,505
Left,R,81,18,22.22222222222222,505
Right,L,81,18,22.22222222222222,505
Right,R,81,38,46.913580246913575,505
Bilateral,L,81,34,41.9753086419753,506
Bilateral,R,81,36,44.44444444444444,506
Control,L,81,32,39.50617283950617,506
Control,R,81,39,48.148148148148145,506
Left,L,81,24,29.629629629629626,506
Left,R,81,17,20.98765432098765,506
Right,L,81,21,25.925925925925924,506
Right,R,81,41,50.617283950617285,506
Bilateral,L,81,25,30.864197530864196,507
Bilateral,R,81,34,41.9753086419753,507
Control,L,81,46,56.79012345679012,507
Control,R,81,40,49.382716049382715,507
Left,L,81,23,28.39506172839506,507
Left,R,81,15,18.51851851851852,507
Right,L,81,12,14.814814814814813,507
Right,R,81,35,43.20987654320987,507
Bilateral,L,81,27,33.33333333333333,508
Bilateral,R,81,30,37.03703703703704,508
Control,L,81,39,48.148148148148145,508
Control,R,81,43,53.086419753086425,508
Left,L,81,25,30.864197530864196,508
Left,R,81,13,16.049382716049383,508
Right,L,81,17,20.98765432098765,508
Right,R,81,35,43.20987654320987,508
Bilateral,L,81,41,50.617283950617285,509
Bilateral,R,81,36,44.44444444444444,509
Control,L,81,41,50.617283950617285,509
Control,R,81,43,53.086419753086425,509
Left,L,81,33,40.74074074074074,509
Left,R,81,19,23.456790123456788,509
Right,L,81,16,19.753086419753085,509
Right,R,81,39,48.148148148148145,509
Bilateral,L,81,24,29.629629629629626,510
Bilateral,R,81,28,34.5679012345679,510
Control,L,81,42,51.85185185185185,510
Control,R,81,39,48.148148148148145,510
Left,L,81,28,34.5679012345679,510
Left,R,81,13,16.049382716049383,510
Right,L,81,18,22.22222222222222,510
Right,R,81,29,35.80246913580247,510
Bilateral,L,81,28,34.5679012345679,511
Bilateral,R,81,27,33.33333333333333,511
Control,L,81,38,46.913580246913575,511
Control,R,81,39,48.148148148148145,511
Left,L,81,25,30.864197530864196,511
Left,R,81,13,16.049382716049383,511
Right,L,81,15,18.51851851851852,511
Right,R,81,35,43.20987654320987,511
Bilateral,L,81,31,38.2716049382716,512
Bilateral,R,81,31,38.2716049382716,512
Control,L,81,37,45.67901234567901,512
Control,R,81,41,50.617283950617285,512
Left,L,81,26,32.098765432098766,512
Left,R,81,19,23.456790123456788,512
Right,L,81,18,22.22222222222222,512
Right,R,81,36,44.44444444444444,512
Bilateral,L,81,26,32.098765432098766,513
Bilateral,R,81,31,38.2716049382716,513
Control,L,81,43,53.086419753086425,513
Control,R,81,47,58.0246913580247,513
Left,L,81,25,30.864197530864196,513
Left,R,81,22,27.160493827160494,513
Right,L,81,25,30.864197530864196,513
Right,R,81,33,40.74074074074074,513
Bilateral,L,81,31,38.2716049382716,514
Bilateral,R,81,32,39.50617283950617,514
Control,L,81,37,45.67901234567901,514
Control,R,81,44,54.32098765432099,514
Left,L,81,23,28.39506172839506,514
Left,R,81,14,17.28395061728395,514
Right,L,81,16,19.753086419753085,514
Right,R,81,32,39.50617283950617,514
Bilateral,L,81,26,32.098765432098766,515
Bilateral,R,81,33,40.74074074074074,515
Control,L,81,36,44.44444444444444,515
Control,R,81,46,56.79012345679012,515
Left,L,81,21,25.925925925925924,515
Left,R,81,14,17.28395061728395,515
Right,L,81,15,18.51851851851852,515
Right,R,81,35,43.20987654320987,515
Bilateral,L,81,34,41.9753086419753,516
Bilateral,R,81,26,32.098765432098766,516
Control,L,81,38,46.913580246913575,516
Control,R,81,38,46.913580246913575,516
Left,L,81,23,28.39506172839506,516
Left,R,81,19,23.456790123456788,516
Right,L,81,15,18.51851851851852,516
Right,R,81,38,46.913580246913575,516
Bilateral,L,81,31,38.2716049382716,517
Bilateral,R,81,26,32.098765432098766,517
Control,L,81,40,49.382716049382715,517
Control,R,81,50,61.72839506172839,517
Left,L,81,27,33.33333333333333,517
Left,R,81,14,17.28395061728395,517
Right,L,81,18,22.22222222222222,517
Right,R,81,36,44.44444444444444,517
Bilateral,L,81,21,25.925925925925924,518
Bilateral,R,81,29,35.80246913580247,518
Control,L,81,37,45.67901234567901,518
Control,R,81,40,49.382716049382715,518
Left,L,81,24,29.629629629629626,518
Left,R,81,19,23.456790123456788,518
Right,L,81,20,24.691358024691358,518
Right,R,81,32,39.50617283950617,518
Bilateral,L,81,27,33.33333333333333,519
Bilateral,R,81,26,32.098765432098766,519
Control,L,81,32,39.50617283950617,519
Control,R,81,39,48.148148148148145,519
Left,L,81,23,28.39506172839506,519
Left,R,81,17,20.98765432098765,519
Right,L,81,13,16.049382716049383,519
Right,R,81,41,50.617283950617285,519
Bilateral,L,81,33,40.74074074074074,520
Bilateral,R,81,29,35.80246913580247,520
Control,L,81,35,43.20987654320987,520
Control,R,81,42,51.85185185185185,520
Left,L,81,27,33.33333333333333,520
Left,R,81,17,20.98765432098765,520
Right,L,81,19,23.456790123456788,520
Right,R,81,33,40.74074074074074,520
Bilateral,L,81,27,33.33333333333333,521
Bilateral,R,81,27,33.33333333333333,521
Control,L,81,44,54.32098765432099,521
Control,R,81,39,48.148148148148145,521
Left,L,81,28,34.5679012345679,521
Left,R,81,15,18.51851851851852,521
Right,L,81,21,25.925925925925924,521
Right,R,81,40,49.382716049382715,521
Bilateral,L,81,29,35.80246913580247,522
Bilateral,R,81,29,35.80246913580247,522
Control,L,81,35,43.20987654320987,522
Control,R,81,34,41.9753086419753,522
Left,L,81,31,38.2716049382716,522
Left,R,81,14,17.28395061728395,522
Right,L,81,12,14.814814814814813,522
Right,R,81,36,44.44444444444444,522
Bilateral,L,81,31,38.2716049382716,523
Bilateral,R,81,30,37.03703703703704,523
Control,L,81,43,53.086419753086425,523
Control,R,81,45,55.55555555555556,523
Left,L,81,34,41.9753086419753,523
Left,R,81,19,23.456790123456788,523
Right,L,81,15,18.51851851851852,523
Right,R,81,34,41.9753086419753,523
Bilateral,L,81,32,39.50617283950617,524
Bilateral,R,81,32,39.50617283950617,524
Control,L,81,38,46.913580246913575,524
Control,R,81,39,48.148148148148145,524
Left,L,81,27,33.33333333333333,524
Left,R,81,16,19.753086419753085,524
Right,L,81,24,29.629629629629626,524
Right,R,81,41,50.617283950617285,524
Bilateral,L,81,24,29.629629629629626,525
Bilateral,R,81,27,33.33333333333333,525
Control,L,81,32,39.50617283950617,525
Control,R,81,41,50.617283950617285,525
Left,L,81,26,32.098765432098766,525
Left,R,81,10,12.345679012345679,525
Right,L,81,23,28.39506172839506,525
Right,R,81,27,33.33333333333333,525
Bilateral,L,81,25,30.864197530864196,526
Bilateral,R,81,31,38.2716049382716,526
Control,L,81,32,39.50617283950617,526
Control,R,81,39,48.148148148148145,526
Left,L,81,22,27.160493827160494,526
Left,R,81,14,17.28395061728395,526
Right,L,81,15,18.51851851851852,526
Right,R,81,37,45.67901234567901,526
Bilateral,L,81,30,37.03703703703704,527
Bilateral,R,81,35,43.20987654320987,527
Control,L,81,36,44.44444444444444,527
Control,R,81,39,48.148148148148145,527
Left,L,81,29,35.80246913580247,527
Left,R,81,20,24.691358024691358,527
Right,L,81,23,28.39506172839506,527
Right,R,81,35,43.20987654320987,527
Bilateral,L,81,24,29.629629629629626,528
Bilateral,R,81,28,34.5679012345679,528
Control,L,81,37,45.67901234567901,528
Control,R,81,32,39.50617283950617,528
Left,L,81,22,27.160493827160494,528
Left,R,81,14,17.28395061728395,528
Right,L,81,18,22.22222222222222,528
Right,R,81,31,38.2716049382716,528
Bilateral,L,81,31,38.2716049382716,529
Bilateral,R,81,27,33.33333333333333,529
Control,L,81,39,48.148148148148145,529
Control,R,81,36,44.44444444444444,529
Left,L,81,21,25.925925925925924,529
Left,R,81,11,13.580246913580247,529
Right,L,81,12,14.814814814814813,529
Right,R,81,39,48.148148148148145,529
Bilateral,L,81,30,37.03703703703704,530
Bilateral,R,81,29,35.80246913580247,530
Control,L,81,40,49.382716049382715,530
Control,R,81,37,45.67901234567901,530
Left,L,81,19,23.456790123456788,530
Left,R,81,15,18.51851851851852,530
Right,L,81,15,18.51851851851852,530
Right,R,81,40,49.382716049382715,530
Bilateral,L,81,31,38.2716049382716,531
Bilateral,R,81,33,40.74074074074074,531
Control,L,81,42,51.85185185185185,531
Control,R,81,39,48.148148148148145,531
Left,L,81,28,34.5679012345679,531
Left,R,81,19,23.456790123456788,531
Right,L,81,22,27.160493827160494,531
Right,R,81,42,51.85185185185185,531
Bilateral,L,81,26,32.098765432098766,532
Bilateral,R,81,32,39.50617283950617,532
Control,L,81,41,50.617283950617285,532
Control,R,81,41,50.617283950617285,532
Left,L,81,31,38.2716049382716,532
Left,R,81,12,14.814814814814813,532
