Mask,treatment,SNR,nTrials,nCorrect,pCorrect,iteration
Restricted,True,-7.0,154,79,51.298701298701296,437
Restricted,True,-4.0,154,93,60.3896103896104,437
Restricted,True,2.0,154,86,55.84415584415584,437
Clean,False,-7.0,154,112,72.72727272727273,438
Clean,False,-4.0,154,125,81.16883116883116,438
Clean,False,2.0,154,124,80.51948051948052,438
Clean,True,-7.0,154,121,78.57142857142857,438
Clean,True,-4.0,154,133,86.36363636363636,438
Clean,True,2.0,154,122,79.22077922077922,438
Restricted,False,-7.0,154,98,63.63636363636363,438
Restricted,False,-4.0,154,117,75.97402597402598,438
Restricted,False,2.0,154,106,68.83116883116884,438
Restricted,True,-7.0,154,83,53.896103896103895,438
Restricted,True,-4.0,154,97,62.98701298701299,438
Restricted,True,2.0,154,98,63.63636363636363,438
Clean,False,-7.0,154,116,75.32467532467533,439
Clean,False,-4.0,154,120,77.92207792207793,439
Clean,False,2.0,154,133,86.36363636363636,439
Clean,True,-7.0,154,120,77.92207792207793,439
Clean,True,-4.0,154,140,90.9090909090909,439
Clean,True,2.0,154,121,78.57142857142857,439
Restricted,False,-7.0,154,92,59.74025974025974,439
Restricted,False,-4.0,154,108,70.12987012987013,439
Restricted,False,2.0,154,115,74.67532467532467,439
Restricted,True,-7.0,154,79,51.298701298701296,439
Restricted,True,-4.0,154,90,58.44155844155844,439
Restricted,True,2.0,154,96,62.33766233766234,439
Clean,False,-7.0,154,120,77.92207792207793,440
Clean,False,-4.0,154,117,75.97402597402598,440
Clean,False,2.0,154,127,82.46753246753246,440
Clean,True,-7.0,154,124,80.51948051948052,440
Clean,True,-4.0,154,141,91.55844155844156,440
Clean,True,2.0,154,129,83.76623376623377,440
Restricted,False,-7.0,154,98,63.63636363636363,440
Restricted,False,-4.0,154,109,70.77922077922078,440
Restricted,False,2.0,154,108,70.12987012987013,440
Restricted,True,-7.0,154,83,53.896103896103895,440
Restricted,True,-4.0,154,89,57.7922077922078,440
Restricted,True,2.0,154,92,59.74025974025974,440
Clean,False,-7.0,154,105,68.18181818181817,441
Clean,False,-4.0,154,124,80.51948051948052,441
Clean,False,2.0,154,120,77.92207792207793,441
Clean,True,-7.0,154,114,74.02597402597402,441
Clean,True,-4.0,154,135,87.66233766233766,441
Clean,True,2.0,154,133,86.36363636363636,441
Restricted,False,-7.0,154,106,68.83116883116884,441
Restricted,False,-4.0,154,101,65.5844155844156,441
Restricted,False,2.0,154,111,72.07792207792207,441
Restricted,True,-7.0,154,92,59.74025974025974,441
Restricted,True,-4.0,154,100,64.93506493506493,441
Restricted,True,2.0,154,87,56.493506493506494,441
Clean,False,-7.0,154,105,68.18181818181817,442
Clean,False,-4.0,154,118,76.62337662337663,442
Clean,False,2.0,154,128,83.11688311688312,442
Clean,True,-7.0,154,116,75.32467532467533,442
Clean,True,-4.0,154,139,90.25974025974025,442
Clean,True,2.0,154,133,86.36363636363636,442
Restricted,False,-7.0,154,92,59.74025974025974,442
Restricted,False,-4.0,154,109,70.77922077922078,442
Restricted,False,2.0,154,115,74.67532467532467,442
Restricted,True,-7.0,154,88,57.14285714285714,442
Restricted,True,-4.0,154,85,55.1948051948052,442
Restricted,True,2.0,154,87,56.493506493506494,442
Clean,False,-7.0,154,116,75.32467532467533,443
Clean,False,-4.0,154,126,81.81818181818183,443
Clean,False,2.0,154,129,83.76623376623377,443
Clean,True,-7.0,154,117,75.97402597402598,443
Clean,True,-4.0,154,138,89.6103896103896,443
Clean,True,2.0,154,122,79.22077922077922,443
Restricted,False,-7.0,154,100,64.93506493506493,443
Restricted,False,-4.0,154,108,70.12987012987013,443
Restricted,False,2.0,154,118,76.62337662337663,443
Restricted,True,-7.0,154,86,55.84415584415584,443
Restricted,True,-4.0,154,92,59.74025974025974,443
Restricted,True,2.0,154,88,57.14285714285714,443
Clean,False,-7.0,154,110,71.42857142857143,444
Clean,False,-4.0,154,129,83.76623376623377,444
Clean,False,2.0,154,117,75.97402597402598,444
Clean,True,-7.0,154,118,76.62337662337663,444
Clean,True,-4.0,154,142,92.20779220779221,444
Clean,True,2.0,154,122,79.22077922077922,444
Restricted,False,-7.0,154,99,64.28571428571429,444
Restricted,False,-4.0,154,100,64.93506493506493,444
Restricted,False,2.0,154,109,70.77922077922078,444
Restricted,True,-7.0,154,87,56.493506493506494,444
Restricted,True,-4.0,154,93,60.3896103896104,444
Restricted,True,2.0,154,86,55.84415584415584,444
Clean,False,-7.0,154,111,72.07792207792207,445
Clean,False,-4.0,154,122,79.22077922077922,445
Clean,False,2.0,154,120,77.92207792207793,445
Clean,True,-7.0,154,118,76.62337662337663,445
Clean,True,-4.0,154,135,87.66233766233766,445
Clean,True,2.0,154,122,79.22077922077922,445
Restricted,False,-7.0,154,109,70.77922077922078,445
Restricted,False,-4.0,154,118,76.62337662337663,445
Restricted,False,2.0,154,111,72.07792207792207,445
Restricted,True,-7.0,154,96,62.33766233766234,445
Restricted,True,-4.0,154,98,63.63636363636363,445
Restricted,True,2.0,154,96,62.33766233766234,445
Clean,False,-7.0,154,110,71.42857142857143,446
Clean,False,-4.0,154,117,75.97402597402598,446
Clean,False,2.0,154,124,80.51948051948052,446
Clean,True,-7.0,154,125,81.16883116883116,446
Clean,True,-4.0,154,137,88.96103896103897,446
Clean,True,2.0,154,122,79.22077922077922,446
Restricted,False,-7.0,154,107,69.48051948051948,446
Restricted,False,-4.0,154,103,66.88311688311688,446
Restricted,False,2.0,154,113,73.37662337662337,446
Restricted,True,-7.0,154,89,57.7922077922078,446
Restricted,True,-4.0,154,73,47.4025974025974,446
Restricted,True,2.0,154,95,61.68831168831169,446
Clean,False,-7.0,154,110,71.42857142857143,447
Clean,False,-4.0,154,123,79.87012987012987,447
Clean,False,2.0,154,127,82.46753246753246,447
Clean,True,-7.0,154,118,76.62337662337663,447
Clean,True,-4.0,154,133,86.36363636363636,447
Clean,True,2.0,154,127,82.46753246753246,447
Restricted,False,-7.0,154,91,59.09090909090909,447
Restricted,False,-4.0,154,106,68.83116883116884,447
Restricted,False,2.0,154,121,78.57142857142857,447
Restricted,True,-7.0,154,90,58.44155844155844,447
Restricted,True,-4.0,154,98,63.63636363636363,447
Restricted,True,2.0,154,77,50.0,447
Clean,False,-7.0,154,120,77.92207792207793,448
Clean,False,-4.0,154,120,77.92207792207793,448
Clean,False,2.0,154,134,87.01298701298701,448
Clean,True,-7.0,154,125,81.16883116883116,448
Clean,True,-4.0,154,139,90.25974025974025,448
Clean,True,2.0,154,129,83.76623376623377,448
Restricted,False,-7.0,154,97,62.98701298701299,448
Restricted,False,-4.0,154,105,68.18181818181817,448
Restricted,False,2.0,154,108,70.12987012987013,448
Restricted,True,-7.0,154,81,52.5974025974026,448
Restricted,True,-4.0,154,89,57.7922077922078,448
Restricted,True,2.0,154,91,59.09090909090909,448
Clean,False,-7.0,154,115,74.67532467532467,449
Clean,False,-4.0,154,129,83.76623376623377,449
Clean,False,2.0,154,129,83.76623376623377,449
Clean,True,-7.0,154,120,77.92207792207793,449
Clean,True,-4.0,154,138,89.6103896103896,449
Clean,True,2.0,154,121,78.57142857142857,449
Restricted,False,-7.0,154,108,70.12987012987013,449
Restricted,False,-4.0,154,105,68.18181818181817,449
Restricted,False,2.0,154,100,64.93506493506493,449
Restricted,True,-7.0,154,85,55.1948051948052,449
Restricted,True,-4.0,154,91,59.09090909090909,449
Restricted,True,2.0,154,86,55.84415584415584,449
Clean,False,-7.0,154,119,77.27272727272727,450
Clean,False,-4.0,154,126,81.81818181818183,450
Clean,False,2.0,154,130,84.4155844155844,450
Clean,True,-7.0,154,118,76.62337662337663,450
Clean,True,-4.0,154,133,86.36363636363636,450
Clean,True,2.0,154,133,86.36363636363636,450
Restricted,False,-7.0,154,110,71.42857142857143,450
Restricted,False,-4.0,154,102,66.23376623376623,450
Restricted,False,2.0,154,108,70.12987012987013,450
Restricted,True,-7.0,154,84,54.54545454545454,450
Restricted,True,-4.0,154,88,57.14285714285714,450
Restricted,True,2.0,154,83,53.896103896103895,450
Clean,False,-7.0,154,116,75.32467532467533,451
Clean,False,-4.0,154,116,75.32467532467533,451
Clean,False,2.0,154,129,83.76623376623377,451
Clean,True,-7.0,154,123,79.87012987012987,451
Clean,True,-4.0,154,136,88.31168831168831,451
Clean,True,2.0,154,126,81.81818181818183,451
Restricted,False,-7.0,154,108,70.12987012987013,451
Restricted,False,-4.0,154,105,68.18181818181817,451
Restricted,False,2.0,154,114,74.02597402597402,451
Restricted,True,-7.0,154,96,62.33766233766234,451
Restricted,True,-4.0,154,86,55.84415584415584,451
Restricted,True,2.0,154,81,52.5974025974026,451
Clean,False,-7.0,154,114,74.02597402597402,452
Clean,False,-4.0,154,121,78.57142857142857,452
Clean,False,2.0,154,119,77.27272727272727,452
Clean,True,-7.0,154,131,85.06493506493507,452
Clean,True,-4.0,154,138,89.6103896103896,452
Clean,True,2.0,154,129,83.76623376623377,452
Restricted,False,-7.0,154,108,70.12987012987013,452
Restricted,False,-4.0,154,103,66.88311688311688,452
Restricted,False,2.0,154,112,72.72727272727273,452
Restricted,True,-7.0,154,96,62.33766233766234,452
Restricted,True,-4.0,154,94,61.038961038961034,452
Restricted,True,2.0,154,70,45.45454545454545,452
Clean,False,-7.0,154,114,74.02597402597402,453
Clean,False,-4.0,154,112,72.72727272727273,453
Clean,False,2.0,154,123,79.87012987012987,453
Clean,True,-7.0,154,121,78.57142857142857,453
Clean,True,-4.0,154,140,90.9090909090909,453
Clean,True,2.0,154,125,81.16883116883116,453
Restricted,False,-7.0,154,102,66.23376623376623,453
Restricted,False,-4.0,154,109,70.77922077922078,453
Restricted,False,2.0,154,109,70.77922077922078,453
Restricted,True,-7.0,154,92,59.74025974025974,453
Restricted,True,-4.0,154,82,53.246753246753244,453
Restricted,True,2.0,154,95,61.68831168831169,453
Clean,False,-7.0,154,108,70.12987012987013,454
Clean,False,-4.0,154,120,77.92207792207793,454
Clean,False,2.0,154,130,84.4155844155844,454
Clean,True,-7.0,154,123,79.87012987012987,454
Clean,True,-4.0,154,139,90.25974025974025,454
Clean,True,2.0,154,126,81.81818181818183,454
Restricted,False,-7.0,154,107,69.48051948051948,454
Restricted,False,-4.0,154,109,70.77922077922078,454
Restricted,False,2.0,154,114,74.02597402597402,454
Restricted,True,-7.0,154,79,51.298701298701296,454
Restricted,True,-4.0,154,83,53.896103896103895,454
Restricted,True,2.0,154,88,57.14285714285714,454
Clean,False,-7.0,154,121,78.57142857142857,455
Clean,False,-4.0,154,119,77.27272727272727,455
Clean,False,2.0,154,130,84.4155844155844,455
Clean,True,-7.0,154,116,75.32467532467533,455
Clean,True,-4.0,154,144,93.5064935064935,455
Clean,True,2.0,154,128,83.11688311688312,455
Restricted,False,-7.0,154,95,61.68831168831169,455
Restricted,False,-4.0,154,104,67.53246753246754,455
Restricted,False,2.0,154,112,72.72727272727273,455
Restricted,True,-7.0,154,101,65.5844155844156,455
Restricted,True,-4.0,154,79,51.298701298701296,455
Restricted,True,2.0,154,90,58.44155844155844,455
Clean,False,-7.0,154,106,68.83116883116884,456
Clean,False,-4.0,154,123,79.87012987012987,456
Clean,False,2.0,154,129,83.76623376623377,456
Clean,True,-7.0,154,118,76.62337662337663,456
Clean,True,-4.0,154,142,92.20779220779221,456
Clean,True,2.0,154,125,81.16883116883116,456
Restricted,False,-7.0,154,109,70.77922077922078,456
Restricted,False,-4.0,154,117,75.97402597402598,456
Restricted,False,2.0,154,115,74.67532467532467,456
Restricted,True,-7.0,154,88,57.14285714285714,456
Restricted,True,-4.0,154,90,58.44155844155844,456
Restricted,True,2.0,154,84,54.54545454545454,456
Clean,False,-7.0,154,112,72.72727272727273,457
Clean,False,-4.0,154,128,83.11688311688312,457
Clean,False,2.0,154,130,84.4155844155844,457
Clean,True,-7.0,154,128,83.11688311688312,457
Clean,True,-4.0,154,138,89.6103896103896,457
Clean,True,2.0,154,125,81.16883116883116,457
Restricted,False,-7.0,154,113,73.37662337662337,457
Restricted,False,-4.0,154,103,66.88311688311688,457
Restricted,False,2.0,154,115,74.67532467532467,457
Restricted,True,-7.0,154,89,57.7922077922078,457
Restricted,True,-4.0,154,86,55.84415584415584,457
Restricted,True,2.0,154,71,46.103896103896105,457
Clean,False,-7.0,154,120,77.92207792207793,458
Clean,False,-4.0,154,126,81.81818181818183,458
Clean,False,2.0,154,133,86.36363636363636,458
Clean,True,-7.0,154,123,79.87012987012987,458
Clean,True,-4.0,154,136,88.31168831168831,458
Clean,True,2.0,154,127,82.46753246753246,458
Restricted,False,-7.0,154,99,64.28571428571429,458
Restricted,False,-4.0,154,95,61.68831168831169,458
Restricted,False,2.0,154,121,78.57142857142857,458
Restricted,True,-7.0,154,99,64.28571428571429,458
Restricted,True,-4.0,154,104,67.53246753246754,458
Restricted,True,2.0,154,96,62.33766233766234,458
Clean,False,-7.0,154,110,71.42857142857143,459
Clean,False,-4.0,154,129,83.76623376623377,459
Clean,False,2.0,154,129,83.76623376623377,459
Clean,True,-7.0,154,118,76.62337662337663,459
Clean,True,-4.0,154,145,94.15584415584416,459
Clean,True,2.0,154,129,83.76623376623377,459
Restricted,False,-7.0,154,100,64.93506493506493,459
Restricted,False,-4.0,154,97,62.98701298701299,459
Restricted,False,2.0,154,120,77.92207792207793,459
Restricted,True,-7.0,154,79,51.298701298701296,459
Restricted,True,-4.0,154,91,59.09090909090909,459
Restricted,True,2.0,154,96,62.33766233766234,459
Clean,False,-7.0,154,121,78.57142857142857,460
Clean,False,-4.0,154,117,75.97402597402598,460
Clean,False,2.0,154,122,79.22077922077922,460
Clean,True,-7.0,154,118,76.62337662337663,460
Clean,True,-4.0,154,141,91.55844155844156,460
Clean,True,2.0,154,127,82.46753246753246,460
Restricted,False,-7.0,154,102,66.23376623376623,460
Restricted,False,-4.0,154,98,63.63636363636363,460
Restricted,False,2.0,154,123,79.87012987012987,460
Restricted,True,-7.0,154,82,53.246753246753244,460
Restricted,True,-4.0,154,104,67.53246753246754,460
Restricted,True,2.0,154,84,54.54545454545454,460
Clean,False,-7.0,154,111,72.07792207792207,461
Clean,False,-4.0,154,124,80.51948051948052,461
Clean,False,2.0,154,134,87.01298701298701,461
Clean,True,-7.0,154,116,75.32467532467533,461
Clean,True,-4.0,154,141,91.55844155844156,461
Clean,True,2.0,154,123,79.87012987012987,461
Restricted,False,-7.0,154,99,64.28571428571429,461
Restricted,False,-4.0,154,95,61.68831168831169,461
Restricted,False,2.0,154,111,72.07792207792207,461
Restricted,True,-7.0,154,80,51.94805194805194,461
Restricted,True,-4.0,154,98,63.63636363636363,461
Restricted,True,2.0,154,84,54.54545454545454,461
Clean,False,-7.0,154,116,75.32467532467533,462
Clean,False,-4.0,154,122,79.22077922077922,462
Clean,False,2.0,154,127,82.46753246753246,462
Clean,True,-7.0,154,122,79.22077922077922,462
Clean,True,-4.0,154,140,90.9090909090909,462
Clean,True,2.0,154,122,79.22077922077922,462
Restricted,False,-7.0,154,104,67.53246753246754,462
Restricted,False,-4.0,154,106,68.83116883116884,462
Restricted,False,2.0,154,117,75.97402597402598,462
Restricted,True,-7.0,154,86,55.84415584415584,462
Restricted,True,-4.0,154,97,62.98701298701299,462
Restricted,True,2.0,154,104,67.53246753246754,462
Clean,False,-7.0,154,114,74.02597402597402,463
Clean,False,-4.0,154,114,74.02597402597402,463
Clean,False,2.0,154,125,81.16883116883116,463
Clean,True,-7.0,154,121,78.57142857142857,463
Clean,True,-4.0,154,138,89.6103896103896,463
Clean,True,2.0,154,130,84.4155844155844,463
Restricted,False,-7.0,154,101,65.5844155844156,463
Restricted,False,-4.0,154,110,71.42857142857143,463
Restricted,False,2.0,154,106,68.83116883116884,463
Restricted,True,-7.0,154,104,67.53246753246754,463
Restricted,True,-4.0,154,96,62.33766233766234,463
Restricted,True,2.0,154,82,53.246753246753244,463
Clean,False,-7.0,154,112,72.72727272727273,464
Clean,False,-4.0,154,127,82.46753246753246,464
Clean,False,2.0,154,130,84.4155844155844,464
Clean,True,-7.0,154,128,83.11688311688312,464
Clean,True,-4.0,154,141,91.55844155844156,464
Clean,True,2.0,154,127,82.46753246753246,464
Restricted,False,-7.0,154,91,59.09090909090909,464
Restricted,False,-4.0,154,104,67.53246753246754,464
Restricted,False,2.0,154,120,77.92207792207793,464
Restricted,True,-7.0,154,87,56.493506493506494,464
Restricted,True,-4.0,154,100,64.93506493506493,464
Restricted,True,2.0,154,82,53.246753246753244,464
Clean,False,-7.0,154,118,76.62337662337663,465
Clean,False,-4.0,154,135,87.66233766233766,465
Clean,False,2.0,154,126,81.81818181818183,465
Clean,True,-7.0,154,124,80.51948051948052,465
Clean,True,-4.0,154,136,88.31168831168831,465
Clean,True,2.0,154,124,80.51948051948052,465
Restricted,False,-7.0,154,103,66.88311688311688,465
Restricted,False,-4.0,154,93,60.3896103896104,465
Restricted,False,2.0,154,110,71.42857142857143,465
Restricted,True,-7.0,154,91,59.09090909090909,465
Restricted,True,-4.0,154,95,61.68831168831169,465
Restricted,True,2.0,154,91,59.09090909090909,465
Clean,False,-7.0,154,118,76.62337662337663,466
Clean,False,-4.0,154,126,81.81818181818183,466
Clean,False,2.0,154,129,83.76623376623377,466
Clean,True,-7.0,154,124,80.51948051948052,466
Clean,True,-4.0,154,142,92.20779220779221,466
Clean,True,2.0,154,118,76.62337662337663,466
Restricted,False,-7.0,154,106,68.83116883116884,466
Restricted,False,-4.0,154,112,72.72727272727273,466
Restricted,False,2.0,154,110,71.42857142857143,466
Restricted,True,-7.0,154,79,51.298701298701296,466
Restricted,True,-4.0,154,92,59.74025974025974,466
Restricted,True,2.0,154,83,53.896103896103895,466
Clean,False,-7.0,154,111,72.07792207792207,467
Clean,False,-4.0,154,119,77.27272727272727,467
Clean,False,2.0,154,128,83.11688311688312,467
Clean,True,-7.0,154,137,88.96103896103897,467
Clean,True,-4.0,154,141,91.55844155844156,467
Clean,True,2.0,154,126,81.81818181818183,467
Restricted,False,-7.0,154,93,60.3896103896104,467
Restricted,False,-4.0,154,96,62.33766233766234,467
Restricted,False,2.0,154,110,71.42857142857143,467
Restricted,True,-7.0,154,78,50.649350649350644,467
Restricted,True,-4.0,154,99,64.28571428571429,467
Restricted,True,2.0,154,84,54.54545454545454,467
Clean,False,-7.0,154,110,71.42857142857143,468
Clean,False,-4.0,154,126,81.81818181818183,468
Clean,False,2.0,154,133,86.36363636363636,468
Clean,True,-7.0,154,121,78.57142857142857,468
Clean,True,-4.0,154,141,91.55844155844156,468
Clean,True,2.0,154,131,85.06493506493507,468
Restricted,False,-7.0,154,113,73.37662337662337,468
Restricted,False,-4.0,154,106,68.83116883116884,468
Restricted,False,2.0,154,112,72.72727272727273,468
Restricted,True,-7.0,154,82,53.246753246753244,468
Restricted,True,-4.0,154,98,63.63636363636363,468
Restricted,True,2.0,154,75,48.701298701298704,468
Clean,False,-7.0,154,107,69.48051948051948,469
Clean,False,-4.0,154,123,79.87012987012987,469
Clean,False,2.0,154,124,80.51948051948052,469
Clean,True,-7.0,154,127,82.46753246753246,469
Clean,True,-4.0,154,138,89.6103896103896,469
Clean,True,2.0,154,123,79.87012987012987,469
Restricted,False,-7.0,154,99,64.28571428571429,469
Restricted,False,-4.0,154,103,66.88311688311688,469
Restricted,False,2.0,154,113,73.37662337662337,469
Restricted,True,-7.0,154,92,59.74025974025974,469
Restricted,True,-4.0,154,88,57.14285714285714,469
Restricted,True,2.0,154,82,53.246753246753244,469
Clean,False,-7.0,154,117,75.97402597402598,470
Clean,False,-4.0,154,122,79.22077922077922,470
Clean,False,2.0,154,118,76.62337662337663,470
Clean,True,-7.0,154,125,81.16883116883116,470
Clean,True,-4.0,154,140,90.9090909090909,470
Clean,True,2.0,154,116,75.32467532467533,470
Restricted,False,-7.0,154,110,71.42857142857143,470
Restricted,False,-4.0,154,101,65.5844155844156,470
Restricted,False,2.0,154,107,69.48051948051948,470
Restricted,True,-7.0,154,87,56.493506493506494,470
Restricted,True,-4.0,154,93,60.3896103896104,470
Restricted,True,2.0,154,89,57.7922077922078,470
Clean,False,-7.0,154,115,74.67532467532467,471
Clean,False,-4.0,154,125,81.16883116883116,471
Clean,False,2.0,154,131,85.06493506493507,471
Clean,True,-7.0,154,118,76.62337662337663,471
Clean,True,-4.0,154,142,92.20779220779221,471
Clean,True,2.0,154,121,78.57142857142857,471
Restricted,False,-7.0,154,98,63.63636363636363,471
Restricted,False,-4.0,154,112,72.72727272727273,471
Restricted,False,2.0,154,119,77.27272727272727,471
Restricted,True,-7.0,154,75,48.701298701298704,471
Restricted,True,-4.0,154,90,58.44155844155844,471
Restricted,True,2.0,154,71,46.103896103896105,471
Clean,False,-7.0,154,121,78.57142857142857,472
Clean,False,-4.0,154,119,77.27272727272727,472
Clean,False,2.0,154,122,79.22077922077922,472
Clean,True,-7.0,154,119,77.27272727272727,472
Clean,True,-4.0,154,140,90.9090909090909,472
Clean,True,2.0,154,129,83.76623376623377,472
Restricted,False,-7.0,154,106,68.83116883116884,472
Restricted,False,-4.0,154,108,70.12987012987013,472
Restricted,False,2.0,154,109,70.77922077922078,472
Restricted,True,-7.0,154,98,63.63636363636363,472
Restricted,True,-4.0,154,97,62.98701298701299,472
Restricted,True,2.0,154,89,57.7922077922078,472
Clean,False,-7.0,154,114,74.02597402597402,473
Clean,False,-4.0,154,128,83.11688311688312,473
Clean,False,2.0,154,131,85.06493506493507,473
Clean,True,-7.0,154,132,85.71428571428571,473
Clean,True,-4.0,154,139,90.25974025974025,473
Clean,True,2.0,154,130,84.4155844155844,473
Restricted,False,-7.0,154,109,70.77922077922078,473
Restricted,False,-4.0,154,116,75.32467532467533,473
Restricted,False,2.0,154,110,71.42857142857143,473
Restricted,True,-7.0,154,94,61.038961038961034,473
Restricted,True,-4.0,154,95,61.68831168831169,473
Restricted,True,2.0,154,85,55.1948051948052,473
Clean,False,-7.0,154,114,74.02597402597402,474
Clean,False,-4.0,154,128,83.11688311688312,474
Clean,False,2.0,154,127,82.46753246753246,474
Clean,True,-7.0,154,128,83.11688311688312,474
Clean,True,-4.0,154,136,88.31168831168831,474
Clean,True,2.0,154,124,80.51948051948052,474
Restricted,False,-7.0,154,104,67.53246753246754,474
Restricted,False,-4.0,154,105,68.18181818181817,474
Restricted,False,2.0,154,112,72.72727272727273,474
Restricted,True,-7.0,154,83,53.896103896103895,474
Restricted,True,-4.0,154,89,57.7922077922078,474
Restricted,True,2.0,154,87,56.493506493506494,474
Clean,False,-7.0,154,115,74.67532467532467,475
Clean,False,-4.0,154,128,83.11688311688312,475
Clean,False,2.0,154,122,79.22077922077922,475
Clean,True,-7.0,154,119,77.27272727272727,475
Clean,True,-4.0,154,140,90.9090909090909,475
Clean,True,2.0,154,124,80.51948051948052,475
Restricted,False,-7.0,154,98,63.63636363636363,475
Restricted,False,-4.0,154,103,66.88311688311688,475
Restricted,False,2.0,154,122,79.22077922077922,475
Restricted,True,-7.0,154,92,59.74025974025974,475
Restricted,True,-4.0,154,84,54.54545454545454,475
Restricted,True,2.0,154,95,61.68831168831169,475
Clean,False,-7.0,154,105,68.18181818181817,476
Clean,False,-4.0,154,113,73.37662337662337,476
Clean,False,2.0,154,123,79.87012987012987,476
Clean,True,-7.0,154,128,83.11688311688312,476
Clean,True,-4.0,154,134,87.01298701298701,476
Clean,True,2.0,154,127,82.46753246753246,476
Restricted,False,-7.0,154,93,60.3896103896104,476
Restricted,False,-4.0,154,103,66.88311688311688,476
Restricted,False,2.0,154,108,70.12987012987013,476
Restricted,True,-7.0,154,84,54.54545454545454,476
Restricted,True,-4.0,154,88,57.14285714285714,476
Restricted,True,2.0,154,84,54.54545454545454,476
Clean,False,-7.0,154,115,74.67532467532467,477
Clean,False,-4.0,154,123,79.87012987012987,477
Clean,False,2.0,154,122,79.22077922077922,477
Clean,True,-7.0,154,115,74.67532467532467,477
Clean,True,-4.0,154,133,86.36363636363636,477
Clean,True,2.0,154,108,70.12987012987013,477
Restricted,False,-7.0,154,104,67.53246753246754,477
Restricted,False,-4.0,154,103,66.88311688311688,477
Restricted,False,2.0,154,111,72.07792207792207,477
Restricted,True,-7.0,154,97,62.98701298701299,477
Restricted,True,-4.0,154,87,56.493506493506494,477
Restricted,True,2.0,154,85,55.1948051948052,477
Clean,False,-7.0,154,111,72.07792207792207,478
Clean,False,-4.0,154,122,79.22077922077922,478
Clean,False,2.0,154,130,84.4155844155844,478
Clean,True,-7.0,154,119,77.27272727272727,478
Clean,True,-4.0,154,140,90.9090909090909,478
Clean,True,2.0,154,128,83.11688311688312,478
Restricted,False,-7.0,154,92,59.74025974025974,478
Restricted,False,-4.0,154,108,70.12987012987013,478
Restricted,False,2.0,154,107,69.48051948051948,478
Restricted,True,-7.0,154,91,59.09090909090909,478
Restricted,True,-4.0,154,103,66.88311688311688,478
Restricted,True,2.0,154,96,62.33766233766234,478
Clean,False,-7.0,154,117,75.97402597402598,479
Clean,False,-4.0,154,126,81.81818181818183,479
Clean,False,2.0,154,132,85.71428571428571,479
Clean,True,-7.0,154,119,77.27272727272727,479
Clean,True,-4.0,154,136,88.31168831168831,479
Clean,True,2.0,154,121,78.57142857142857,479
Restricted,False,-7.0,154,99,64.28571428571429,479
Restricted,False,-4.0,154,101,65.5844155844156,479
Restricted,False,2.0,154,128,83.11688311688312,479
Restricted,True,-7.0,154,81,52.5974025974026,479
Restricted,True,-4.0,154,84,54.54545454545454,479
Restricted,True,2.0,154,89,57.7922077922078,479
Clean,False,-7.0,154,118,76.62337662337663,480
Clean,False,-4.0,154,119,77.27272727272727,480
Clean,False,2.0,154,119,77.27272727272727,480
Clean,True,-7.0,154,119,77.27272727272727,480
Clean,True,-4.0,154,135,87.66233766233766,480
Clean,True,2.0,154,123,79.87012987012987,480
Restricted,False,-7.0,154,94,61.038961038961034,480
Restricted,False,-4.0,154,106,68.83116883116884,480
Restricted,False,2.0,154,112,72.72727272727273,480
Restricted,True,-7.0,154,94,61.038961038961034,480
Restricted,True,-4.0,154,84,54.54545454545454,480
Restricted,True,2.0,154,90,58.44155844155844,480
Clean,False,-7.0,154,114,74.02597402597402,481
Clean,False,-4.0,154,123,79.87012987012987,481
Clean,False,2.0,154,127,82.46753246753246,481
Clean,True,-7.0,154,124,80.51948051948052,481
Clean,True,-4.0,154,144,93.5064935064935,481
Clean,True,2.0,154,130,84.4155844155844,481
Restricted,False,-7.0,154,106,68.83116883116884,481
Restricted,False,-4.0,154,106,68.83116883116884,481
Restricted,False,2.0,154,115,74.67532467532467,481
Restricted,True,-7.0,154,84,54.54545454545454,481
Restricted,True,-4.0,154,101,65.5844155844156,481
Restricted,True,2.0,154,79,51.298701298701296,481
Clean,False,-7.0,154,108,70.12987012987013,482
Clean,False,-4.0,154,117,75.97402597402598,482
Clean,False,2.0,154,133,86.36363636363636,482
Clean,True,-7.0,154,118,76.62337662337663,482
Clean,True,-4.0,154,140,90.9090909090909,482
Clean,True,2.0,154,126,81.81818181818183,482
Restricted,False,-7.0,154,101,65.5844155844156,482
Restricted,False,-4.0,154,104,67.53246753246754,482
Restricted,False,2.0,154,101,65.5844155844156,482
Restricted,True,-7.0,154,81,52.5974025974026,482
Restricted,True,-4.0,154,85,55.1948051948052,482
Restricted,True,2.0,154,76,49.35064935064935,482
Clean,False,-7.0,154,121,78.57142857142857,483
Clean,False,-4.0,154,120,77.92207792207793,483
Clean,False,2.0,154,130,84.4155844155844,483
Clean,True,-7.0,154,126,81.81818181818183,483
Clean,True,-4.0,154,135,87.66233766233766,483
Clean,True,2.0,154,124,80.51948051948052,483
Restricted,False,-7.0,154,97,62.98701298701299,483
Restricted,False,-4.0,154,105,68.18181818181817,483
Restricted,False,2.0,154,119,77.27272727272727,483
Restricted,True,-7.0,154,88,57.14285714285714,483
Restricted,True,-4.0,154,99,64.28571428571429,483
Restricted,True,2.0,154,83,53.896103896103895,483
