Mask,treatment,SNR,nTrials,nCorrect,pCorrect,iteration
Restricted,True,-9.5,28,20,71.42857142857143,271
Restricted,True,-6.5,28,24,85.71428571428571,271
Restricted,True,-0.5,28,8,28.57142857142857,271
Clean,False,-18.5,28,24,85.71428571428571,272
Clean,False,-15.5,28,25,89.28571428571429,272
Clean,False,-12.5,28,20,71.42857142857143,272
Clean,False,-9.5,28,23,82.14285714285714,272
Clean,False,-6.5,28,24,85.71428571428571,272
Clean,False,-0.5,28,18,64.28571428571429,272
Clean,True,-18.5,28,26,92.85714285714286,272
Clean,True,-15.5,28,21,75.0,272
Clean,True,-12.5,28,23,82.14285714285714,272
Clean,True,-9.5,28,18,64.28571428571429,272
Clean,True,-6.5,28,21,75.0,272
Clean,True,-0.5,28,28,100.0,272
Restricted,False,-18.5,28,16,57.14285714285714,272
Restricted,False,-15.5,28,16,57.14285714285714,272
Restricted,False,-12.5,28,18,64.28571428571429,272
Restricted,False,-9.5,28,19,67.85714285714286,272
Restricted,False,-6.5,28,19,67.85714285714286,272
Restricted,False,-0.5,28,26,92.85714285714286,272
Restricted,True,-18.5,28,16,57.14285714285714,272
Restricted,True,-15.5,28,19,67.85714285714286,272
Restricted,True,-12.5,28,19,67.85714285714286,272
Restricted,True,-9.5,28,21,75.0,272
Restricted,True,-6.5,28,25,89.28571428571429,272
Restricted,True,-0.5,28,7,25.0,272
Clean,False,-18.5,28,26,92.85714285714286,273
Clean,False,-15.5,28,27,96.42857142857143,273
Clean,False,-12.5,28,23,82.14285714285714,273
Clean,False,-9.5,28,22,78.57142857142857,273
Clean,False,-6.5,28,22,78.57142857142857,273
Clean,False,-0.5,28,16,57.14285714285714,273
Clean,True,-18.5,28,24,85.71428571428571,273
Clean,True,-15.5,28,24,85.71428571428571,273
Clean,True,-12.5,28,18,64.28571428571429,273
Clean,True,-9.5,28,20,71.42857142857143,273
Clean,True,-6.5,28,21,75.0,273
Clean,True,-0.5,28,28,100.0,273
Restricted,False,-18.5,28,12,42.857142857142854,273
Restricted,False,-15.5,28,19,67.85714285714286,273
Restricted,False,-12.5,28,13,46.42857142857143,273
Restricted,False,-9.5,28,15,53.57142857142857,273
Restricted,False,-6.5,28,16,57.14285714285714,273
Restricted,False,-0.5,28,27,96.42857142857143,273
Restricted,True,-18.5,28,20,71.42857142857143,273
Restricted,True,-15.5,28,12,42.857142857142854,273
Restricted,True,-12.5,28,15,53.57142857142857,273
Restricted,True,-9.5,28,20,71.42857142857143,273
Restricted,True,-6.5,28,24,85.71428571428571,273
Restricted,True,-0.5,28,9,32.142857142857146,273
Clean,False,-18.5,28,27,96.42857142857143,274
Clean,False,-15.5,28,27,96.42857142857143,274
Clean,False,-12.5,28,24,85.71428571428571,274
Clean,False,-9.5,28,21,75.0,274
Clean,False,-6.5,28,22,78.57142857142857,274
Clean,False,-0.5,28,16,57.14285714285714,274
Clean,True,-18.5,28,26,92.85714285714286,274
Clean,True,-15.5,28,20,71.42857142857143,274
Clean,True,-12.5,28,20,71.42857142857143,274
Clean,True,-9.5,28,20,71.42857142857143,274
Clean,True,-6.5,28,20,71.42857142857143,274
Clean,True,-0.5,28,28,100.0,274
Restricted,False,-18.5,28,15,53.57142857142857,274
Restricted,False,-15.5,28,17,60.71428571428571,274
Restricted,False,-12.5,28,19,67.85714285714286,274
Restricted,False,-9.5,28,21,75.0,274
Restricted,False,-6.5,28,22,78.57142857142857,274
Restricted,False,-0.5,28,28,100.0,274
Restricted,True,-18.5,28,19,67.85714285714286,274
Restricted,True,-15.5,28,15,53.57142857142857,274
Restricted,True,-12.5,28,15,53.57142857142857,274
Restricted,True,-9.5,28,19,67.85714285714286,274
Restricted,True,-6.5,28,23,82.14285714285714,274
Restricted,True,-0.5,28,9,32.142857142857146,274
Clean,False,-18.5,28,24,85.71428571428571,275
Clean,False,-15.5,28,26,92.85714285714286,275
Clean,False,-12.5,28,21,75.0,275
Clean,False,-9.5,28,20,71.42857142857143,275
Clean,False,-6.5,28,25,89.28571428571429,275
Clean,False,-0.5,28,19,67.85714285714286,275
Clean,True,-18.5,28,22,78.57142857142857,275
Clean,True,-15.5,28,26,92.85714285714286,275
Clean,True,-12.5,28,23,82.14285714285714,275
Clean,True,-9.5,28,21,75.0,275
Clean,True,-6.5,28,25,89.28571428571429,275
Clean,True,-0.5,28,28,100.0,275
Restricted,False,-18.5,28,14,50.0,275
Restricted,False,-15.5,28,18,64.28571428571429,275
Restricted,False,-12.5,28,19,67.85714285714286,275
Restricted,False,-9.5,28,20,71.42857142857143,275
Restricted,False,-6.5,28,22,78.57142857142857,275
Restricted,False,-0.5,28,26,92.85714285714286,275
Restricted,True,-18.5,28,18,64.28571428571429,275
Restricted,True,-15.5,28,13,46.42857142857143,275
Restricted,True,-12.5,28,16,57.14285714285714,275
Restricted,True,-9.5,28,19,67.85714285714286,275
Restricted,True,-6.5,28,20,71.42857142857143,275
Restricted,True,-0.5,28,11,39.285714285714285,275
Clean,False,-18.5,28,25,89.28571428571429,276
Clean,False,-15.5,28,25,89.28571428571429,276
Clean,False,-12.5,28,18,64.28571428571429,276
Clean,False,-9.5,28,24,85.71428571428571,276
Clean,False,-6.5,28,24,85.71428571428571,276
Clean,False,-0.5,28,18,64.28571428571429,276
Clean,True,-18.5,28,26,92.85714285714286,276
Clean,True,-15.5,28,23,82.14285714285714,276
Clean,True,-12.5,28,22,78.57142857142857,276
Clean,True,-9.5,28,18,64.28571428571429,276
Clean,True,-6.5,28,20,71.42857142857143,276
Clean,True,-0.5,28,28,100.0,276
Restricted,False,-18.5,28,14,50.0,276
Restricted,False,-15.5,28,19,67.85714285714286,276
Restricted,False,-12.5,28,17,60.71428571428571,276
Restricted,False,-9.5,28,19,67.85714285714286,276
Restricted,False,-6.5,28,18,64.28571428571429,276
Restricted,False,-0.5,28,27,96.42857142857143,276
Restricted,True,-18.5,28,16,57.14285714285714,276
Restricted,True,-15.5,28,16,57.14285714285714,276
Restricted,True,-12.5,28,20,71.42857142857143,276
Restricted,True,-9.5,28,20,71.42857142857143,276
Restricted,True,-6.5,28,26,92.85714285714286,276
Restricted,True,-0.5,28,13,46.42857142857143,276
Clean,False,-18.5,28,22,78.57142857142857,277
Clean,False,-15.5,28,23,82.14285714285714,277
Clean,False,-12.5,28,20,71.42857142857143,277
Clean,False,-9.5,28,23,82.14285714285714,277
Clean,False,-6.5,28,24,85.71428571428571,277
Clean,False,-0.5,28,15,53.57142857142857,277
Clean,True,-18.5,28,25,89.28571428571429,277
Clean,True,-15.5,28,25,89.28571428571429,277
Clean,True,-12.5,28,26,92.85714285714286,277
Clean,True,-9.5,28,20,71.42857142857143,277
Clean,True,-6.5,28,22,78.57142857142857,277
Clean,True,-0.5,28,28,100.0,277
Restricted,False,-18.5,28,17,60.71428571428571,277
Restricted,False,-15.5,28,18,64.28571428571429,277
Restricted,False,-12.5,28,19,67.85714285714286,277
Restricted,False,-9.5,28,20,71.42857142857143,277
Restricted,False,-6.5,28,22,78.57142857142857,277
Restricted,False,-0.5,28,28,100.0,277
Restricted,True,-18.5,28,12,42.857142857142854,277
Restricted,True,-15.5,28,17,60.71428571428571,277
Restricted,True,-12.5,28,17,60.71428571428571,277
Restricted,True,-9.5,28,19,67.85714285714286,277
Restricted,True,-6.5,28,24,85.71428571428571,277
Restricted,True,-0.5,28,7,25.0,277
Clean,False,-18.5,28,26,92.85714285714286,278
Clean,False,-15.5,28,22,78.57142857142857,278
Clean,False,-12.5,28,21,75.0,278
Clean,False,-9.5,28,19,67.85714285714286,278
Clean,False,-6.5,28,25,89.28571428571429,278
Clean,False,-0.5,28,16,57.14285714285714,278
Clean,True,-18.5,28,24,85.71428571428571,278
Clean,True,-15.5,28,23,82.14285714285714,278
Clean,True,-12.5,28,22,78.57142857142857,278
Clean,True,-9.5,28,21,75.0,278
Clean,True,-6.5,28,17,60.71428571428571,278
Clean,True,-0.5,28,28,100.0,278
Restricted,False,-18.5,28,14,50.0,278
Restricted,False,-15.5,28,16,57.14285714285714,278
Restricted,False,-12.5,28,17,60.71428571428571,278
Restricted,False,-9.5,28,18,64.28571428571429,278
Restricted,False,-6.5,28,18,64.28571428571429,278
Restricted,False,-0.5,28,26,92.85714285714286,278
Restricted,True,-18.5,28,18,64.28571428571429,278
Restricted,True,-15.5,28,16,57.14285714285714,278
Restricted,True,-12.5,28,16,57.14285714285714,278
Restricted,True,-9.5,28,18,64.28571428571429,278
Restricted,True,-6.5,28,26,92.85714285714286,278
Restricted,True,-0.5,28,9,32.142857142857146,278
Clean,False,-18.5,28,24,85.71428571428571,279
Clean,False,-15.5,28,23,82.14285714285714,279
Clean,False,-12.5,28,23,82.14285714285714,279
Clean,False,-9.5,28,23,82.14285714285714,279
Clean,False,-6.5,28,21,75.0,279
Clean,False,-0.5,28,19,67.85714285714286,279
Clean,True,-18.5,28,24,85.71428571428571,279
Clean,True,-15.5,28,24,85.71428571428571,279
Clean,True,-12.5,28,23,82.14285714285714,279
Clean,True,-9.5,28,20,71.42857142857143,279
Clean,True,-6.5,28,20,71.42857142857143,279
Clean,True,-0.5,28,28,100.0,279
Restricted,False,-18.5,28,14,50.0,279
Restricted,False,-15.5,28,18,64.28571428571429,279
Restricted,False,-12.5,28,17,60.71428571428571,279
Restricted,False,-9.5,28,18,64.28571428571429,279
Restricted,False,-6.5,28,25,89.28571428571429,279
Restricted,False,-0.5,28,27,96.42857142857143,279
Restricted,True,-18.5,28,16,57.14285714285714,279
Restricted,True,-15.5,28,15,53.57142857142857,279
Restricted,True,-12.5,28,16,57.14285714285714,279
Restricted,True,-9.5,28,14,50.0,279
Restricted,True,-6.5,28,22,78.57142857142857,279
Restricted,True,-0.5,28,8,28.57142857142857,279
Clean,False,-18.5,28,24,85.71428571428571,280
Clean,False,-15.5,28,24,85.71428571428571,280
Clean,False,-12.5,28,23,82.14285714285714,280
Clean,False,-9.5,28,22,78.57142857142857,280
Clean,False,-6.5,28,23,82.14285714285714,280
Clean,False,-0.5,28,19,67.85714285714286,280
Clean,True,-18.5,28,25,89.28571428571429,280
Clean,True,-15.5,28,24,85.71428571428571,280
Clean,True,-12.5,28,22,78.57142857142857,280
Clean,True,-9.5,28,21,75.0,280
Clean,True,-6.5,28,20,71.42857142857143,280
Clean,True,-0.5,28,28,100.0,280
Restricted,False,-18.5,28,16,57.14285714285714,280
Restricted,False,-15.5,28,17,60.71428571428571,280
Restricted,False,-12.5,28,15,53.57142857142857,280
Restricted,False,-9.5,28,17,60.71428571428571,280
Restricted,False,-6.5,28,21,75.0,280
Restricted,False,-0.5,28,26,92.85714285714286,280
Restricted,True,-18.5,28,15,53.57142857142857,280
Restricted,True,-15.5,28,17,60.71428571428571,280
Restricted,True,-12.5,28,15,53.57142857142857,280
Restricted,True,-9.5,28,21,75.0,280
Restricted,True,-6.5,28,23,82.14285714285714,280
Restricted,True,-0.5,28,10,35.714285714285715,280
Clean,False,-18.5,28,23,82.14285714285714,281
Clean,False,-15.5,28,26,92.85714285714286,281
Clean,False,-12.5,28,22,78.57142857142857,281
Clean,False,-9.5,28,21,75.0,281
Clean,False,-6.5,28,25,89.28571428571429,281
Clean,False,-0.5,28,18,64.28571428571429,281
Clean,True,-18.5,28,25,89.28571428571429,281
Clean,True,-15.5,28,23,82.14285714285714,281
Clean,True,-12.5,28,25,89.28571428571429,281
Clean,True,-9.5,28,22,78.57142857142857,281
Clean,True,-6.5,28,19,67.85714285714286,281
Clean,True,-0.5,28,28,100.0,281
Restricted,False,-18.5,28,16,57.14285714285714,281
Restricted,False,-15.5,28,14,50.0,281
Restricted,False,-12.5,28,19,67.85714285714286,281
Restricted,False,-9.5,28,19,67.85714285714286,281
Restricted,False,-6.5,28,21,75.0,281
Restricted,False,-0.5,28,27,96.42857142857143,281
Restricted,True,-18.5,28,15,53.57142857142857,281
Restricted,True,-15.5,28,15,53.57142857142857,281
Restricted,True,-12.5,28,16,57.14285714285714,281
Restricted,True,-9.5,28,19,67.85714285714286,281
Restricted,True,-6.5,28,25,89.28571428571429,281
Restricted,True,-0.5,28,8,28.57142857142857,281
Clean,False,-18.5,28,26,92.85714285714286,282
Clean,False,-15.5,28,27,96.42857142857143,282
Clean,False,-12.5,28,24,85.71428571428571,282
Clean,False,-9.5,28,25,89.28571428571429,282
Clean,False,-6.5,28,25,89.28571428571429,282
Clean,False,-0.5,28,19,67.85714285714286,282
Clean,True,-18.5,28,26,92.85714285714286,282
Clean,True,-15.5,28,24,85.71428571428571,282
Clean,True,-12.5,28,19,67.85714285714286,282
Clean,True,-9.5,28,19,67.85714285714286,282
Clean,True,-6.5,28,19,67.85714285714286,282
Clean,True,-0.5,28,28,100.0,282
Restricted,False,-18.5,28,17,60.71428571428571,282
Restricted,False,-15.5,28,21,75.0,282
Restricted,False,-12.5,28,19,67.85714285714286,282
Restricted,False,-9.5,28,16,57.14285714285714,282
Restricted,False,-6.5,28,20,71.42857142857143,282
Restricted,False,-0.5,28,25,89.28571428571429,282
Restricted,True,-18.5,28,23,82.14285714285714,282
Restricted,True,-15.5,28,14,50.0,282
Restricted,True,-12.5,28,17,60.71428571428571,282
Restricted,True,-9.5,28,22,78.57142857142857,282
Restricted,True,-6.5,28,21,75.0,282
Restricted,True,-0.5,28,5,17.857142857142858,282
Clean,False,-18.5,28,27,96.42857142857143,283
Clean,False,-15.5,28,26,92.85714285714286,283
Clean,False,-12.5,28,22,78.57142857142857,283
Clean,False,-9.5,28,20,71.42857142857143,283
Clean,False,-6.5,28,25,89.28571428571429,283
Clean,False,-0.5,28,18,64.28571428571429,283
Clean,True,-18.5,28,26,92.85714285714286,283
Clean,True,-15.5,28,25,89.28571428571429,283
Clean,True,-12.5,28,24,85.71428571428571,283
Clean,True,-9.5,28,19,67.85714285714286,283
Clean,True,-6.5,28,20,71.42857142857143,283
Clean,True,-0.5,28,28,100.0,283
Restricted,False,-18.5,28,16,57.14285714285714,283
Restricted,False,-15.5,28,17,60.71428571428571,283
Restricted,False,-12.5,28,15,53.57142857142857,283
Restricted,False,-9.5,28,16,57.14285714285714,283
Restricted,False,-6.5,28,22,78.57142857142857,283
Restricted,False,-0.5,28,27,96.42857142857143,283
Restricted,True,-18.5,28,16,57.14285714285714,283
Restricted,True,-15.5,28,13,46.42857142857143,283
Restricted,True,-12.5,28,16,57.14285714285714,283
Restricted,True,-9.5,28,20,71.42857142857143,283
Restricted,True,-6.5,28,24,85.71428571428571,283
Restricted,True,-0.5,28,7,25.0,283
Clean,False,-18.5,28,24,85.71428571428571,284
Clean,False,-15.5,28,21,75.0,284
Clean,False,-12.5,28,20,71.42857142857143,284
Clean,False,-9.5,28,24,85.71428571428571,284
Clean,False,-6.5,28,21,75.0,284
Clean,False,-0.5,28,17,60.71428571428571,284
Clean,True,-18.5,28,24,85.71428571428571,284
Clean,True,-15.5,28,21,75.0,284
Clean,True,-12.5,28,23,82.14285714285714,284
Clean,True,-9.5,28,19,67.85714285714286,284
Clean,True,-6.5,28,18,64.28571428571429,284
Clean,True,-0.5,28,28,100.0,284
Restricted,False,-18.5,28,14,50.0,284
Restricted,False,-15.5,28,16,57.14285714285714,284
Restricted,False,-12.5,28,15,53.57142857142857,284
Restricted,False,-9.5,28,20,71.42857142857143,284
Restricted,False,-6.5,28,19,67.85714285714286,284
Restricted,False,-0.5,28,26,92.85714285714286,284
Restricted,True,-18.5,28,19,67.85714285714286,284
Restricted,True,-15.5,28,10,35.714285714285715,284
Restricted,True,-12.5,28,18,64.28571428571429,284
Restricted,True,-9.5,28,16,57.14285714285714,284
Restricted,True,-6.5,28,25,89.28571428571429,284
Restricted,True,-0.5,28,12,42.857142857142854,284
Clean,False,-18.5,28,23,82.14285714285714,285
Clean,False,-15.5,28,25,89.28571428571429,285
Clean,False,-12.5,28,22,78.57142857142857,285
Clean,False,-9.5,28,23,82.14285714285714,285
Clean,False,-6.5,28,27,96.42857142857143,285
Clean,False,-0.5,28,18,64.28571428571429,285
Clean,True,-18.5,28,26,92.85714285714286,285
Clean,True,-15.5,28,23,82.14285714285714,285
Clean,True,-12.5,28,21,75.0,285
Clean,True,-9.5,28,18,64.28571428571429,285
Clean,True,-6.5,28,18,64.28571428571429,285
Clean,True,-0.5,28,28,100.0,285
Restricted,False,-18.5,28,18,64.28571428571429,285
Restricted,False,-15.5,28,18,64.28571428571429,285
Restricted,False,-12.5,28,16,57.14285714285714,285
Restricted,False,-9.5,28,18,64.28571428571429,285
Restricted,False,-6.5,28,18,64.28571428571429,285
Restricted,False,-0.5,28,25,89.28571428571429,285
Restricted,True,-18.5,28,20,71.42857142857143,285
Restricted,True,-15.5,28,15,53.57142857142857,285
Restricted,True,-12.5,28,18,64.28571428571429,285
Restricted,True,-9.5,28,19,67.85714285714286,285
Restricted,True,-6.5,28,25,89.28571428571429,285
Restricted,True,-0.5,28,9,32.142857142857146,285
Clean,False,-18.5,28,25,89.28571428571429,286
Clean,False,-15.5,28,21,75.0,286
Clean,False,-12.5,28,24,85.71428571428571,286
Clean,False,-9.5,28,21,75.0,286
Clean,False,-6.5,28,24,85.71428571428571,286
Clean,False,-0.5,28,19,67.85714285714286,286
Clean,True,-18.5,28,24,85.71428571428571,286
Clean,True,-15.5,28,23,82.14285714285714,286
Clean,True,-12.5,28,27,96.42857142857143,286
Clean,True,-9.5,28,20,71.42857142857143,286
Clean,True,-6.5,28,21,75.0,286
Clean,True,-0.5,28,28,100.0,286
Restricted,False,-18.5,28,12,42.857142857142854,286
Restricted,False,-15.5,28,23,82.14285714285714,286
Restricted,False,-12.5,28,17,60.71428571428571,286
Restricted,False,-9.5,28,18,64.28571428571429,286
Restricted,False,-6.5,28,22,78.57142857142857,286
Restricted,False,-0.5,28,23,82.14285714285714,286
Restricted,True,-18.5,28,13,46.42857142857143,286
Restricted,True,-15.5,28,12,42.857142857142854,286
Restricted,True,-12.5,28,16,57.14285714285714,286
Restricted,True,-9.5,28,20,71.42857142857143,286
Restricted,True,-6.5,28,24,85.71428571428571,286
Restricted,True,-0.5,28,8,28.57142857142857,286
Clean,False,-18.5,28,25,89.28571428571429,287
Clean,False,-15.5,28,22,78.57142857142857,287
Clean,False,-12.5,28,24,85.71428571428571,287
Clean,False,-9.5,28,23,82.14285714285714,287
Clean,False,-6.5,28,21,75.0,287
Clean,False,-0.5,28,18,64.28571428571429,287
Clean,True,-18.5,28,24,85.71428571428571,287
Clean,True,-15.5,28,23,82.14285714285714,287
Clean,True,-12.5,28,21,75.0,287
Clean,True,-9.5,28,18,64.28571428571429,287
Clean,True,-6.5,28,24,85.71428571428571,287
Clean,True,-0.5,28,28,100.0,287
Restricted,False,-18.5,28,16,57.14285714285714,287
Restricted,False,-15.5,28,16,57.14285714285714,287
Restricted,False,-12.5,28,15,53.57142857142857,287
Restricted,False,-9.5,28,21,75.0,287
Restricted,False,-6.5,28,19,67.85714285714286,287
Restricted,False,-0.5,28,26,92.85714285714286,287
Restricted,True,-18.5,28,17,60.71428571428571,287
Restricted,True,-15.5,28,12,42.857142857142854,287
Restricted,True,-12.5,28,15,53.57142857142857,287
Restricted,True,-9.5,28,18,64.28571428571429,287
Restricted,True,-6.5,28,21,75.0,287
Restricted,True,-0.5,28,9,32.142857142857146,287
Clean,False,-18.5,28,26,92.85714285714286,288
Clean,False,-15.5,28,26,92.85714285714286,288
Clean,False,-12.5,28,22,78.57142857142857,288
Clean,False,-9.5,28,18,64.28571428571429,288
Clean,False,-6.5,28,25,89.28571428571429,288
Clean,False,-0.5,28,17,60.71428571428571,288
Clean,True,-18.5,28,25,89.28571428571429,288
Clean,True,-15.5,28,23,82.14285714285714,288
Clean,True,-12.5,28,22,78.57142857142857,288
Clean,True,-9.5,28,18,64.28571428571429,288
Clean,True,-6.5,28,18,64.28571428571429,288
Clean,True,-0.5,28,28,100.0,288
Restricted,False,-18.5,28,14,50.0,288
Restricted,False,-15.5,28,23,82.14285714285714,288
Restricted,False,-12.5,28,20,71.42857142857143,288
Restricted,False,-9.5,28,18,64.28571428571429,288
Restricted,False,-6.5,28,17,60.71428571428571,288
Restricted,False,-0.5,28,26,92.85714285714286,288
Restricted,True,-18.5,28,16,57.14285714285714,288
Restricted,True,-15.5,28,13,46.42857142857143,288
Restricted,True,-12.5,28,20,71.42857142857143,288
Restricted,True,-9.5,28,22,78.57142857142857,288
Restricted,True,-6.5,28,22,78.57142857142857,288
Restricted,True,-0.5,28,11,39.285714285714285,288
Clean,False,-18.5,28,26,92.85714285714286,289
Clean,False,-15.5,28,25,89.28571428571429,289
Clean,False,-12.5,28,22,78.57142857142857,289
Clean,False,-9.5,28,24,85.71428571428571,289
Clean,False,-6.5,28,24,85.71428571428571,289
Clean,False,-0.5,28,17,60.71428571428571,289
Clean,True,-18.5,28,24,85.71428571428571,289
Clean,True,-15.5,28,24,85.71428571428571,289
Clean,True,-12.5,28,25,89.28571428571429,289
Clean,True,-9.5,28,23,82.14285714285714,289
Clean,True,-6.5,28,20,71.42857142857143,289
Clean,True,-0.5,28,28,100.0,289
Restricted,False,-18.5,28,13,46.42857142857143,289
Restricted,False,-15.5,28,18,64.28571428571429,289
Restricted,False,-12.5,28,19,67.85714285714286,289
Restricted,False,-9.5,28,20,71.42857142857143,289
Restricted,False,-6.5,28,18,64.28571428571429,289
Restricted,False,-0.5,28,27,96.42857142857143,289
Restricted,True,-18.5,28,16,57.14285714285714,289
Restricted,True,-15.5,28,14,50.0,289
Restricted,True,-12.5,28,20,71.42857142857143,289
Restricted,True,-9.5,28,19,67.85714285714286,289
Restricted,True,-6.5,28,25,89.28571428571429,289
Restricted,True,-0.5,28,11,39.285714285714285,289
Clean,False,-18.5,28,26,92.85714285714286,290
Clean,False,-15.5,28,23,82.14285714285714,290
Clean,False,-12.5,28,21,75.0,290
Clean,False,-9.5,28,21,75.0,290
Clean,False,-6.5,28,19,67.85714285714286,290
Clean,False,-0.5,28,21,75.0,290
Clean,True,-18.5,28,24,85.71428571428571,290
Clean,True,-15.5,28,25,89.28571428571429,290
Clean,True,-12.5,28,24,85.71428571428571,290
Clean,True,-9.5,28,20,71.42857142857143,290
Clean,True,-6.5,28,23,82.14285714285714,290
Clean,True,-0.5,28,28,100.0,290
Restricted,False,-18.5,28,18,64.28571428571429,290
Restricted,False,-15.5,28,19,67.85714285714286,290
Restricted,False,-12.5,28,15,53.57142857142857,290
Restricted,False,-9.5,28,12,42.857142857142854,290
Restricted,False,-6.5,28,21,75.0,290
Restricted,False,-0.5,28,26,92.85714285714286,290
Restricted,True,-18.5,28,13,46.42857142857143,290
Restricted,True,-15.5,28,16,57.14285714285714,290
Restricted,True,-12.5,28,19,67.85714285714286,290
Restricted,True,-9.5,28,20,71.42857142857143,290
Restricted,True,-6.5,28,23,82.14285714285714,290
Restricted,True,-0.5,28,7,25.0,290
Clean,False,-18.5,28,24,85.71428571428571,291
Clean,False,-15.5,28,24,85.71428571428571,291
Clean,False,-12.5,28,17,60.71428571428571,291
Clean,False,-9.5,28,24,85.71428571428571,291
Clean,False,-6.5,28,23,82.14285714285714,291
Clean,False,-0.5,28,18,64.28571428571429,291
Clean,True,-18.5,28,24,85.71428571428571,291
Clean,True,-15.5,28,26,92.85714285714286,291
Clean,True,-12.5,28,21,75.0,291
Clean,True,-9.5,28,22,78.57142857142857,291
Clean,True,-6.5,28,25,89.28571428571429,291
Clean,True,-0.5,28,28,100.0,291
Restricted,False,-18.5,28,16,57.14285714285714,291
Restricted,False,-15.5,28,18,64.28571428571429,291
Restricted,False,-12.5,28,16,57.14285714285714,291
Restricted,False,-9.5,28,18,64.28571428571429,291
Restricted,False,-6.5,28,22,78.57142857142857,291
Restricted,False,-0.5,28,23,82.14285714285714,291
Restricted,True,-18.5,28,15,53.57142857142857,291
Restricted,True,-15.5,28,14,50.0,291
Restricted,True,-12.5,28,15,53.57142857142857,291
Restricted,True,-9.5,28,18,64.28571428571429,291
Restricted,True,-6.5,28,24,85.71428571428571,291
Restricted,True,-0.5,28,10,35.714285714285715,291
Clean,False,-18.5,28,24,85.71428571428571,292
Clean,False,-15.5,28,27,96.42857142857143,292
Clean,False,-12.5,28,20,71.42857142857143,292
Clean,False,-9.5,28,22,78.57142857142857,292
Clean,False,-6.5,28,26,92.85714285714286,292
Clean,False,-0.5,28,19,67.85714285714286,292
Clean,True,-18.5,28,24,85.71428571428571,292
Clean,True,-15.5,28,25,89.28571428571429,292
Clean,True,-12.5,28,21,75.0,292
Clean,True,-9.5,28,17,60.71428571428571,292
Clean,True,-6.5,28,24,85.71428571428571,292
Clean,True,-0.5,28,28,100.0,292
Restricted,False,-18.5,28,16,57.14285714285714,292
Restricted,False,-15.5,28,17,60.71428571428571,292
Restricted,False,-12.5,28,21,75.0,292
Restricted,False,-9.5,28,19,67.85714285714286,292
Restricted,False,-6.5,28,23,82.14285714285714,292
Restricted,False,-0.5,28,27,96.42857142857143,292
Restricted,True,-18.5,28,15,53.57142857142857,292
Restricted,True,-15.5,28,15,53.57142857142857,292
Restricted,True,-12.5,28,19,67.85714285714286,292
Restricted,True,-9.5,28,15,53.57142857142857,292
Restricted,True,-6.5,28,23,82.14285714285714,292
Restricted,True,-0.5,28,7,25.0,292
Clean,False,-18.5,28,26,92.85714285714286,293
Clean,False,-15.5,28,26,92.85714285714286,293
Clean,False,-12.5,28,22,78.57142857142857,293
Clean,False,-9.5,28,22,78.57142857142857,293
Clean,False,-6.5,28,22,78.57142857142857,293
Clean,False,-0.5,28,17,60.71428571428571,293
Clean,True,-18.5,28,25,89.28571428571429,293
Clean,True,-15.5,28,24,85.71428571428571,293
Clean,True,-12.5,28,21,75.0,293
Clean,True,-9.5,28,21,75.0,293
Clean,True,-6.5,28,23,82.14285714285714,293
Clean,True,-0.5,28,28,100.0,293
Restricted,False,-18.5,28,14,50.0,293
Restricted,False,-15.5,28,18,64.28571428571429,293
Restricted,False,-12.5,28,16,57.14285714285714,293
Restricted,False,-9.5,28,15,53.57142857142857,293
Restricted,False,-6.5,28,18,64.28571428571429,293
Restricted,False,-0.5,28,26,92.85714285714286,293
Restricted,True,-18.5,28,23,82.14285714285714,293
Restricted,True,-15.5,28,16,57.14285714285714,293
Restricted,True,-12.5,28,17,60.71428571428571,293
Restricted,True,-9.5,28,22,78.57142857142857,293
Restricted,True,-6.5,28,25,89.28571428571429,293
Restricted,True,-0.5,28,10,35.714285714285715,293
Clean,False,-18.5,28,27,96.42857142857143,294
Clean,False,-15.5,28,27,96.42857142857143,294
Clean,False,-12.5,28,23,82.14285714285714,294
Clean,False,-9.5,28,20,71.42857142857143,294
Clean,False,-6.5,28,26,92.85714285714286,294
Clean,False,-0.5,28,19,67.85714285714286,294
Clean,True,-18.5,28,26,92.85714285714286,294
Clean,True,-15.5,28,20,71.42857142857143,294
Clean,True,-12.5,28,21,75.0,294
Clean,True,-9.5,28,17,60.71428571428571,294
Clean,True,-6.5,28,24,85.71428571428571,294
Clean,True,-0.5,28,28,100.0,294
Restricted,False,-18.5,28,15,53.57142857142857,294
Restricted,False,-15.5,28,19,67.85714285714286,294
Restricted,False,-12.5,28,17,60.71428571428571,294
Restricted,False,-9.5,28,19,67.85714285714286,294
Restricted,False,-6.5,28,16,57.14285714285714,294
Restricted,False,-0.5,28,26,92.85714285714286,294
Restricted,True,-18.5,28,20,71.42857142857143,294
Restricted,True,-15.5,28,17,60.71428571428571,294
Restricted,True,-12.5,28,15,53.57142857142857,294
Restricted,True,-9.5,28,20,71.42857142857143,294
Restricted,True,-6.5,28,24,85.71428571428571,294
Restricted,True,-0.5,28,9,32.142857142857146,294
Clean,False,-18.5,28,27,96.42857142857143,295
Clean,False,-15.5,28,25,89.28571428571429,295
Clean,False,-12.5,28,23,82.14285714285714,295
Clean,False,-9.5,28,19,67.85714285714286,295
Clean,False,-6.5,28,23,82.14285714285714,295
