Mask,treatment,rnded_SNR,nTrials,nCorrect,pCorrect,iteration
Clean,True,-7.0,4,3,75.0,599
Clean,True,-4.0,4,4,100.0,599
Clean,True,2.0,4,3,75.0,599
Restricted,False,-7.0,4,2,50.0,599
Restricted,False,-4.0,4,2,50.0,599
Restricted,False,-1.0,4,3,75.0,599
Restricted,False,2.0,4,4,100.0,599
Restricted,True,-7.0,4,3,75.0,599
Restricted,True,-4.0,4,2,50.0,599
Restricted,True,-1.0,4,3,75.0,599
Restricted,True,2.0,4,1,25.0,599
Clean,False,-7.0,4,3,75.0,600
Clean,False,-4.0,4,3,75.0,600
Clean,False,2.0,4,4,100.0,600
Clean,True,-7.0,4,4,100.0,600
Clean,True,-4.0,4,4,100.0,600
Clean,True,2.0,4,2,50.0,600
Restricted,False,-7.0,4,2,50.0,600
Restricted,False,-4.0,4,4,100.0,600
Restricted,False,-1.0,4,3,75.0,600
Restricted,False,2.0,4,2,50.0,600
Restricted,True,-7.0,4,1,25.0,600
Restricted,True,-4.0,4,1,25.0,600
Restricted,True,-1.0,4,2,50.0,600
Restricted,True,2.0,4,4,100.0,600
Clean,False,-7.0,4,3,75.0,601
Clean,False,-4.0,4,3,75.0,601
Clean,False,2.0,4,2,50.0,601
Clean,True,-7.0,4,4,100.0,601
Clean,True,-4.0,4,4,100.0,601
Clean,True,2.0,4,3,75.0,601
Restricted,False,-7.0,4,3,75.0,601
Restricted,False,-4.0,4,4,100.0,601
Restricted,False,-1.0,4,3,75.0,601
Restricted,False,2.0,4,4,100.0,601
Restricted,True,-7.0,4,3,75.0,601
Restricted,True,-4.0,4,1,25.0,601
Restricted,True,-1.0,4,3,75.0,601
Restricted,True,2.0,4,2,50.0,601
Clean,False,-7.0,4,2,50.0,602
Clean,False,-4.0,4,3,75.0,602
Clean,False,2.0,4,4,100.0,602
Clean,True,-7.0,4,4,100.0,602
Clean,True,-4.0,4,3,75.0,602
Clean,True,2.0,4,3,75.0,602
Restricted,False,-7.0,4,2,50.0,602
Restricted,False,-4.0,4,3,75.0,602
Restricted,False,-1.0,4,3,75.0,602
Restricted,False,2.0,4,3,75.0,602
Restricted,True,-7.0,4,1,25.0,602
Restricted,True,-4.0,4,3,75.0,602
Restricted,True,-1.0,4,2,50.0,602
Restricted,True,2.0,4,3,75.0,602
Clean,False,-7.0,4,3,75.0,603
Clean,False,-4.0,4,3,75.0,603
Clean,False,2.0,4,4,100.0,603
Clean,True,-7.0,4,2,50.0,603
Clean,True,-4.0,4,4,100.0,603
Clean,True,2.0,4,4,100.0,603
Restricted,False,-7.0,4,2,50.0,603
Restricted,False,-4.0,4,2,50.0,603
Restricted,False,-1.0,4,3,75.0,603
Restricted,False,2.0,4,3,75.0,603
Restricted,True,-7.0,4,2,50.0,603
Restricted,True,-4.0,4,2,50.0,603
Restricted,True,-1.0,4,3,75.0,603
Restricted,True,2.0,4,3,75.0,603
Clean,False,-7.0,4,3,75.0,604
Clean,False,-4.0,4,4,100.0,604
Clean,False,2.0,4,3,75.0,604
Clean,True,-7.0,4,4,100.0,604
Clean,True,-4.0,4,3,75.0,604
Clean,True,2.0,4,3,75.0,604
Restricted,False,-7.0,4,2,50.0,604
Restricted,False,-4.0,4,0,0.0,604
Restricted,False,-1.0,4,3,75.0,604
Restricted,False,2.0,4,3,75.0,604
Restricted,True,-7.0,4,3,75.0,604
Restricted,True,-4.0,4,2,50.0,604
Restricted,True,-1.0,4,3,75.0,604
Restricted,True,2.0,4,2,50.0,604
Clean,False,-7.0,4,3,75.0,605
Clean,False,-4.0,4,2,50.0,605
Clean,False,2.0,4,2,50.0,605
Clean,True,-7.0,4,2,50.0,605
Clean,True,-4.0,4,4,100.0,605
Clean,True,2.0,4,4,100.0,605
Restricted,False,-7.0,4,3,75.0,605
Restricted,False,-4.0,4,3,75.0,605
Restricted,False,-1.0,4,3,75.0,605
Restricted,False,2.0,4,2,50.0,605
Restricted,True,-7.0,4,2,50.0,605
Restricted,True,-4.0,4,3,75.0,605
Restricted,True,-1.0,4,2,50.0,605
Restricted,True,2.0,4,2,50.0,605
Clean,False,-7.0,4,3,75.0,606
Clean,False,-4.0,4,2,50.0,606
Clean,False,2.0,4,2,50.0,606
Clean,True,-7.0,4,3,75.0,606
Clean,True,-4.0,4,4,100.0,606
Clean,True,2.0,4,4,100.0,606
Restricted,False,-7.0,4,3,75.0,606
Restricted,False,-4.0,4,1,25.0,606
Restricted,False,-1.0,4,3,75.0,606
Restricted,False,2.0,4,4,100.0,606
Restricted,True,-7.0,4,2,50.0,606
Restricted,True,-4.0,4,2,50.0,606
Restricted,True,-1.0,4,4,100.0,606
Restricted,True,2.0,4,3,75.0,606
Clean,False,-7.0,4,2,50.0,607
Clean,False,-4.0,4,4,100.0,607
Clean,False,2.0,4,3,75.0,607
Clean,True,-7.0,4,4,100.0,607
Clean,True,-4.0,4,2,50.0,607
Clean,True,2.0,4,3,75.0,607
Restricted,False,-7.0,4,1,25.0,607
Restricted,False,-4.0,4,2,50.0,607
Restricted,False,-1.0,4,3,75.0,607
Restricted,False,2.0,4,4,100.0,607
Restricted,True,-7.0,4,3,75.0,607
Restricted,True,-4.0,4,2,50.0,607
Restricted,True,-1.0,4,3,75.0,607
Restricted,True,2.0,4,2,50.0,607
Clean,False,-7.0,4,3,75.0,608
Clean,False,-4.0,4,2,50.0,608
Clean,False,2.0,4,4,100.0,608
Clean,True,-7.0,4,4,100.0,608
Clean,True,-4.0,4,3,75.0,608
Clean,True,2.0,4,3,75.0,608
Restricted,False,-7.0,4,2,50.0,608
Restricted,False,-4.0,4,3,75.0,608
Restricted,False,-1.0,4,3,75.0,608
Restricted,False,2.0,4,3,75.0,608
Restricted,True,-7.0,4,1,25.0,608
Restricted,True,-4.0,4,3,75.0,608
Restricted,True,-1.0,4,3,75.0,608
Restricted,True,2.0,4,4,100.0,608
Clean,False,-7.0,4,4,100.0,609
Clean,False,-4.0,4,2,50.0,609
Clean,False,2.0,4,3,75.0,609
Clean,True,-7.0,4,2,50.0,609
Clean,True,-4.0,4,3,75.0,609
Clean,True,2.0,4,3,75.0,609
Restricted,False,-7.0,4,4,100.0,609
Restricted,False,-4.0,4,4,100.0,609
Restricted,False,-1.0,4,3,75.0,609
Restricted,False,2.0,4,1,25.0,609
Restricted,True,-7.0,4,4,100.0,609
Restricted,True,-4.0,4,2,50.0,609
Restricted,True,-1.0,4,2,50.0,609
Restricted,True,2.0,4,0,0.0,609
Clean,False,-7.0,4,3,75.0,610
Clean,False,-4.0,4,3,75.0,610
Clean,False,2.0,4,3,75.0,610
Clean,True,-7.0,4,2,50.0,610
Clean,True,-4.0,4,4,100.0,610
Clean,True,2.0,4,4,100.0,610
Restricted,False,-7.0,4,1,25.0,610
Restricted,False,-4.0,4,2,50.0,610
Restricted,False,-1.0,4,3,75.0,610
Restricted,False,2.0,4,2,50.0,610
Restricted,True,-7.0,4,2,50.0,610
Restricted,True,-4.0,4,2,50.0,610
Restricted,True,-1.0,4,3,75.0,610
Restricted,True,2.0,4,1,25.0,610
Clean,False,-7.0,4,3,75.0,611
Clean,False,-4.0,4,4,100.0,611
Clean,False,2.0,4,3,75.0,611
Clean,True,-7.0,4,3,75.0,611
Clean,True,-4.0,4,4,100.0,611
Clean,True,2.0,4,4,100.0,611
Restricted,False,-7.0,4,3,75.0,611
Restricted,False,-4.0,4,3,75.0,611
Restricted,False,-1.0,4,3,75.0,611
Restricted,False,2.0,4,2,50.0,611
Restricted,True,-7.0,4,2,50.0,611
Restricted,True,-4.0,4,2,50.0,611
Restricted,True,-1.0,4,4,100.0,611
Restricted,True,2.0,4,2,50.0,611
Clean,False,-7.0,4,3,75.0,612
Clean,False,-4.0,4,4,100.0,612
Clean,False,2.0,4,4,100.0,612
Clean,True,-7.0,4,4,100.0,612
Clean,True,-4.0,4,4,100.0,612
Clean,True,2.0,4,4,100.0,612
Restricted,False,-7.0,4,2,50.0,612
Restricted,False,-4.0,4,1,25.0,612
Restricted,False,-1.0,4,3,75.0,612
Restricted,False,2.0,4,2,50.0,612
Restricted,True,-7.0,4,3,75.0,612
Restricted,True,-4.0,4,3,75.0,612
Restricted,True,-1.0,4,2,50.0,612
Restricted,True,2.0,4,0,0.0,612
Clean,False,-7.0,4,4,100.0,613
Clean,False,-4.0,4,3,75.0,613
Clean,False,2.0,4,4,100.0,613
Clean,True,-7.0,4,4,100.0,613
Clean,True,-4.0,4,3,75.0,613
Clean,True,2.0,4,4,100.0,613
Restricted,False,-7.0,4,4,100.0,613
Restricted,False,-4.0,4,2,50.0,613
Restricted,False,-1.0,4,3,75.0,613
Restricted,False,2.0,4,4,100.0,613
Restricted,True,-7.0,4,3,75.0,613
Restricted,True,-4.0,4,3,75.0,613
Restricted,True,-1.0,4,3,75.0,613
Restricted,True,2.0,4,1,25.0,613
Clean,False,-7.0,4,2,50.0,614
Clean,False,-4.0,4,4,100.0,614
Clean,False,2.0,4,3,75.0,614
Clean,True,-7.0,4,3,75.0,614
Clean,True,-4.0,4,3,75.0,614
Clean,True,2.0,4,3,75.0,614
Restricted,False,-7.0,4,3,75.0,614
Restricted,False,-4.0,4,4,100.0,614
Restricted,False,-1.0,4,3,75.0,614
Restricted,False,2.0,4,3,75.0,614
Restricted,True,-7.0,4,3,75.0,614
Restricted,True,-4.0,4,3,75.0,614
Restricted,True,-1.0,4,2,50.0,614
Restricted,True,2.0,4,3,75.0,614
Clean,False,-7.0,4,3,75.0,615
Clean,False,-4.0,4,4,100.0,615
Clean,False,2.0,4,3,75.0,615
Clean,True,-7.0,4,2,50.0,615
Clean,True,-4.0,4,4,100.0,615
Clean,True,2.0,4,4,100.0,615
Restricted,False,-7.0,4,4,100.0,615
Restricted,False,-4.0,4,3,75.0,615
Restricted,False,-1.0,4,3,75.0,615
Restricted,False,2.0,4,2,50.0,615
Restricted,True,-7.0,4,1,25.0,615
Restricted,True,-4.0,4,3,75.0,615
Restricted,True,-1.0,4,4,100.0,615
Restricted,True,2.0,4,2,50.0,615
Clean,False,-7.0,4,2,50.0,616
Clean,False,-4.0,4,2,50.0,616
Clean,False,2.0,4,2,50.0,616
Clean,True,-7.0,4,3,75.0,616
Clean,True,-4.0,4,4,100.0,616
Clean,True,2.0,4,3,75.0,616
Restricted,False,-7.0,4,3,75.0,616
Restricted,False,-4.0,4,3,75.0,616
Restricted,False,-1.0,4,3,75.0,616
Restricted,False,2.0,4,2,50.0,616
Restricted,True,-7.0,4,3,75.0,616
Restricted,True,-4.0,4,3,75.0,616
Restricted,True,-1.0,4,4,100.0,616
Restricted,True,2.0,4,2,50.0,616
Clean,False,-7.0,4,4,100.0,617
Clean,False,-4.0,4,3,75.0,617
Clean,False,2.0,4,2,50.0,617
Clean,True,-7.0,4,2,50.0,617
Clean,True,-4.0,4,4,100.0,617
Clean,True,2.0,4,4,100.0,617
Restricted,False,-7.0,4,2,50.0,617
Restricted,False,-4.0,4,3,75.0,617
Restricted,False,-1.0,4,3,75.0,617
Restricted,False,2.0,4,3,75.0,617
Restricted,True,-7.0,4,2,50.0,617
Restricted,True,-4.0,4,3,75.0,617
Restricted,True,-1.0,4,2,50.0,617
Restricted,True,2.0,4,3,75.0,617
Clean,False,-7.0,4,4,100.0,618
Clean,False,-4.0,4,3,75.0,618
Clean,False,2.0,4,3,75.0,618
Clean,True,-7.0,4,4,100.0,618
Clean,True,-4.0,4,3,75.0,618
Clean,True,2.0,4,1,25.0,618
Restricted,False,-7.0,4,3,75.0,618
Restricted,False,-4.0,4,3,75.0,618
Restricted,False,-1.0,4,3,75.0,618
Restricted,False,2.0,4,3,75.0,618
Restricted,True,-7.0,4,4,100.0,618
Restricted,True,-4.0,4,2,50.0,618
Restricted,True,-1.0,4,2,50.0,618
Restricted,True,2.0,4,3,75.0,618
Clean,False,-7.0,4,1,25.0,619
Clean,False,-4.0,4,3,75.0,619
Clean,False,2.0,4,2,50.0,619
Clean,True,-7.0,4,2,50.0,619
Clean,True,-4.0,4,4,100.0,619
Clean,True,2.0,4,2,50.0,619
Restricted,False,-7.0,4,2,50.0,619
Restricted,False,-4.0,4,3,75.0,619
Restricted,False,-1.0,4,3,75.0,619
Restricted,False,2.0,4,2,50.0,619
Restricted,True,-7.0,4,1,25.0,619
Restricted,True,-4.0,4,3,75.0,619
Restricted,True,-1.0,4,4,100.0,619
Restricted,True,2.0,4,3,75.0,619
Clean,False,-7.0,4,2,50.0,620
Clean,False,-4.0,4,4,100.0,620
Clean,False,2.0,4,4,100.0,620
Clean,True,-7.0,4,3,75.0,620
Clean,True,-4.0,4,4,100.0,620
Clean,True,2.0,4,3,75.0,620
Restricted,False,-7.0,4,2,50.0,620
Restricted,False,-4.0,4,2,50.0,620
Restricted,False,-1.0,4,3,75.0,620
Restricted,False,2.0,4,2,50.0,620
Restricted,True,-7.0,4,1,25.0,620
Restricted,True,-4.0,4,3,75.0,620
Restricted,True,-1.0,4,1,25.0,620
Restricted,True,2.0,4,2,50.0,620
Clean,False,-7.0,4,3,75.0,621
Clean,False,-4.0,4,4,100.0,621
Clean,False,2.0,4,3,75.0,621
Clean,True,-7.0,4,3,75.0,621
Clean,True,-4.0,4,3,75.0,621
Clean,True,2.0,4,4,100.0,621
Restricted,False,-7.0,4,2,50.0,621
Restricted,False,-4.0,4,3,75.0,621
Restricted,False,-1.0,4,3,75.0,621
Restricted,False,2.0,4,3,75.0,621
Restricted,True,-7.0,4,2,50.0,621
Restricted,True,-4.0,4,2,50.0,621
Restricted,True,-1.0,4,2,50.0,621
Restricted,True,2.0,4,1,25.0,621
Clean,False,-7.0,4,1,25.0,622
Clean,False,-4.0,4,3,75.0,622
Clean,False,2.0,4,3,75.0,622
Clean,True,-7.0,4,4,100.0,622
Clean,True,-4.0,4,4,100.0,622
Clean,True,2.0,4,3,75.0,622
Restricted,False,-7.0,4,4,100.0,622
Restricted,False,-4.0,4,2,50.0,622
Restricted,False,-1.0,4,3,75.0,622
Restricted,False,2.0,4,3,75.0,622
Restricted,True,-7.0,4,2,50.0,622
Restricted,True,-4.0,4,3,75.0,622
Restricted,True,-1.0,4,2,50.0,622
Restricted,True,2.0,4,1,25.0,622
Clean,False,-7.0,4,2,50.0,623
Clean,False,-4.0,4,2,50.0,623
Clean,False,2.0,4,3,75.0,623
Clean,True,-7.0,4,4,100.0,623
Clean,True,-4.0,4,4,100.0,623
Clean,True,2.0,4,3,75.0,623
Restricted,False,-7.0,4,2,50.0,623
Restricted,False,-4.0,4,2,50.0,623
Restricted,False,-1.0,4,3,75.0,623
Restricted,False,2.0,4,4,100.0,623
Restricted,True,-7.0,4,3,75.0,623
Restricted,True,-4.0,4,4,100.0,623
Restricted,True,-1.0,4,3,75.0,623
Restricted,True,2.0,4,2,50.0,623
Clean,False,-7.0,4,2,50.0,624
Clean,False,-4.0,4,4,100.0,624
Clean,False,2.0,4,3,75.0,624
Clean,True,-7.0,4,3,75.0,624
Clean,True,-4.0,4,4,100.0,624
Clean,True,2.0,4,4,100.0,624
Restricted,False,-7.0,4,2,50.0,624
Restricted,False,-4.0,4,2,50.0,624
Restricted,False,-1.0,4,3,75.0,624
Restricted,False,2.0,4,2,50.0,624
Restricted,True,-7.0,4,3,75.0,624
Restricted,True,-4.0,4,3,75.0,624
Restricted,True,-1.0,4,3,75.0,624
Restricted,True,2.0,4,1,25.0,624
Clean,False,-7.0,4,3,75.0,625
Clean,False,-4.0,4,3,75.0,625
Clean,False,2.0,4,2,50.0,625
Clean,True,-7.0,4,2,50.0,625
Clean,True,-4.0,4,3,75.0,625
Clean,True,2.0,4,4,100.0,625
Restricted,False,-7.0,4,2,50.0,625
Restricted,False,-4.0,4,3,75.0,625
Restricted,False,-1.0,4,3,75.0,625
Restricted,False,2.0,4,2,50.0,625
Restricted,True,-7.0,4,4,100.0,625
Restricted,True,-4.0,4,1,25.0,625
Restricted,True,-1.0,4,3,75.0,625
Restricted,True,2.0,4,3,75.0,625
Clean,False,-7.0,4,3,75.0,626
Clean,False,-4.0,4,3,75.0,626
Clean,False,2.0,4,3,75.0,626
Clean,True,-7.0,4,3,75.0,626
Clean,True,-4.0,4,4,100.0,626
Clean,True,2.0,4,4,100.0,626
Restricted,False,-7.0,4,2,50.0,626
Restricted,False,-4.0,4,0,0.0,626
Restricted,False,-1.0,4,3,75.0,626
Restricted,False,2.0,4,3,75.0,626
Restricted,True,-7.0,4,2,50.0,626
Restricted,True,-4.0,4,1,25.0,626
Restricted,True,-1.0,4,2,50.0,626
Restricted,True,2.0,4,4,100.0,626
Clean,False,-7.0,4,3,75.0,627
Clean,False,-4.0,4,3,75.0,627
Clean,False,2.0,4,3,75.0,627
Clean,True,-7.0,4,3,75.0,627
Clean,True,-4.0,4,4,100.0,627
Clean,True,2.0,4,4,100.0,627
Restricted,False,-7.0,4,2,50.0,627
Restricted,False,-4.0,4,4,100.0,627
Restricted,False,-1.0,4,3,75.0,627
Restricted,False,2.0,4,3,75.0,627
Restricted,True,-7.0,4,2,50.0,627
Restricted,True,-4.0,4,4,100.0,627
Restricted,True,-1.0,4,3,75.0,627
Restricted,True,2.0,4,4,100.0,627
Clean,False,-7.0,4,1,25.0,628
Clean,False,-4.0,4,4,100.0,628
Clean,False,2.0,4,3,75.0,628
Clean,True,-7.0,4,4,100.0,628
Clean,True,-4.0,4,3,75.0,628
Clean,True,2.0,4,2,50.0,628
Restricted,False,-7.0,4,3,75.0,628
Restricted,False,-4.0,4,4,100.0,628
Restricted,False,-1.0,4,3,75.0,628
Restricted,False,2.0,4,4,100.0,628
Restricted,True,-7.0,4,2,50.0,628
Restricted,True,-4.0,4,3,75.0,628
Restricted,True,-1.0,4,2,50.0,628
Restricted,True,2.0,4,3,75.0,628
Clean,False,-7.0,4,4,100.0,629
Clean,False,-4.0,4,4,100.0,629
Clean,False,2.0,4,3,75.0,629
Clean,True,-7.0,4,3,75.0,629
Clean,True,-4.0,4,3,75.0,629
Clean,True,2.0,4,4,100.0,629
Restricted,False,-7.0,4,2,50.0,629
Restricted,False,-4.0,4,0,0.0,629
Restricted,False,-1.0,4,3,75.0,629
Restricted,False,2.0,4,2,50.0,629
Restricted,True,-7.0,4,2,50.0,629
Restricted,True,-4.0,4,2,50.0,629
Restricted,True,-1.0,4,4,100.0,629
Restricted,True,2.0,4,1,25.0,629
Clean,False,-7.0,4,3,75.0,630
Clean,False,-4.0,4,4,100.0,630
Clean,False,2.0,4,4,100.0,630
Clean,True,-7.0,4,3,75.0,630
Clean,True,-4.0,4,4,100.0,630
Clean,True,2.0,4,4,100.0,630
Restricted,False,-7.0,4,1,25.0,630
Restricted,False,-4.0,4,3,75.0,630
Restricted,False,-1.0,4,3,75.0,630
Restricted,False,2.0,4,2,50.0,630
Restricted,True,-7.0,4,3,75.0,630
Restricted,True,-4.0,4,4,100.0,630
Restricted,True,-1.0,4,1,25.0,630
Restricted,True,2.0,4,1,25.0,630
Clean,False,-7.0,4,4,100.0,631
Clean,False,-4.0,4,2,50.0,631
Clean,False,2.0,4,3,75.0,631
Clean,True,-7.0,4,3,75.0,631
Clean,True,-4.0,4,4,100.0,631
Clean,True,2.0,4,3,75.0,631
Restricted,False,-7.0,4,3,75.0,631
Restricted,False,-4.0,4,3,75.0,631
Restricted,False,-1.0,4,3,75.0,631
Restricted,False,2.0,4,4,100.0,631
Restricted,True,-7.0,4,0,0.0,631
Restricted,True,-4.0,4,3,75.0,631
Restricted,True,-1.0,4,3,75.0,631
Restricted,True,2.0,4,3,75.0,631
Clean,False,-7.0,4,3,75.0,632
Clean,False,-4.0,4,4,100.0,632
Clean,False,2.0,4,1,25.0,632
Clean,True,-7.0,4,3,75.0,632
Clean,True,-4.0,4,3,75.0,632
Clean,True,2.0,4,4,100.0,632
Restricted,False,-7.0,4,3,75.0,632
Restricted,False,-4.0,4,3,75.0,632
Restricted,False,-1.0,4,3,75.0,632
Restricted,False,2.0,4,3,75.0,632
Restricted,True,-7.0,4,1,25.0,632
Restricted,True,-4.0,4,3,75.0,632
Restricted,True,-1.0,4,3,75.0,632
Restricted,True,2.0,4,2,50.0,632
Clean,False,-7.0,4,1,25.0,633
Clean,False,-4.0,4,4,100.0,633
Clean,False,2.0,4,2,50.0,633
Clean,True,-7.0,4,3,75.0,633
Clean,True,-4.0,4,4,100.0,633
Clean,True,2.0,4,4,100.0,633
Restricted,False,-7.0,4,1,25.0,633
Restricted,False,-4.0,4,3,75.0,633
Restricted,False,-1.0,4,3,75.0,633
Restricted,False,2.0,4,3,75.0,633
Restricted,True,-7.0,4,3,75.0,633
Restricted,True,-4.0,4,3,75.0,633
Restricted,True,-1.0,4,3,75.0,633
Restricted,True,2.0,4,3,75.0,633
Clean,False,-7.0,4,3,75.0,634
Clean,False,-4.0,4,2,50.0,634
Clean,False,2.0,4,3,75.0,634
Clean,True,-7.0,4,2,50.0,634
Clean,True,-4.0,4,4,100.0,634
Clean,True,2.0,4,3,75.0,634
Restricted,False,-7.0,4,1,25.0,634
Restricted,False,-4.0,4,4,100.0,634
Restricted,False,-1.0,4,3,75.0,634
Restricted,False,2.0,4,2,50.0,634
Restricted,True,-7.0,4,1,25.0,634
Restricted,True,-4.0,4,4,100.0,634
Restricted,True,-1.0,4,2,50.0,634
Restricted,True,2.0,4,2,50.0,634
Clean,False,-7.0,4,3,75.0,635
Clean,False,-4.0,4,3,75.0,635
Clean,False,2.0,4,4,100.0,635
Clean,True,-7.0,4,2,50.0,635
Clean,True,-4.0,4,4,100.0,635
Clean,True,2.0,4,4,100.0,635
Restricted,False,-7.0,4,4,100.0,635
Restricted,False,-4.0,4,2,50.0,635
Restricted,False,-1.0,4,3,75.0,635
Restricted,False,2.0,4,3,75.0,635
Restricted,True,-7.0,4,2,50.0,635
Restricted,True,-4.0,4,3,75.0,635
Restricted,True,-1.0,4,2,50.0,635
Restricted,True,2.0,4,2,50.0,635
Clean,False,-7.0,4,4,100.0,636
Clean,False,-4.0,4,4,100.0,636
Clean,False,2.0,4,3,75.0,636
Clean,True,-7.0,4,2,50.0,636
Clean,True,-4.0,4,4,100.0,636
Clean,True,2.0,4,2,50.0,636
Restricted,False,-7.0,4,4,100.0,636
Restricted,False,-4.0,4,4,100.0,636
Restricted,False,-1.0,4,3,75.0,636
Restricted,False,2.0,4,4,100.0,636
Restricted,True,-7.0,4,1,25.0,636
Restricted,True,-4.0,4,3,75.0,636
Restricted,True,-1.0,4,2,50.0,636
Restricted,True,2.0,4,3,75.0,636
Clean,False,-7.0,4,3,75.0,637
Clean,False,-4.0,4,3,75.0,637
Clean,False,2.0,4,4,100.0,637
Clean,True,-7.0,4,4,100.0,637
Clean,True,-4.0,4,3,75.0,637
Clean,True,2.0,4,4,100.0,637
Restricted,False,-7.0,4,3,75.0,637
Restricted,False,-4.0,4,1,25.0,637
Restricted,False,-1.0,4,3,75.0,637
Restricted,False,2.0,4,4,100.0,637
Restricted,True,-7.0,4,3,75.0,637
Restricted,True,-4.0,4,3,75.0,637
Restricted,True,-1.0,4,2,50.0,637
Restricted,True,2.0,4,3,75.0,637
Clean,False,-7.0,4,3,75.0,638
Clean,False,-4.0,4,3,75.0,638
Clean,False,2.0,4,4,100.0,638
Clean,True,-7.0,4,2,50.0,638
Clean,True,-4.0,4,3,75.0,638
Clean,True,2.0,4,4,100.0,638
Restricted,False,-7.0,4,1,25.0,638
Restricted,False,-4.0,4,3,75.0,638
Restricted,False,-1.0,4,3,75.0,638
Restricted,False,2.0,4,4,100.0,638
Restricted,True,-7.0,4,3,75.0,638
Restricted,True,-4.0,4,4,100.0,638
Restricted,True,-1.0,4,2,50.0,638
Restricted,True,2.0,4,4,100.0,638
Clean,False,-7.0,4,2,50.0,639
Clean,False,-4.0,4,0,0.0,639
Clean,False,2.0,4,4,100.0,639
Clean,True,-7.0,4,3,75.0,639
Clean,True,-4.0,4,3,75.0,639
Clean,True,2.0,4,3,75.0,639
Restricted,False,-7.0,4,2,50.0,639
Restricted,False,-4.0,4,3,75.0,639
Restricted,False,-1.0,4,3,75.0,639
Restricted,False,2.0,4,4,100.0,639
Restricted,True,-7.0,4,2,50.0,639
Restricted,True,-4.0,4,2,50.0,639
Restricted,True,-1.0,4,2,50.0,639
Restricted,True,2.0,4,2,50.0,639
Clean,False,-7.0,4,3,75.0,640
Clean,False,-4.0,4,3,75.0,640
Clean,False,2.0,4,3,75.0,640
Clean,True,-7.0,4,4,100.0,640
Clean,True,-4.0,4,4,100.0,640
Clean,True,2.0,4,4,100.0,640
Restricted,False,-7.0,4,4,100.0,640
Restricted,False,-4.0,4,3,75.0,640
Restricted,False,-1.0,4,3,75.0,640
Restricted,False,2.0,4,4,100.0,640
Restricted,True,-7.0,4,2,50.0,640
Restricted,True,-4.0,4,4,100.0,640
Restricted,True,-1.0,4,4,100.0,640
Restricted,True,2.0,4,2,50.0,640
Clean,False,-7.0,4,2,50.0,641
Clean,False,-4.0,4,3,75.0,641
Clean,False,2.0,4,2,50.0,641
Clean,True,-7.0,4,4,100.0,641
Clean,True,-4.0,4,4,100.0,641
Clean,True,2.0,4,3,75.0,641
Restricted,False,-7.0,4,2,50.0,641
Restricted,False,-4.0,4,4,100.0,641
Restricted,False,-1.0,4,3,75.0,641
Restricted,False,2.0,4,2,50.0,641
Restricted,True,-7.0,4,2,50.0,641
Restricted,True,-4.0,4,3,75.0,641
Restricted,True,-1.0,4,2,50.0,641
Restricted,True,2.0,4,2,50.0,641
Clean,False,-7.0,4,4,100.0,642
Clean,False,-4.0,4,4,100.0,642
Clean,False,2.0,4,3,75.0,642
Clean,True,-7.0,4,4,100.0,642
Clean,True,-4.0,4,4,100.0,642
Clean,True,2.0,4,4,100.0,642
Restricted,False,-7.0,4,2,50.0,642
Restricted,False,-4.0,4,2,50.0,642
Restricted,False,-1.0,4,3,75.0,642
Restricted,False,2.0,4,3,75.0,642
Restricted,True,-7.0,4,3,75.0,642
Restricted,True,-4.0,4,3,75.0,642
Restricted,True,-1.0,4,1,25.0,642
Restricted,True,2.0,4,3,75.0,642
Clean,False,-7.0,4,4,100.0,643
Clean,False,-4.0,4,4,100.0,643
Clean,False,2.0,4,4,100.0,643
Clean,True,-7.0,4,3,75.0,643
Clean,True,-4.0,4,3,75.0,643
Clean,True,2.0,4,3,75.0,643
Restricted,False,-7.0,4,3,75.0,643
Restricted,False,-4.0,4,3,75.0,643
Restricted,False,-1.0,4,3,75.0,643
Restricted,False,2.0,4,2,50.0,643
Restricted,True,-7.0,4,1,25.0,643
Restricted,True,-4.0,4,2,50.0,643
Restricted,True,-1.0,4,4,100.0,643
Restricted,True,2.0,4,2,50.0,643
Clean,False,-7.0,4,4,100.0,644
Clean,False,-4.0,4,3,75.0,644
Clean,False,2.0,4,4,100.0,644
Clean,True,-7.0,4,3,75.0,644
Clean,True,-4.0,4,3,75.0,644
Clean,True,2.0,4,4,100.0,644
Restricted,False,-7.0,4,3,75.0,644
Restricted,False,-4.0,4,3,75.0,644
Restricted,False,-1.0,4,3,75.0,644
Restricted,False,2.0,4,2,50.0,644
Restricted,True,-7.0,4,2,50.0,644
Restricted,True,-4.0,4,3,75.0,644
Restricted,True,-1.0,4,2,50.0,644
Restricted,True,2.0,4,1,25.0,644
Clean,False,-7.0,4,4,100.0,645
Clean,False,-4.0,4,4,100.0,645
Clean,False,2.0,4,3,75.0,645
Clean,True,-7.0,4,4,100.0,645
Clean,True,-4.0,4,3,75.0,645
Clean,True,2.0,4,3,75.0,645
Restricted,False,-7.0,4,4,100.0,645
Restricted,False,-4.0,4,4,100.0,645
Restricted,False,-1.0,4,3,75.0,645
Restricted,False,2.0,4,4,100.0,645
Restricted,True,-7.0,4,1,25.0,645
Restricted,True,-4.0,4,2,50.0,645
Restricted,True,-1.0,4,2,50.0,645
Restricted,True,2.0,4,3,75.0,645
