Mask,treatment,rnded_SNR,nTrials,nCorrect,pCorrect,iteration
Restricted,False,0.0,8,6,75.0,275
Restricted,True,-20.0,8,7,87.5,275
Restricted,True,-16.700000000000003,8,3,37.5,275
Restricted,True,-13.299999999999997,8,3,37.5,275
Restricted,True,-10.0,8,5,62.5,275
Restricted,True,-6.700000000000003,8,7,87.5,275
Restricted,True,-3.299999999999997,8,5,62.5,275
Restricted,True,0.0,8,6,75.0,275
Restricted,False,-20.0,8,6,75.0,276
Restricted,False,-16.700000000000003,8,7,87.5,276
Restricted,False,-13.299999999999997,8,5,62.5,276
Restricted,False,-10.0,8,5,62.5,276
Restricted,False,-6.700000000000003,8,6,75.0,276
Restricted,False,-3.299999999999997,8,8,100.0,276
Restricted,False,0.0,8,7,87.5,276
Restricted,True,-20.0,8,7,87.5,276
Restricted,True,-16.700000000000003,8,4,50.0,276
Restricted,True,-13.299999999999997,8,5,62.5,276
Restricted,True,-10.0,8,6,75.0,276
Restricted,True,-6.700000000000003,8,3,37.5,276
Restricted,True,-3.299999999999997,8,2,25.0,276
Restricted,True,0.0,8,7,87.5,276
Restricted,False,-20.0,8,2,25.0,277
Restricted,False,-16.700000000000003,8,7,87.5,277
Restricted,False,-13.299999999999997,8,5,62.5,277
Restricted,False,-10.0,8,8,100.0,277
Restricted,False,-6.700000000000003,8,7,87.5,277
Restricted,False,-3.299999999999997,8,6,75.0,277
Restricted,False,0.0,8,7,87.5,277
Restricted,True,-20.0,8,6,75.0,277
Restricted,True,-16.700000000000003,8,5,62.5,277
Restricted,True,-13.299999999999997,8,5,62.5,277
Restricted,True,-10.0,8,5,62.5,277
Restricted,True,-6.700000000000003,8,5,62.5,277
Restricted,True,-3.299999999999997,8,4,50.0,277
Restricted,True,0.0,8,7,87.5,277
Restricted,False,-20.0,8,3,37.5,278
Restricted,False,-16.700000000000003,8,7,87.5,278
Restricted,False,-13.299999999999997,8,5,62.5,278
Restricted,False,-10.0,8,8,100.0,278
Restricted,False,-6.700000000000003,8,8,100.0,278
Restricted,False,-3.299999999999997,8,8,100.0,278
Restricted,False,0.0,8,6,75.0,278
Restricted,True,-20.0,8,4,50.0,278
Restricted,True,-16.700000000000003,8,6,75.0,278
Restricted,True,-13.299999999999997,8,5,62.5,278
Restricted,True,-10.0,8,5,62.5,278
Restricted,True,-6.700000000000003,8,6,75.0,278
Restricted,True,-3.299999999999997,8,5,62.5,278
Restricted,True,0.0,8,7,87.5,278
Restricted,False,-20.0,8,4,50.0,279
Restricted,False,-16.700000000000003,8,7,87.5,279
Restricted,False,-13.299999999999997,8,4,50.0,279
Restricted,False,-10.0,8,7,87.5,279
Restricted,False,-6.700000000000003,8,6,75.0,279
Restricted,False,-3.299999999999997,8,7,87.5,279
Restricted,False,0.0,8,7,87.5,279
Restricted,True,-20.0,8,5,62.5,279
Restricted,True,-16.700000000000003,8,4,50.0,279
Restricted,True,-13.299999999999997,8,5,62.5,279
Restricted,True,-10.0,8,6,75.0,279
Restricted,True,-6.700000000000003,8,5,62.5,279
Restricted,True,-3.299999999999997,8,6,75.0,279
Restricted,True,0.0,8,6,75.0,279
Restricted,False,-20.0,8,4,50.0,280
Restricted,False,-16.700000000000003,8,8,100.0,280
Restricted,False,-13.299999999999997,8,6,75.0,280
Restricted,False,-10.0,8,5,62.5,280
Restricted,False,-6.700000000000003,8,7,87.5,280
Restricted,False,-3.299999999999997,8,6,75.0,280
Restricted,False,0.0,8,5,62.5,280
Restricted,True,-20.0,8,6,75.0,280
Restricted,True,-16.700000000000003,8,4,50.0,280
Restricted,True,-13.299999999999997,8,5,62.5,280
Restricted,True,-10.0,8,7,87.5,280
Restricted,True,-6.700000000000003,8,6,75.0,280
Restricted,True,-3.299999999999997,8,5,62.5,280
Restricted,True,0.0,8,7,87.5,280
Restricted,False,-20.0,8,4,50.0,281
Restricted,False,-16.700000000000003,8,7,87.5,281
Restricted,False,-13.299999999999997,8,7,87.5,281
Restricted,False,-10.0,8,7,87.5,281
Restricted,False,-6.700000000000003,8,7,87.5,281
Restricted,False,-3.299999999999997,8,6,75.0,281
Restricted,False,0.0,8,6,75.0,281
Restricted,True,-20.0,8,3,37.5,281
Restricted,True,-16.700000000000003,8,5,62.5,281
Restricted,True,-13.299999999999997,8,4,50.0,281
Restricted,True,-10.0,8,6,75.0,281
Restricted,True,-6.700000000000003,8,5,62.5,281
Restricted,True,-3.299999999999997,8,5,62.5,281
Restricted,True,0.0,8,8,100.0,281
Restricted,False,-20.0,8,4,50.0,282
Restricted,False,-16.700000000000003,8,8,100.0,282
Restricted,False,-13.299999999999997,8,8,100.0,282
Restricted,False,-10.0,8,8,100.0,282
Restricted,False,-6.700000000000003,8,6,75.0,282
Restricted,False,-3.299999999999997,8,7,87.5,282
Restricted,False,0.0,8,7,87.5,282
Restricted,True,-20.0,8,5,62.5,282
Restricted,True,-16.700000000000003,8,6,75.0,282
Restricted,True,-13.299999999999997,8,5,62.5,282
Restricted,True,-10.0,8,5,62.5,282
Restricted,True,-6.700000000000003,8,7,87.5,282
Restricted,True,-3.299999999999997,8,6,75.0,282
Restricted,True,0.0,8,7,87.5,282
Restricted,False,-20.0,8,5,62.5,283
Restricted,False,-16.700000000000003,8,6,75.0,283
Restricted,False,-13.299999999999997,8,8,100.0,283
Restricted,False,-10.0,8,7,87.5,283
Restricted,False,-6.700000000000003,8,6,75.0,283
Restricted,False,-3.299999999999997,8,6,75.0,283
Restricted,False,0.0,8,6,75.0,283
Restricted,True,-20.0,8,5,62.5,283
Restricted,True,-16.700000000000003,8,3,37.5,283
Restricted,True,-13.299999999999997,8,4,50.0,283
Restricted,True,-10.0,8,7,87.5,283
Restricted,True,-6.700000000000003,8,8,100.0,283
Restricted,True,-3.299999999999997,8,6,75.0,283
Restricted,True,0.0,8,6,75.0,283
Restricted,False,-20.0,8,5,62.5,284
Restricted,False,-16.700000000000003,8,7,87.5,284
Restricted,False,-13.299999999999997,8,6,75.0,284
Restricted,False,-10.0,8,8,100.0,284
Restricted,False,-6.700000000000003,8,7,87.5,284
Restricted,False,-3.299999999999997,8,6,75.0,284
Restricted,False,0.0,8,8,100.0,284
Restricted,True,-20.0,8,6,75.0,284
Restricted,True,-16.700000000000003,8,4,50.0,284
Restricted,True,-13.299999999999997,8,4,50.0,284
Restricted,True,-10.0,8,5,62.5,284
Restricted,True,-6.700000000000003,8,6,75.0,284
Restricted,True,-3.299999999999997,8,5,62.5,284
Restricted,True,0.0,8,7,87.5,284
Restricted,False,-20.0,8,4,50.0,285
Restricted,False,-16.700000000000003,8,7,87.5,285
Restricted,False,-13.299999999999997,8,6,75.0,285
Restricted,False,-10.0,8,6,75.0,285
Restricted,False,-6.700000000000003,8,6,75.0,285
Restricted,False,-3.299999999999997,8,7,87.5,285
Restricted,False,0.0,8,5,62.5,285
Restricted,True,-20.0,8,6,75.0,285
Restricted,True,-16.700000000000003,8,4,50.0,285
Restricted,True,-13.299999999999997,8,6,75.0,285
Restricted,True,-10.0,8,5,62.5,285
Restricted,True,-6.700000000000003,8,5,62.5,285
Restricted,True,-3.299999999999997,8,6,75.0,285
Restricted,True,0.0,8,7,87.5,285
Restricted,False,-20.0,8,5,62.5,286
Restricted,False,-16.700000000000003,8,7,87.5,286
Restricted,False,-13.299999999999997,8,5,62.5,286
Restricted,False,-10.0,8,6,75.0,286
Restricted,False,-6.700000000000003,8,8,100.0,286
Restricted,False,-3.299999999999997,8,7,87.5,286
Restricted,False,0.0,8,6,75.0,286
Restricted,True,-20.0,8,3,37.5,286
Restricted,True,-16.700000000000003,8,6,75.0,286
Restricted,True,-13.299999999999997,8,5,62.5,286
Restricted,True,-10.0,8,6,75.0,286
Restricted,True,-6.700000000000003,8,6,75.0,286
Restricted,True,-3.299999999999997,8,5,62.5,286
Restricted,True,0.0,8,6,75.0,286
Restricted,False,-20.0,8,4,50.0,287
Restricted,False,-16.700000000000003,8,6,75.0,287
Restricted,False,-13.299999999999997,8,6,75.0,287
Restricted,False,-10.0,8,6,75.0,287
Restricted,False,-6.700000000000003,8,7,87.5,287
Restricted,False,-3.299999999999997,8,6,75.0,287
Restricted,False,0.0,8,5,62.5,287
Restricted,True,-20.0,8,5,62.5,287
Restricted,True,-16.700000000000003,8,7,87.5,287
Restricted,True,-13.299999999999997,8,4,50.0,287
Restricted,True,-10.0,8,7,87.5,287
Restricted,True,-6.700000000000003,8,5,62.5,287
Restricted,True,-3.299999999999997,8,5,62.5,287
Restricted,True,0.0,8,5,62.5,287
Restricted,False,-20.0,8,3,37.5,288
Restricted,False,-16.700000000000003,8,7,87.5,288
Restricted,False,-13.299999999999997,8,5,62.5,288
Restricted,False,-10.0,8,7,87.5,288
Restricted,False,-6.700000000000003,8,6,75.0,288
Restricted,False,-3.299999999999997,8,7,87.5,288
Restricted,False,0.0,8,6,75.0,288
Restricted,True,-20.0,8,5,62.5,288
Restricted,True,-16.700000000000003,8,7,87.5,288
Restricted,True,-13.299999999999997,8,4,50.0,288
Restricted,True,-10.0,8,6,75.0,288
Restricted,True,-6.700000000000003,8,5,62.5,288
Restricted,True,-3.299999999999997,8,4,50.0,288
Restricted,True,0.0,8,5,62.5,288
Restricted,False,-20.0,8,3,37.5,289
Restricted,False,-16.700000000000003,8,7,87.5,289
Restricted,False,-13.299999999999997,8,7,87.5,289
Restricted,False,-10.0,8,7,87.5,289
Restricted,False,-6.700000000000003,8,7,87.5,289
Restricted,False,-3.299999999999997,8,8,100.0,289
Restricted,False,0.0,8,6,75.0,289
Restricted,True,-20.0,8,5,62.5,289
Restricted,True,-16.700000000000003,8,5,62.5,289
Restricted,True,-13.299999999999997,8,7,87.5,289
Restricted,True,-10.0,8,5,62.5,289
Restricted,True,-6.700000000000003,8,8,100.0,289
Restricted,True,-3.299999999999997,8,6,75.0,289
Restricted,True,0.0,8,5,62.5,289
Restricted,False,-20.0,8,6,75.0,290
Restricted,False,-16.700000000000003,8,7,87.5,290
Restricted,False,-13.299999999999997,8,6,75.0,290
Restricted,False,-10.0,8,7,87.5,290
Restricted,False,-6.700000000000003,8,8,100.0,290
Restricted,False,-3.299999999999997,8,8,100.0,290
Restricted,False,0.0,8,6,75.0,290
Restricted,True,-20.0,8,3,37.5,290
Restricted,True,-16.700000000000003,8,4,50.0,290
Restricted,True,-13.299999999999997,8,7,87.5,290
Restricted,True,-10.0,8,5,62.5,290
Restricted,True,-6.700000000000003,8,6,75.0,290
Restricted,True,-3.299999999999997,8,5,62.5,290
Restricted,True,0.0,8,4,50.0,290
Restricted,False,-20.0,8,3,37.5,291
Restricted,False,-16.700000000000003,8,7,87.5,291
Restricted,False,-13.299999999999997,8,6,75.0,291
Restricted,False,-10.0,8,7,87.5,291
Restricted,False,-6.700000000000003,8,8,100.0,291
Restricted,False,-3.299999999999997,8,8,100.0,291
Restricted,False,0.0,8,6,75.0,291
Restricted,True,-20.0,8,3,37.5,291
Restricted,True,-16.700000000000003,8,6,75.0,291
Restricted,True,-13.299999999999997,8,5,62.5,291
Restricted,True,-10.0,8,4,50.0,291
Restricted,True,-6.700000000000003,8,8,100.0,291
Restricted,True,-3.299999999999997,8,3,37.5,291
Restricted,True,0.0,8,7,87.5,291
Restricted,False,-20.0,8,5,62.5,292
Restricted,False,-16.700000000000003,8,8,100.0,292
Restricted,False,-13.299999999999997,8,7,87.5,292
Restricted,False,-10.0,8,4,50.0,292
Restricted,False,-6.700000000000003,8,7,87.5,292
Restricted,False,-3.299999999999997,8,8,100.0,292
Restricted,False,0.0,8,5,62.5,292
Restricted,True,-20.0,8,4,50.0,292
Restricted,True,-16.700000000000003,8,6,75.0,292
Restricted,True,-13.299999999999997,8,5,62.5,292
Restricted,True,-10.0,8,6,75.0,292
Restricted,True,-6.700000000000003,8,4,50.0,292
Restricted,True,-3.299999999999997,8,6,75.0,292
Restricted,True,0.0,8,8,100.0,292
Restricted,False,-20.0,8,5,62.5,293
Restricted,False,-16.700000000000003,8,8,100.0,293
Restricted,False,-13.299999999999997,8,6,75.0,293
Restricted,False,-10.0,8,7,87.5,293
Restricted,False,-6.700000000000003,8,7,87.5,293
Restricted,False,-3.299999999999997,8,6,75.0,293
Restricted,False,0.0,8,6,75.0,293
Restricted,True,-20.0,8,4,50.0,293
Restricted,True,-16.700000000000003,8,4,50.0,293
Restricted,True,-13.299999999999997,8,5,62.5,293
Restricted,True,-10.0,8,8,100.0,293
Restricted,True,-6.700000000000003,8,6,75.0,293
Restricted,True,-3.299999999999997,8,6,75.0,293
Restricted,True,0.0,8,8,100.0,293
Restricted,False,-20.0,8,4,50.0,294
Restricted,False,-16.700000000000003,8,8,100.0,294
Restricted,False,-13.299999999999997,8,7,87.5,294
Restricted,False,-10.0,8,5,62.5,294
Restricted,False,-6.700000000000003,8,6,75.0,294
Restricted,False,-3.299999999999997,8,7,87.5,294
Restricted,False,0.0,8,6,75.0,294
Restricted,True,-20.0,8,3,37.5,294
Restricted,True,-16.700000000000003,8,6,75.0,294
Restricted,True,-13.299999999999997,8,6,75.0,294
Restricted,True,-10.0,8,5,62.5,294
Restricted,True,-6.700000000000003,8,7,87.5,294
Restricted,True,-3.299999999999997,8,5,62.5,294
Restricted,True,0.0,8,5,62.5,294
Restricted,False,-20.0,8,4,50.0,295
Restricted,False,-16.700000000000003,8,8,100.0,295
Restricted,False,-13.299999999999997,8,8,100.0,295
Restricted,False,-10.0,8,6,75.0,295
Restricted,False,-6.700000000000003,8,7,87.5,295
Restricted,False,-3.299999999999997,8,7,87.5,295
Restricted,False,0.0,8,5,62.5,295
Restricted,True,-20.0,8,3,37.5,295
Restricted,True,-16.700000000000003,8,6,75.0,295
Restricted,True,-13.299999999999997,8,1,12.5,295
Restricted,True,-10.0,8,7,87.5,295
Restricted,True,-6.700000000000003,8,5,62.5,295
Restricted,True,-3.299999999999997,8,5,62.5,295
Restricted,True,0.0,8,5,62.5,295
Restricted,False,-20.0,8,3,37.5,296
Restricted,False,-16.700000000000003,8,6,75.0,296
Restricted,False,-13.299999999999997,8,6,75.0,296
Restricted,False,-10.0,8,8,100.0,296
Restricted,False,-6.700000000000003,8,6,75.0,296
Restricted,False,-3.299999999999997,8,6,75.0,296
Restricted,False,0.0,8,8,100.0,296
Restricted,True,-20.0,8,4,50.0,296
Restricted,True,-16.700000000000003,8,6,75.0,296
Restricted,True,-13.299999999999997,8,2,25.0,296
Restricted,True,-10.0,8,5,62.5,296
Restricted,True,-6.700000000000003,8,5,62.5,296
Restricted,True,-3.299999999999997,8,5,62.5,296
Restricted,True,0.0,8,5,62.5,296
Restricted,False,-20.0,8,4,50.0,297
Restricted,False,-16.700000000000003,8,6,75.0,297
Restricted,False,-13.299999999999997,8,7,87.5,297
Restricted,False,-10.0,8,6,75.0,297
Restricted,False,-6.700000000000003,8,8,100.0,297
Restricted,False,-3.299999999999997,8,7,87.5,297
Restricted,False,0.0,8,7,87.5,297
Restricted,True,-20.0,8,5,62.5,297
Restricted,True,-16.700000000000003,8,5,62.5,297
Restricted,True,-13.299999999999997,8,5,62.5,297
Restricted,True,-10.0,8,4,50.0,297
Restricted,True,-6.700000000000003,8,7,87.5,297
Restricted,True,-3.299999999999997,8,6,75.0,297
Restricted,True,0.0,8,5,62.5,297
Restricted,False,-20.0,8,4,50.0,298
Restricted,False,-16.700000000000003,8,7,87.5,298
Restricted,False,-13.299999999999997,8,6,75.0,298
Restricted,False,-10.0,8,6,75.0,298
Restricted,False,-6.700000000000003,8,8,100.0,298
Restricted,False,-3.299999999999997,8,7,87.5,298
Restricted,False,0.0,8,6,75.0,298
Restricted,True,-20.0,8,4,50.0,298
Restricted,True,-16.700000000000003,8,6,75.0,298
Restricted,True,-13.299999999999997,8,4,50.0,298
Restricted,True,-10.0,8,5,62.5,298
Restricted,True,-6.700000000000003,8,4,50.0,298
Restricted,True,-3.299999999999997,8,6,75.0,298
Restricted,True,0.0,8,6,75.0,298
Restricted,False,-20.0,8,4,50.0,299
Restricted,False,-16.700000000000003,8,8,100.0,299
Restricted,False,-13.299999999999997,8,5,62.5,299
Restricted,False,-10.0,8,6,75.0,299
Restricted,False,-6.700000000000003,8,7,87.5,299
Restricted,False,-3.299999999999997,8,8,100.0,299
Restricted,False,0.0,8,6,75.0,299
Restricted,True,-20.0,8,5,62.5,299
Restricted,True,-16.700000000000003,8,5,62.5,299
Restricted,True,-13.299999999999997,8,4,50.0,299
Restricted,True,-10.0,8,6,75.0,299
Restricted,True,-6.700000000000003,8,6,75.0,299
Restricted,True,-3.299999999999997,8,5,62.5,299
Restricted,True,0.0,8,5,62.5,299
Restricted,False,-20.0,8,4,50.0,300
Restricted,False,-16.700000000000003,8,7,87.5,300
Restricted,False,-13.299999999999997,8,7,87.5,300
Restricted,False,-10.0,8,7,87.5,300
Restricted,False,-6.700000000000003,8,7,87.5,300
Restricted,False,-3.299999999999997,8,7,87.5,300
Restricted,False,0.0,8,5,62.5,300
Restricted,True,-20.0,8,5,62.5,300
Restricted,True,-16.700000000000003,8,3,37.5,300
Restricted,True,-13.299999999999997,8,5,62.5,300
Restricted,True,-10.0,8,7,87.5,300
Restricted,True,-6.700000000000003,8,5,62.5,300
Restricted,True,-3.299999999999997,8,5,62.5,300
Restricted,True,0.0,8,8,100.0,300
Restricted,False,-20.0,8,3,37.5,301
Restricted,False,-16.700000000000003,8,7,87.5,301
Restricted,False,-13.299999999999997,8,6,75.0,301
Restricted,False,-10.0,8,5,62.5,301
Restricted,False,-6.700000000000003,8,6,75.0,301
Restricted,False,-3.299999999999997,8,5,62.5,301
Restricted,False,0.0,8,7,87.5,301
Restricted,True,-20.0,8,5,62.5,301
Restricted,True,-16.700000000000003,8,5,62.5,301
Restricted,True,-13.299999999999997,8,5,62.5,301
Restricted,True,-10.0,8,7,87.5,301
Restricted,True,-6.700000000000003,8,5,62.5,301
Restricted,True,-3.299999999999997,8,4,50.0,301
Restricted,True,0.0,8,6,75.0,301
Restricted,False,-20.0,8,3,37.5,302
Restricted,False,-16.700000000000003,8,8,100.0,302
Restricted,False,-13.299999999999997,8,6,75.0,302
Restricted,False,-10.0,8,6,75.0,302
Restricted,False,-6.700000000000003,8,6,75.0,302
Restricted,False,-3.299999999999997,8,8,100.0,302
Restricted,False,0.0,8,7,87.5,302
Restricted,True,-20.0,8,5,62.5,302
Restricted,True,-16.700000000000003,8,5,62.5,302
Restricted,True,-13.299999999999997,8,5,62.5,302
Restricted,True,-10.0,8,5,62.5,302
Restricted,True,-6.700000000000003,8,6,75.0,302
Restricted,True,-3.299999999999997,8,6,75.0,302
Restricted,True,0.0,8,6,75.0,302
Restricted,False,-20.0,8,5,62.5,303
Restricted,False,-16.700000000000003,8,6,75.0,303
Restricted,False,-13.299999999999997,8,5,62.5,303
Restricted,False,-10.0,8,7,87.5,303
Restricted,False,-6.700000000000003,8,7,87.5,303
Restricted,False,-3.299999999999997,8,7,87.5,303
Restricted,False,0.0,8,6,75.0,303
Restricted,True,-20.0,8,5,62.5,303
Restricted,True,-16.700000000000003,8,5,62.5,303
Restricted,True,-13.299999999999997,8,4,50.0,303
Restricted,True,-10.0,8,4,50.0,303
Restricted,True,-6.700000000000003,8,6,75.0,303
Restricted,True,-3.299999999999997,8,5,62.5,303
Restricted,True,0.0,8,6,75.0,303
Restricted,False,-20.0,8,6,75.0,304
Restricted,False,-16.700000000000003,8,8,100.0,304
Restricted,False,-13.299999999999997,8,6,75.0,304
Restricted,False,-10.0,8,7,87.5,304
Restricted,False,-6.700000000000003,8,7,87.5,304
Restricted,False,-3.299999999999997,8,6,75.0,304
Restricted,False,0.0,8,5,62.5,304
Restricted,True,-20.0,8,5,62.5,304
Restricted,True,-16.700000000000003,8,6,75.0,304
Restricted,True,-13.299999999999997,8,6,75.0,304
Restricted,True,-10.0,8,5,62.5,304
Restricted,True,-6.700000000000003,8,6,75.0,304
Restricted,True,-3.299999999999997,8,5,62.5,304
Restricted,True,0.0,8,6,75.0,304
Restricted,False,-20.0,8,4,50.0,305
Restricted,False,-16.700000000000003,8,6,75.0,305
Restricted,False,-13.299999999999997,8,6,75.0,305
Restricted,False,-10.0,8,7,87.5,305
Restricted,False,-6.700000000000003,8,8,100.0,305
Restricted,False,-3.299999999999997,8,6,75.0,305
Restricted,False,0.0,8,7,87.5,305
Restricted,True,-20.0,8,4,50.0,305
Restricted,True,-16.700000000000003,8,4,50.0,305
Restricted,True,-13.299999999999997,8,4,50.0,305
Restricted,True,-10.0,8,5,62.5,305
Restricted,True,-6.700000000000003,8,4,50.0,305
Restricted,True,-3.299999999999997,8,5,62.5,305
Restricted,True,0.0,8,7,87.5,305
Restricted,False,-20.0,8,3,37.5,306
Restricted,False,-16.700000000000003,8,8,100.0,306
Restricted,False,-13.299999999999997,8,7,87.5,306
Restricted,False,-10.0,8,7,87.5,306
Restricted,False,-6.700000000000003,8,7,87.5,306
Restricted,False,-3.299999999999997,8,8,100.0,306
Restricted,False,0.0,8,8,100.0,306
Restricted,True,-20.0,8,4,50.0,306
Restricted,True,-16.700000000000003,8,5,62.5,306
Restricted,True,-13.299999999999997,8,5,62.5,306
Restricted,True,-10.0,8,7,87.5,306
Restricted,True,-6.700000000000003,8,6,75.0,306
Restricted,True,-3.299999999999997,8,6,75.0,306
Restricted,True,0.0,8,8,100.0,306
Restricted,False,-20.0,8,3,37.5,307
Restricted,False,-16.700000000000003,8,7,87.5,307
Restricted,False,-13.299999999999997,8,5,62.5,307
Restricted,False,-10.0,8,6,75.0,307
Restricted,False,-6.700000000000003,8,8,100.0,307
Restricted,False,-3.299999999999997,8,7,87.5,307
Restricted,False,0.0,8,7,87.5,307
Restricted,True,-20.0,8,4,50.0,307
Restricted,True,-16.700000000000003,8,4,50.0,307
Restricted,True,-13.299999999999997,8,6,75.0,307
Restricted,True,-10.0,8,5,62.5,307
Restricted,True,-6.700000000000003,8,5,62.5,307
Restricted,True,-3.299999999999997,8,4,50.0,307
Restricted,True,0.0,8,6,75.0,307
Restricted,False,-20.0,8,1,12.5,308
Restricted,False,-16.700000000000003,8,6,75.0,308
Restricted,False,-13.299999999999997,8,6,75.0,308
Restricted,False,-10.0,8,7,87.5,308
Restricted,False,-6.700000000000003,8,8,100.0,308
Restricted,False,-3.299999999999997,8,8,100.0,308
Restricted,False,0.0,8,6,75.0,308
Restricted,True,-20.0,8,4,50.0,308
Restricted,True,-16.700000000000003,8,5,62.5,308
Restricted,True,-13.299999999999997,8,5,62.5,308
Restricted,True,-10.0,8,6,75.0,308
Restricted,True,-6.700000000000003,8,5,62.5,308
Restricted,True,-3.299999999999997,8,5,62.5,308
Restricted,True,0.0,8,6,75.0,308
Restricted,False,-20.0,8,4,50.0,309
Restricted,False,-16.700000000000003,8,6,75.0,309
Restricted,False,-13.299999999999997,8,7,87.5,309
Restricted,False,-10.0,8,6,75.0,309
Restricted,False,-6.700000000000003,8,8,100.0,309
Restricted,False,-3.299999999999997,8,5,62.5,309
Restricted,False,0.0,8,6,75.0,309
Restricted,True,-20.0,8,2,25.0,309
Restricted,True,-16.700000000000003,8,3,37.5,309
Restricted,True,-13.299999999999997,8,5,62.5,309
Restricted,True,-10.0,8,4,50.0,309
Restricted,True,-6.700000000000003,8,4,50.0,309
Restricted,True,-3.299999999999997,8,5,62.5,309
Restricted,True,0.0,8,6,75.0,309
Restricted,False,-20.0,8,4,50.0,310
Restricted,False,-16.700000000000003,8,8,100.0,310
Restricted,False,-13.299999999999997,8,7,87.5,310
Restricted,False,-10.0,8,6,75.0,310
Restricted,False,-6.700000000000003,8,7,87.5,310
Restricted,False,-3.299999999999997,8,8,100.0,310
Restricted,False,0.0,8,5,62.5,310
Restricted,True,-20.0,8,4,50.0,310
Restricted,True,-16.700000000000003,8,6,75.0,310
Restricted,True,-13.299999999999997,8,6,75.0,310
Restricted,True,-10.0,8,6,75.0,310
Restricted,True,-6.700000000000003,8,6,75.0,310
Restricted,True,-3.299999999999997,8,6,75.0,310
Restricted,True,0.0,8,6,75.0,310
Restricted,False,-20.0,8,6,75.0,311
Restricted,False,-16.700000000000003,8,7,87.5,311
Restricted,False,-13.299999999999997,8,6,75.0,311
Restricted,False,-10.0,8,8,100.0,311
Restricted,False,-6.700000000000003,8,8,100.0,311
Restricted,False,-3.299999999999997,8,6,75.0,311
Restricted,False,0.0,8,6,75.0,311
Restricted,True,-20.0,8,4,50.0,311
Restricted,True,-16.700000000000003,8,4,50.0,311
Restricted,True,-13.299999999999997,8,4,50.0,311
Restricted,True,-10.0,8,6,75.0,311
Restricted,True,-6.700000000000003,8,7,87.5,311
Restricted,True,-3.299999999999997,8,5,62.5,311
Restricted,True,0.0,8,5,62.5,311
Restricted,False,-20.0,8,5,62.5,312
Restricted,False,-16.700000000000003,8,7,87.5,312
Restricted,False,-13.299999999999997,8,7,87.5,312
Restricted,False,-10.0,8,6,75.0,312
Restricted,False,-6.700000000000003,8,7,87.5,312
Restricted,False,-3.299999999999997,8,8,100.0,312
Restricted,False,0.0,8,7,87.5,312
Restricted,True,-20.0,8,5,62.5,312
Restricted,True,-16.700000000000003,8,4,50.0,312
Restricted,True,-13.299999999999997,8,3,37.5,312
Restricted,True,-10.0,8,7,87.5,312
Restricted,True,-6.700000000000003,8,8,100.0,312
Restricted,True,-3.299999999999997,8,5,62.5,312
Restricted,True,0.0,8,8,100.0,312
Restricted,False,-20.0,8,6,75.0,313
Restricted,False,-16.700000000000003,8,6,75.0,313
Restricted,False,-13.299999999999997,8,5,62.5,313
Restricted,False,-10.0,8,6,75.0,313
Restricted,False,-6.700000000000003,8,7,87.5,313
Restricted,False,-3.299999999999997,8,6,75.0,313
Restricted,False,0.0,8,5,62.5,313
Restricted,True,-20.0,8,5,62.5,313
Restricted,True,-16.700000000000003,8,6,75.0,313
Restricted,True,-13.299999999999997,8,6,75.0,313
Restricted,True,-10.0,8,6,75.0,313
Restricted,True,-6.700000000000003,8,6,75.0,313
Restricted,True,-3.299999999999997,8,4,50.0,313
Restricted,True,0.0,8,5,62.5,313
Restricted,False,-20.0,8,5,62.5,314
Restricted,False,-16.700000000000003,8,5,62.5,314
Restricted,False,-13.299999999999997,8,8,100.0,314
Restricted,False,-10.0,8,7,87.5,314
Restricted,False,-6.700000000000003,8,6,75.0,314
Restricted,False,-3.299999999999997,8,8,100.0,314
Restricted,False,0.0,8,5,62.5,314
Restricted,True,-20.0,8,4,50.0,314
Restricted,True,-16.700000000000003,8,4,50.0,314
Restricted,True,-13.299999999999997,8,4,50.0,314
Restricted,True,-10.0,8,6,75.0,314
Restricted,True,-6.700000000000003,8,6,75.0,314
Restricted,True,-3.299999999999997,8,4,50.0,314
Restricted,True,0.0,8,6,75.0,314
Restricted,False,-20.0,8,2,25.0,315
Restricted,False,-16.700000000000003,8,7,87.5,315
Restricted,False,-13.299999999999997,8,5,62.5,315
Restricted,False,-10.0,8,7,87.5,315
Restricted,False,-6.700000000000003,8,7,87.5,315
Restricted,False,-3.299999999999997,8,6,75.0,315
Restricted,False,0.0,8,7,87.5,315
Restricted,True,-20.0,8,3,37.5,315
Restricted,True,-16.700000000000003,8,8,100.0,315
Restricted,True,-13.299999999999997,8,4,50.0,315
Restricted,True,-10.0,8,7,87.5,315
Restricted,True,-6.700000000000003,8,8,100.0,315
Restricted,True,-3.299999999999997,8,6,75.0,315
Restricted,True,0.0,8,7,87.5,315
Restricted,False,-20.0,8,4,50.0,316
Restricted,False,-16.700000000000003,8,7,87.5,316
Restricted,False,-13.299999999999997,8,7,87.5,316
Restricted,False,-10.0,8,7,87.5,316
Restricted,False,-6.700000000000003,8,6,75.0,316
Restricted,False,-3.299999999999997,8,6,75.0,316
Restricted,False,0.0,8,5,62.5,316
Restricted,True,-20.0,8,5,62.5,316
Restricted,True,-16.700000000000003,8,6,75.0,316
Restricted,True,-13.299999999999997,8,2,25.0,316
