Mask,treatment,nTrials,nCorrect,pCorrect,iteration
Restricted,True,16,11,68.75,194
Clean,False,12,8,66.66666666666666,195
Clean,True,12,11,91.66666666666666,195
Restricted,False,16,10,62.5,195
Restricted,True,16,13,81.25,195
Clean,False,12,11,91.66666666666666,196
Clean,True,12,11,91.66666666666666,196
Restricted,False,16,11,68.75,196
Restricted,True,16,7,43.75,196
Clean,False,12,9,75.0,197
Clean,True,12,8,66.66666666666666,197
Restricted,False,16,13,81.25,197
Restricted,True,16,9,56.25,197
Clean,False,12,10,83.33333333333334,198
Clean,True,12,9,75.0,198
Restricted,False,16,10,62.5,198
Restricted,True,16,8,50.0,198
Clean,False,12,8,66.66666666666666,199
Clean,True,12,11,91.66666666666666,199
Restricted,False,16,10,62.5,199
Restricted,True,16,11,68.75,199
Clean,False,12,12,100.0,200
Clean,True,12,9,75.0,200
Restricted,False,16,9,56.25,200
Restricted,True,16,10,62.5,200
Clean,False,12,10,83.33333333333334,201
Clean,True,12,10,83.33333333333334,201
Restricted,False,16,12,75.0,201
Restricted,True,16,10,62.5,201
Clean,False,12,9,75.0,202
Clean,True,12,10,83.33333333333334,202
Restricted,False,16,11,68.75,202
Restricted,True,16,13,81.25,202
Clean,False,12,9,75.0,203
Clean,True,12,11,91.66666666666666,203
Restricted,False,16,10,62.5,203
Restricted,True,16,10,62.5,203
Clean,False,12,9,75.0,204
Clean,True,12,10,83.33333333333334,204
Restricted,False,16,11,68.75,204
Restricted,True,16,6,37.5,204
Clean,False,12,9,75.0,205
Clean,True,12,11,91.66666666666666,205
Restricted,False,16,12,75.0,205
Restricted,True,16,7,43.75,205
Clean,False,12,9,75.0,206
Clean,True,12,11,91.66666666666666,206
Restricted,False,16,11,68.75,206
Restricted,True,16,11,68.75,206
Clean,False,12,10,83.33333333333334,207
Clean,True,12,11,91.66666666666666,207
Restricted,False,16,11,68.75,207
Restricted,True,16,11,68.75,207
Clean,False,12,10,83.33333333333334,208
Clean,True,12,10,83.33333333333334,208
Restricted,False,16,13,81.25,208
Restricted,True,16,10,62.5,208
Clean,False,12,7,58.333333333333336,209
Clean,True,12,10,83.33333333333334,209
Restricted,False,16,7,43.75,209
Restricted,True,16,12,75.0,209
Clean,False,12,8,66.66666666666666,210
Clean,True,12,11,91.66666666666666,210
Restricted,False,16,11,68.75,210
Restricted,True,16,8,50.0,210
Clean,False,12,10,83.33333333333334,211
Clean,True,12,12,100.0,211
Restricted,False,16,11,68.75,211
Restricted,True,16,9,56.25,211
Clean,False,12,7,58.333333333333336,212
Clean,True,12,10,83.33333333333334,212
Restricted,False,16,10,62.5,212
Restricted,True,16,11,68.75,212
Clean,False,12,10,83.33333333333334,213
Clean,True,12,10,83.33333333333334,213
Restricted,False,16,12,75.0,213
Restricted,True,16,11,68.75,213
Clean,False,12,12,100.0,214
Clean,True,12,7,58.333333333333336,214
Restricted,False,16,12,75.0,214
Restricted,True,16,8,50.0,214
Clean,False,12,8,66.66666666666666,215
Clean,True,12,10,83.33333333333334,215
Restricted,False,16,12,75.0,215
Restricted,True,16,14,87.5,215
Clean,False,12,8,66.66666666666666,216
Clean,True,12,11,91.66666666666666,216
Restricted,False,16,10,62.5,216
Restricted,True,16,8,50.0,216
Clean,False,12,8,66.66666666666666,217
Clean,True,12,11,91.66666666666666,217
Restricted,False,16,13,81.25,217
Restricted,True,16,8,50.0,217
Clean,False,12,8,66.66666666666666,218
Clean,True,12,9,75.0,218
Restricted,False,16,12,75.0,218
Restricted,True,16,9,56.25,218
Clean,False,12,10,83.33333333333334,219
Clean,True,12,11,91.66666666666666,219
Restricted,False,16,11,68.75,219
Restricted,True,16,6,37.5,219
Clean,False,12,6,50.0,220
Clean,True,12,10,83.33333333333334,220
Restricted,False,16,10,62.5,220
Restricted,True,16,11,68.75,220
Clean,False,12,7,58.333333333333336,221
Clean,True,12,11,91.66666666666666,221
Restricted,False,16,11,68.75,221
Restricted,True,16,8,50.0,221
Clean,False,12,11,91.66666666666666,222
Clean,True,12,9,75.0,222
Restricted,False,16,13,81.25,222
Restricted,True,16,11,68.75,222
Clean,False,12,8,66.66666666666666,223
Clean,True,12,11,91.66666666666666,223
Restricted,False,16,11,68.75,223
Restricted,True,16,5,31.25,223
Clean,False,12,12,100.0,224
Clean,True,12,12,100.0,224
Restricted,False,16,11,68.75,224
Restricted,True,16,8,50.0,224
Clean,False,12,8,66.66666666666666,225
Clean,True,12,12,100.0,225
Restricted,False,16,11,68.75,225
Restricted,True,16,10,62.5,225
Clean,False,12,7,58.333333333333336,226
Clean,True,12,10,83.33333333333334,226
Restricted,False,16,8,50.0,226
Restricted,True,16,9,56.25,226
Clean,False,12,9,75.0,227
Clean,True,12,12,100.0,227
Restricted,False,16,13,81.25,227
Restricted,True,16,10,62.5,227
Clean,False,12,7,58.333333333333336,228
Clean,True,12,12,100.0,228
Restricted,False,16,11,68.75,228
Restricted,True,16,10,62.5,228
Clean,False,12,9,75.0,229
Clean,True,12,12,100.0,229
Restricted,False,16,9,56.25,229
Restricted,True,16,13,81.25,229
Clean,False,12,7,58.333333333333336,230
Clean,True,12,11,91.66666666666666,230
Restricted,False,16,12,75.0,230
Restricted,True,16,11,68.75,230
Clean,False,12,10,83.33333333333334,231
Clean,True,12,12,100.0,231
Restricted,False,16,13,81.25,231
Restricted,True,16,11,68.75,231
Clean,False,12,11,91.66666666666666,232
Clean,True,12,10,83.33333333333334,232
Restricted,False,16,14,87.5,232
Restricted,True,16,11,68.75,232
Clean,False,12,12,100.0,233
Clean,True,12,7,58.333333333333336,233
Restricted,False,16,12,75.0,233
Restricted,True,16,10,62.5,233
Clean,False,12,8,66.66666666666666,234
Clean,True,12,9,75.0,234
Restricted,False,16,13,81.25,234
Restricted,True,16,10,62.5,234
Clean,False,12,7,58.333333333333336,235
Clean,True,12,12,100.0,235
Restricted,False,16,12,75.0,235
Restricted,True,16,9,56.25,235
Clean,False,12,8,66.66666666666666,236
Clean,True,12,10,83.33333333333334,236
Restricted,False,16,8,50.0,236
Restricted,True,16,9,56.25,236
Clean,False,12,10,83.33333333333334,237
Clean,True,12,8,66.66666666666666,237
Restricted,False,16,12,75.0,237
Restricted,True,16,10,62.5,237
Clean,False,12,11,91.66666666666666,238
Clean,True,12,11,91.66666666666666,238
Restricted,False,16,13,81.25,238
Restricted,True,16,8,50.0,238
Clean,False,12,11,91.66666666666666,239
Clean,True,12,8,66.66666666666666,239
Restricted,False,16,8,50.0,239
Restricted,True,16,12,75.0,239
Clean,False,12,10,83.33333333333334,240
Clean,True,12,11,91.66666666666666,240
Restricted,False,16,11,68.75,240
Restricted,True,16,9,56.25,240
Clean,False,12,7,58.333333333333336,241
Clean,True,12,11,91.66666666666666,241
Restricted,False,16,8,50.0,241
Restricted,True,16,9,56.25,241
Clean,False,12,10,83.33333333333334,242
Clean,True,12,10,83.33333333333334,242
Restricted,False,16,11,68.75,242
Restricted,True,16,8,50.0,242
Clean,False,12,9,75.0,243
Clean,True,12,11,91.66666666666666,243
Restricted,False,16,10,62.5,243
Restricted,True,16,10,62.5,243
Clean,False,12,6,50.0,244
Clean,True,12,9,75.0,244
Restricted,False,16,14,87.5,244
Restricted,True,16,12,75.0,244
Clean,False,12,10,83.33333333333334,245
Clean,True,12,11,91.66666666666666,245
Restricted,False,16,11,68.75,245
Restricted,True,16,11,68.75,245
Clean,False,12,10,83.33333333333334,246
Clean,True,12,10,83.33333333333334,246
Restricted,False,16,13,81.25,246
Restricted,True,16,7,43.75,246
Clean,False,12,12,100.0,247
Clean,True,12,10,83.33333333333334,247
Restricted,False,16,12,75.0,247
Restricted,True,16,8,50.0,247
Clean,False,12,10,83.33333333333334,248
Clean,True,12,11,91.66666666666666,248
Restricted,False,16,13,81.25,248
Restricted,True,16,11,68.75,248
Clean,False,12,10,83.33333333333334,249
Clean,True,12,10,83.33333333333334,249
Restricted,False,16,13,81.25,249
Restricted,True,16,9,56.25,249
Clean,False,12,10,83.33333333333334,250
Clean,True,12,9,75.0,250
Restricted,False,16,10,62.5,250
Restricted,True,16,8,50.0,250
Clean,False,12,9,75.0,251
Clean,True,12,11,91.66666666666666,251
Restricted,False,16,15,93.75,251
Restricted,True,16,12,75.0,251
Clean,False,12,7,58.333333333333336,252
Clean,True,12,9,75.0,252
Restricted,False,16,12,75.0,252
Restricted,True,16,10,62.5,252
Clean,False,12,12,100.0,253
Clean,True,12,10,83.33333333333334,253
Restricted,False,16,10,62.5,253
Restricted,True,16,8,50.0,253
Clean,False,12,9,75.0,254
Clean,True,12,11,91.66666666666666,254
Restricted,False,16,12,75.0,254
Restricted,True,16,11,68.75,254
Clean,False,12,9,75.0,255
Clean,True,12,9,75.0,255
Restricted,False,16,13,81.25,255
Restricted,True,16,9,56.25,255
Clean,False,12,9,75.0,256
Clean,True,12,12,100.0,256
Restricted,False,16,10,62.5,256
Restricted,True,16,11,68.75,256
Clean,False,12,12,100.0,257
Clean,True,12,9,75.0,257
Restricted,False,16,9,56.25,257
Restricted,True,16,7,43.75,257
Clean,False,12,9,75.0,258
Clean,True,12,9,75.0,258
Restricted,False,16,8,50.0,258
Restricted,True,16,11,68.75,258
Clean,False,12,10,83.33333333333334,259
Clean,True,12,10,83.33333333333334,259
Restricted,False,16,10,62.5,259
Restricted,True,16,11,68.75,259
Clean,False,12,9,75.0,260
Clean,True,12,10,83.33333333333334,260
Restricted,False,16,12,75.0,260
Restricted,True,16,11,68.75,260
Clean,False,12,10,83.33333333333334,261
Clean,True,12,11,91.66666666666666,261
Restricted,False,16,13,81.25,261
Restricted,True,16,10,62.5,261
Clean,False,12,8,66.66666666666666,262
Clean,True,12,8,66.66666666666666,262
Restricted,False,16,9,56.25,262
Restricted,True,16,6,37.5,262
Clean,False,12,10,83.33333333333334,263
Clean,True,12,12,100.0,263
Restricted,False,16,11,68.75,263
Restricted,True,16,9,56.25,263
Clean,False,12,10,83.33333333333334,264
Clean,True,12,11,91.66666666666666,264
Restricted,False,16,11,68.75,264
Restricted,True,16,7,43.75,264
Clean,False,12,9,75.0,265
Clean,True,12,10,83.33333333333334,265
Restricted,False,16,11,68.75,265
Restricted,True,16,11,68.75,265
Clean,False,12,9,75.0,266
Clean,True,12,8,66.66666666666666,266
Restricted,False,16,11,68.75,266
Restricted,True,16,11,68.75,266
Clean,False,12,10,83.33333333333334,267
Clean,True,12,10,83.33333333333334,267
Restricted,False,16,10,62.5,267
Restricted,True,16,9,56.25,267
Clean,False,12,10,83.33333333333334,268
Clean,True,12,8,66.66666666666666,268
Restricted,False,16,13,81.25,268
Restricted,True,16,7,43.75,268
Clean,False,12,11,91.66666666666666,269
Clean,True,12,10,83.33333333333334,269
Restricted,False,16,10,62.5,269
Restricted,True,16,11,68.75,269
Clean,False,12,11,91.66666666666666,270
Clean,True,12,11,91.66666666666666,270
Restricted,False,16,7,43.75,270
Restricted,True,16,13,81.25,270
Clean,False,12,8,66.66666666666666,271
Clean,True,12,12,100.0,271
Restricted,False,16,9,56.25,271
Restricted,True,16,9,56.25,271
Clean,False,12,11,91.66666666666666,272
Clean,True,12,9,75.0,272
Restricted,False,16,12,75.0,272
Restricted,True,16,11,68.75,272
Clean,False,12,9,75.0,273
Clean,True,12,11,91.66666666666666,273
Restricted,False,16,14,87.5,273
Restricted,True,16,10,62.5,273
Clean,False,12,10,83.33333333333334,274
Clean,True,12,12,100.0,274
Restricted,False,16,11,68.75,274
Restricted,True,16,8,50.0,274
Clean,False,12,10,83.33333333333334,275
Clean,True,12,8,66.66666666666666,275
Restricted,False,16,9,56.25,275
Restricted,True,16,10,62.5,275
Clean,False,12,9,75.0,276
Clean,True,12,8,66.66666666666666,276
Restricted,False,16,11,68.75,276
Restricted,True,16,8,50.0,276
Clean,False,12,8,66.66666666666666,277
Clean,True,12,11,91.66666666666666,277
Restricted,False,16,12,75.0,277
Restricted,True,16,10,62.5,277
Clean,False,12,11,91.66666666666666,278
Clean,True,12,11,91.66666666666666,278
Restricted,False,16,11,68.75,278
Restricted,True,16,9,56.25,278
Clean,False,12,10,83.33333333333334,279
Clean,True,12,11,91.66666666666666,279
Restricted,False,16,13,81.25,279
Restricted,True,16,13,81.25,279
Clean,False,12,9,75.0,280
Clean,True,12,9,75.0,280
Restricted,False,16,10,62.5,280
Restricted,True,16,8,50.0,280
Clean,False,12,9,75.0,281
Clean,True,12,12,100.0,281
Restricted,False,16,12,75.0,281
Restricted,True,16,8,50.0,281
Clean,False,12,9,75.0,282
Clean,True,12,11,91.66666666666666,282
Restricted,False,16,12,75.0,282
Restricted,True,16,12,75.0,282
Clean,False,12,11,91.66666666666666,283
Clean,True,12,9,75.0,283
Restricted,False,16,12,75.0,283
Restricted,True,16,9,56.25,283
Clean,False,12,9,75.0,284
Clean,True,12,9,75.0,284
Restricted,False,16,13,81.25,284
Restricted,True,16,8,50.0,284
Clean,False,12,8,66.66666666666666,285
Clean,True,12,9,75.0,285
Restricted,False,16,12,75.0,285
Restricted,True,16,10,62.5,285
Clean,False,12,7,58.333333333333336,286
Clean,True,12,9,75.0,286
Restricted,False,16,13,81.25,286
Restricted,True,16,9,56.25,286
Clean,False,12,10,83.33333333333334,287
Clean,True,12,10,83.33333333333334,287
Restricted,False,16,13,81.25,287
Restricted,True,16,8,50.0,287
Clean,False,12,12,100.0,288
Clean,True,12,9,75.0,288
Restricted,False,16,13,81.25,288
Restricted,True,16,13,81.25,288
Clean,False,12,11,91.66666666666666,289
Clean,True,12,10,83.33333333333334,289
Restricted,False,16,13,81.25,289
Restricted,True,16,11,68.75,289
Clean,False,12,9,75.0,290
Clean,True,12,10,83.33333333333334,290
Restricted,False,16,9,56.25,290
Restricted,True,16,13,81.25,290
Clean,False,12,9,75.0,291
Clean,True,12,10,83.33333333333334,291
Restricted,False,16,12,75.0,291
Restricted,True,16,10,62.5,291
Clean,False,12,9,75.0,292
Clean,True,12,8,66.66666666666666,292
Restricted,False,16,12,75.0,292
Restricted,True,16,8,50.0,292
Clean,False,12,9,75.0,293
Clean,True,12,9,75.0,293
Restricted,False,16,10,62.5,293
Restricted,True,16,10,62.5,293
Clean,False,12,8,66.66666666666666,294
Clean,True,12,11,91.66666666666666,294
Restricted,False,16,13,81.25,294
Restricted,True,16,8,50.0,294
Clean,False,12,9,75.0,295
Clean,True,12,11,91.66666666666666,295
Restricted,False,16,14,87.5,295
Restricted,True,16,9,56.25,295
Clean,False,12,9,75.0,296
Clean,True,12,11,91.66666666666666,296
Restricted,False,16,12,75.0,296
Restricted,True,16,5,31.25,296
Clean,False,12,11,91.66666666666666,297
Clean,True,12,11,91.66666666666666,297
Restricted,False,16,13,81.25,297
Restricted,True,16,7,43.75,297
Clean,False,12,12,100.0,298
Clean,True,12,10,83.33333333333334,298
Restricted,False,16,10,62.5,298
Restricted,True,16,10,62.5,298
Clean,False,12,11,91.66666666666666,299
Clean,True,12,9,75.0,299
Restricted,False,16,11,68.75,299
Restricted,True,16,9,56.25,299
Clean,False,12,10,83.33333333333334,300
Clean,True,12,10,83.33333333333334,300
Restricted,False,16,11,68.75,300
Restricted,True,16,8,50.0,300
Clean,False,12,10,83.33333333333334,301
Clean,True,12,9,75.0,301
Restricted,False,16,13,81.25,301
Restricted,True,16,11,68.75,301
Clean,False,12,8,66.66666666666666,302
Clean,True,12,7,58.333333333333336,302
Restricted,False,16,12,75.0,302
Restricted,True,16,10,62.5,302
Clean,False,12,9,75.0,303
Clean,True,12,11,91.66666666666666,303
Restricted,False,16,8,50.0,303
Restricted,True,16,10,62.5,303
Clean,False,12,11,91.66666666666666,304
Clean,True,12,9,75.0,304
Restricted,False,16,9,56.25,304
Restricted,True,16,10,62.5,304
Clean,False,12,12,100.0,305
Clean,True,12,10,83.33333333333334,305
Restricted,False,16,10,62.5,305
Restricted,True,16,11,68.75,305
Clean,False,12,9,75.0,306
Clean,True,12,8,66.66666666666666,306
Restricted,False,16,13,81.25,306
Restricted,True,16,8,50.0,306
Clean,False,12,9,75.0,307
Clean,True,12,12,100.0,307
Restricted,False,16,12,75.0,307
Restricted,True,16,7,43.75,307
Clean,False,12,9,75.0,308
Clean,True,12,9,75.0,308
Restricted,False,16,10,62.5,308
Restricted,True,16,11,68.75,308
Clean,False,12,12,100.0,309
Clean,True,12,10,83.33333333333334,309
Restricted,False,16,9,56.25,309
Restricted,True,16,12,75.0,309
Clean,False,12,8,66.66666666666666,310
Clean,True,12,7,58.333333333333336,310
Restricted,False,16,12,75.0,310
Restricted,True,16,10,62.5,310
Clean,False,12,10,83.33333333333334,311
Clean,True,12,11,91.66666666666666,311
Restricted,False,16,10,62.5,311
Restricted,True,16,8,50.0,311
Clean,False,12,9,75.0,312
Clean,True,12,9,75.0,312
Restricted,False,16,14,87.5,312
Restricted,True,16,10,62.5,312
Clean,False,12,10,83.33333333333334,313
Clean,True,12,12,100.0,313
Restricted,False,16,12,75.0,313
Restricted,True,16,7,43.75,313
Clean,False,12,8,66.66666666666666,314
Clean,True,12,12,100.0,314
Restricted,False,16,14,87.5,314
Restricted,True,16,9,56.25,314
Clean,False,12,9,75.0,315
Clean,True,12,11,91.66666666666666,315
Restricted,False,16,12,75.0,315
Restricted,True,16,10,62.5,315
Clean,False,12,10,83.33333333333334,316
Clean,True,12,12,100.0,316
Restricted,False,16,13,81.25,316
Restricted,True,16,9,56.25,316
Clean,False,12,11,91.66666666666666,317
Clean,True,12,12,100.0,317
Restricted,False,16,10,62.5,317
Restricted,True,16,8,50.0,317
Clean,False,12,6,50.0,318
Clean,True,12,12,100.0,318
Restricted,False,16,13,81.25,318
Restricted,True,16,9,56.25,318
Clean,False,12,12,100.0,319
Clean,True,12,11,91.66666666666666,319
Restricted,False,16,11,68.75,319
Restricted,True,16,9,56.25,319
Clean,False,12,9,75.0,320
Clean,True,12,11,91.66666666666666,320
Restricted,False,16,9,56.25,320
Restricted,True,16,12,75.0,320
Clean,False,12,6,50.0,321
Clean,True,12,11,91.66666666666666,321
Restricted,False,16,12,75.0,321
Restricted,True,16,10,62.5,321
Clean,False,12,9,75.0,322
Clean,True,12,10,83.33333333333334,322
Restricted,False,16,11,68.75,322
Restricted,True,16,7,43.75,322
Clean,False,12,12,100.0,323
Clean,True,12,8,66.66666666666666,323
Restricted,False,16,10,62.5,323
Restricted,True,16,12,75.0,323
Clean,False,12,10,83.33333333333334,324
Clean,True,12,9,75.0,324
Restricted,False,16,12,75.0,324
Restricted,True,16,11,68.75,324
Clean,False,12,10,83.33333333333334,325
Clean,True,12,9,75.0,325
Restricted,False,16,11,68.75,325
Restricted,True,16,9,56.25,325
Clean,False,12,7,58.333333333333336,326
Clean,True,12,11,91.66666666666666,326
Restricted,False,16,11,68.75,326
Restricted,True,16,12,75.0,326
Clean,False,12,11,91.66666666666666,327
Clean,True,12,11,91.66666666666666,327
Restricted,False,16,12,75.0,327
Restricted,True,16,12,75.0,327
Clean,False,12,10,83.33333333333334,328
Clean,True,12,12,100.0,328
Restricted,False,16,15,93.75,328
Restricted,True,16,10,62.5,328
Clean,False,12,11,91.66666666666666,329
Clean,True,12,12,100.0,329
Restricted,False,16,14,87.5,329
Restricted,True,16,10,62.5,329
Clean,False,12,9,75.0,330
Clean,True,12,12,100.0,330
Restricted,False,16,9,56.25,330
Restricted,True,16,11,68.75,330
Clean,False,12,6,50.0,331
Clean,True,12,9,75.0,331
Restricted,False,16,11,68.75,331
Restricted,True,16,7,43.75,331
Clean,False,12,10,83.33333333333334,332
Clean,True,12,9,75.0,332
Restricted,False,16,10,62.5,332
Restricted,True,16,10,62.5,332
Clean,False,12,7,58.333333333333336,333
Clean,True,12,9,75.0,333
Restricted,False,16,12,75.0,333
Restricted,True,16,12,75.0,333
Clean,False,12,10,83.33333333333334,334
Clean,True,12,10,83.33333333333334,334
Restricted,False,16,13,81.25,334
Restricted,True,16,8,50.0,334
Clean,False,12,9,75.0,335
Clean,True,12,10,83.33333333333334,335
Restricted,False,16,9,56.25,335
Restricted,True,16,13,81.25,335
Clean,False,12,12,100.0,336
Clean,True,12,10,83.33333333333334,336
Restricted,False,16,13,81.25,336
Restricted,True,16,10,62.5,336
Clean,False,12,11,91.66666666666666,337
Clean,True,12,9,75.0,337
Restricted,False,16,9,56.25,337
Restricted,True,16,10,62.5,337
Clean,False,12,9,75.0,338
Clean,True,12,12,100.0,338
Restricted,False,16,11,68.75,338
Restricted,True,16,10,62.5,338
Clean,False,12,9,75.0,339
Clean,True,12,8,66.66666666666666,339
Restricted,False,16,10,62.5,339
Restricted,True,16,8,50.0,339
Clean,False,12,9,75.0,340
Clean,True,12,9,75.0,340
Restricted,False,16,12,75.0,340
Restricted,True,16,5,31.25,340
Clean,False,12,7,58.333333333333336,341
Clean,True,12,10,83.33333333333334,341
Restricted,False,16,11,68.75,341
Restricted,True,16,11,68.75,341
Clean,False,12,10,83.33333333333334,342
Clean,True,12,10,83.33333333333334,342
Restricted,False,16,11,68.75,342
Restricted,True,16,8,50.0,342
Clean,False,12,7,58.333333333333336,343
Clean,True,12,11,91.66666666666666,343
Restricted,False,16,13,81.25,343
Restricted,True,16,11,68.75,343
Clean,False,12,11,91.66666666666666,344
Clean,True,12,10,83.33333333333334,344
Restricted,False,16,9,56.25,344
Restricted,True,16,14,87.5,344
Clean,False,12,8,66.66666666666666,345
Clean,True,12,8,66.66666666666666,345
Restricted,False,16,11,68.75,345
Restricted,True,16,11,68.75,345
Clean,False,12,12,100.0,346
Clean,True,12,10,83.33333333333334,346
Restricted,False,16,9,56.25,346
Restricted,True,16,10,62.5,346
Clean,False,12,10,83.33333333333334,347
Clean,True,12,9,75.0,347
Restricted,False,16,10,62.5,347
Restricted,True,16,7,43.75,347
Clean,False,12,8,66.66666666666666,348
Clean,True,12,9,75.0,348
Restricted,False,16,12,75.0,348
Restricted,True,16,11,68.75,348
Clean,False,12,10,83.33333333333334,349
Clean,True,12,11,91.66666666666666,349
Restricted,False,16,11,68.75,349
Restricted,True,16,9,56.25,349
Clean,False,12,11,91.66666666666666,350
Clean,True,12,11,91.66666666666666,350
Restricted,False,16,12,75.0,350
Restricted,True,16,13,81.25,350
Clean,False,12,10,83.33333333333334,351
Clean,True,12,11,91.66666666666666,351
Restricted,False,16,13,81.25,351
Restricted,True,16,7,43.75,351
Clean,False,12,11,91.66666666666666,352
Clean,True,12,11,91.66666666666666,352
Restricted,False,16,11,68.75,352
Restricted,True,16,11,68.75,352
Clean,False,12,12,100.0,353
Clean,True,12,12,100.0,353
Restricted,False,16,12,75.0,353
Restricted,True,16,7,43.75,353
Clean,False,12,11,91.66666666666666,354
Clean,True,12,9,75.0,354
Restricted,False,16,9,56.25,354
Restricted,True,16,6,37.5,354
Clean,False,12,10,83.33333333333334,355
Clean,True,12,10,83.33333333333334,355
Restricted,False,16,10,62.5,355
Restricted,True,16,10,62.5,355
Clean,False,12,10,83.33333333333334,356
Clean,True,12,11,91.66666666666666,356
Restricted,False,16,10,62.5,356
Restricted,True,16,8,50.0,356
Clean,False,12,8,66.66666666666666,357
Clean,True,12,12,100.0,357
Restricted,False,16,13,81.25,357
Restricted,True,16,9,56.25,357
Clean,False,12,11,91.66666666666666,358
Clean,True,12,10,83.33333333333334,358
Restricted,False,16,11,68.75,358
Restricted,True,16,9,56.25,358
Clean,False,12,10,83.33333333333334,359
Clean,True,12,12,100.0,359
Restricted,False,16,12,75.0,359
Restricted,True,16,10,62.5,359
Clean,False,12,4,33.33333333333333,360
Clean,True,12,8,66.66666666666666,360
Restricted,False,16,13,81.25,360
Restricted,True,16,9,56.25,360
Clean,False,12,10,83.33333333333334,361
Clean,True,12,10,83.33333333333334,361
Restricted,False,16,12,75.0,361
Restricted,True,16,10,62.5,361
Clean,False,12,9,75.0,362
Clean,True,12,8,66.66666666666666,362
Restricted,False,16,13,81.25,362
Restricted,True,16,10,62.5,362
Clean,False,12,11,91.66666666666666,363
Clean,True,12,11,91.66666666666666,363
Restricted,False,16,12,75.0,363
Restricted,True,16,10,62.5,363
Clean,False,12,9,75.0,364
Clean,True,12,11,91.66666666666666,364
Restricted,False,16,10,62.5,364
Restricted,True,16,8,50.0,364
Clean,False,12,11,91.66666666666666,365
Clean,True,12,9,75.0,365
Restricted,False,16,12,75.0,365
Restricted,True,16,9,56.25,365
Clean,False,12,11,91.66666666666666,366
Clean,True,12,11,91.66666666666666,366
Restricted,False,16,9,56.25,366
Restricted,True,16,8,50.0,366
Clean,False,12,10,83.33333333333334,367
Clean,True,12,11,91.66666666666666,367
Restricted,False,16,10,62.5,367
Restricted,True,16,9,56.25,367
Clean,False,12,10,83.33333333333334,368
Clean,True,12,10,83.33333333333334,368
Restricted,False,16,11,68.75,368
Restricted,True,16,14,87.5,368
Clean,False,12,10,83.33333333333334,369
Clean,True,12,12,100.0,369
Restricted,False,16,12,75.0,369
Restricted,True,16,10,62.5,369
Clean,False,12,11,91.66666666666666,370
Clean,True,12,12,100.0,370
Restricted,False,16,13,81.25,370
Restricted,True,16,9,56.25,370
Clean,False,12,8,66.66666666666666,371
Clean,True,12,8,66.66666666666666,371
Restricted,False,16,14,87.5,371
Restricted,True,16,7,43.75,371
Clean,False,12,11,91.66666666666666,372
Clean,True,12,9,75.0,372
Restricted,False,16,12,75.0,372
Restricted,True,16,7,43.75,372
Clean,False,12,9,75.0,373
Clean,True,12,10,83.33333333333334,373
Restricted,False,16,13,81.25,373
Restricted,True,16,12,75.0,373
Clean,False,12,9,75.0,374
Clean,True,12,11,91.66666666666666,374
Restricted,False,16,10,62.5,374
Restricted,True,16,7,43.75,374
Clean,False,12,10,83.33333333333334,375
Clean,True,12,11,91.66666666666666,375
Restricted,False,16,10,62.5,375
Restricted,True,16,9,56.25,375
Clean,False,12,10,83.33333333333334,376
Clean,True,12,10,83.33333333333334,376
Restricted,False,16,12,75.0,376
Restricted,True,16,13,81.25,376
Clean,False,12,9,75.0,377
Clean,True,12,10,83.33333333333334,377
Restricted,False,16,12,75.0,377
Restricted,True,16,12,75.0,377
Clean,False,12,11,91.66666666666666,378
Clean,True,12,10,83.33333333333334,378
Restricted,False,16,14,87.5,378
Restricted,True,16,11,68.75,378
Clean,False,12,10,83.33333333333334,379
Clean,True,12,11,91.66666666666666,379
Restricted,False,16,10,62.5,379
Restricted,True,16,10,62.5,379
Clean,False,12,9,75.0,380
Clean,True,12,9,75.0,380
Restricted,False,16,13,81.25,380
Restricted,True,16,7,43.75,380
Clean,False,12,10,83.33333333333334,381
Clean,True,12,11,91.66666666666666,381
Restricted,False,16,10,62.5,381
Restricted,True,16,6,37.5,381
Clean,False,12,9,75.0,382
Clean,True,12,11,91.66666666666666,382
Restricted,False,16,13,81.25,382
Restricted,True,16,7,43.75,382
Clean,False,12,9,75.0,383
Clean,True,12,11,91.66666666666666,383
Restricted,False,16,14,87.5,383
Restricted,True,16,10,62.5,383
Clean,False,12,9,75.0,384
Clean,True,12,9,75.0,384
Restricted,False,16,12,75.0,384
Restricted,True,16,12,75.0,384
Clean,False,12,11,91.66666666666666,385
Clean,True,12,11,91.66666666666666,385
Restricted,False,16,12,75.0,385
Restricted,True,16,12,75.0,385
Clean,False,12,8,66.66666666666666,386
Clean,True,12,11,91.66666666666666,386
Restricted,False,16,9,56.25,386
Restricted,True,16,12,75.0,386
Clean,False,12,11,91.66666666666666,387
Clean,True,12,11,91.66666666666666,387
Restricted,False,16,12,75.0,387
Restricted,True,16,9,56.25,387
Clean,False,12,10,83.33333333333334,388
Clean,True,12,11,91.66666666666666,388
Restricted,False,16,12,75.0,388
Restricted,True,16,10,62.5,388
Clean,False,12,11,91.66666666666666,389
Clean,True,12,9,75.0,389
Restricted,False,16,13,81.25,389
Restricted,True,16,11,68.75,389
Clean,False,12,8,66.66666666666666,390
Clean,True,12,11,91.66666666666666,390
Restricted,False,16,9,56.25,390
Restricted,True,16,13,81.25,390
